day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.665,499,494,1.1957945572361453,2.25,6,1,1.1375279553691116,0.085,2,0,0.297011919629516
2,494.765,499,484,3.0899049439771,4.93,15,1,2.918507913679704,0.305,3,0,0.5862537567783112
3,488.75,499,462,6.987965246869588,10.44,33,1,6.567500308451271,0.81,5,0,1.043717746169117
4,476.845,499,430,14.396432242279088,21.395,67,1,13.483992929641916,1.76,8,0,1.626538699417729
5,453.255,498,369,28.091379514275832,43.175,123,1,26.099815648475804,3.57,13,0,2.7095772816485852
6,410.615,498,270,50.37494366993123,82.505,213,1,46.57473569463518,6.88,25,0,4.65337182554045
7,344.075,498,162,76.89946040155452,142.71,310,1,70.23811546675783,13.215,38,0,7.655836608160746
8,257.7,498,76,96.74200264299314,220.14,380,1,86.84567494286291,22.16,54,0,11.14700311258411
9,169.84,496,29,101.06197113677456,295.595,423,3,87.89018373507315,34.565,72,0,15.098529829591865
10,99.2,493,10,89.70050671274164,351.53,428,5,74.76186045634813,49.27,95,1,17.963309898583915
11,53.19,487,2,72.68106068925091,381.725,432,10,57.92673743227508,65.085,109,3,19.76845299127733
12,27.61,475,0,57.46397516889216,391.05,431,21,44.74391118286038,81.34,128,4,20.820950021528677
13,14.925,458,0,47.78184696615953,387.865,420,38,37.338419393622836,97.21,137,4,21.039228734168066
14,8.485,411,0,38.90963341981419,378.48,417,80,31.51022168046043,113.035,153,9,21.597128391845743
15,5.255,353,0,31.482945451011357,366.57,417,134,25.89804323141191,128.175,167,13,21.209042704995237
16,3.095,242,0,20.563566723258617,353.8,411,239,19.352586728014597,143.105,182,19,21.30335984542151
17,1.605,127,0,10.66007320819234,341.06,399,302,17.136648552680604,157.335,198,30,20.95778899593156
18,0.82,63,0,5.308341780849418,328.205,388,291,18.23969317272568,170.975,209,50,20.62014371029373
19,0.405,30,0,2.3384431964267542,315.54,412,279,19.3499483852687,184.055,221,58,20.542931513683214
20,0.21,18,0,1.3246408444684812,302.865,402,268,19.33535764542207,196.925,231,80,19.928247545914733
21,0.125,8,0,0.6335470855017318,291.05,387,255,18.80627234188065,208.825,244,105,19.027469563500794
22,0.065,6,0,0.46025446315518903,279.64,380,243,18.453538016506027,220.295,257,114,18.60750307951799
23,0.045,3,0,0.27081674346818657,268.45,363,228,18.188225801021517,231.505,271,134,18.255582886686014
24,0.03,3,0,0.24371496655852534,257.59,345,217,17.81484616039648,242.38,282,152,17.877180086333418
25,0.02,3,0,0.22326944759898468,247.365,338,210,17.559998368837277,252.615,289,159,17.628402590406402
26,0.01,2,0,0.1414213562373095,237.2,327,203,16.918070384285496,262.79,297,171,16.97192183146229
27,0.0,0,0,0.0,228.015,314,194,16.396616117373195,271.985,306,186,16.396616117373203
28,0.0,0,0,0.0,218.865,295,185,15.895600826270798,281.135,315,205,15.895600826270796
29,0.0,0,0,0.0,209.875,290,175,16.198808039777123,290.125,325,210,16.19880803977711
30,0.0,0,0,0.0,201.28,272,168,15.466338874826024,298.72,332,228,15.466338874826029
31,0.0,0,0,0.0,192.98,259,161,14.760384301352659,307.02,339,241,14.76038430135266
32,0.0,0,0,0.0,185.155,246,155,14.304336588116582,314.845,345,254,14.304336588116584
33,0.0,0,0,0.0,177.585,228,150,13.933538404235717,322.415,350,272,13.933538404235708
34,0.0,0,0,0.0,170.44,219,144,13.47979690585565,329.56,356,281,13.479796905855647
35,0.0,0,0,0.0,163.47,214,133,13.284255992957682,336.53,367,286,13.284255992957679
36,0.0,0,0,0.0,156.995,210,130,13.25342375411087,343.005,370,290,13.253423754110873
37,0.0,0,0,0.0,150.8,205,125,12.523345034545333,349.2,375,295,12.523345034545335
38,0.0,0,0,0.0,144.53,196,119,12.16135654295293,355.47,381,304,12.161356542952939
39,0.0,0,0,0.0,138.565,189,110,12.022833176416443,361.435,390,311,12.02283317641644
40,0.0,0,0,0.0,133.06,182,102,12.067498606300536,366.94,398,318,12.067498606300534
41,0.0,0,0,0.0,127.9,177,99,12.135334015110233,372.1,401,323,12.135334015110235
42,0.0,0,0,0.0,122.755,174,96,12.024053572801819,377.245,404,326,12.024053572801813
43,0.0,0,0,0.0,117.855,169,92,11.670259198010283,382.145,408,331,11.670259198010301
44,0.0,0,0,0.0,113.27,159,87,11.193011998025364,386.73,413,341,11.19301199802536
45,0.0,0,0,0.0,108.85,155,84,10.634045071037846,391.15,416,345,10.634045071037852
46,0.0,0,0,0.0,104.35,149,77,10.391700399161328,395.65,423,351,10.39170039916132
47,0.0,0,0,0.0,100.11,144,73,10.111831966990122,399.89,427,356,10.111831966990117
48,0.0,0,0,0.0,96.295,140,71,9.788618916962058,403.705,429,360,9.788618916962067
49,0.0,0,0,0.0,92.445,130,70,9.409018180212957,407.555,430,370,9.409018180212954
50,0.0,0,0,0.0,88.44,125,63,9.358649561130076,411.56,437,375,9.358649561130079
51,0.0,0,0,0.0,84.865,121,61,9.319390009585057,415.135,439,379,9.319390009585062
52,0.0,0,0,0.0,81.4,118,59,9.123937261718696,418.6,441,382,9.123937261718693
53,0.0,0,0,0.0,78.06,111,55,8.686985587242836,421.94,445,389,8.686985587242841
54,0.0,0,0,0.0,74.865,102,54,8.824746782706825,425.135,446,398,8.82474678270683
55,0.0,0,0,0.0,71.865,100,47,8.493969187771643,428.135,453,400,8.493969187771645
56,0.0,0,0,0.0,68.975,99,43,8.334970525943186,431.025,457,401,8.33497052594319
57,0.0,0,0,0.0,66.245,97,42,8.294514443247792,433.755,458,403,8.2945144432478
58,0.0,0,0,0.0,63.46,95,36,8.246113748900083,436.54,464,405,8.246113748900083
59,0.0,0,0,0.0,60.85,90,32,7.98286481491866,439.15,468,410,7.98286481491866
60,0.0,0,0,0.0,58.29,88,32,7.908770019167356,441.71,468,412,7.908770019167353
61,0.0,0,0,0.0,55.96,84,32,7.6459599474224245,444.04,468,416,7.645959947422414
62,0.0,0,0,0.0,53.73,77,30,7.307124629548808,446.27,470,423,7.307124629548805
63,0.0,0,0,0.0,51.625,73,30,7.062134501593196,448.375,470,427,7.062134501593197
64,0.0,0,0,0.0,49.46,71,30,6.867621211564278,450.54,470,429,6.867621211564278
65,0.0,0,0,0.0,47.55,70,29,6.630787033483815,452.45,471,430,6.6307870334838155
66,0.0,0,0,0.0,45.765,68,29,6.450411930284124,454.235,471,432,6.450411930284123
67,0.0,0,0,0.0,44.035,66,28,6.386525938868423,455.965,472,434,6.386525938868419
68,0.0,0,0,0.0,42.06,63,28,6.17308145688738,457.94,472,437,6.173081456887382
69,0.0,0,0,0.0,40.405,59,27,6.05510499350854,459.595,473,441,6.055104993508539
70,0.0,0,0,0.0,38.76,58,25,5.874089259035446,461.24,475,442,5.874089259035437
71,0.0,0,0,0.0,37.245,54,24,5.572272977040274,462.755,476,446,5.572272977040265
72,0.0,0,0,0.0,35.73,52,24,5.3572943745024295,464.27,476,448,5.357294374502435
73,0.0,0,0,0.0,34.35,51,24,5.226286478156244,465.65,476,449,5.226286478156249
74,0.0,0,0,0.0,33.05,48,22,5.140977362448315,466.95,478,452,5.140977362448312
75,0.0,0,0,0.0,31.715,46,20,5.029938009748187,468.285,480,454,5.029938009748191
76,0.0,0,0,0.0,30.5,46,19,4.844309722077758,469.5,481,454,4.844309722077756
77,0.0,0,0,0.0,29.19,45,18,4.798858742048012,470.81,482,455,4.798858742048018
78,0.0,0,0,0.0,27.91,43,17,4.634576192319214,472.09,483,457,4.634576192319213
79,0.0,0,0,0.0,26.725,43,14,4.607114336823302,473.275,486,457,4.607114336823312
80,0.0,0,0,0.0,25.65,42,13,4.5872337598861455,474.35,487,458,4.58723375988613
81,0.0,0,0,0.0,24.625,41,13,4.488329366536347,475.375,487,459,4.488329366536352
82,0.0,0,0,0.0,23.54,40,13,4.376547823830028,476.46,487,460,4.376547823830032
83,0.0,0,0,0.0,22.575,39,12,4.231299383447337,477.425,488,461,4.23129938344733
84,0.0,0,0,0.0,21.62,39,11,4.257491180939649,478.38,489,461,4.257491180939654
85,0.0,0,0,0.0,20.745,37,10,4.099267614449484,479.255,490,463,4.099267614449485
86,0.0,0,0,0.0,19.99,35,8,4.11516377126374,480.01,492,465,4.1151637712637426
87,0.0,0,0,0.0,19.1,33,8,3.978585895596977,480.9,492,467,3.9785858955969786
88,0.0,0,0,0.0,18.38,31,8,3.941226500933218,481.62,492,469,3.9412265009332
