day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.795,495,499,1.0528616186088686,2.11,1,5,1.011442077123987,0.095,0,1,0.2939507359675757,0.999705085286147,0.9977682129762474,1.0,0.000413589527285686,0.9999547487385598,0.9991518947917415,1.0,0.00013387595790664904
2,495.365,486,499,2.794786064393588,4.425,1,14,2.7075875148836404,0.21,0,2,0.46581640656283846,0.9980750836920135,0.9846963175514108,1.0,0.0025162839490275087,0.9991546791843554,0.9931604302527757,1.0,0.001153731223079335
3,490.55,470,499,5.686756191353682,8.93,0,28,5.463915433029365,0.52,0,4,0.8141956600623228,0.9926422764227643,0.9553642595249482,1.0,0.007765321048309237,0.9964228321311106,0.977362572848895,1.0,0.0038504676262743217
4,482.42,444,499,9.988616636529693,16.44,0,51,9.42126323828313,1.14,0,6,1.198994553656727,0.9794253148413837,0.9056272915670334,1.0,0.01775887869719399,0.9894963305951983,0.9486054044854338,1.0,0.009374515031988906
5,469.915,411,499,15.902901824263417,27.605,0,83,14.74162653046871,2.48,0,10,2.11944811248295,0.956324725011956,0.8345289335246293,1.0,0.031158228479125177,0.9766501164087765,0.9003129106981822,1.0,0.017591851939465598
6,452.73,380,499,21.93771677010683,43.08,0,110,20.110338849537477,4.19,0,13,2.945723414063311,0.9234536904192571,0.7855890323609118,1.0,0.04292092511011723,0.9570042595355123,0.8593440949597203,1.0,0.026025369336941603
7,430.16,338,499,29.077169894011796,63.085,0,142,26.318646064212093,6.755,0,20,3.9817390963190675,0.8821273712737127,0.7414315319623784,1.0,0.05422042209545573,0.9296009979748671,0.8083812103527401,1.0,0.03622376993212455
8,403.79,302,499,35.67533528558203,85.84,0,174,31.740062346960585,10.37,0,24,5.340948290633047,0.8387573728678462,0.7062011796588554,1.0,0.0607790250798714,0.8965509832508447,0.7530074809972688,1.0,0.045939134749819234
9,373.325,269,499,41.448634737564525,111.47,0,196,36.09826204421849,15.205,0,37,6.804740809717676,0.7961908177905309,0.6942451777458951,1.0,0.061219646589258075,0.8576099249295096,0.7166073207676081,1.0,0.05376050581862973
10,339.94,229,499,46.36415180788194,139.0,0,222,39.58871470076152,21.06,1,51,8.435769736975779,0.7615941335883947,0.6865933365216005,1.0,0.05607410158141821,0.8158918751017599,0.6865019271193336,1.0,0.0597223543058953
11,305.37,193,499,49.17166218269466,166.4,0,250,40.72372908456154,28.23,1,61,10.056478698783954,0.7383205802646262,0.6899410170572294,1.0,0.04562826576723169,0.7742275559441681,0.6504794298333425,1.0,0.061157991132314835
12,270.46,166,499,51.42080215702942,193.515,0,281,41.62092360108117,36.025,1,76,11.666831178548168,0.7281930495775546,0.6910569105691057,1.0,0.036728957402713,0.733561076345021,0.609885974584982,1.0,0.062047285580206515
13,235.57,136,499,52.96339021925981,219.395,0,298,41.878851056698586,45.035,1,88,13.436759562397791,0.7318802805675115,0.6904192571337479,1.0,0.032099186471222535,0.696374265019283,0.577521838582561,1.0,0.06036902060767516
14,202.045,101,499,53.103416455026505,242.63,0,318,40.65052800561978,55.325,1,97,15.185267092923228,0.7469783197831978,0.6963175514108082,1.0,0.034079025879555344,0.663685783072223,0.5607426122864119,1.0,0.05766529799948189
15,171.505,76,499,52.25901836047056,262.48,0,333,39.014230105869956,66.015,1,112,16.652969161970713,0.7701386896221903,0.6853180296508847,1.0,0.03775465284949755,0.6371659771606599,0.5407404032184662,1.0,0.054475553225405156
16,143.145,63,499,50.24146693718247,279.11,0,332,36.24966331501937,77.745,1,127,17.89584536720842,0.7981229076996652,0.6967957914873266,1.0,0.04121034756377147,0.6150442814973436,0.5440274557282749,1.0,0.04978655209225604
17,118.855,50,499,47.45168370492411,291.08,0,339,33.23456455870957,90.065,1,136,19.02737448781354,0.8270468675274988,0.7105053403475211,1.0,0.04203431924907168,0.5994557185985905,0.5333323682524486,1.0,0.046020910784675954
18,97.66,40,499,45.208555244960905,299.67,0,339,30.822414020159922,102.67,1,148,19.912903319028214,0.8555874382273234,0.7101865136298422,1.0,0.04162283905336394,0.5882865958551738,0.5200776330559935,1.0,0.042569228357269805
19,79.79,31,499,43.253557671667664,305.045,0,349,29.184441628474396,115.165,1,166,20.79494949796983,0.8813079866092778,0.729794356767097,1.0,0.03965067448009851,0.5814803012979644,0.5284786005967298,1.0,0.04029656141017516
20,65.195,21,499,41.14439550421219,306.965,0,350,27.61005888727502,127.84,1,180,21.291808413745372,0.9034656464211701,0.7294755300494181,1.0,0.03636798645473986,0.5781630141930092,0.5138026391412701,1.0,0.03874549643616621
21,53.08,18,499,39.49700834673062,306.03,0,340,26.708158465967195,140.89,1,194,21.87993504992519,0.9226845209628567,0.7423880121154153,1.0,0.03240738603904555,0.5791606902202343,0.5305122181128163,1.0,0.03754131174887435
22,43.615,10,499,38.18201285327474,302.835,0,337,25.899647365714102,153.55,1,204,22.236903999826225,0.9379706679419735,0.7495616132631915,1.0,0.028922669124506598,0.5833770521389788,0.5331387298911803,1.0,0.036661963922167244
23,35.995,6,499,36.926995409182005,298.04,0,333,25.081142689139273,165.965,1,219,22.730975810697892,0.9502183963016101,0.7706041766300016,1.0,0.02509366039636677,0.5890930927968688,0.5243405722277937,1.0,0.03643048459964174
24,30.095,4,499,36.18081302507973,291.975,0,324,24.724906064523225,177.93,1,231,23.126592842059807,0.9600326797385621,0.8010521281683405,1.0,0.02149347176710225,0.5978113854310684,0.5310729463421866,1.0,0.037149133392536594
25,25.245,3,499,35.84339156096929,285.325,0,321,24.565559398123085,189.43,1,237,23.42817742564362,0.9680559540889527,0.8230511716881874,1.0,0.018623929554933652,0.6087722722538061,0.5416358492597501,1.0,0.03790691165802487
26,21.36,3,499,35.452996698084235,277.815,0,318,24.66174738171645,200.825,1,245,24.0078373928475,0.9743559700302885,0.858122110632871,1.0,0.01548379567560607,0.6200092763690644,0.536077274580152,1.0,0.038776161267724825
27,18.41,3,499,35.19724606632268,269.515,0,315,24.539574744547153,212.075,1,251,24.298176514083274,0.9791941654710665,0.8820341144587917,1.0,0.012792150985442594,0.6329384779818603,0.5581169274359817,1.0,0.04068694257366419
28,15.92,2,499,35.047757797513455,261.165,0,322,24.55529653536479,222.915,1,262,24.74975813292306,0.9832177586481747,0.9088155587438227,1.0,0.010353193857822773,0.6481135934364635,0.5633632163431127,1.0,0.041160299664371
