day,s,i,r,edgecount,suscedgecount
1,997,3,0,0.9996724318658281,1.0
2,994,6,0,0.998624213836478,0.9994788277351033
3,989,11,0,0.9960691823899371,0.9981476653795848
4,979,21,0,0.9887316561844863,0.994389909364958
5,961,38,1,0.9720911949685535,0.9857623929567622
6,921,74,5,0.929769392033543,0.9624959507199942
7,863,127,10,0.8729690775681341,0.9273613536610669
8,795,189,16,0.8046383647798742,0.8776634316887383
9,707,269,24,0.7429245283018868,0.8180484283616005
10,617,347,36,0.7075471698113207,0.7615373591260501
11,535,403,62,0.7072851153039832,0.7255132458513067
12,464,456,80,0.7138364779874213,0.6888786616564176
13,364,535,101,0.74416928721174,0.6398310927905536
14,280,594,126,0.7900288259958071,0.6068574276847885
15,205,645,150,0.8419811320754716,0.5877125943259087
16,144,675,181,0.8871200209643606,0.5660944355426812
17,99,694,207,0.9223663522012578,0.5537120661375559
18,65,692,243,0.9498165618448637,0.5423986600928686
19,47,680,273,0.9649502096436059,0.5585585850070672
20,38,664,298,0.9721567085953878,0.5650997904353812
21,26,654,320,0.9815251572327044,0.5730365782224106
22,20,631,349,0.9863731656184487,0.5846734020822849
23,15,607,378,0.9903694968553459,0.601975204910326
24,12,590,398,0.9925314465408805,0.5998350191757423
25,11,558,431,0.9935141509433962,0.6199890584550597
26,8,544,448,0.995872641509434,0.636578049804869
27,7,529,464,0.9962002096436059,0.6190973917212464
28,6,513,481,0.9970518867924528,0.6415085562956518
29,5,493,502,0.9976415094339622,0.6585962297135137
30,4,470,526,0.998296645702306,0.6716647178320491
31,3,453,544,0.9989517819706499,0.7560975163716022
32,3,430,567,0.9989517819706499,0.7560975163716022
33,2,420,578,0.9991483228511531,0.7134453188495201
34,2,405,593,0.9992793501048218,0.7572617202741901
35,2,396,602,0.9992793501048218,0.7572617202741901
36,2,386,612,0.9992793501048218,0.7572617202741901
37,2,369,629,0.9992793501048218,0.7572617202741901
38,2,352,646,0.9992793501048218,0.7572617202741901
39,2,336,662,0.9992793501048218,0.7572617202741901
40,2,324,674,0.9993448637316562,0.7772648600550178
41,1,314,685,0.9998034591194969,0.8801381503564173
42,1,296,703,0.9998034591194969,0.8801381503564173
43,1,283,716,0.9998034591194969,0.8801381503564173
44,1,264,735,0.9998689727463312,0.9201444299180727
45,1,254,745,0.9998689727463312,0.9201444299180727
46,1,243,756,0.9998689727463312,0.9201444299180727
47,1,233,766,0.9998689727463312,0.9201444299180727
48,1,225,774,0.9998689727463312,0.9201444299180727
49,1,213,786,0.9998689727463312,0.9201444299180727
50,1,203,796,0.9998689727463312,0.9201444299180727
51,1,192,807,0.9998689727463312,0.9201444299180727
52,1,183,816,0.9998689727463312,0.9201444299180727
53,1,179,820,0.9998689727463312,0.9201444299180727
54,1,172,827,0.9998689727463312,0.9201444299180727
55,1,164,835,0.9998689727463312,0.9201444299180727
56,1,157,842,0.9998689727463312,0.9201444299180727
57,1,152,847,0.9998689727463312,0.9201444299180727
58,1,145,854,0.9998689727463312,0.9201444299180727
59,0,139,861,1.0,
60,0,135,865,1.0,
61,0,130,870,1.0,
62,0,123,877,1.0,
63,0,117,883,1.0,
64,0,112,888,1.0,
65,0,106,894,1.0,
66,0,103,897,1.0,
67,0,100,900,1.0,
68,0,97,903,1.0,
69,0,92,908,1.0,
70,0,89,911,1.0,
71,0,86,914,1.0,
72,0,83,917,1.0,
73,0,81,919,1.0,
74,0,81,919,1.0,
75,0,78,922,1.0,
76,0,77,923,1.0,
77,0,75,925,1.0,
78,0,72,928,1.0,
79,0,70,930,1.0,
80,0,70,930,1.0,
81,0,67,933,1.0,
82,0,66,934,1.0,
83,0,61,939,1.0,
84,0,59,941,1.0,
85,0,58,942,1.0,
86,0,56,944,1.0,
87,0,56,944,1.0,
88,0,53,947,1.0,
89,0,53,947,1.0,
90,0,51,949,1.0,
91,0,50,950,1.0,
92,0,44,956,1.0,
93,0,43,957,1.0,
94,0,41,959,1.0,
95,0,40,960,1.0,
96,0,37,963,1.0,
97,0,37,963,1.0,
98,0,36,964,1.0,
99,0,35,965,1.0,
100,0,35,965,1.0,
101,0,34,966,1.0,
102,0,34,966,1.0,
103,0,34,966,1.0,
104,0,32,968,1.0,
105,0,32,968,1.0,
106,0,29,971,1.0,
107,0,29,971,1.0,
108,0,29,971,1.0,
109,0,28,972,1.0,
110,0,26,974,1.0,
111,0,24,976,1.0,
112,0,23,977,1.0,
113,0,23,977,1.0,
114,0,23,977,1.0,
115,0,22,978,1.0,
116,0,21,979,1.0,
117,0,21,979,1.0,
118,0,20,980,1.0,
119,0,20,980,1.0,
120,0,19,981,1.0,
121,0,19,981,1.0,
122,0,18,982,1.0,
123,0,17,983,1.0,
124,0,16,984,1.0,
125,0,16,984,1.0,
126,0,16,984,1.0,
127,0,12,988,1.0,
128,0,12,988,1.0,
129,0,11,989,1.0,
130,0,11,989,1.0,
131,0,11,989,1.0,
132,0,9,991,1.0,
133,0,9,991,1.0,
134,0,8,992,1.0,
135,0,7,993,1.0,
136,0,7,993,1.0,
137,0,7,993,1.0,
138,0,6,994,1.0,
139,0,6,994,1.0,
140,0,6,994,1.0,
141,0,6,994,1.0,
142,0,5,995,1.0,
143,0,5,995,1.0,
144,0,5,995,1.0,
145,0,5,995,1.0,
146,0,5,995,1.0,
147,0,5,995,1.0,
148,0,5,995,1.0,
149,0,4,996,1.0,
150,0,4,996,1.0,
151,0,4,996,1.0,
152,0,4,996,1.0,
153,0,4,996,1.0,
154,0,4,996,1.0,
155,0,4,996,1.0,
156,0,4,996,1.0,
157,0,4,996,1.0,
158,0,3,997,1.0,
159,0,3,997,1.0,
160,0,3,997,1.0,
161,0,2,998,1.0,
162,0,2,998,1.0,
163,0,2,998,1.0,
164,0,2,998,1.0,
165,0,2,998,1.0,
166,0,2,998,1.0,
167,0,2,998,1.0,
168,0,2,998,1.0,
169,0,2,998,1.0,
170,0,2,998,1.0,
171,0,2,998,1.0,
172,0,2,998,1.0,
173,0,2,998,1.0,
174,0,2,998,1.0,
175,0,2,998,1.0,
176,0,2,998,1.0,
177,0,2,998,1.0,
178,0,2,998,1.0,
179,0,2,998,1.0,
180,0,2,998,1.0,
181,0,2,998,1.0,
182,0,2,998,1.0,
183,0,1,999,1.0,
184,0,1,999,1.0,
185,0,0,1000,1.0,
186,0,0,1000,1.0,
187,0,0,1000,1.0,
188,0,0,1000,1.0,
189,0,0,1000,1.0,
190,0,0,1000,1.0,
191,0,0,1000,1.0,
192,0,0,1000,1.0,
193,0,0,1000,1.0,
194,0,0,1000,1.0,
195,0,0,1000,1.0,
196,0,0,1000,1.0,
197,0,0,1000,1.0,
198,0,0,1000,1.0,
199,0,0,1000,1.0,
200,0,0,1000,1.0,
1,998,2,0,1.0,1.0
2,995,4,1,0.9998034591194969,0.9999106468613721
3,992,7,1,0.9994103773584906,0.9997361015422036
4,982,16,2,0.9945623689727463,0.9973413531065325
5,961,32,7,0.9781839622641509,0.9888738630172109
6,936,55,9,0.9539439203354297,0.9756814634875585
7,883,106,11,0.8952437106918238,0.9412030518222225
8,832,151,17,0.8457154088050315,0.9079534096370683
9,765,208,27,0.7881944444444444,0.8621858223323974
10,685,275,40,0.7366352201257862,0.8068579809719174
11,616,334,50,0.7134433962264151,0.7661709599364279
12,537,395,68,0.7070230607966457,0.7237832028065018
13,461,454,85,0.7169156184486373,0.6867413739389371
14,369,530,101,0.7465932914046122,0.6469193986693959
15,278,604,118,0.7946147798742138,0.6120547815589256
16,207,649,144,0.8443396226415094,0.5920280589883291
17,149,678,173,0.8860062893081762,0.5725917745244744
18,102,698,200,0.9214491614255765,0.555988720449782
19,81,696,223,0.9379585953878407,0.5534512626416167
20,55,702,243,0.9579402515723271,0.5555673469835051
21,44,679,277,0.9674397274633124,0.5685141905760795
22,29,664,307,0.9784460167714885,0.562107932177643
23,22,638,340,0.9844077568134172,0.5802668385248743
24,21,609,370,0.9854559748427673,0.5911072095203899
25,18,585,397,0.987814465408805,0.6021534778282653
26,14,568,418,0.9908280922431866,0.6123587042977169
27,12,545,443,0.9928590146750524,0.6439424996256116
28,10,517,473,0.9944968553459119,0.6688074129117773
29,8,505,487,0.9955450733752621,0.6551865762847737
30,6,481,513,0.9966588050314465,0.6636145304551376
31,6,465,529,0.9967243186582809,0.6702811971218043
32,5,451,544,0.9975104821802935,0.687069884364002
33,5,436,559,0.9975104821802935,0.687069884364002
34,3,418,579,0.9988862683438156,0.7090196078431372
35,2,404,594,0.9994103773584906,0.7635294117647059
36,2,386,612,0.999475890985325,0.7835294117647059
37,1,375,624,0.9998689727463312,0.92
38,1,352,647,0.9998689727463312,0.92
39,1,338,661,0.9998689727463312,0.92
40,1,322,677,0.9998689727463312,0.92
41,1,311,688,0.9998689727463312,0.92
42,1,292,707,0.9999344863731656,0.96
43,1,281,718,0.9999344863731656,0.96
44,1,271,728,0.9999344863731656,0.96
45,0,259,741,1.0,
46,0,247,753,1.0,
47,0,229,771,1.0,
48,0,221,779,1.0,
49,0,213,787,1.0,
50,0,207,793,1.0,
51,0,201,799,1.0,
52,0,190,810,1.0,
53,0,185,815,1.0,
54,0,180,820,1.0,
55,0,175,825,1.0,
56,0,167,833,1.0,
57,0,166,834,1.0,
58,0,160,840,1.0,
59,0,154,846,1.0,
60,0,152,848,1.0,
61,0,144,856,1.0,
62,0,139,861,1.0,
63,0,137,863,1.0,
64,0,131,869,1.0,
65,0,127,873,1.0,
66,0,123,877,1.0,
67,0,116,884,1.0,
68,0,111,889,1.0,
69,0,106,894,1.0,
70,0,104,896,1.0,
71,0,101,899,1.0,
72,0,96,904,1.0,
73,0,91,909,1.0,
74,0,86,914,1.0,
75,0,80,920,1.0,
76,0,78,922,1.0,
77,0,77,923,1.0,
78,0,77,923,1.0,
79,0,74,926,1.0,
80,0,72,928,1.0,
81,0,67,933,1.0,
82,0,63,937,1.0,
83,0,60,940,1.0,
84,0,57,943,1.0,
85,0,56,944,1.0,
86,0,54,946,1.0,
87,0,52,948,1.0,
88,0,51,949,1.0,
89,0,47,953,1.0,
90,0,45,955,1.0,
91,0,44,956,1.0,
92,0,43,957,1.0,
93,0,42,958,1.0,
94,0,40,960,1.0,
95,0,40,960,1.0,
96,0,37,963,1.0,
97,0,36,964,1.0,
98,0,35,965,1.0,
99,0,32,968,1.0,
100,0,31,969,1.0,
101,0,28,972,1.0,
102,0,27,973,1.0,
103,0,26,974,1.0,
104,0,23,977,1.0,
105,0,22,978,1.0,
106,0,22,978,1.0,
107,0,22,978,1.0,
108,0,21,979,1.0,
109,0,21,979,1.0,
110,0,19,981,1.0,
111,0,18,982,1.0,
112,0,17,983,1.0,
113,0,17,983,1.0,
114,0,16,984,1.0,
115,0,16,984,1.0,
116,0,14,986,1.0,
117,0,14,986,1.0,
118,0,14,986,1.0,
119,0,14,986,1.0,
120,0,14,986,1.0,
121,0,14,986,1.0,
122,0,14,986,1.0,
123,0,14,986,1.0,
124,0,14,986,1.0,
125,0,14,986,1.0,
126,0,14,986,1.0,
127,0,13,987,1.0,
128,0,13,987,1.0,
129,0,13,987,1.0,
130,0,13,987,1.0,
131,0,11,989,1.0,
132,0,11,989,1.0,
133,0,9,991,1.0,
134,0,8,992,1.0,
135,0,8,992,1.0,
136,0,6,994,1.0,
137,0,6,994,1.0,
138,0,6,994,1.0,
139,0,6,994,1.0,
140,0,6,994,1.0,
141,0,5,995,1.0,
142,0,5,995,1.0,
143,0,5,995,1.0,
144,0,5,995,1.0,
145,0,5,995,1.0,
146,0,5,995,1.0,
147,0,5,995,1.0,
148,0,5,995,1.0,
149,0,5,995,1.0,
150,0,5,995,1.0,
151,0,4,996,1.0,
152,0,3,997,1.0,
153,0,3,997,1.0,
154,0,3,997,1.0,
155,0,2,998,1.0,
156,0,2,998,1.0,
157,0,2,998,1.0,
158,0,2,998,1.0,
159,0,2,998,1.0,
160,0,2,998,1.0,
161,0,2,998,1.0,
162,0,2,998,1.0,
163,0,2,998,1.0,
164,0,1,999,1.0,
165,0,1,999,1.0,
166,0,1,999,1.0,
167,0,1,999,1.0,
168,0,1,999,1.0,
169,0,1,999,1.0,
170,0,1,999,1.0,
171,0,1,999,1.0,
172,0,1,999,1.0,
173,0,1,999,1.0,
174,0,1,999,1.0,
175,0,1,999,1.0,
176,0,1,999,1.0,
177,0,1,999,1.0,
178,0,1,999,1.0,
179,0,1,999,1.0,
180,0,1,999,1.0,
181,0,1,999,1.0,
182,0,1,999,1.0,
183,0,1,999,1.0,
184,0,1,999,1.0,
185,0,1,999,1.0,
186,0,1,999,1.0,
187,0,1,999,1.0,
188,0,1,999,1.0,
189,0,1,999,1.0,
190,0,1,999,1.0,
191,0,1,999,1.0,
192,0,1,999,1.0,
193,0,1,999,1.0,
194,0,0,1000,1.0,
195,0,0,1000,1.0,
196,0,0,1000,1.0,
197,0,0,1000,1.0,
198,0,0,1000,1.0,
199,0,0,1000,1.0,
200,0,0,1000,1.0,
1,999,1,0,1.0,1.0
2,995,5,0,0.9991483228511531,0.9995430688958138
3,991,9,0,0.9977070230607966,0.9988192231256342
4,981,18,1,0.9934486373165619,0.9966308332696965
5,958,40,2,0.9724842767295597,0.9858972461015472
6,930,68,2,0.9391378406708596,0.9677614197091624
7,888,107,5,0.8944575471698113,0.9412613488233995
8,837,155,8,0.8435534591194969,0.9071037021610737
9,769,213,18,0.789308176100629,0.8636743188478837
10,693,268,39,0.7509171907756813,0.8209717807385558
11,617,323,60,0.7261530398322851,0.7777526322367535
12,530,395,75,0.7161949685534591,0.7298393210192253
13,446,455,99,0.7251703354297694,0.6862855426174859
14,373,503,124,0.7507206498951782,0.6586780999363325
15,306,547,147,0.7860980083857443,0.635182199420277
16,245,591,164,0.8202961215932913,0.608537290353063
17,185,628,187,0.860062893081761,0.5933069061224073
18,140,645,215,0.8933438155136268,0.5851158267957002
19,102,663,235,0.9211215932914046,0.5745921394438237
20,78,661,261,0.9395964360587002,0.573706146593292
21,61,660,279,0.9528301886792453,0.5745210596830359
22,38,659,303,0.9705188679245284,0.5685457386064795
23,32,638,330,0.9759564989517819,0.5721856122432882
24,24,621,355,0.9826388888888888,0.5749266735453304
25,17,597,386,0.9882075471698113,0.5944793049698757
26,11,577,412,0.9927279874213837,0.6035258269965915
27,9,554,437,0.9941037735849056,0.6055258231012021
28,5,537,458,0.9969208595387841,0.6143295110686415
29,3,524,473,0.9982311320754716,0.6388026224982747
30,3,506,491,0.9982311320754716,0.6388026224982747
31,3,484,513,0.9982311320754716,0.6388026224982747
32,3,468,529,0.9982311320754716,0.6388026224982747
33,3,447,550,0.9983621593291404,0.665200138026225
34,3,426,571,0.9983621593291404,0.665200138026225
35,3,405,592,0.9983621593291404,0.665200138026225
36,2,393,605,0.9990172955974843,0.7142857142857143
37,2,378,620,0.9990172955974843,0.7142857142857143
38,2,360,638,0.9991483228511531,0.75
39,2,344,654,0.9991483228511531,0.75
40,1,329,670,0.9996069182389937,0.75
41,1,317,682,0.9998034591194969,0.875
42,1,311,688,0.9998034591194969,0.875
43,1,295,704,0.9998034591194969,0.875
44,1,285,714,0.9998034591194969,0.875
45,1,279,720,0.9998034591194969,0.875
46,1,267,732,0.9998034591194969,0.875
47,1,256,743,0.9998034591194969,0.875
48,1,243,756,0.9998034591194969,0.875
49,1,233,766,0.9998034591194969,0.875
50,0,223,777,1.0,
51,0,211,789,1.0,
52,0,206,794,1.0,
53,0,194,806,1.0,
54,0,184,816,1.0,
55,0,177,823,1.0,
56,0,174,826,1.0,
57,0,167,833,1.0,
58,0,154,846,1.0,
59,0,151,849,1.0,
60,0,145,855,1.0,
61,0,135,865,1.0,
62,0,128,872,1.0,
63,0,126,874,1.0,
64,0,119,881,1.0,
65,0,111,889,1.0,
66,0,105,895,1.0,
67,0,101,899,1.0,
68,0,96,904,1.0,
69,0,94,906,1.0,
70,0,93,907,1.0,
71,0,92,908,1.0,
72,0,83,917,1.0,
73,0,81,919,1.0,
74,0,75,925,1.0,
75,0,72,928,1.0,
76,0,67,933,1.0,
77,0,65,935,1.0,
78,0,62,938,1.0,
79,0,61,939,1.0,
80,0,61,939,1.0,
81,0,60,940,1.0,
82,0,57,943,1.0,
83,0,55,945,1.0,
84,0,53,947,1.0,
85,0,51,949,1.0,
86,0,48,952,1.0,
87,0,45,955,1.0,
88,0,45,955,1.0,
89,0,45,955,1.0,
90,0,44,956,1.0,
91,0,44,956,1.0,
92,0,43,957,1.0,
93,0,42,958,1.0,
94,0,39,961,1.0,
95,0,37,963,1.0,
96,0,34,966,1.0,
97,0,33,967,1.0,
98,0,32,968,1.0,
99,0,29,971,1.0,
100,0,28,972,1.0,
101,0,27,973,1.0,
102,0,23,977,1.0,
103,0,23,977,1.0,
104,0,23,977,1.0,
105,0,21,979,1.0,
106,0,20,980,1.0,
107,0,19,981,1.0,
108,0,19,981,1.0,
109,0,18,982,1.0,
110,0,18,982,1.0,
111,0,18,982,1.0,
112,0,18,982,1.0,
113,0,18,982,1.0,
114,0,17,983,1.0,
115,0,14,986,1.0,
116,0,14,986,1.0,
117,0,13,987,1.0,
118,0,13,987,1.0,
119,0,13,987,1.0,
120,0,12,988,1.0,
121,0,10,990,1.0,
122,0,8,992,1.0,
123,0,7,993,1.0,
124,0,6,994,1.0,
125,0,5,995,1.0,
126,0,5,995,1.0,
127,0,5,995,1.0,
128,0,5,995,1.0,
129,0,5,995,1.0,
130,0,5,995,1.0,
131,0,4,996,1.0,
132,0,4,996,1.0,
133,0,4,996,1.0,
134,0,4,996,1.0,
135,0,4,996,1.0,
136,0,4,996,1.0,
137,0,4,996,1.0,
138,0,4,996,1.0,
139,0,4,996,1.0,
140,0,4,996,1.0,
141,0,4,996,1.0,
142,0,4,996,1.0,
143,0,4,996,1.0,
144,0,4,996,1.0,
145,0,4,996,1.0,
146,0,4,996,1.0,
147,0,4,996,1.0,
148,0,4,996,1.0,
149,0,4,996,1.0,
150,0,4,996,1.0,
151,0,4,996,1.0,
152,0,4,996,1.0,
153,0,4,996,1.0,
154,0,4,996,1.0,
155,0,3,997,1.0,
156,0,3,997,1.0,
157,0,3,997,1.0,
