day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.65,499,494,1.185125568480119,2.285,6,0,1.1577898716669937,0.065,1,0,0.247144496216384
2,494.93,499,483,3.2228923618202567,4.8,15,0,3.0687270043351322,0.27,2,0,0.49833894945379636
3,489.365,499,459,7.431548598567083,9.965,39,0,7.066359898211758,0.67,3,0,0.857189517753649
4,477.75,499,412,16.07793519081353,20.68,83,0,15.262118506502713,1.57,5,0,1.4614304275169452
5,455.625,499,340,30.94092888718776,41.09,148,0,29.06813863007204,3.285,12,0,2.542853815624915
6,414.66,499,241,54.64434483192705,78.74,243,0,50.79313054491487,6.6,24,0,4.577638459877181
7,349.975,499,141,81.60564799031738,137.63,323,0,74.72181642095053,12.395,36,0,7.713394666839765
8,265.49,499,64,101.40926533348609,213.04,391,0,90.9039384743629,21.47,56,1,11.759273043541546
9,177.365,499,27,103.90144042123787,289.165,413,0,90.44689591080225,33.47,79,1,15.391673661121208
10,104.47,499,10,89.11530050400773,347.505,426,0,73.96175824990293,48.025,93,1,18.230913472181005
11,55.145,499,3,67.49825216423115,380.8,425,0,52.55626322352169,64.055,111,1,20.145999141443326
12,27.28,499,0,47.81015219873633,391.85,422,0,35.88027971409656,80.87,129,1,21.321730251190278
13,13.205,499,0,38.35411537018088,389.85,425,0,31.30635621880151,96.945,146,1,21.615227626065685
14,7.13,499,0,35.73609438944126,380.425,420,0,31.765699636035638,112.445,158,1,22.08519308878336
15,4.505,499,0,35.309257900263724,368.075,414,0,31.807356296505752,127.42,176,1,21.813821629195367
16,3.39,499,0,35.25425096432026,354.695,404,0,31.304501819560308,141.915,189,1,21.823130391868688
17,2.905,499,0,35.264199891247344,340.665,398,0,30.359368095462386,156.43,207,1,21.724753729861142
18,2.725,499,0,35.272512323736464,326.97,383,0,29.28801871416032,170.305,213,1,21.70200127399504
19,2.605,499,0,35.278917003284306,313.79,368,0,28.51087952442508,183.605,225,1,22.101842279792063
20,2.55,499,0,35.281459820069465,300.96,349,0,27.273938818833404,196.49,236,1,21.93044967882734
21,2.535,499,0,35.282332546895894,288.595,333,0,26.47594860002861,208.87,250,1,22.359176277740993
22,2.52,499,0,35.28319884311817,277.225,322,0,25.4963663782207,220.255,260,1,22.476117419860504
23,2.515,499,0,35.283486179584415,265.94,313,0,25.02614512262111,231.545,273,1,23.18784933502717
24,2.51,499,0,35.28377280160922,254.81,300,0,24.027494719852978,242.68,282,1,23.33667934850791
25,2.505,499,0,35.28405870920996,244.545,295,0,23.207994961882292,252.95,291,1,23.610267334744233
26,2.5,499,0,35.28434390240402,234.705,288,0,22.399478973660464,262.795,297,1,23.870314926145547
27,2.5,499,0,35.28434390240402,225.335,267,0,21.676070565853948,272.165,308,1,24.18558428976207
28,2.495,499,0,35.28462838120872,216.425,256,0,21.08094891211436,281.08,319,1,24.57689399808212
29,2.495,499,0,35.28462838120872,207.69,244,0,20.473390009777635,289.815,326,1,24.951627070540635
30,2.495,499,0,35.28462838120872,199.46,235,0,19.597159059824985,298.045,331,1,25.0748222036112
31,2.495,499,0,35.28462838120872,191.66,229,0,19.18370330154763,305.845,338,1,25.53096405598779
32,2.495,499,0,35.28462838120872,184.28,221,0,18.44213005062105,313.225,345,1,25.7087352927319
33,2.495,499,0,35.28462838120872,176.675,217,0,17.891054304333288,320.83,352,1,26.058710288683663
34,2.495,499,0,35.28462838120872,169.69,210,0,17.524538431473196,327.815,361,1,26.478412084803406
35,2.495,499,0,35.28462838120872,163.01,202,0,17.380457459674005,334.495,368,1,27.010699071323724
36,2.495,499,0,35.28462838120872,156.55,196,0,16.852224999601265,340.955,376,1,27.27439160065593
37,2.495,499,0,35.28462838120872,150.31,190,0,16.483702930821025,347.195,381,1,27.62067128822288
38,2.495,499,0,35.28462838120872,144.545,185,0,15.87760899306579,352.96,390,1,27.788475974492094
39,2.495,499,0,35.28462838120872,138.61,176,0,15.321279582339097,358.895,393,1,28.010837367887646
40,2.495,499,0,35.28462838120872,132.97,167,0,14.775679460437274,364.535,396,1,28.221820115883148
41,2.495,499,0,35.28462838120872,127.825,160,0,14.4411602910834,369.68,399,1,28.504387390409086
42,2.495,499,0,35.28462838120872,122.765,155,0,13.937036266706682,374.74,405,1,28.69791370912321
43,2.495,499,0,35.28462838120872,117.94,151,0,13.646889313675064,379.565,409,1,28.978692137326515
44,2.495,499,0,35.28462838120872,113.43,146,0,13.3866017169272,384.075,413,1,29.246300715263775
45,2.495,499,0,35.28462838120872,108.84,141,0,13.059754436039302,388.665,420,1,29.49103901034258
