day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.73,494,499,1.1150410678152376,2.175,0,6,1.1183148665306735,0.095,0,2,0.3105757338108707,0.9996325800682816,0.9956104698423021,1.0,0.0005749033139702972,0.9999385019036621,0.9986794760948146,1.0,0.00016982151618429776
2,495.015,485,499,2.883809422260695,4.68,0,15,2.804805639142726,0.305,0,3,0.5599488490637687,0.9978158023085677,0.9843927816615184,1.0,0.0026298724195281064,0.9990335592071878,0.9930443445080357,1.0,0.0012045523372901375
3,489.94,473,499,5.711348132222131,9.345,0,27,5.439107874675938,0.715,0,6,0.9841839718529568,0.9921354251341244,0.9574052999512275,1.0,0.007835209861451245,0.9961580723601234,0.9785535776106132,1.0,0.003895800997385325
4,481.51,456,499,9.894412412312546,17.06,0,43,9.313976097981406,1.43,0,7,1.3052272179403326,0.9785311331490815,0.9216387579255405,1.0,0.01771967419792962,0.9890216555080026,0.9579333406494931,1.0,0.009323390420544803
5,468.46,429,499,15.156085730602296,28.83,0,68,14.003628388392812,2.71,0,11,1.9194586757834096,0.9544057876768005,0.8709152983254755,1.0,0.029497433856716722,0.9756324351123676,0.9263547155654097,1.0,0.016577230069109647
6,450.83,399,499,21.04556196427076,44.55,0,93,18.953725717994462,4.62,0,14,2.8891757792521187,0.9206738741668022,0.8213298650625914,1.0,0.040261924487950684,0.9554424117226019,0.889116734889589,1.0,0.024509920635910048
7,428.35,360,499,27.50143897559987,64.285,0,118,24.61204050233223,7.365,0,22,3.9534699471623136,0.8796179483010893,0.7795480409689481,1.0,0.050502811144889366,0.9281934167559486,0.8514504569134286,1.0,0.0338132186076063
8,401.355,326,499,34.221550925384626,87.52,0,148,29.980891737016993,11.125,1,29,5.432951297314836,0.8354942285807186,0.7351650138188912,1.0,0.05689834289828162,0.894417838084791,0.8005594054240162,1.0,0.042926446561800745
9,371.01,283,499,40.35259047185131,113.235,0,184,34.67783928805891,15.755,1,34,7.1821229067202825,0.7935685254430175,0.710616159973988,1.0,0.05886379141373272,0.8555826391982359,0.7518185105244616,1.0,0.05114083575535957
10,338.345,241,499,45.494005071959066,139.79,0,220,38.342884397494124,21.865,1,47,8.948022717492611,0.760163388066981,0.6946837912534547,1.0,0.05597651329186936,0.8146699303685305,0.7002282661254956,1.0,0.05733903609936386
11,304.665,199,499,49.71398370558729,166.845,0,255,41.30060136810156,28.49,1,54,10.425129091906465,0.73801902129735,0.6782636969598439,1.0,0.05103280350065754,0.7735085872194882,0.6513956647954153,1.0,0.06151726455314739
12,269.895,173,499,53.34051016934153,193.925,0,273,43.41455392448841,36.18,1,62,11.94197024223104,0.7289652089091204,0.682490651926516,1.0,0.04540665976700958,0.7330573790577332,0.6196862626173556,1.0,0.0637977682765273
13,236.03,146,499,56.33111995493152,218.805,0,288,44.84643787358981,45.165,1,75,13.818557728230626,0.7336912697122419,0.686880182084214,1.0,0.04174734040559633,0.6968657604994871,0.5929200000330256,1.0,0.06507150582370168
14,203.62,117,499,58.50117552398791,240.975,0,301,45.55712494402855,55.405,1,87,15.603471299134515,0.7495602341082751,0.6863924565111365,1.0,0.04144979240062385,0.665497639966223,0.5746446322668083,1.0,0.06488756933365548
15,173.89,89,499,59.201706990193806,259.825,0,320,45.15516937857768,66.285,1,101,17.25696349143509,0.7724939034303365,0.6951715168265322,1.0,0.04196159876699598,0.6394082649357377,0.5455513383157102,1.0,0.06382715350423711
16,147.01,63,499,59.260008802025,275.23,0,333,44.29817991428759,77.76,1,112,18.590330874141273,0.7992724760201594,0.7111038855470655,1.0,0.042941218963342916,0.6185443092760492,0.533286825669621,1.0,0.06180683556457321
