day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.945,499,495,1.0618912681280661,1.975,5,0,1.034274440412433,0.08,2,0,0.28986220951085107
2,495.645,499,487,2.7471273255372735,4.095,13,0,2.6478349931130083,0.26,3,0,0.5232292463357774
3,490.865,499,466,6.181246967267344,8.545,33,0,5.848847758362538,0.59,4,0,0.8278445706567322
4,481.235,499,425,12.632405286270027,17.495,71,0,11.897805000044988,1.27,6,0,1.3771648102434448
5,462.45,499,361,24.76375816779362,34.8,125,0,23.081894838741764,2.75,14,0,2.4034104746271994
6,428.065,499,266,45.51802089426399,66.21,210,0,41.972064171949796,5.725,24,0,4.30838553632892
7,372.22,499,163,72.90629767863703,117.435,310,0,66.8572000685418,10.345,33,0,6.835906897813771
8,294.92,499,88,99.1256428242795,187.28,372,0,89.76228573124958,17.8,50,0,10.450649759800108
9,209.26,499,37,113.59445807134522,262.35,409,0,100.68023664181197,28.39,66,0,14.355077192618303
10,133.36,499,14,111.05981185399709,324.505,424,0,95.2673043145275,42.135,83,1,18.186824293687106
11,79.275,499,5,100.51175273163797,363.57,429,0,83.54083104842393,57.155,99,1,20.948632437584678
12,46.805,499,1,90.19446871027985,380.315,427,0,73.18968111769958,72.88,113,1,23.18281290245755
13,30.06,499,0,84.28801067600654,381.31,430,0,67.60291911868032,88.63,130,1,24.844705612764358
14,21.32,499,0,81.32963882099665,374.665,421,0,64.16219064638231,104.015,147,1,26.073432732809884
15,16.94,499,0,79.35301446399258,363.995,406,0,61.44798000122666,119.065,167,1,27.82141135255797
16,14.63,499,0,78.32520211548875,352.055,403,0,59.13218286391307,133.315,184,1,29.028417457734456
17,13.51,499,0,78.04031878960976,338.87,399,0,57.31139572896485,147.62,200,1,30.65246266349057
18,13.035,499,0,78.04337007757498,325.58,400,0,55.33782589580451,161.385,214,1,32.11187690233871
19,12.765,499,0,78.06285172279757,312.87,404,0,53.44374866489798,174.365,225,1,33.56059209412942
20,12.66,499,0,78.07453210115362,300.205,395,0,51.334678542925815,187.135,232,1,34.86293009017402
21,12.555,499,0,78.08960820459875,288.125,379,0,49.48376085080536,199.32,247,1,36.41535376664282
22,12.525,499,0,78.09425676513284,276.34,364,0,47.57331712748822,211.135,253,1,37.88950843236465
23,12.515,499,0,78.09573930431444,264.945,353,0,45.72884880538027,222.54,267,1,39.359551208782634
24,12.505,499,0,78.09728487292378,254.35,338,0,43.997001953593646,233.145,274,1,40.72797336070568
25,12.495,499,0,78.0987647808946,244.38,326,0,42.45299617720885,243.125,287,1,42.12913117389601
26,12.485,499,0,78.10030771595356,234.53,310,0,40.76934876834527,252.985,295,1,43.374201801411274
27,12.485,499,0,78.10030771595356,225.275,296,0,39.28800211963907,262.24,303,1,44.66280590329923
28,12.48,499,0,78.1010786894926,215.815,285,0,37.806446699740256,271.705,313,1,46.01767166565076
29,12.48,499,0,78.1010786894926,206.83,274,0,36.33859611816609,280.69,323,1,47.266101188992096
30,12.475,499,0,78.10184933371767,198.775,260,0,35.10951101651938,288.75,335,1,48.4584212801534
31,12.475,499,0,78.10184933371767,190.495,254,0,33.72263416870607,297.03,342,1,49.60222782320493
32,12.475,499,0,78.10184933371767,183.01,242,0,32.43640705307175,304.515,350,1,50.62582985237087
33,12.475,499,0,78.10184933371767,175.63,233,0,31.270470280406546,311.895,357,1,51.70834302792411
34,12.475,499,0,78.10184933371767,168.75,229,0,30.127492911719838,318.775,361,1,52.688659588627125
35,12.475,499,0,78.10184933371767,161.785,217,0,28.936749165400506,325.74,369,1,53.66949293930222
36,12.475,499,0,78.10184933371767,155.345,211,0,27.878162325974202,332.18,374,1,54.605461099688085
37,12.475,499,0,78.10184933371767,149.225,203,0,26.88995581286981,338.3,377,1,55.50761639078853
38,12.475,499,0,78.10184933371767,143.13,192,0,25.855864492281356,344.395,383,1,56.38604352605894
39,12.475,499,0,78.10184933371767,137.62,180,0,24.875682864796886,349.905,387,1,57.16489395164233
40,12.475,499,0,78.10184933371767,132.16,173,0,23.99276272788489,355.365,391,1,57.97921803213711
41,12.475,499,0,78.10184933371767,126.95,164,0,23.0122864277578,360.575,394,1,58.70387636691902
42,12.475,499,0,78.10184933371767,121.92,156,0,22.30766143713791,365.605,402,1,59.500761998414404
