day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.635,494,499,1.191163022736059,2.32,1,6,1.1766573898401043,0.045,0,1,0.20782433633689137,0.9995846852693056,0.9970798182998053,1.0,0.000559309391235263,0.9999792252322165,0.9991644147004766,1.0,9.48873536524891e-05
2,495.0,484,499,3.06052841366557,4.75,0,15,2.9650391711463375,0.25,0,3,0.49874213637205833,0.9977538935756003,0.9837767683322518,1.0,0.002737714683450034,0.9990772594490006,0.9931230317368879,1.0,0.001171895120304639
3,489.865,470,499,6.502166241272644,9.575,0,30,6.27144561889472,0.56,0,5,0.8183817835940587,0.991494970798183,0.9519792342634653,1.0,0.009350684071485241,0.9959005177354916,0.9760207321221607,1.0,0.004625894396492816
4,481.53,450,499,10.82752401899481,17.11,0,50,10.190048352541595,1.36,0,7,1.4249746537461974,0.9783736210253082,0.9102855288773524,1.0,0.01894993728721716,0.9889812437368519,0.9516303561478157,1.0,0.009948083161037886
5,468.725,420,499,16.767082341637618,28.735,0,74,15.61968784070943,2.54,0,8,1.946108086262704,0.9981351395197923,0.9863724853990915,1.0,0.002268222240528429,0.9991882520118968,0.9934915621785491,1.0,0.001067140357901379
6,438.915,350,499,31.71382361116679,56.305,0,132,29.36414890995531,4.78,0,18,3.187853832957451,0.9935277417261519,0.963659961064244,1.0,0.006951563613653808,0.9963266553067867,0.9772598357783168,1.0,0.004242876242750737
7,388.115,264,499,53.81320544626577,102.65,0,213,49.48881910169614,9.235,0,27,5.264823533051308,0.9862256651524984,0.9519792342634653,1.0,0.011200928860206892,0.9903315946193026,0.9543921681776714,1.0,0.008935141074315764
8,314.065,173,499,78.03266147121606,169.595,0,300,70.95664310693557,16.34,0,38,8.14778078118769,0.978025632706035,0.9493835171966256,1.0,0.013503370248606495,0.9789643342585655,0.9285072405691662,1.0,0.0163551337227928
9,226.66,88,499,95.04426051733176,246.755,0,369,84.77131504389534,26.585,0,53,11.641321956050442,0.9640841985723556,0.936080467229072,1.0,0.01566555972613428,0.9460176816338375,0.8552235978468881,1.0,0.03591384328388106
10,147.33,40,499,97.46877402300564,312.785,0,408,84.75046893631105,39.885,0,72,14.830424215512528,0.9554469500324464,0.9341336794289422,1.0,0.013970664461135509,0.8827639925448821,0.721245903851962,1.0,0.06800643702903833
11,90.52,17,499,89.92363929758746,354.81,0,413,75.48226121940152,54.67,1,88,17.627385614948412,0.9546682349123945,0.9271576898118105,1.0,0.012100531004147664,0.7843470411925726,0.6006193784242734,1.0,0.10260927580276984
12,56.11,8,499,80.49381448815973,373.275,0,416,65.6614537421895,70.615,1,106,19.899667303600065,0.9603861129136924,0.9300778715120052,1.0,0.011446959254147702,0.67326247366306,0.47837207633504164,1.0,0.12083221478085544
13,37.23,5,499,73.80278691745939,376.625,0,422,59.11426950657924,86.145,1,126,21.56290260712182,0.9685034068786503,0.9381894873458793,1.0,0.01085609812040885,0.5840899047885807,0.40890233809550847,1.0,0.11723807889418358
14,26.83,4,499,70.26340319928809,371.69,0,417,55.45484740311265,101.48,1,144,23.052476730648387,0.9762637897469176,0.9425697598961713,1.0,0.009836692580851862,0.5292733739524407,0.41588026436339304,1.0,0.1027820226958376
15,21.215,2,499,69.206113935332,361.975,0,411,53.78165773330824,116.81,1,156,24.435206086350334,0.9822566515249838,0.9469500324464634,1.0,0.0087589040544101,0.5012215249715105,0.40004016467516823,1.0,0.090943315360442
16,17.97,1,499,69.09791392323439,350.3,0,404,52.59468609113588,131.73,1,171,25.99665807667937,0.9867156067488644,0.9519792342634653,1.0,0.007261666865878579,0.49726611938364484,0.40004016467516823,1.0,0.08341051115647873
17,16.115,0,499,69.24664079438462,338.02,0,406,51.243429288311,145.865,1,185,27.531010838488026,0.9898280337443218,0.9594419208306295,1.0,0.0058058629944763825,0.5021431543489286,0.3990534846270635,1.0,0.08134983427446033
18,14.98,0,499,69.37415561530592,325.905,0,407,49.676500971220975,159.115,1,200,28.800680041524547,0.9919402985074628,0.9669046073977936,1.0,0.004757550959735899,0.5148583502239766,0.40004016467516823,1.0,0.08129923999358699
19,14.005,0,499,69.4946220037003,313.905,0,406,48.17708096858161,172.09,1,213,30.26602154729801,0.9937329656067488,0.9813432835820896,1.0,0.003784305584695226,0.5302525462728815,0.4035714285714286,1.0,0.083428038709354
20,13.245,0,499,69.59592617171275,302.615,0,393,46.61309556757586,184.14,1,225,31.501462038336637,0.9951038286826736,0.9863724853990915,1.0,0.003181202203553689,0.5417949524830464,0.3,1.0,0.08748270574351698
21,12.75,0,499,69.66169145435248,290.725,0,378,44.77660209838827,196.525,1,236,32.551302762835604,0.9960626216742375,0.986859182349124,1.0,0.002687574542246184,0.5608490071363363,0.3,1.0,0.08806384626380351
22,12.34,0,499,69.7170476545611,279.635,0,370,43.316548707852995,208.025,1,254,33.98587313670667,0.9968170019467878,0.9886437378325762,1.0,0.002359648644723575,0.5812229279466137,0.3,1.0,0.09399814641271242
23,11.97,0,499,69.76730238737956,269.16,0,359,41.806859094372086,218.87,1,263,35.180840777175085,0.9974213173264114,0.9897793640493187,1.0,0.002099523005511107,0.5978643356267929,0.38118904855220515,1.0,0.09480794797294977
24,11.67,0,499,69.80893594439358,258.62,0,349,40.31815182810552,229.71,1,268,36.4340927645782,0.9979234263465283,0.9899415963659961,1.0,0.0019383453707867081,0.618014787361073,0.38118904855220515,1.0,0.09959429046164024
