day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.7,499,494,1.1073078403345076,2.22,6,0,1.1215567070978536,0.08,2,0,0.2898622095108511
2,494.995,499,487,3.049833177742731,4.715,13,0,2.984680315027821,0.29,3,0,0.5360379496053291
3,489.35,499,469,7.159875634078948,9.925,30,0,6.819965885058872,0.725,3,0,0.8906973158950874
4,477.79,499,430,15.165283681676675,20.61,64,0,14.246145559995623,1.6,7,0,1.5945888397449657
5,455.905,499,366,30.1249654392095,40.895,127,0,28.174866289873687,3.2,12,0,2.6448014810892446
6,416.285,499,266,54.118275227208045,77.255,215,0,50.25072788792548,6.46,22,0,4.57746281570323
7,354.305,499,152,83.37715951412125,133.74,318,0,76.61758067403137,11.955,38,0,7.681667467117857
8,273.06,499,73,107.87423535426025,206.56,383,0,97.68144513477517,20.38,50,1,11.294842510486077
9,188.25,499,27,114.41710479358726,279.615,419,0,100.23994717701245,32.135,69,1,15.57238810705615
10,116.125,499,9,104.41677879281343,337.625,429,0,87.85491909418178,46.25,92,1,18.861502628556277
11,65.94,499,1,85.70028643754576,372.33,432,0,68.6508250416153,61.73,105,1,21.115549534899728
12,35.905,499,0,70.46782633045163,386.145,426,0,55.07641083214078,77.95,126,1,22.862875043974284
13,20.205,499,0,62.76127679008456,385.775,422,0,49.97058808305976,94.02,138,1,23.931216341379095
14,13.115,499,0,60.785658310833554,376.99,422,0,49.20197222014336,109.895,157,1,24.946253281080487
15,9.935,499,0,60.60756686094586,364.76,422,0,48.63175545043542,125.305,172,1,25.74228625253665
16,8.675,499,0,60.65280859906466,350.93,408,0,47.2874785555405,140.395,185,1,26.3154229001181
17,8.03,499,0,60.70903586103044,337.79,397,0,45.961157951046054,154.18,200,1,27.20880732373067
18,7.79,499,0,60.73193343450763,324.535,382,0,44.34831043220196,167.675,214,1,28.06953632226107
19,7.625,499,0,60.74954246369052,311.66,371,0,42.65055390899068,180.715,227,1,28.784134641068782
20,7.565,499,0,60.75658472906208,299.575,355,0,41.14253169863109,192.86,244,1,29.727073425959066
21,7.52,499,0,60.76166141151373,287.855,347,0,39.594730564081516,204.625,252,1,30.54487390067341
22,7.505,499,0,60.763401235021746,276.675,334,0,38.1977054087345,215.82,264,1,31.496950478534213
23,7.495,499,0,60.76455902222801,265.44,320,0,36.77551621615698,227.065,273,1,32.46893799731316
24,7.49,499,0,60.76513728732732,254.375,308,0,35.39460787085595,238.135,286,1,33.47881314575296
25,7.49,499,0,60.76513728732732,244.13,300,0,34.260502186194685,248.38,297,1,34.58186122272978
26,7.49,499,0,60.76513728732732,234.745,288,0,33.11757606198113,257.765,304,1,35.49690021147081
27,7.49,499,0,60.76513728732732,225.28,278,0,32.08847066702844,267.23,312,1,36.54043124510014
28,7.49,499,0,60.76513728732732,216.4,262,0,30.996352516816135,276.11,323,1,37.413725211088696
29,7.485,499,0,60.7657151334401,207.475,252,0,29.936773826444274,285.04,333,1,38.332300037052995
30,7.485,499,0,60.7657151334401,199.075,243,0,28.990717193906825,293.44,337,1,39.24150709895052
31,7.485,499,0,60.7657151334401,191.01,231,0,27.877692312012066,301.505,346,1,39.97348335908814
32,7.485,499,0,60.7657151334401,183.515,227,0,27.106152299105663,309.0,353,1,40.842509138932925
33,7.485,499,0,60.7657151334401,175.97,217,0,26.030308967137202,316.545,360,1,41.52625826664546
34,7.485,499,0,60.7657151334401,168.93,210,0,25.080475499006827,323.585,368,1,42.21103686437742
35,7.485,499,0,60.7657151334401,162.02,200,0,24.180635135948968,330.495,374,1,42.910681747557945
36,7.485,499,0,60.7657151334401,155.62,195,0,23.27173107735398,336.895,379,1,43.52500552013335
37,7.485,499,0,60.7657151334401,149.685,187,0,22.49099819927964,342.83,385,1,44.135254655633155
38,7.485,499,0,60.7657151334401,143.825,179,0,21.79609422851008,348.69,390,1,44.7796828930264
39,7.485,499,0,60.7657151334401,138.045,174,0,21.14945560438398,354.47,396,1,45.43523857671064
40,7.485,499,0,60.7657151334401,132.615,170,0,20.43193812337408,359.9,398,1,46.0014201222781
41,7.485,499,0,60.7657151334401,127.555,164,0,19.60763298709927,364.96,400,1,46.46756473998096
42,7.485,499,0,60.7657151334401,122.54,158,0,18.946589833837066,369.975,403,1,47.00191779472312
43,7.485,499,0,60.7657151334401,117.88,152,0,18.34634957460387,374.635,406,1,47.50595598734286
44,7.485,499,0,60.7657151334401,113.065,143,0,17.65813761755761,379.45,411,1,48.004579974128106
45,7.485,499,0,60.7657151334401,108.645,139,0,16.92813586664515,383.87,415,1,48.43213248749667
46,7.485,499,0,60.7657151334401,104.315,136,0,16.455078945893202,388.2,421,1,48.93868587195996
47,7.485,499,0,60.7657151334401,100.02,129,0,15.923169806399018,392.495,425,1,49.42005345421115
48,7.485,499,0,60.7657151334401,96.075,126,0,15.487371253434478,396.44,430,1,49.879416405011426
49,7.485,499,0,60.7657151334401,92.19,122,0,14.906876764579886,400.325,433,1,50.286109803761704
50,7.48,499,0,60.76629256057825,88.455,120,0,14.375718465768426,404.065,438,1,50.68793851157064
51,7.48,499,0,60.76629256057825,85.01,118,0,13.87959349469175,407.51,441,1,51.059231541692256
52,7.48,499,0,60.76629256057825,81.44,112,0,13.454049847032389,411.08,443,1,51.46930196948594
53,7.48,499,0,60.76629256057825,78.085,109,0,13.04525462924003,414.435,447,1,51.85266889328632
54,7.48,499,0,60.76629256057825,74.8,106,0,12.774424826513375,417.72,450,1,52.25989940123437
55,7.48,499,0,60.76629256057825,71.945,103,0,12.310145139958106,420.575,451,1,52.558312913195834
56,7.48,499,0,60.76629256057825,69.11,98,0,11.976857919677464,423.41,455,1,52.88578667431171
57,7.48,499,0,60.76629256057825,66.265,97,0,11.551274158003821,426.255,455,1,53.19462676420349
58,7.48,499,0,60.76629256057825,63.65,95,0,11.307821813720546,428.87,456,1,53.510935340405204
59,7.48,499,0,60.76629256057825,61.245,91,0,10.971638861012627,431.275,456,1,53.77815378125768
