day,s,i,r,edgecount,suscedgecount
1,998,2,0,0.9985,1.0
2,997,3,0,0.9975833333333334,0.9995311763356942
3,996,4,0,0.99675,0.9991126724500403
4,994,5,1,0.9959166666666667,0.998685338825623
5,992,6,2,0.9953333333333333,0.9983956835576099
6,989,9,2,0.9934166666666666,0.9974187826000563
7,986,12,2,0.9910833333333333,0.9962229852442743
8,978,20,2,0.985,0.9930881359812267
9,970,28,2,0.9799166666666667,0.9903964272328973
10,960,38,2,0.9759166666666667,0.9881339368048501
11,944,52,4,0.9611666666666666,0.9801607036211143
12,929,65,6,0.9511666666666667,0.9744640076921187
13,910,81,9,0.9398333333333333,0.9677306114506903
14,885,103,12,0.9240833333333334,0.9578989800396525
15,854,128,18,0.9078333333333334,0.9468369496312251
16,824,152,24,0.8946666666666667,0.9369354128572932
17,795,175,30,0.8851666666666667,0.9287101024753484
18,744,211,45,0.8679166666666667,0.9121707087849469
19,686,257,57,0.84475,0.8876692759581561
20,634,301,65,0.8158333333333333,0.8555414562374307
21,586,335,79,0.8039166666666666,0.8333082829244834
22,529,378,93,0.7918333333333333,0.8035545040982865
23,472,414,114,0.7876666666666666,0.775374989905165
24,416,458,126,0.7843333333333333,0.7410779616065406
25,364,477,159,0.8019166666666667,0.7278525938735481
26,329,492,179,0.8144166666666667,0.7174877124220717
27,282,513,205,0.832,0.7021010400005687
28,248,528,224,0.8424166666666667,0.6823659328901429
29,213,538,249,0.86325,0.6784162648385508
30,191,540,269,0.8743333333333333,0.6707176456060461
31,164,550,286,0.8844166666666666,0.6469857092919302
32,142,549,309,0.9000833333333333,0.6484849556245965
33,123,537,340,0.9139166666666667,0.6511667454409251
34,105,533,362,0.9245833333333333,0.6422102436399109
35,88,534,378,0.9360833333333334,0.6368230658799835
36,71,523,406,0.9505,0.6503958339496323
37,56,518,426,0.9623333333333334,0.6633606873613175
38,46,510,444,0.9693333333333334,0.6664714612285684
39,35,503,462,0.9759166666666667,0.6557487612818521
40,26,490,484,0.9826666666666667,0.6651912431935096
41,21,480,499,0.9860833333333333,0.6662647282145995
42,17,461,522,0.9890833333333333,0.6797556876464541
43,16,441,543,0.9904166666666666,0.7027601054879413
44,14,427,559,0.9915833333333334,0.7012035950481236
45,11,415,574,0.9935,0.70537537138909
46,8,406,586,0.99525,0.7049897042156124
47,8,392,600,0.9953333333333333,0.7102019795836622
48,7,380,613,0.99625,0.7342198854845867
49,7,369,624,0.99625,0.7342198854845867
50,7,349,644,0.9963333333333333,0.7399384961741043
51,6,337,657,0.9971666666666666,0.7656877839798941
52,6,321,673,0.9973333333333333,0.779889345852262
53,4,308,688,0.9985833333333334,0.8233582116173438
54,4,294,702,0.99875,0.8446605544258955
55,4,284,712,0.9988333333333334,0.8555383464983475
56,3,275,722,0.999,0.8354869497781277
57,2,268,730,0.99925,0.8181187417691127
58,2,257,741,0.9993333333333333,0.8381338791824243
59,2,245,753,0.9993333333333333,0.8381338791824243
60,2,239,759,0.9993333333333333,0.8381338791824243
61,2,231,767,0.9993333333333333,0.8381338791824243
62,2,223,775,0.9993333333333333,0.8381338791824243
63,1,216,783,0.99975,0.8756622618323836
64,1,210,789,0.99975,0.8756622618323836
65,0,202,798,1.0,
66,0,188,812,1.0,
67,0,178,822,1.0,
68,0,174,826,1.0,
69,0,171,829,1.0,
70,0,160,840,1.0,
71,0,153,847,1.0,
72,0,149,851,1.0,
73,0,139,861,1.0,
74,0,138,862,1.0,
75,0,136,864,1.0,
76,0,131,869,1.0,
77,0,127,873,1.0,
78,0,121,879,1.0,
79,0,114,886,1.0,
