day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.855,499,493,1.081584079303591,2.04,7,0,1.0789907810206902,0.105,2,0,0.32326071124896383
2,495.365,499,483,2.736644132058031,4.345,17,0,2.642135385816731,0.29,4,0,0.5723090847105358
3,490.155,499,461,6.287978080568394,9.17,39,0,6.0393267287573895,0.675,5,0,0.8620269440460121
4,479.95,499,418,13.245175475124295,18.7,80,0,12.637584528444027,1.35,6,0,1.2906700375109985
5,459.575,499,346,26.11829245959669,37.475,147,0,24.4266798489318,2.95,9,0,2.2722932431608758
6,422.56,499,233,47.303854741097325,71.705,252,0,43.99746423711806,5.735,17,0,3.9245106598909865
7,362.62,499,136,75.02947896372356,126.515,338,0,69.09159149328792,10.865,27,0,6.71881592523459
8,281.465,499,64,102.16406538642346,199.59,395,0,92.61847987345912,18.945,46,0,10.53026148940167
9,195.83,499,18,117.9098586797107,273.965,426,0,104.73255614460537,30.205,58,0,14.711393560859976
10,124.855,499,8,120.35476860778367,330.94,421,0,103.45735120129423,44.205,77,0,19.060680014445058
11,77.74,499,2,112.63733058451817,362.98,429,0,93.64886625450289,59.28,97,0,22.399560297191947
12,49.505,499,1,102.84417629593788,375.93,427,0,83.10757755605792,74.565,117,1,24.919282255729268
13,33.64,499,0,95.82590159808271,376.485,426,0,75.75257114564418,89.875,127,1,27.224164831152656
14,25.035,499,0,91.868344595369,370.02,419,0,71.57509743524155,104.945,146,1,29.15789583367146
15,20.445,499,0,90.15646352077519,359.46,420,0,69.0661208207478,120.095,163,1,31.121515364663143
16,18.315,499,0,88.93442773856437,346.825,420,0,66.15502104183193,134.86,175,1,32.53695849863211
17,17.11,499,0,87.53318337039259,333.755,424,0,62.96960242169019,149.135,193,1,34.39888357134246
18,16.255,499,0,86.13049568202985,321.24,417,0,60.08471741076644,162.505,207,1,36.30385412212597
19,15.71,499,0,85.54164344820073,309.085,408,0,57.92403424933895,175.205,225,1,37.89966885735926
20,15.335,499,0,85.34601623647809,296.94,401,0,56.26254321344018,187.725,237,1,39.64958794389425
21,15.16,499,0,85.31646320888112,285.57,418,0,54.359727740304216,199.27,248,1,40.892395872594754
22,15.095,499,0,85.3185339547094,274.015,407,0,52.40952745292785,210.89,258,1,42.40955969788939
23,15.015,499,0,85.32912794220323,262.94,396,0,50.38581199356876,222.045,278,1,43.74426566870762
24,15.005,499,0,85.33071916470544,252.26,383,0,48.34717828623719,232.735,289,1,45.077875385228985
25,15.0,499,0,85.33151432315859,242.58,372,0,46.7251516743924,242.42,295,1,46.56117821300181
26,14.99,499,0,85.3332215111286,233.125,360,0,45.077257800960716,251.885,301,1,47.96336305952597
27,14.985,499,0,85.3340746506483,223.65,349,0,43.50691621792987,261.365,313,1,49.450262052747775
28,14.985,499,0,85.3340746506483,214.475,328,0,41.75159100871241,270.54,319,1,50.71170263282034
