day,s,i,r,edgecount,suscedgecount
1,498,2,0,0.9982727272727273,1.0
2,495,5,0,0.990909090909091,0.996262172069916
3,491,9,0,0.9841818181818182,0.9927831178991574
4,484,15,1,0.9692727272727273,0.9849662879724623
5,476,21,3,0.9578181818181818,0.9786170384331826
6,461,34,5,0.9314545454545454,0.9635812494761473
7,442,51,7,0.9004545454545455,0.9444906775233516
8,411,80,9,0.8622727272727273,0.9169955609151953
9,380,106,14,0.8312727272727273,0.8899881473945672
10,331,150,19,0.7973636363636364,0.8477978094130953
11,274,199,27,0.7608181818181818,0.7823638875451638
12,223,244,33,0.7781818181818182,0.7513462580999046
13,169,287,44,0.8199090909090909,0.7331688120801376
14,116,326,58,0.8885454545454545,0.7581385494106834
15,63,362,75,0.9509090909090909,0.8028244915516001
16,25,385,90,0.9840909090909091,0.8379554713563855
17,10,387,103,0.9950909090909091,0.8766669181750509
18,4,373,123,0.9981818181818182,0.8822947664997854
19,0,354,146,1.0,
20,0,341,159,1.0,
21,0,327,173,1.0,
22,0,318,182,1.0,
23,0,299,201,1.0,
24,0,285,215,1.0,
25,0,274,226,1.0,
26,0,261,239,1.0,
27,0,246,254,1.0,
28,0,233,267,1.0,
29,0,220,280,1.0,
30,0,217,283,1.0,
31,0,210,290,1.0,
32,0,206,294,1.0,
33,0,195,305,1.0,
34,0,187,313,1.0,
35,0,180,320,1.0,
36,0,173,327,1.0,
37,0,166,334,1.0,
38,0,164,336,1.0,
39,0,160,340,1.0,
40,0,153,347,1.0,
41,0,147,353,1.0,
42,0,134,366,1.0,
43,0,129,371,1.0,
44,0,124,376,1.0,
45,0,120,380,1.0,
46,0,114,386,1.0,
47,0,111,389,1.0,
48,0,109,391,1.0,
49,0,105,395,1.0,
50,0,102,398,1.0,
51,0,99,401,1.0,
52,0,97,403,1.0,
53,0,94,406,1.0,
54,0,93,407,1.0,
55,0,90,410,1.0,
56,0,87,413,1.0,
57,0,85,415,1.0,
58,0,78,422,1.0,
59,0,76,424,1.0,
60,0,72,428,1.0,
61,0,69,431,1.0,
62,0,67,433,1.0,
63,0,61,439,1.0,
64,0,61,439,1.0,
65,0,60,440,1.0,
66,0,56,444,1.0,
67,0,56,444,1.0,
68,0,53,447,1.0,
69,0,50,450,1.0,
70,0,48,452,1.0,
71,0,46,454,1.0,
72,0,46,454,1.0,
73,0,45,455,1.0,
74,0,44,456,1.0,
75,0,42,458,1.0,
76,0,38,462,1.0,
77,0,36,464,1.0,
78,0,35,465,1.0,
79,0,31,469,1.0,
80,0,30,470,1.0,
81,0,29,471,1.0,
82,0,28,472,1.0,
83,0,28,472,1.0,
84,0,28,472,1.0,
85,0,27,473,1.0,
86,0,27,473,1.0,
87,0,27,473,1.0,
88,0,27,473,1.0,
89,0,25,475,1.0,
90,0,23,477,1.0,
91,0,23,477,1.0,
92,0,21,479,1.0,
93,0,19,481,1.0,
94,0,18,482,1.0,
95,0,18,482,1.0,
96,0,18,482,1.0,
97,0,17,483,1.0,
98,0,16,484,1.0,
99,0,16,484,1.0,
100,0,15,485,1.0,
101,0,14,486,1.0,
102,0,13,487,1.0,
103,0,13,487,1.0,
104,0,11,489,1.0,
105,0,11,489,1.0,
106,0,11,489,1.0,
107,0,11,489,1.0,
108,0,11,489,1.0,
109,0,10,490,1.0,
110,0,10,490,1.0,
111,0,10,490,1.0,
112,0,10,490,1.0,
113,0,9,491,1.0,
114,0,8,492,1.0,
115,0,8,492,1.0,
116,0,8,492,1.0,
117,0,7,493,1.0,
118,0,7,493,1.0,
119,0,7,493,1.0,
120,0,7,493,1.0,
121,0,7,493,1.0,
122,0,7,493,1.0,
123,0,7,493,1.0,
124,0,7,493,1.0,
125,0,7,493,1.0,
126,0,7,493,1.0,
127,0,6,494,1.0,
128,0,6,494,1.0,
129,0,6,494,1.0,
130,0,6,494,1.0,
131,0,6,494,1.0,
132,0,6,494,1.0,
133,0,6,494,1.0,
134,0,5,495,1.0,
135,0,5,495,1.0,
136,0,4,496,1.0,
137,0,4,496,1.0,
138,0,4,496,1.0,
139,0,4,496,1.0,
140,0,4,496,1.0,
141,0,4,496,1.0,
142,0,3,497,1.0,
143,0,3,497,1.0,
144,0,3,497,1.0,
145,0,3,497,1.0,
146,0,3,497,1.0,
147,0,3,497,1.0,
148,0,3,497,1.0,
149,0,3,497,1.0,
150,0,3,497,1.0,
151,0,3,497,1.0,
152,0,3,497,1.0,
153,0,2,498,1.0,
154,0,2,498,1.0,
155,0,2,498,1.0,
156,0,2,498,1.0,
157,0,2,498,1.0,
158,0,2,498,1.0,
159,0,2,498,1.0,
160,0,2,498,1.0,
161,0,2,498,1.0,
162,0,2,498,1.0,
163,0,2,498,1.0,
164,0,2,498,1.0,
165,0,2,498,1.0,
166,0,2,498,1.0,
167,0,2,498,1.0,
168,0,2,498,1.0,
169,0,2,498,1.0,
170,0,2,498,1.0,
171,0,2,498,1.0,
172,0,2,498,1.0,
173,0,2,498,1.0,
174,0,2,498,1.0,
175,0,2,498,1.0,
176,0,2,498,1.0,
177,0,2,498,1.0,
178,0,2,498,1.0,
179,0,2,498,1.0,
180,0,2,498,1.0,
181,0,2,498,1.0,
182,0,1,499,1.0,
183,0,1,499,1.0,
184,0,1,499,1.0,
185,0,1,499,1.0,
186,0,1,499,1.0,
187,0,1,499,1.0,
