day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.845,499,492,1.066141778309672,2.055,8,0,1.0806544639022035,0.1,2,0,0.31702131247412074
2,495.465,499,476,2.9208615442714803,4.285,24,0,2.932022986603252,0.25,2,0,0.4781665150137575
3,490.265,499,441,7.0706964822228535,9.08,56,0,6.87092775694855,0.655,3,0,0.7803973990874857
4,479.725,499,387,15.2239356304604,18.685,105,0,14.322059276149771,1.59,8,0,1.4671957321989844
5,459.69,499,291,29.770207021964982,37.19,193,0,27.782788135515023,3.12,16,0,2.5940790718780677
6,423.005,499,187,51.99821194258634,71.04,286,0,48.262040182871104,5.955,27,0,4.447683039753456
7,363.675,499,88,80.1417674464897,125.3,372,0,73.61737286768455,11.025,40,0,7.211407420533431
8,283.23,499,37,104.90520774997458,197.84,404,0,95.15512011669215,18.93,59,0,10.702232895275811
9,196.645,499,15,117.16246922961248,273.025,412,0,103.60940555566366,30.33,81,0,14.943817733170155
10,124.965,499,6,113.64899579948413,330.675,421,0,97.0342082093427,44.36,97,1,18.84532118732038
11,74.31,499,2,101.6824493337595,366.21,424,0,83.64939934064232,59.48,112,1,22.084342665218124
12,44.245,499,1,89.66400136455833,380.365,435,0,71.73227566346476,75.39,126,1,24.303936029636503
13,27.795,499,0,82.3951319182092,380.93,431,0,65.19067587550789,91.275,145,1,25.907050222985276
14,19.65,499,0,79.0108923220567,373.47,420,0,61.9918060722585,106.88,154,1,26.956424915427966
15,15.865,499,0,78.00796747736571,362.405,419,0,60.466037437697906,121.73,167,1,28.395928294714953
16,14.055,499,0,77.90202566695604,349.39,414,0,59.07322685153795,136.555,180,1,30.09494147714135
17,13.195,499,0,77.96795485918956,335.985,422,0,57.39079448358671,150.82,196,1,31.649741399469065
18,12.795,499,0,78.02269335515123,323.26,410,0,55.4442306607986,163.945,208,1,32.89028472278293
19,12.645,499,0,78.04411183401221,310.44,397,0,53.527961039678374,176.915,222,1,34.43043784576746
20,12.565,499,0,78.05600215461851,297.89,380,0,51.59279973915569,189.545,238,1,35.95793151998568
21,12.545,499,0,78.05910642248851,286.14,366,0,49.685345604505926,201.315,249,1,37.3226563683771
22,12.515,499,0,78.0637529370262,274.95,348,0,47.9601750618135,212.535,259,1,38.77986804811417
23,12.495,499,0,78.0667152836334,263.945,334,0,46.18840567821622,223.56,267,1,40.15881036897452
24,12.475,499,0,78.0698011027382,253.31,321,0,44.47147920084914,234.215,277,1,41.51452824345209
25,12.475,499,0,78.0698011027382,243.015,311,0,42.82011896223197,244.51,287,1,42.86346091261223
26,12.47,499,0,78.07057173387595,232.955,298,0,41.01909072639349,254.575,301,1,44.028250124723634
27,12.47,499,0,78.07057173387595,223.42,280,0,39.46926289618086,264.11,310,1,45.3071915708776
28,12.47,499,0,78.07057173387595,214.675,270,0,37.907178023807624,272.855,324,1,46.379621835543674
29,12.47,499,0,78.07057173387595,206.23,258,0,36.59979267865602,281.3,332,1,47.59555318952692
30,12.47,499,0,78.07057173387595,197.79,251,0,35.188450309382475,289.74,340,1,48.73982202733491
31,12.47,499,0,78.07057173387595,190.0,240,0,33.89504937095234,297.53,347,1,49.814420426339
