day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.74,499,492,1.1219150891830858,2.17,8,1,1.0986972642142874,0.09,1,0,0.2868999090082545
2,494.98,499,479,3.1701497198446598,4.78,20,1,3.096699491183067,0.24,2,0,0.4727764672016774
3,489.155,499,456,7.205593514031116,10.23,42,1,6.919283374169632,0.615,4,0,0.8307984897995823
4,477.54,499,420,14.888139017925818,20.885,77,1,14.014055220334797,1.575,7,0,1.5251245933121758
5,454.975,498,355,28.515787305072617,41.785,138,2,26.634861634169553,3.24,12,0,2.6242778379688128
6,413.355,497,258,50.88778644277254,80.03,230,3,47.27784973300798,6.615,18,0,4.520947892781582
7,347.235,494,149,77.48729690023082,140.375,328,5,70.96367798363346,12.39,33,1,7.615634540025943
8,260.275,488,64,96.87005944607154,218.22,393,11,86.8041844161951,21.505,51,1,11.265189633887093
9,169.645,474,26,97.77617232420107,296.4,414,24,84.560525140637,33.955,67,2,14.838933409231878
10,96.865,445,8,80.4956178775431,354.8,425,51,66.05898080294321,48.335,91,4,17.41346948766931
11,49.655,389,4,55.64357114753016,386.44,428,104,41.80676293538737,63.905,109,7,18.9616374152481
12,23.225,295,0,33.711074705338966,396.625,431,189,23.454743656667823,80.15,124,16,19.34758759454633
13,10.445,201,0,18.730218375716017,393.285,429,272,16.171311995576968,96.27,147,27,19.739690394847173
14,4.6,96,0,8.397175883240172,382.93,422,336,16.477946278824895,112.47,162,39,20.372883248556068
15,2.165,38,0,3.4912345370892557,369.745,417,328,18.088003048190707,128.09,171,48,20.02666313145814
16,0.955,13,0,1.3646561589502335,355.925,423,312,19.113766119642204,143.12,188,64,19.855143758440565
17,0.53,9,0,0.9128342301087812,342.075,411,292,19.088510448848005,157.395,208,80,19.484795644464246
18,0.33,7,0,0.7167065938782362,328.5,396,283,18.947693141300462,171.17,217,97,19.20586960113179
19,0.19,3,0,0.4636538303215659,315.855,385,268,18.66805981580389,183.955,232,112,18.81363172525357
20,0.095,2,0,0.3263549259448097,303.495,373,247,18.26796561851363,196.41,253,125,18.33693310174549
21,0.07,2,0,0.27473148151362886,291.31,358,238,18.280722746122578,208.62,262,141,18.324424209591566
22,0.045,2,0,0.23074056000224744,279.585,340,227,17.953115237575574,220.37,273,160,17.96487639588978
23,0.03,1,0,0.17101529509309654,268.375,330,216,17.78301303952226,231.595,284,170,17.800710702315726
24,0.025,1,0,0.1565167321316987,257.725,325,212,17.33151122686754,242.25,288,175,17.352320164040798
25,0.01,1,0,0.09974842727441166,247.34,310,202,16.595828016031277,252.65,298,190,16.612567138605446
26,0.005,1,0,0.07071067811865475,237.315,294,197,15.897149803008604,262.68,303,206,15.906371783552117
27,0.005,1,0,0.07071067811865475,227.765,282,187,15.404749479711235,272.23,313,218,15.413793339915657
28,0.0,0,0,0.0,219.085,267,179,15.098929210926944,280.915,321,233,15.098929210926952
29,0.0,0,0,0.0,210.555,257,173,14.736785239528324,289.445,327,243,14.736785239528322
30,0.0,0,0,0.0,201.995,248,167,14.483224570856077,298.005,333,252,14.483224570856073
31,0.0,0,0,0.0,193.59,236,159,14.532649085670373,306.41,341,264,14.532649085670384
32,0.0,0,0,0.0,185.325,229,148,14.72833985807206,314.675,352,271,14.728339858072072
33,0.0,0,0,0.0,178.16,216,139,14.204691701394243,321.84,361,284,14.204691701394243
34,0.0,0,0,0.0,170.82,211,136,13.92036215089465,329.18,364,289,13.92036215089466
35,0.0,0,0,0.0,163.985,206,131,13.693881368504455,336.015,369,294,13.693881368504464
36,0.0,0,0,0.0,157.38,200,123,13.44281018718346,342.62,377,300,13.442810187183442
37,0.0,0,0,0.0,151.21,190,117,13.186558559122462,348.79,383,310,13.18655855912246
38,0.0,0,0,0.0,145.155,185,114,13.032274393957376,354.845,386,315,13.032274393957366
39,0.0,0,0,0.0,139.46,173,104,12.756253762380673,360.54,396,327,12.75625376238069
40,0.0,0,0,0.0,133.97,167,101,12.489959786860288,366.03,399,333,12.489959786860268
41,0.0,0,0,0.0,128.52,161,97,12.263423575370165,371.48,403,339,12.263423575370174
