day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.625,492,499,1.2377540853818332,2.285,0,7,1.2087515882140756,0.09,0,2,0.3200188436662872,0.9996131805157593,0.9964979305953517,1.0,0.000541532323704186,0.9999589034422678,0.9983782913314693,1.0,0.00016181430288084912
2,495.02,485,499,2.91756076269545,4.675,0,15,2.8371857738924837,0.305,0,2,0.5323457145492908,0.9978199617956065,0.9845590576249602,1.0,0.0027763195956981884,0.9990765105212867,0.993213217404837,1.0,0.0012184579205277136
3,490.1,470,499,5.836120415784598,9.23,0,30,5.62541790742393,0.67,0,3,0.808932543106335,0.997925023877746,0.9856733524355301,1.0,0.0026242483515013814,0.9991118863684112,0.9936780954002559,1.0,0.0011706886544662256
4,479.18,438,499,12.433040758903783,19.35,0,57,11.945752593500572,1.47,0,7,1.2192344578942076,0.9930117796879975,0.9567016873607131,1.0,0.007336355224931794,0.9965183500259444,0.9772038421672725,1.0,0.0038181805666640005
5,459.535,387,499,23.754159117444765,37.355,0,103,22.343570680483655,3.11,0,13,2.2231988362102544,0.9766817892390958,0.9114931550461637,1.0,0.020280067335346035,0.9870931136374752,0.9439339544779773,1.0,0.012099233578768355
6,427.75,320,499,39.251124235731695,66.58,0,165,36.61223674397653,5.67,0,16,3.491713089803848,0.9448806112702961,0.8401782871696912,1.0,0.038539317802195196,0.9657485185132068,0.8812552246576213,1.0,0.02702723953159632
7,381.855,239,499,56.60862706594692,107.84,0,242,51.748370692677206,10.305,0,26,5.886871092208608,0.8984360076408787,0.7771410378860235,1.0,0.056086519606811665,0.9262950689896015,0.7823928844283062,1.0,0.05002088047474067
8,324.48,178,499,70.98226546152394,158.66,0,288,63.55683880428581,16.86,1,35,8.479973452124938,0.8491125437758675,0.7534224769181789,1.0,0.06181066466551655,0.8665339395935089,0.6683743238902192,1.0,0.07519850809968087
9,263.735,135,499,77.44795480525994,210.965,0,320,67.58217610907622,25.3,1,51,11.376604751787413,0.8125342247691818,0.7454632282712512,1.0,0.05329806038653335,0.7917440919920139,0.6135721475394644,1.0,0.09307475937067436
10,206.245,95,499,76.28210651174591,257.66,0,359,64.70865824803748,36.095,1,70,13.84755389026231,0.8004122890799108,0.7537408468640561,1.0,0.041246156468747984,0.714848554141332,0.5515432288154206,1.0,0.09749902739628606
11,157.77,67,499,71.5313270796009,293.96,0,371,58.36446223740357,48.27,1,80,16.05540344866791,0.8130149633874563,0.7578796561604585,1.0,0.038253700496276286,0.6502081918686842,0.5101056670464351,1.0,0.09045783112840955
12,119.59,46,499,65.9075178149095,319.265,0,386,52.080578995847496,61.145,1,102,17.85350703833393,0.839696752626552,0.7596306908627826,1.0,0.04171514343892626,0.6026112127479817,0.507885042876309,1.0,0.0791820443949779
13,90.32,32,499,60.702566733542675,334.795,0,385,46.28025806358647,74.885,1,111,19.73217088511033,0.8708978032473734,0.7604266157274753,1.0,0.04208492046488579,0.5703825342771913,0.4891315107219541,1.0,0.06969334921035002
14,69.205,22,499,56.58935190248885,341.68,0,388,42.64198982789631,89.115,1,128,20.63883676263207,0.8983540273798154,0.763769500159185,1.0,0.03885399510235353,0.5503108108336411,0.47094790591083635,1.0,0.062495460827160086
15,53.27,17,499,53.12549946557997,342.88,0,384,39.392186047591224,103.85,1,145,21.711389225716367,0.9221999363260109,0.7870105062082139,1.0,0.03222218874329825,0.5403880338515206,0.45992226381863155,1.0,0.05846565684033352
16,41.73,14,499,50.784470185877694,340.17,0,383,37.47563496567339,118.1,1,158,22.31366167816115,0.9403398599172238,0.8069086278255333,1.0,0.027350373817228678,0.537389244695705,0.47641690490728195,1.0,0.054888839377621415
17,33.465,8,499,49.67359565732722,334.55,0,381,36.52626920051571,131.985,1,168,23.24448981011765,0.9540369309137218,0.7895574657752308,1.0,0.023500818147271372,0.5397894803612416,0.4642524484427852,1.0,0.05317918717714225
18,27.275,7,499,49.005992608637044,326.775,0,378,35.815332824457066,145.95,1,181,24.197834115461596,0.9645327921044253,0.8139127666348297,1.0,0.01897306374136296,0.5467694415891189,0.48017308802082265,1.0,0.05242178842891538
19,22.855,5,499,48.77158303313301,317.525,0,365,35.35191884225165,159.62,1,194,24.95011303989459,0.9722858962113976,0.859917223814072,1.0,0.014916134320412765,0.5566258535054114,0.485481901785339,1.0,0.052537176295224995
20,19.285,4,499,48.8562014189133,308.095,0,358,34.682276113051024,172.62,1,211,25.542271594181955,0.978627029608405,0.8907991085641516,1.0,0.012176119523831007,0.5700959451023114,0.5008143055849341,1.0,0.05362757507616235
21,16.665,2,499,48.90286521391823,298.605,0,357,34.124792781965134,184.73,1,223,26.135655000622375,0.983241006049029,0.9186564788283986,1.0,0.00912948724066269,0.5851530931876509,0.49215363109393256,1.0,0.05329859155936839
22,14.545,1,499,49.016641364471994,288.83,0,354,33.38207474937507,196.625,1,234,26.636665231844752,0.9868457497612225,0.943170964660936,1.0,0.0071731592564729,0.5997172191670097,0.5071618019188351,1.0,0.05454361440222853
23,12.87,0,499,49.10764609022319,278.7,0,346,32.64134320814879,208.43,1,248,27.428575130114613,0.9896935689270933,0.9611588666029927,1.0,0.005291108426532235,0.6149040310386301,0.5167761197971252,1.0,0.05572554520399937
24,11.525,0,499,49.20737958914445,268.81,0,339,31.74021275177024,219.665,1,259,28.072282418802466,0.9917828716969117,0.9689589302769819,1.0,0.004289544092748773,0.6290985732504786,0.5135488721804512,1.0,0.05703508859101464
25,10.43,0,499,49.29834412704287,259.25,0,326,30.68952156141151,230.32,1,268,28.560745454286074,0.9934901305316778,0.9734161095192614,1.0,0.0036140289289495376,0.6463970962053079,0.5002196172298138,1.0,0.061461544615165696
26,9.7,0,499,49.35717428364726,249.53,0,321,29.77502072705377,240.77,1,280,29.170734628973086,0.9946418338108883,0.9813753581661891,1.0,0.003048248168861347,0.6603064867483087,0.5002196172298138,1.0,0.06158918704732068
27,9.035,0,499,49.41277045888148,240.3,0,310,29.01602399091243,250.665,1,292,29.986810752320384,0.9956144539955428,0.9832855778414518,1.0,0.002586880410872607,0.6735645620938507,0.5384615384615384,1.0,0.06044264531006635
28,8.505,0,499,49.459896703385326,231.37,0,296,28.103060510383056,260.125,1,304,30.622673227167642,0.9963618274434893,0.9851957975167144,1.0,0.0023078799094555496,0.6875655979614911,0.5402092186989212,1.0,0.06336554294500546
29,8.03,0,499,49.50284596661055,222.915,0,292,27.179244501241968,269.055,1,312,31.16824139018407,0.9969874243871378,0.9890162368672397,1.0,0.0020565931193359415,0.7012063340449071,0.5533671134357634,1.0,0.06791716377326147
30,7.7,0,499,49.53187897885441,214.455,0,286,26.63503520745772,277.845,1,327,32.058222394817506,0.9974411015600126,0.9909264565425024,1.0,0.0018004729649747483,0.7132494476800645,0.5546014555592039,1.0,0.06933400192741793
31,7.32,0,499,49.56552538340195,206.735,0,278,25.79246072306312,285.945,1,330,32.57109695395474,0.9979401464501751,0.9926774912448265,1.0,0.0015970120705786606,0.7344830983798981,0.5546014555592039,1.0,0.07301859406474635
32,7.04,0,499,49.59168353037518,198.865,0,272,25.051038855478495,294.095,1,336,33.18845193299233,0.9982895574657752,0.9933142311365807,1.0,0.0014480031923496347,0.7514235909657003,0.5715211593489031,1.0,0.07265365085295314
33,6.82,0,499,49.610316644705456,190.995,0,263,24.29787870468817,302.185,1,346,33.85382077261772,0.9985450493473417,0.9934734161095192,1.0,0.0012868127224198243,0.7621108677594665,0.5763505322478001,1.0,0.07265278366714589
34,6.58,0,499,49.631745392981784,183.8,0,247,23.520759567949042,309.62,1,358,34.36539687698314,0.9988029290035021,0.9949060808659662,1.0,0.001117998021127804,0.7718048881572883,0.5980996089363964,1.0,0.07383570217123481
35,6.4,0,499,49.648310886367,176.52,0,244,22.85632643911653,317.08,1,363,34.9570245850415,0.9989859917223813,0.9955428207577205,1.0,0.0010085824604320558,0.7813390269115208,0.6235294117647059,1.0,0.07400932576806762
36,6.275,0,499,49.659133325230975,169.61,0,231,22.11613704035901,324.115,1,370,35.47058764581859,0.9991244826488379,0.995702005730659,1.0,0.0009080901182970152,0.7909380768930261,0.6235294117647059,1.0,0.07528529247418964
37,6.115,0,499,49.672614367380056,162.89,0,223,21.405815675269604,330.995,1,376,35.95747034159708,0.9992788920725882,0.9966571155682904,1.0,0.0007717866870362576,0.8017172278130266,0.6252926754869124,1.0,0.07311596978657314
38,6.025,0,499,49.68093549601089,156.525,0,212,20.67818443572329,337.45,1,383,36.42252740423929,0.9993775867558102,0.9968163005412289,1.0,0.0007090632899834633,0.81493774724072,0.6252926754869124,1.0,0.07216693124704927
39,5.98,0,499,49.68533751338612,150.44,0,201,19.900920410016948,343.58,1,386,36.83418774636782,0.9994484240687679,0.9968163005412289,1.0,0.0006503682453986634,0.8265000905154187,0.6428571428571429,1.0,0.06966267401197879
40,5.87,0,499,49.69609248261076,144.51,0,190,19.25653057664454,349.62,1,389,37.28884403474096,0.9995327921044254,0.9972938554600446,1.0,0.0005878856407852765,0.8310565666102463,0.6666666666666666,1.0,0.07009168451684343
41,5.81,0,499,49.70186391255272,138.985,0,186,18.83877043112909,355.205,1,398,37.81219094312835,0.9995861190703598,0.9972938554600446,1.0,0.0005630866141302831,0.840459943386166,0.6666666666666666,1.0,0.07003299101970323
