day_lags,ped
7,0.047
6,0.047
7,0.047
6,0.047
2,0.047
6,0.047
6,0.047
1,0.047
7,0.047
11,0.047
8,0.047
7,0.047
11,0.047
8,0.047
6,0.047
1,0.047
8,0.047
6,0.047
5,0.047
8,0.047
6,0.048
7,0.048
8,0.048
7,0.048
6,0.048
8,0.048
8,0.048
7,0.048
7,0.048
1,0.048
1,0.048
5,0.048
1,0.048
8,0.048
5,0.048
5,0.048
8,0.048
6,0.048
10,0.048
8,0.048
7,0.048
10,0.048
7,0.048
6,0.048
1,0.048
1,0.048
7,0.048
7,0.048
1,0.048
7,0.048
7,0.048
9,0.048
6,0.048
7,0.048
1,0.048
7,0.048
5,0.048
1,0.048
8,0.048
7,0.048
6,0.048
8,0.048
6,0.048
7,0.048
7,0.048
7,0.048
9,0.048
6,0.048
10,0.048
1,0.048
7,0.049
7,0.049
1,0.049
8,0.049
0,0.049
6,0.049
7,0.049
7,0.049
6,0.049
7,0.049
8,0.049
1,0.049
1,0.049
1,0.049
6,0.049
1,0.049
8,0.049
7,0.049
5,0.049
7,0.049
6,0.049
1,0.049
1,0.049
9,0.049
5,0.049
1,0.049
1,0.049
7,0.049
6,0.049
6,0.049
1,0.049
7,0.049
9,0.049
6,0.049
1,0.049
1,0.049
6,0.049
1,0.049
7,0.049
6,0.049
0,0.049
5,0.049
8,0.049
1,0.049
9,0.049
1,0.049
1,0.049
6,0.049
6,0.049
6,0.049
8,0.05
1,0.05
1,0.05
1,0.05
1,0.05
6,0.05
1,0.05
6,0.05
1,0.05
1,0.05
6,0.05
1,0.05
7,0.05
7,0.05
7,0.05
0,0.05
7,0.05
1,0.05
1,0.05
8,0.05
7,0.05
6,0.05
6,0.05
1,0.05
6,0.05
1,0.05
7,0.05
1,0.05
7,0.05
1,0.05
6,0.05
1,0.05
1,0.05
1,0.05
6,0.05
7,0.05
7,0.05
1,0.05
8,0.05
1,0.05
0,0.05
0,0.05
1,0.05
6,0.05
1,0.05
7,0.05
6,0.05
7,0.05
1,0.05
1,0.05
6,0.051
6,0.051
7,0.051
1,0.051
1,0.051
7,0.051
1,0.051
1,0.051
1,0.051
1,0.051
1,0.051
1,0.051
1,0.051
7,0.051
0,0.051
1,0.051
1,0.051
1,0.051
9,0.051
1,0.051
0,0.051
1,0.051
8,0.051
1,0.051
9,0.051
1,0.051
6,0.051
0,0.051
1,0.051
1,0.051
6,0.051
1,0.051
7,0.051
10,0.051
6,0.051
0,0.051
6,0.051
6,0.051
1,0.051
7,0.051
8,0.051
6,0.051
0,0.051
6,0.051
8,0.051
1,0.051
8,0.051
6,0.051
5,0.051
6,0.051
5,0.052
1,0.052
6,0.052
0,0.052
0,0.052
5,0.052
7,0.052
1,0.052
6,0.052
1,0.052
0,0.052
1,0.052
6,0.052
8,0.052
7,0.052
6,0.052
1,0.052
6,0.052
1,0.052
7,0.052
1,0.052
6,0.052
7,0.052
1,0.052
0,0.052
1,0.052
1,0.052
5,0.052
0,0.052
0,0.052
1,0.052
5,0.052
1,0.052
6,0.052
7,0.052
1,0.052
1,0.052
6,0.052
1,0.052
1,0.052
1,0.052
1,0.052
0,0.052
0,0.052
7,0.052
0,0.052
1,0.052
0,0.052
7,0.052
1,0.052
1,0.053
7,0.053
1,0.053
7,0.053
1,0.053
1,0.053
7,0.053
1,0.053
1,0.053
0,0.053
5,0.053
6,0.053
1,0.053
7,0.053
0,0.053
1,0.053
1,0.053
1,0.053
1,0.053
0,0.053
6,0.053
1,0.053
0,0.053
1,0.053
0,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
6,0.053
0,0.053
1,0.053
1,0.053
0,0.053
1,0.053
0,0.053
1,0.053
1,0.053
7,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
1,0.053
6,0.054
9,0.054
0,0.054
0,0.054
1,0.054
1,0.054
0,0.054
0,0.054
6,0.054
1,0.054
1,0.054
1,0.054
0,0.054
1,0.054
1,0.054
0,0.054
6,0.054
1,0.054
0,0.054
0,0.054
1,0.054
7,0.054
7,0.054
6,0.054
0,0.054
1,0.054
0,0.054
0,0.054
1,0.054
0,0.054
0,0.054
0,0.054
6,0.054
1,0.054
1,0.054
5,0.054
6,0.054
1,0.054
1,0.054
0,0.054
0,0.054
1,0.054
1,0.054
1,0.054
0,0.054
1,0.054
0,0.054
1,0.054
0,0.054
1,0.054
6,0.055
0,0.055
1,0.055
0,0.055
0,0.055
6,0.055
7,0.055
1,0.055
6,0.055
1,0.055
0,0.055
6,0.055
1,0.055
6,0.055
1,0.055
0,0.055
1,0.055
1,0.055
1,0.055
8,0.055
1,0.055
1,0.055
6,0.055
1,0.055
1,0.055
0,0.055
1,0.055
1,0.055
1,0.055
0,0.055
1,0.055
1,0.055
6,0.055
1,0.055
0,0.055
6,0.055
5,0.055
1,0.055
7,0.055
6,0.055
0,0.055
0,0.055
1,0.055
1,0.055
1,0.055
1,0.055
0,0.055
6,0.055
0,0.055
0,0.055
0,0.056
1,0.056
1,0.056
1,0.056
6,0.056
0,0.056
1,0.056
7,0.056
0,0.056
0,0.056
0,0.056
1,0.056
0,0.056
1,0.056
1,0.056
1,0.056
1,0.056
1,0.056
0,0.056
5,0.056
0,0.056
5,0.056
1,0.056
0,0.056
1,0.056
1,0.056
1,0.056
0,0.056
1,0.056
0,0.056
0,0.056
1,0.056
1,0.056
1,0.056
0,0.056
0,0.056
0,0.056
1,0.056
0,0.056
1,0.056
0,0.056
0,0.056
0,0.056
0,0.056
0,0.056
1,0.056
6,0.056
0,0.056
1,0.056
1,0.056
5,0.057
0,0.057
0,0.057
0,0.057
1,0.057
1,0.057
1,0.057
0,0.057
1,0.057
0,0.057
1,0.057
1,0.057
8,0.057
5,0.057
1,0.057
1,0.057
0,0.057
5,0.057
6,0.057
1,0.057
1,0.057
1,0.057
0,0.057
6,0.057
1,0.057
0,0.057
1,0.057
1,0.057
0,0.057
0,0.057
1,0.057
1,0.057
1,0.057
1,0.057
7,0.057
6,0.057
0,0.057
1,0.057
5,0.057
1,0.057
0,0.057
1,0.057
1,0.057
1,0.057
1,0.057
1,0.057
1,0.057
1,0.057
0,0.057
0,0.057
1,0.058
1,0.058
1,0.058
0,0.058
0,0.058
1,0.058
0,0.058
1,0.058
5,0.058
0,0.058
1,0.058
1,0.058
0,0.058
0,0.058
1,0.058
1,0.058
0,0.058
0,0.058
1,0.058
1,0.058
1,0.058
1,0.058
5,0.058
1,0.058
1,0.058
1,0.058
0,0.058
1,0.058
0,0.058
1,0.058
0,0.058
1,0.058
0,0.058
0,0.058
1,0.058
1,0.058
0,0.058
0,0.058
1,0.058
1,0.058
0,0.058
1,0.058
1,0.058
6,0.058
0,0.058
1,0.058
0,0.058
1,0.058
0,0.058
1,0.058
0,0.059
1,0.059
1,0.059
1,0.059
0,0.059
0,0.059
1,0.059
1,0.059
0,0.059
0,0.059
0,0.059
0,0.059
0,0.059
0,0.059
0,0.059
1,0.059
0,0.059
0,0.059
1,0.059
0,0.059
0,0.059
1,0.059
0,0.059
1,0.059
0,0.059
0,0.059
1,0.059
1,0.059
0,0.059
0,0.059
1,0.059
1,0.059
1,0.059
1,0.059
1,0.059
0,0.059
0,0.059
0,0.059
1,0.059
1,0.059
0,0.059
1,0.059
1,0.059
1,0.059
0,0.059
0,0.059
1,0.059
1,0.059
0,0.059
1,0.059
1,0.06
0,0.06
0,0.06
1,0.06
1,0.06
0,0.06
1,0.06
0,0.06
0,0.06
1,0.06
0,0.06
0,0.06
0,0.06
1,0.06
1,0.06
1,0.06
0,0.06
1,0.06
1,0.06
0,0.06
1,0.06
0,0.06
0,0.06
0,0.06
1,0.06
0,0.06
0,0.06
0,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
1,0.06
0,0.06
0,0.06
0,0.06
6,0.06
0,0.06
1,0.06
0,0.06
1,0.06
1,0.06
0,0.06
0,0.06
0,0.06
1,0.06
1,0.06
0,0.06
0,0.061
0,0.061
0,0.061
0,0.061
1,0.061
0,0.061
1,0.061
1,0.061
0,0.061
0,0.061
1,0.061
1,0.061
1,0.061
0,0.061
1,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
1,0.061
0,0.061
1,0.061
0,0.061
1,0.061
0,0.061
0,0.061
1,0.061
0,0.061
1,0.061
0,0.061
0,0.061
1,0.061
1,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
1,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
0,0.061
1,0.062
1,0.062
0,0.062
1,0.062
0,0.062
0,0.062
1,0.062
0,0.062
1,0.062
0,0.062
0,0.062
1,0.062
1,0.062
1,0.062
0,0.062
0,0.062
1,0.062
1,0.062
0,0.062
0,0.062
1,0.062
0,0.062
0,0.062
0,0.062
0,0.062
0,0.062
0,0.062
0,0.062
0,0.062
1,0.062
0,0.062
0,0.062
0,0.062
0,0.062
1,0.062
0,0.062
1,0.062
1,0.062
1,0.062
1,0.062
0,0.062
1,0.062
1,0.062
5,0.062
1,0.062
1,0.062
1,0.062
1,0.062
0,0.062
0,0.062
0,0.063
0,0.063
0,0.063
0,0.063
1,0.063
1,0.063
0,0.063
1,0.063
0,0.063
0,0.063
0,0.063
0,0.063
0,0.063
0,0.063
1,0.063
0,0.063
0,0.063
1,0.063
1,0.063
1,0.063
0,0.063
1,0.063
1,0.063
0,0.063
1,0.063
0,0.063
0,0.063
1,0.063
0,0.063
0,0.063
1,0.063
1,0.063
0,0.063
1,0.063
1,0.063
0,0.063
0,0.063
0,0.063
4,0.063
0,0.063
0,0.063
1,0.063
0,0.063
0,0.063
0,0.063
0,0.063
1,0.063
0,0.063
1,0.063
0,0.063
0,0.064
1,0.064
0,0.064
0,0.064
0,0.064
0,0.064
1,0.064
0,0.064
1,0.064
0,0.064
1,0.064
0,0.064
1,0.064
0,0.064
0,0.064
0,0.064
1,0.064
0,0.064
0,0.064
0,0.064
1,0.064
0,0.064
0,0.064
1,0.064
1,0.064
0,0.064
0,0.064
1,0.064
0,0.064
0,0.064
1,0.064
1,0.064
1,0.064
0,0.064
1,0.064
0,0.064
1,0.064
1,0.064
0,0.064
0,0.064
0,0.064
0,0.064
0,0.064
1,0.064
1,0.064
0,0.064
0,0.064
1,0.064
0,0.064
0,0.064
0,0.065
0,0.065
1,0.065
1,0.065
1,0.065
0,0.065
0,0.065
1,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
1,0.065
0,0.065
1,0.065
1,0.065
0,0.065
0,0.065
0,0.065
0,0.065
1,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
1,0.065
5,0.065
0,0.065
1,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
0,0.065
1,0.065
1,0.065
1,0.065
1,0.065
0,0.065
1,0.065
1,0.065
1,0.065
0,0.065
0,0.065
0,0.066
0,0.066
0,0.066
0,0.066
1,0.066
0,0.066
1,0.066
0,0.066
0,0.066
0,0.066
1,0.066
0,0.066
1,0.066
0,0.066
0,0.066
1,0.066
1,0.066
1,0.066
0,0.066
1,0.066
0,0.066
1,0.066
1,0.066
1,0.066
1,0.066
0,0.066
0,0.066
0,0.066
0,0.066
0,0.066
0,0.066
0,0.066
1,0.066
0,0.066
0,0.066
0,0.066
0,0.066
0,0.066
1,0.066
0,0.066
0,0.066
1,0.066
0,0.066
0,0.066
0,0.066
1,0.066
1,0.066
0,0.066
1,0.066
0,0.066
0,0.067
1,0.067
0,0.067
0,0.067
6,0.067
1,0.067
0,0.067
0,0.067
0,0.067
0,0.067
0,0.067
0,0.067
0,0.067
5,0.067
0,0.067
1,0.067
1,0.067
0,0.067
0,0.067
0,0.067
0,0.067
1,0.067
0,0.067
1,0.067
0,0.067
1,0.067
1,0.067
0,0.067
1,0.067
0,0.067
0,0.067
1,0.067
0,0.067
1,0.067
0,0.067
1,0.067
0,0.067
0,0.067
0,0.067
1,0.067
0,0.067
0,0.067
0,0.067
0,0.067
0,0.067
1,0.067
0,0.067
0,0.067
0,0.067
0,0.067
1,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
1,0.068
1,0.068
0,0.068
1,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
1,0.068
0,0.068
1,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
1,0.068
1,0.068
0,0.068
1,0.068
0,0.068
0,0.068
1,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
0,0.068
1,0.068
0,0.068
1,0.068
1,0.068
1,0.068
1,0.068
1,0.068
0,0.068
1,0.068
0,0.068
0,0.068
0,0.068
0,0.068
1,0.069
0,0.069
1,0.069
0,0.069
1,0.069
0,0.069
0,0.069
1,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
1,0.069
0,0.069
0,0.069
1,0.069
1,0.069
1,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
1,0.069
0,0.069
1,0.069
0,0.069
0,0.069
1,0.069
1,0.069
0,0.069
0,0.069
1,0.069
0,0.069
0,0.069
0,0.069
0,0.069
0,0.069
1,0.069
0,0.069
0,0.07
0,0.07
1,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
1,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
1,0.07
0,0.07
0,0.07
0,0.07
1,0.07
0,0.07
0,0.07
0,0.07
1,0.07
0,0.07
0,0.07
1,0.07
1,0.07
1,0.07
0,0.07
1,0.07
0,0.07
0,0.07
1,0.07
1,0.07
1,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.07
0,0.071
1,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
1,0.071
1,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
1,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
0,0.071
1,0.071
1,0.071
0,0.071
1,0.071
0,0.071
0,0.071
1,0.071
0,0.071
1,0.071
0,0.071
1,0.071
1,0.071
1,0.071
0,0.071
1,0.071
0,0.071
0,0.071
1,0.071
0,0.071
1,0.071
0,0.071
0,0.071
1,0.071
0,0.071
0,0.071
0,0.071
1,0.071
0,0.072
1,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
1,0.072
0,0.072
0,0.072
1,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
1,0.072
1,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
1,0.072
0,0.072
1,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
1,0.072
1,0.072
0,0.072
1,0.072
1,0.072
0,0.072
1,0.072
0,0.072
1,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.072
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
1,0.073
1,0.073
0,0.073
0,0.073
0,0.073
1,0.073
0,0.073
1,0.073
1,0.073
0,0.073
1,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
1,0.073
1,0.073
0,0.073
0,0.073
1,0.073
0,0.073
0,0.073
0,0.073
0,0.073
1,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.073
0,0.074
1,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
1,0.074
1,0.074
0,0.074
1,0.074
1,0.074
0,0.074
1,0.074
0,0.074
0,0.074
0,0.074
1,0.074
0,0.074
0,0.074
1,0.074
1,0.074
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
1,0.075
0,0.075
0,0.075
0,0.075
0,0.075
1,0.075
1,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
1,0.075
0,0.075
1,0.075
1,0.075
1,0.075
1,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
1,0.075
0,0.075
1,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.075
0,0.076
1,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
1,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
1,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.076
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.077
0,0.077
0,0.077
0,0.077
0,0.077
1,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
1,0.078
1,0.078
0,0.078
0,0.078
1,0.078
0,0.078
1,0.078
1,0.078
0,0.078
1,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
1,0.078
0,0.078
0,0.078
1,0.078
1,0.078
0,0.078
1,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
1,0.078
0,0.078
0,0.078
0,0.078
0,0.078
1,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
0,0.078
1,0.078
0,0.079
1,0.079
1,0.079
0,0.079
1,0.079
0,0.079
0,0.079
1,0.079
0,0.079
0,0.079
1,0.079
1,0.079
0,0.079
0,0.079
0,0.079
1,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
1,0.079
0,0.079
0,0.079
1,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
1,0.079
0,0.079
0,0.079
0,0.079
1,0.079
1,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.079
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
1,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.08
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
1,0.081
0,0.081
1,0.081
1,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
1,0.081
0,0.081
0,0.081
0,0.081
1,0.081
1,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
1,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
0,0.081
1,0.081
0,0.081
0,0.081
0,0.081
1,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
1,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
1,0.082
0,0.082
0,0.082
0,0.082
1,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
0,0.082
1,0.082
0,0.083
0,0.083
0,0.083
1,0.083
0,0.083
0,0.083
1,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
1,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
1,0.083
0,0.083
0,0.083
0,0.083
1,0.083
0,0.083
1,0.083
0,0.083
0,0.083
0,0.083
0,0.083
0,0.083
1,0.083
0,0.083
1,0.083
0,0.083
0,0.083
0,0.083
1,0.083
1,0.083
0,0.083
0,0.083
0,0.083
1,0.083
1,0.083
0,0.083
1,0.083
1,0.083
1,0.084
0,0.084
0,0.084
0,0.084
0,0.084
1,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
1,0.084
0,0.084
1,0.084
1,0.084
1,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.084
1,0.084
0,0.084
1,0.084
1,0.084
1,0.084
0,0.084
0,0.084
1,0.084
1,0.084
0,0.084
0,0.084
0,0.084
0,0.084
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
1,0.085
0,0.085
0,0.085
1,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
1,0.085
0,0.085
0,0.085
0,0.085
1,0.085
0,0.085
0,0.085
0,0.085
0,0.085
1,0.085
1,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
1,0.085
0,0.085
0,0.085
0,0.085
0,0.085
0,0.085
1,0.085
1,0.085
0,0.085
0,0.085
0,0.085
1,0.086
0,0.086
1,0.086
0,0.086
0,0.086
1,0.086
0,0.086
0,0.086
1,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
1,0.086
1,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
1,0.086
1,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.086
1,0.086
0,0.086
0,0.086
0,0.086
1,0.086
1,0.086
0,0.086
0,0.086
0,0.086
1,0.086
0,0.086
1,0.086
0,0.086
0,0.086
0,0.086
0,0.086
0,0.087
0,0.087
0,0.087
0,0.087
1,0.087
0,0.087
0,0.087
0,0.087
0,0.087
1,0.087
0,0.087
1,0.087
0,0.087
1,0.087
1,0.087
1,0.087
1,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
1,0.087
1,0.087
1,0.087
0,0.087
0,0.087
0,0.087
1,0.087
0,0.087
0,0.087
1,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
1,0.087
1,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
0,0.087
1,0.087
1,0.087
0,0.087
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
1,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
1,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
1,0.088
0,0.088
0,0.088
1,0.088
0,0.088
1,0.088
1,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
1,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
0,0.088
1,0.088
0,0.089
0,0.089
1,0.089
0,0.089
1,0.089
1,0.089
0,0.089
1,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
1,0.089
1,0.089
1,0.089
0,0.089
0,0.089
0,0.089
0,0.089
1,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
0,0.089
1,0.089
0,0.089
0,0.089
1,0.089
0,0.089
1,0.089
0,0.089
0,0.089
0,0.089
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
1,0.09
0,0.09
0,0.09
1,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
1,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.09
1,0.09
1,0.09
0,0.09
0,0.09
0,0.09
0,0.09
1,0.09
1,0.09
0,0.09
0,0.09
1,0.09
0,0.09
0,0.09
0,0.09
0,0.09
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
1,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
1,0.091
0,0.091
0,0.091
0,0.091
1,0.091
1,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
1,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.091
0,0.092
1,0.092
0,0.092
0,0.092
0,0.092
0,0.092
1,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
1,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
1,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.092
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
1,0.093
0,0.093
1,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
0,0.093
1,0.093
0,0.093
0,0.093
0,0.094
1,0.094
0,0.094
0,0.094
0,0.094
0,0.094
0,0.094
0,0.094
0,0.094
0,0.094
1,0.094
0,0.094
