day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.655,494,499,1.1887136749465923,2.26,0,6,1.1615273258271699,0.085,0,2,0.297011919629516,0.9995637152498794,0.9967861160212116,1.0,0.0006324747123775692,0.9999224533058001,0.9985185638174808,1.0,0.00022886201136544697
2,495.01,486,499,3.0341274937354274,4.715,0,13,2.933736362597384,0.275,0,2,0.4695501963950961,0.9977060903101398,0.9866623814880283,1.0,0.0027798501191313415,0.9990074299095723,0.9936722003962593,1.0,0.0012672066132754637
3,489.965,471,499,6.158197135509628,9.375,0,27,5.943991096119993,0.66,0,3,0.7259718836700201,0.9915482886067812,0.953880764904387,1.0,0.008881541988499803,0.9958898038409869,0.9753692627219658,1.0,0.004433697805743782
4,481.64,447,499,11.096669788815479,16.97,0,50,10.457336152050624,1.39,0,7,1.2830162326589365,0.9778699983930581,0.9092077775992287,1.0,0.0198671128727519,0.9886686756503664,0.9512643771928136,1.0,0.010461977928485378
5,468.835,419,499,16.924240739930276,28.71,0,74,15.949540407045587,2.455,0,9,1.761673199634812,0.9535232203117467,0.8635706251004339,1.0,0.033619784553774616,0.9750684711194231,0.92056107735159,1.0,0.0188755468153097
6,451.12,383,499,24.123126375547866,44.52,0,103,22.268791962685963,4.36,0,14,2.703134231474057,0.9202089024586212,0.8086132090631528,1.0,0.04746334845730836,0.9548852113249517,0.8781668744689112,1.0,0.02874881131136489
7,428.97,355,499,31.742828098302635,64.145,0,125,28.825135161615933,6.885,0,20,3.9318024304075596,0.8801888156837537,0.7661899405431464,1.0,0.05906292769008685,0.9279248936789718,0.8387989184604828,1.0,0.039520010839981544
8,402.095,312,499,39.395762532633356,87.21,0,161,35.2037272467036,10.695,1,27,5.412805865416144,0.8369066366704162,0.7287481921902619,1.0,0.06631146755433735,0.8942179668355947,0.7914407561453229,1.0,0.050353881351263174
9,371.575,268,499,46.198875043407504,113.155,0,198,40.49233409675239,15.27,1,34,7.151420423269194,0.7949228667845091,0.7027157319620762,1.0,0.06754209217023853,0.85476292210277,0.7341226588149349,1.0,0.05935864792305287
10,339.27,234,499,51.90130854945494,139.765,0,227,44.74932721764833,20.965,1,42,8.800626690796161,0.7625775349509882,0.6932347742246505,1.0,0.06346476608004703,0.8143073299878466,0.6961162676516273,1.0,0.06571884670454003
11,305.63,204,499,57.14807619741303,166.475,0,251,48.180766977422245,27.895,1,56,10.76398120851604,0.7419701108789972,0.6868070062670738,1.0,0.057561326593858965,0.7738439594383335,0.6403385823241314,1.0,0.07017790866086253
12,271.49,175,499,61.1305539244949,192.4,0,277,50.35731621604165,36.11,1,71,13.027527870323684,0.7341981359472923,0.6795757673148,1.0,0.05204760543529127,0.7352495245057308,0.6129396562401079,1.0,0.07230510806675938
13,237.64,142,499,64.73820802192044,216.935,0,292,52.02474068379464,45.425,1,87,15.194695417948367,0.7395291659971075,0.685360758476619,1.0,0.049791479210513585,0.7000148014698866,0.5924427103901785,1.0,0.07348036001897089
14,205.055,114,499,68.01486665007245,239.515,0,309,53.57575555150456,55.43,1,102,17.328487597365797,0.7553904869034228,0.6929133858267716,1.0,0.050502005243269255,0.6682329858632846,0.5723362527178392,1.0,0.07436891124971926
15,174.7,84,499,70.43397421428163,259.07,0,330,54.29349887510017,66.23,1,113,19.443956315162037,0.7792045637152499,0.7017515667684396,1.0,0.05198514526200491,0.641950182411237,0.5449280877587124,1.0,0.07464242089354357
16,147.665,62,499,72.56342070992538,274.625,0,334,54.78633119152199,77.71,1,124,21.478653654595547,0.8072352563072474,0.7096255825164711,1.0,0.05222215327949212,0.6215163164585087,0.5266085777069732,1.0,0.07501004568017443
17,124.19,49,499,74.27494691141469,285.815,0,343,54.94273652160414,89.995,1,142,23.908009948519194,0.8360429053511169,0.7094648883175317,1.0,0.050502536857874356,0.6064916225010433,0.523962908047551,1.0,0.07514915795248947
