day,s,i,r,edgecount,suscedgecount
1,496,4,0,0.9935,1.0
2,496,4,0,0.9935,1.0
3,492,7,1,0.9893333333333333,0.9978338037408349
4,486,12,2,0.9795,0.9926418480808851
5,482,14,4,0.9781666666666666,0.9918558135349329
6,474,22,4,0.966,0.9851452841553876
7,466,25,9,0.9663333333333334,0.98505007858999
8,449,40,11,0.9415,0.9703470752293328
9,434,53,13,0.9223333333333333,0.9581123570901157
10,413,71,16,0.897,0.9404687309319053
11,386,92,22,0.8688333333333333,0.9175969725670892
12,363,114,23,0.8383333333333334,0.8912166317417082
13,331,138,31,0.8063333333333333,0.8563239257194067
14,312,149,39,0.802,0.843980967830013
15,285,169,46,0.7833333333333333,0.8128785102903056
16,258,187,55,0.7753333333333333,0.7847467960781894
17,227,210,63,0.7693333333333333,0.7483131776368459
18,205,222,73,0.7721666666666667,0.7240056302862625
19,170,246,84,0.7851666666666667,0.6861506582107421
20,143,262,95,0.804,0.65898985275564
21,119,276,105,0.8271666666666667,0.6372680623377488
22,91,299,110,0.8568333333333333,0.6063677290641977
23,76,306,118,0.8706666666666667,0.5752467799302925
24,64,301,135,0.8975,0.599579904177703
25,51,307,142,0.9218333333333333,0.6174843597212961
26,39,306,155,0.9405,0.6195726629301065
27,33,301,166,0.9493333333333334,0.6182362826847747
28,30,283,187,0.9571666666666667,0.645696566440331
29,25,279,196,0.9653333333333334,0.6546426336386507
30,20,279,201,0.9725,0.6594395469633206
31,19,270,211,0.9725,0.6411438713490174
32,17,263,220,0.9755,0.641810042431319
33,17,245,238,0.978,0.679165643007377
34,15,235,250,0.9806666666666667,0.67881619464046
35,13,234,253,0.9835,0.6832573074868362
36,10,229,261,0.9878333333333333,0.6984988399140285
37,9,219,272,0.9888333333333333,0.6915744520257814
38,8,209,283,0.9901666666666666,0.6927427203392879
39,7,206,287,0.9911666666666666,0.6862684165097892
40,5,202,293,0.9928333333333333,0.6413992969522184
41,5,191,304,0.9936666666666667,0.6843221008287815
42,4,188,308,0.9951666666666666,0.7044748806976556
43,4,178,318,0.9953333333333333,0.7145076498964458
44,3,176,321,0.9973333333333333,0.7787755337495652
45,3,169,328,0.9973333333333333,0.7787755337495652
46,2,160,338,0.998,0.7520214825527916
47,2,155,343,0.998,0.7520214825527916
48,2,148,350,0.9981666666666666,0.7738318503762485
49,2,141,357,0.9981666666666666,0.7738318503762485
50,2,132,366,0.9983333333333333,0.7938973887738288
51,0,128,372,1.0,
52,0,124,376,1.0,
53,0,121,379,1.0,
54,0,114,386,1.0,
55,0,113,387,1.0,
56,0,113,387,1.0,
57,0,103,397,1.0,
58,0,99,401,1.0,
59,0,96,404,1.0,
60,0,92,408,1.0,
61,0,88,412,1.0,
62,0,85,415,1.0,
63,0,82,418,1.0,
64,0,77,423,1.0,
65,0,73,427,1.0,
66,0,70,430,1.0,
67,0,66,434,1.0,
68,0,65,435,1.0,
69,0,61,439,1.0,
70,0,57,443,1.0,
71,0,56,444,1.0,
72,0,52,448,1.0,
73,0,52,448,1.0,
74,0,46,454,1.0,
75,0,45,455,1.0,
76,0,45,455,1.0,
77,0,44,456,1.0,
78,0,42,458,1.0,
79,0,40,460,1.0,
80,0,39,461,1.0,
81,0,38,462,1.0,
82,0,35,465,1.0,
83,0,32,468,1.0,
84,0,32,468,1.0,
85,0,30,470,1.0,
86,0,27,473,1.0,
87,0,26,474,1.0,
88,0,26,474,1.0,
89,0,25,475,1.0,
90,0,25,475,1.0,
91,0,24,476,1.0,
92,0,21,479,1.0,
93,0,21,479,1.0,
94,0,21,479,1.0,
95,0,19,481,1.0,
96,0,19,481,1.0,
97,0,17,483,1.0,
98,0,17,483,1.0,
99,0,16,484,1.0,
100,0,16,484,1.0,
101,0,13,487,1.0,
102,0,12,488,1.0,
103,0,12,488,1.0,
104,0,12,488,1.0,
105,0,12,488,1.0,
106,0,12,488,1.0,
107,0,11,489,1.0,
108,0,11,489,1.0,
109,0,10,490,1.0,
110,0,10,490,1.0,
111,0,10,490,1.0,
112,0,10,490,1.0,
113,0,10,490,1.0,
114,0,8,492,1.0,
115,0,7,493,1.0,
116,0,6,494,1.0,
117,0,6,494,1.0,
118,0,5,495,1.0,
119,0,5,495,1.0,
120,0,4,496,1.0,
121,0,4,496,1.0,
122,0,4,496,1.0,
123,0,4,496,1.0,
124,0,4,496,1.0,
125,0,4,496,1.0,
126,0,4,496,1.0,
127,0,4,496,1.0,
128,0,4,496,1.0,
129,0,3,497,1.0,
130,0,3,497,1.0,
131,0,2,498,1.0,
132,0,2,498,1.0,
133,0,2,498,1.0,
134,0,1,499,1.0,
135,0,1,499,1.0,
136,0,1,499,1.0,
137,0,1,499,1.0,
138,0,1,499,1.0,
139,0,1,499,1.0,
140,0,1,499,1.0,
141,0,1,499,1.0,
142,0,1,499,1.0,
143,0,1,499,1.0,
144,0,1,499,1.0,
