day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.745,499,493,1.1297596133335543,2.17,7,1,1.1213326601296185,0.085,2,0,0.2970119196295159
2,495.03,499,482,3.195332651504203,4.71,18,0,3.0794994045972106,0.26,4,0,0.5692276350481525
3,489.585,499,461,6.863549852876028,9.8,36,0,6.534792849657876,0.615,6,0,0.9004605186950969
4,478.17,499,428,14.6401080535321,20.325,66,0,13.858922166535557,1.505,9,0,1.5691674328002108
5,455.84,499,361,29.47947757321947,40.635,128,0,27.329402779449957,3.525,15,0,3.00742381282548
6,416.3,499,274,52.4972361081512,76.945,210,0,48.43595963671671,6.755,23,0,5.152447337706538
7,353.47,499,174,80.881010063826,133.87,303,0,73.72966443084779,12.66,37,1,8.283567313493984
8,270.41,499,78,105.56301269024678,208.275,383,0,94.78237106298621,21.315,58,1,12.104061986908137
9,183.685,499,35,111.96699879471397,283.31,410,0,98.13340269051152,33.005,70,1,15.54002693646088
10,111.065,499,7,99.9914105607559,341.96,426,0,84.36489541206961,46.975,88,1,18.209125080049958
11,61.78,499,4,80.19825685144316,375.97,424,0,64.2264296949222,62.25,102,1,20.410055163051226
12,32.975,499,1,64.2225588115384,389.085,426,0,50.02127964262237,77.94,120,1,21.50041252379747
13,17.93,499,0,54.397800539337894,387.77,421,0,42.829650885512415,94.3,138,1,22.438749685247306
14,10.86,499,0,50.73648940145464,379.25,417,0,41.067752574344,109.89,162,1,23.085332200643553
15,7.6,499,0,49.76840837681882,367.165,411,0,40.73628603591642,125.235,176,1,23.552353209574257
16,6.235,499,0,49.66804150289871,354.055,405,0,39.96080963309757,139.71,190,1,23.859216480330545
17,5.57,499,0,49.6822577352151,340.81,400,0,39.013770278669355,153.62,206,1,24.500755808257825
18,5.31,499,0,49.696707270883046,327.315,398,0,37.53518650720484,167.375,217,1,24.728564139919452
19,5.155,499,0,49.70931557843441,314.02,391,0,36.26742658579153,180.825,226,1,25.3853591128121
20,5.07,499,0,49.71693846013898,301.62,377,0,35.08776648326193,193.31,235,1,26.121361519610552
21,5.045,499,0,49.71914057682909,289.335,358,0,34.157229934289454,205.62,250,1,27.19934968185045
22,5.02,499,0,49.721431028456806,277.77,343,0,33.05039702815374,217.21,259,1,27.949090473420725
23,5.01,499,0,49.7223436423348,266.42,334,0,31.859042561960702,228.57,267,1,28.59129958676768
24,4.995,499,0,49.723708741960074,255.92,322,0,31.085610431184985,239.085,280,1,29.565832769206473
25,4.995,499,0,49.723708741960074,245.685,301,0,29.796390712592817,249.32,289,1,29.971470521583196
26,4.99,499,0,49.724162756240005,235.71,288,0,28.71548004073498,259.3,302,1,30.578016210619094
27,4.99,499,0,49.724162756240005,225.835,274,0,27.504367401026574,269.175,311,1,31.078024277048648
28,4.99,499,0,49.724162756240005,216.605,262,0,26.562696762499144,278.405,322,1,31.73937482958454
29,4.985,499,0,49.72461626107895,207.935,255,0,25.644668453705982,287.08,331,1,32.35207697230753
30,4.985,499,0,49.72461626107895,199.45,244,0,24.686323599603117,295.565,340,1,32.91569519165209
31,4.985,499,0,49.72461626107895,191.235,232,0,23.911893867732612,303.78,349,1,33.587530588825345
32,4.985,499,0,49.72461626107895,183.055,224,0,23.101523258963294,311.96,353,1,34.23431526565915
33,4.985,499,0,49.72461626107895,175.56,218,0,22.403481423642564,319.455,361,1,34.861505962737034
34,4.985,499,0,49.72461626107895,168.8,209,0,21.597040556613774,326.215,366,1,35.32105120592332
35,4.985,499,0,49.72461626107895,161.885,203,0,20.869100887659165,333.13,372,1,35.86018494544623
36,4.985,499,0,49.72461626107895,155.39,198,0,20.183776260170028,339.625,381,1,36.371676746429124
37,4.985,499,0,49.72461626107895,149.54,190,0,19.509523508730002,345.475,383,1,36.80697136010402
38,4.985,499,0,49.72461626107895,143.72,185,0,19.020528449876537,351.295,392,1,37.339377614028535
39,4.985,499,0,49.72461626107895,138.125,178,0,18.306694137698823,356.89,393,1,37.73123547742993
40,4.985,499,0,49.72461626107895,132.91,170,0,17.806664101739013,362.105,400,1,38.18171278183802
41,4.985,499,0,49.72461626107895,127.845,164,0,17.32807797859188,367.17,405,1,38.62356793461733
42,4.985,499,0,49.72461626107895,122.705,159,0,16.68291260135117,372.31,409,1,39.00436646088584
43,4.985,499,0,49.72461626107895,117.455,154,0,16.270575686367987,377.56,413,1,39.50136948201637
44,4.985,499,0,49.72461626107895,112.69,150,0,15.912256266711125,382.325,415,1,39.95712997927784
45,4.985,499,0,49.72461626107895,108.595,145,0,15.466643472373297,386.42,419,1,40.294189513411425
46,4.985,499,0,49.72461626107895,104.31,141,0,15.170186975259123,390.705,423,1,40.71210325884422
47,4.985,499,0,49.72461626107895,100.155,132,0,14.609867079491245,394.86,428,1,41.017344045693825
48,4.985,499,0,49.72461626107895,96.135,129,0,14.181762476317017,398.88,431,1,41.356710307242615
49,4.985,499,0,49.72461626107895,92.46,124,0,13.783625854924484,402.555,433,1,41.66614106871175
50,4.985,499,0,49.72461626107895,88.82,121,0,13.418939589196027,406.195,437,1,41.98356911193813
51,4.985,499,0,49.72461626107895,85.425,116,0,13.177351324894484,409.59,442,1,42.31090834316985
52,4.985,499,0,49.72461626107895,82.015,114,0,12.83543990628836,413.0,444,1,42.608537139708666
53,4.985,499,0,49.72461626107895,78.84,110,0,12.53876000697688,416.175,446,1,42.892577926793216
54,4.985,499,0,49.72461626107895,75.55,104,0,12.060879906565816,419.465,447,1,43.1391202212949
55,4.985,499,0,49.72461626107895,72.58,100,0,11.732512914822738,422.435,448,1,43.392746250216526
56,4.985,499,0,49.72461626107895,69.465,97,0,11.471124990283803,425.55,452,1,43.68155090478401
57,4.985,499,0,49.72461626107895,66.575,92,0,11.142042025702136,428.44,457,1,43.92714846036896
58,4.985,499,0,49.72461626107895,64.015,88,0,10.75701360548283,431.0,458,1,44.12271603552709
59,4.985,499,0,49.72461626107895,61.765,83,0,10.470334979018784,433.25,460,1,44.308846400540965
60,4.985,499,0,49.72461626107895,59.185,83,0,10.153137743089609,435.83,460,1,44.52621722199744
61,4.985,499,0,49.72461626107895,56.635,80,0,9.885361747777473,438.38,463,1,44.7523121998873
62,4.985,499,0,49.72461626107895,54.34,77,0,9.541993934246971,440.675,465,1,44.93433931022277
63,4.985,499,0,49.72461626107895,52.12,76,0,9.440402853170555,442.895,468,1,45.159838686057725
64,4.985,499,0,49.72461626107895,49.905,71,0,9.065699617113877,445.11,470,1,45.32848173368934
65,4.985,499,0,49.72461626107895,47.92,69,0,8.974200878464622,447.095,471,1,45.52922718033099
66,4.985,499,0,49.72461626107895,45.875,67,0,8.678476523783962,449.14,471,1,45.69662248495684
67,4.985,499,0,49.72461626107895,44.09,65,0,8.400879350957657,450.925,472,1,45.84022256736027
68,4.985,499,0,49.72461626107895,42.285,62,0,8.206124382857885,452.73,473,1,46.0019346326842
69,4.985,499,0,49.72461626107895,40.56,62,0,7.927206507659264,454.455,475,1,46.14068474724584
70,4.985,499,0,49.72461626107895,39.005,60,0,7.855796758672405,456.01,476,1,46.2970515791732
71,4.985,499,0,49.72461626107895,37.345,57,0,7.593701105680425,457.67,477,1,46.43275896958568
72,4.985,499,0,49.72461626107895,35.85,55,0,7.39397418654926,459.165,479,1,46.56165497024175
73,4.985,499,0,49.72461626107895,34.565,50,0,7.128805956950944,460.45,479,1,46.65846721458038
74,4.985,499,0,49.72461626107895,33.23,50,0,7.00230399986552,461.785,481,1,46.782494417459176
75,4.985,499,0,49.72461626107895,31.84,48,0,6.81296428965104,463.175,482,1,46.90324023693479
76,4.985,499,0,49.72461626107895,30.55,45,0,6.599642140442885,464.465,484,1,47.010410212438146
77,4.985,499,0,49.72461626107895,29.275,44,0,6.405036884158997,465.74,485,1,47.11924784616092
78,4.985,499,0,49.72461626107895,28.13,42,0,6.329566895564588,466.885,485,1,47.23066220434887
79,4.985,499,0,49.72461626107895,26.95,39,0,6.247612609355907,468.065,485,1,47.344782363903924
80,4.985,499,0,49.72461626107895,25.9,39,0,6.1169506641083595,469.115,488,1,47.43873886101546
81,4.985,499,0,49.72461626107895,24.98,38,0,5.976469773601626,470.035,490,1,47.51792864502373
82,4.985,499,0,49.72461626107895,24.195,36,0,5.894974863662788,470.82,490,1,47.5904597508417
83,4.985,499,0,49.72461626107895,23.125,36,0,5.765900017783465,471.89,490,1,47.687191584386994
84,4.985,499,0,49.72461626107895,22.385,35,0,5.615554045344139,472.63,490,1,47.74695759730661
85,4.985,499,0,49.72461626107895,21.37,34,0,5.5049634981149405,473.645,491,1,47.84049056697101
86,4.985,499,0,49.72461626107895,20.5,34,0,5.394953905103448,474.515,492,1,47.919003846576786
87,4.985,499,0,49.72461626107895,19.7,33,0,5.409836564841073,475.315,494,1,48.00424787526986
88,4.985,499,0,49.72461626107895,18.795,32,0,5.174636151120427,476.22,494,1,48.0727212945483
89,4.985,499,0,49.72461626107895,18.105,29,0,4.9402434175985315,476.91,494,1,48.11994958163084
90,4.985,499,0,49.72461626107895,17.27,29,0,4.884299531104511,477.745,495,1,48.201106922380056
91,4.985,499,0,49.72461626107895,16.655,29,0,4.704961029749054,478.36,495,1,48.247169313169756
92,4.985,499,0,49.72461626107895,16.015,29,0,4.517389627343001,479.0,495,1,48.295676429770054
93,4.985,499,0,49.72461626107895,15.395,29,0,4.4040838745270685,479.62,495,1,48.34949813440927
94,4.985,499,0,49.72461626107895,14.725,27,0,4.426890760911685,480.29,495,1,48.42095459840819
95,4.985,499,0,49.72461626107895,14.19,24,0,4.333334621826893,480.825,496,1,48.46782463785257
96,4.985,499,0,49.72461626107895,13.68,24,0,4.274218609713136,481.335,496,1,48.51527009262964
97,4.985,499,0,49.72461626107895,13.145,24,0,4.250211345617069,481.87,496,1,48.568380019189874
98,4.985,499,0,49.72461626107895,12.665,24,0,4.125271423992371,482.35,496,1,48.607106000757184
99,4.985,499,0,49.72461626107895,12.18,23,0,3.9744915290604,482.835,496,1,48.644518921513935
100,4.985,499,0,49.72461626107895,11.745,22,0,3.8762224526609095,483.27,497,1,48.68137716223793
101,4.985,499,0,49.72461626107895,11.315,22,0,3.8010544688779304,483.7,497,1,48.71968842471187
102,4.985,499,0,49.72461626107895,10.89,21,0,3.810577713754545,484.125,497,1,48.764116626385835
103,4.985,499,0,49.72461626107895,10.42,21,0,3.7448255757731648,484.595,497,1,48.80729180837984
104,4.985,499,0,49.72461626107895,10.06,21,0,3.661067752094617,484.955,498,1,48.837881489082925
105,4.985,499,0,49.72461626107895,9.62,21,0,3.5494496706988414,485.395,498,1,48.87476535434429
106,4.985,499,0,49.72461626107895,9.21,19,0,3.454790570996632,485.805,498,1,48.90999810440463
107,4.985,499,0,49.72461626107895,8.825,19,0,3.3451945583427323,486.19,498,1,48.94180628062323
108,4.985,499,0,49.72461626107895,8.48,19,0,3.291469101210143,486.535,498,1,48.97347015369108
109,4.985,499,0,49.72461626107895,8.2,19,0,3.2407580228727473,486.815,499,1,48.99872601153797
110,4.985,499,0,49.72461626107895,7.81,19,0,3.1357718868937474,487.205,499,1,49.03176055082631
111,4.985,499,0,49.72461626107895,7.555,19,0,3.0649542775738254,487.46,500,1,49.05333370667781
112,4.985,499,0,49.72461626107895,7.28,18,0,3.002779282112728,487.735,500,1,49.07756935780696
113,4.985,499,0,49.72461626107895,7.02,18,0,2.9072081618766843,487.995,500,1,49.09835247826959
114,4.985,499,0,49.72461626107895,6.73,17,0,2.8047160570731613,488.285,500,1,49.12197693589351
115,4.985,499,0,49.72461626107895,6.475,15,0,2.6786659471239425,488.54,500,1,49.14094588847542
116,4.985,499,0,49.72461626107895,6.245,15,0,2.6094099142339657,488.77,500,1,49.16066471045596
117,4.985,499,0,49.72461626107895,6.0,15,0,2.5637598018550882,489.015,500,1,49.183226039149666
118,4.985,499,0,49.72461626107895,5.78,13,0,2.510600640860559,489.235,500,1,49.20289012837483
119,4.985,499,0,49.72461626107895,5.55,13,0,2.5277355945946773,489.465,500,1,49.22718102592096
120,4.985,499,0,49.72461626107895,5.31,13,0,2.480861416289546,489.705,500,1,49.24921727306994
121,4.985,499,0,49.72461626107895,5.08,13,0,2.429632807213766,489.935,500,1,49.27005649820876
122,4.985,499,0,49.72461626107895,4.94,13,0,2.3842869207800925,490.075,500,1,49.28207574716945
123,4.985,499,0,49.72461626107895,4.665,11,0,2.2822837456103886,490.35,500,1,49.30519762218599
124,4.985,499,0,49.72461626107895,4.455,11,0,2.3075090443917543,490.56,500,1,49.32770532431864
125,4.985,499,0,49.72461626107895,4.3,10,0,2.2639850133566513,490.715,500,1,49.341429430970656
126,4.985,499,0,49.72461626107895,4.11,10,0,2.189031588735624,490.905,500,1,49.3573369271754
127,4.985,499,0,49.72461626107895,3.925,10,0,2.1122697311388583,491.09,500,1,49.37276831671768
128,4.985,499,0,49.72461626107895,3.745,10,0,2.0520794698923743,491.27,500,1,49.388492749631475
129,4.985,499,0,49.72461626107895,3.585,9,0,2.000697114688682,491.43,500,1,49.40261319965548
130,4.985,499,0,49.72461626107895,3.44,8,0,1.976342492646759,491.575,500,1,49.416335823603454
131,4.985,499,0,49.72461626107895,3.295,8,0,1.9015928261281139,491.72,500,1,49.428102193308625
132,4.985,499,0,49.72461626107895,3.16,8,0,1.8632656262513536,491.855,500,1,49.44032467043057
133,4.985,499,0,49.72461626107895,3.05,8,0,1.8287211666975478,491.965,500,1,49.45018075684277
134,4.985,499,0,49.72461626107895,2.905,8,0,1.8283020653631215,492.11,500,1,49.46485377309803
135,4.985,499,0,49.72461626107895,2.775,8,0,1.7491922040856953,492.24,500,1,49.4751589869494
136,4.985,499,0,49.72461626107895,2.66,8,0,1.7202313739434874,492.355,500,1,49.48578776734562
137,4.985,499,0,49.72461626107895,2.55,8,0,1.6946560997684488,492.465,500,1,49.49604090557783
138,4.985,499,0,49.72461626107895,2.475,7,0,1.625603869243209,492.54,500,1,49.50131615934607
139,4.985,499,0,49.72461626107895,2.355,7,0,1.5688471585961377,492.66,500,1,49.5116290080944
140,4.985,499,0,49.72461626107895,2.265,7,0,1.5318314325304998,492.75,500,1,49.51957635330753
141,4.985,499,0,49.72461626107895,2.16,7,0,1.521834386356639,492.855,500,1,49.52989021919621
142,4.985,499,0,49.72461626107895,2.075,7,0,1.4867505290661212,492.94,500,1,49.53742202521767
143,4.985,499,0,49.72461626107895,2.01,7,0,1.4733478098684716,493.005,500,1,49.543595086250555
144,4.985,499,0,49.72461626107895,1.95,7,0,1.4274762492633826,493.065,500,1,49.5483193940407
145,4.985,499,0,49.72461626107895,1.87,7,0,1.390238763340843,493.145,500,1,49.55534923891622
146,4.985,499,0,49.72461626107895,1.79,6,0,1.3397292158713625,493.225,500,1,49.562045526631756
147,4.985,499,0,49.72461626107895,1.69,6,0,1.3047651360691344,493.325,500,1,49.57122052686028
148,4.985,499,0,49.72461626107895,1.635,6,0,1.3039464643571639,493.38,500,1,49.5767574007403
149,4.985,499,0,49.72461626107895,1.55,6,0,1.267094171003464,493.465,500,1,49.584391033578854
150,4.985,499,0,49.72461626107895,1.465,6,0,1.2232155498549855,493.55,500,1,49.59187707031046
151,4.985,499,0,49.72461626107895,1.365,6,0,1.174167084238245,493.65,500,1,49.60079327457713
152,4.985,499,0,49.72461626107895,1.3,6,0,1.1776819066992725,493.715,500,1,49.60744164267754
153,4.985,499,0,49.72461626107895,1.235,6,0,1.1560524583392229,493.78,500,1,49.61349710993357
154,4.985,499,0,49.72461626107895,1.18,5,0,1.1287027284658395,493.835,500,1,49.61842111119456
155,4.985,499,0,49.72461626107895,1.135,5,0,1.1058433194789308,493.88,500,1,49.62244993637902
156,4.985,499,0,49.72461626107895,1.095,5,0,1.0871450786857075,493.92,500,1,49.62607516904211
157,4.985,499,0,49.72461626107895,1.065,5,0,1.0800963106135515,493.95,500,1,49.62894985103537
158,4.985,499,0,49.72461626107895,0.98,5,0,1.0512495555959602,494.035,500,1,49.63691055502183
159,4.985,499,0,49.72461626107895,0.94,5,0,1.0303924217081415,494.075,500,1,49.6405104363554
160,4.985,499,0,49.72461626107895,0.925,5,0,1.0071977145431301,494.09,500,1,49.641548289541845
161,4.985,499,0,49.72461626107895,0.875,5,0,0.9664601523760065,494.14,500,1,49.64578450984523
162,4.985,499,0,49.72461626107895,0.835,5,0,0.9284855556957675,494.18,500,1,49.64909630415339
163,4.985,499,0,49.72461626107895,0.81,5,0,0.9317946157980044,494.205,500,1,49.651680959566235
164,4.985,499,0,49.72461626107895,0.76,5,0,0.9091384181281653,494.255,500,1,49.65630592979069
165,4.985,499,0,49.72461626107895,0.74,5,0,0.892402324934073,494.275,500,1,49.65802019663335
166,4.985,499,0,49.72461626107895,0.725,5,0,0.8906973158950875,494.29,500,1,49.65950292900423
167,4.985,499,0,49.72461626107895,0.7,5,0,0.8910498578902484,494.315,500,1,49.66203139027888
168,4.985,499,0,49.72461626107895,0.655,5,0,0.8658658199111752,494.36,500,1,49.6661254790476
169,4.985,499,0,49.72461626107895,0.63,5,0,0.8699910471439073,494.385,500,1,49.66871936558348
170,4.985,499,0,49.72461626107895,0.605,5,0,0.8321281066816864,494.41,500,1,49.67059229255744
