day,s,i,r,edgecount,suscedgecount
1,995,5,0,0.9946818181818182,1.0
2,992,8,0,0.9915454545454545,0.9984073447088649
3,988,12,0,0.9868181818181818,0.99599232140795
4,986,14,0,0.9851363636363636,0.9951246512945167
5,980,20,0,0.9787272727272728,0.9918001873848714
6,966,33,1,0.9718636363636364,0.9880829696812119
7,956,40,4,0.9678636363636364,0.9858357890500449
8,932,60,8,0.9707727272727272,0.9869690054958904
9,908,81,11,0.9739545454545454,0.9883015040772651
10,896,85,19,0.972909090909091,0.9875259939679082
11,881,100,19,0.972,0.9867454973595472
12,864,114,22,0.9707727272727272,0.9857198588499668
13,840,131,29,0.9737727272727272,0.9870270131111877
14,819,149,32,0.9783181818181819,0.9894074676648162
15,807,154,39,0.9722727272727273,0.9854485690636894
16,784,169,47,0.9685454545454546,0.9825548639650539
17,767,178,55,0.9611363636363637,0.9772589981533661
18,730,211,59,0.9495,0.967975390350414
19,692,239,69,0.9397727272727273,0.9590422305957945
20,657,260,83,0.9307727272727273,0.9498504421492064
21,619,284,97,0.9391818181818182,0.9534314359437774
22,576,308,116,0.9460909090909091,0.9557479143274443
23,535,334,131,0.947590909090909,0.9535574937140767
24,498,355,147,0.9407272727272727,0.9429948510497503
25,453,388,159,0.9231363636363636,0.9175813334293249
26,407,414,179,0.9267727272727273,0.9124601841107988
27,360,438,202,0.9178636363636363,0.888285117863464
28,318,451,231,0.9217727272727273,0.8793400549818376
29,269,490,241,0.924409090909091,0.8617831959604896
30,215,529,256,0.933,0.8464412999459251
31,179,535,286,0.9442727272727273,0.8466132422412742
32,137,559,304,0.9614090909090909,0.861518781526077
33,113,563,324,0.9666363636363636,0.8547768440141614
34,90,556,354,0.9684090909090909,0.8267800140362427
35,71,553,376,0.9703636363636363,0.7934992575992555
36,56,550,394,0.9722272727272727,0.7539956161642638
37,45,543,412,0.9765,0.7408912176049852
38,34,537,429,0.9816818181818182,0.7325633609548527
39,24,517,459,0.9879545454545454,0.7507727611043412
40,11,510,479,0.9968636363636364,0.8593979366361009
41,3,501,496,0.9997272727272727,0.957102781097252
42,0,487,513,1.0,
43,0,467,533,1.0,
44,0,445,555,1.0,
45,0,420,580,1.0,
46,0,403,597,1.0,
47,0,394,606,1.0,
48,0,378,622,1.0,
49,0,364,636,1.0,
50,0,347,653,1.0,
51,0,333,667,1.0,
52,0,321,679,1.0,
53,0,306,694,1.0,
54,0,291,709,1.0,
55,0,279,721,1.0,
56,0,270,730,1.0,
57,0,254,746,1.0,
58,0,244,756,1.0,
59,0,238,762,1.0,
60,0,232,768,1.0,
61,0,222,778,1.0,
62,0,214,786,1.0,
63,0,210,790,1.0,
64,0,200,800,1.0,
65,0,194,806,1.0,
66,0,188,812,1.0,
67,0,181,819,1.0,
68,0,173,827,1.0,
69,0,161,839,1.0,
70,0,154,846,1.0,
71,0,149,851,1.0,
72,0,146,854,1.0,
73,0,141,859,1.0,
74,0,129,871,1.0,
75,0,124,876,1.0,
76,0,121,879,1.0,
77,0,117,883,1.0,
78,0,113,887,1.0,
79,0,110,890,1.0,
80,0,105,895,1.0,
81,0,100,900,1.0,
82,0,94,906,1.0,
83,0,86,914,1.0,
84,0,84,916,1.0,
85,0,81,919,1.0,
86,0,77,923,1.0,
87,0,71,929,1.0,
88,0,71,929,1.0,
89,0,67,933,1.0,
90,0,62,938,1.0,
91,0,61,939,1.0,
92,0,59,941,1.0,
93,0,54,946,1.0,
94,0,54,946,1.0,
95,0,49,951,1.0,
96,0,46,954,1.0,
97,0,46,954,1.0,
98,0,42,958,1.0,
99,0,41,959,1.0,
100,0,41,959,1.0,
101,0,39,961,1.0,
102,0,39,961,1.0,
103,0,39,961,1.0,
104,0,37,963,1.0,
105,0,37,963,1.0,
106,0,37,963,1.0,
107,0,35,965,1.0,
108,0,34,966,1.0,
109,0,32,968,1.0,
110,0,29,971,1.0,
111,0,28,972,1.0,
112,0,26,974,1.0,
113,0,24,976,1.0,
114,0,22,978,1.0,
115,0,22,978,1.0,
116,0,21,979,1.0,
117,0,21,979,1.0,
118,0,20,980,1.0,
119,0,19,981,1.0,
120,0,19,981,1.0,
121,0,17,983,1.0,
122,0,17,983,1.0,
123,0,15,985,1.0,
124,0,15,985,1.0,
125,0,15,985,1.0,
126,0,15,985,1.0,
127,0,13,987,1.0,
128,0,13,987,1.0,
129,0,12,988,1.0,
130,0,12,988,1.0,
131,0,11,989,1.0,
132,0,11,989,1.0,
133,0,10,990,1.0,
134,0,10,990,1.0,
135,0,10,990,1.0,
136,0,9,991,1.0,
137,0,8,992,1.0,
138,0,7,993,1.0,
139,0,7,993,1.0,
140,0,6,994,1.0,
141,0,6,994,1.0,
142,0,6,994,1.0,
143,0,6,994,1.0,
144,0,6,994,1.0,
145,0,6,994,1.0,
146,0,6,994,1.0,
147,0,5,995,1.0,
148,0,5,995,1.0,
149,0,5,995,1.0,
150,0,5,995,1.0,
151,0,5,995,1.0,
152,0,4,996,1.0,
153,0,4,996,1.0,
154,0,4,996,1.0,
155,0,4,996,1.0,
156,0,4,996,1.0,
157,0,4,996,1.0,
158,0,2,998,1.0,
159,0,2,998,1.0,
160,0,2,998,1.0,
161,0,2,998,1.0,
162,0,2,998,1.0,
163,0,1,999,1.0,
164,0,1,999,1.0,
165,0,1,999,1.0,
166,0,1,999,1.0,
167,0,1,999,1.0,
168,0,1,999,1.0,
169,0,1,999,1.0,
170,0,1,999,1.0,
171,0,1,999,1.0,
172,0,1,999,1.0,
173,0,1,999,1.0,
174,0,0,1000,1.0,
175,0,0,1000,1.0,
176,0,0,1000,1.0,
177,0,0,1000,1.0,
178,0,0,1000,1.0,
179,0,0,1000,1.0,
180,0,0,1000,1.0,
181,0,0,1000,1.0,
182,0,0,1000,1.0,
183,0,0,1000,1.0,
184,0,0,1000,1.0,
185,0,0,1000,1.0,
186,0,0,1000,1.0,
187,0,0,1000,1.0,
188,0,0,1000,1.0,
189,0,0,1000,1.0,
190,0,0,1000,1.0,
191,0,0,1000,1.0,
192,0,0,1000,1.0,
193,0,0,1000,1.0,
194,0,0,1000,1.0,
195,0,0,1000,1.0,
196,0,0,1000,1.0,
197,0,0,1000,1.0,
198,0,0,1000,1.0,
199,0,0,1000,1.0,
200,0,0,1000,1.0,
1,996,4,0,0.9962727272727273,1.0
2,992,8,0,0.9907727272727272,0.9972171140281657
3,990,9,1,0.9905909090909091,0.9971157075512305
4,988,11,1,0.9886818181818182,0.9961381268761795
5,973,25,2,0.9767272727272728,0.9898966201206666
6,956,41,3,0.9734545454545455,0.9879645214220776
7,946,48,6,0.9741818181818181,0.9882031395850207
8,927,66,7,0.9732727272727273,0.9874338709153638
9,908,81,11,0.9702727272727273,0.9854721302629965
10,893,89,18,0.9682727272727273,0.9840757910797578
11,877,99,24,0.9684090909090909,0.9838271660608928
12,853,119,28,0.9708181818181818,0.9847358823823489
13,839,130,31,0.9734090909090909,0.9859943274389624
14,811,153,36,0.9732727272727273,0.9853602368886603
15,794,164,42,0.9765909090909091,0.9870923306068883
16,778,174,48,0.9722727272727273,0.9839974073349615
17,761,186,53,0.9743181818181819,0.98496950204665
18,746,195,59,0.9746818181818182,0.9848723366486851
19,729,209,62,0.9694545454545455,0.9808808541299726
20,706,222,72,0.9721363636363637,0.9820896500805482
21,683,238,79,0.9677272727272728,0.9781863663258893
22,659,255,86,0.9665,0.9763890831581016
23,632,267,101,0.9572272727272727,0.9679486830206053
24,597,288,115,0.9364090909090909,0.9484973471544809
25,562,316,122,0.9116363636363637,0.923084200996081
26,513,349,138,0.8856363636363637,0.8901601481001172
27,454,392,154,0.874,0.8628051847783896
28,390,429,181,0.8818181818181818,0.8500490223339388
29,308,490,202,0.9132272727272728,0.8607643144536533
30,234,544,222,0.9499090909090909,0.894711017088182
31,185,576,239,0.9619090909090909,0.8988155844507768
32,148,585,267,0.9730909090909091,0.9108759268947157
33,127,583,290,0.9689545454545454,0.8795493307861693
34,102,574,324,0.9655454545454546,0.8327427470863062
35,85,573,342,0.9632272727272727,0.7852952243299619
36,66,571,363,0.9678636363636364,0.757976747391032
37,51,567,382,0.9710454545454545,0.71748242744059
38,36,563,401,0.9804545454545455,0.7296865712227674
39,13,569,418,0.9980454545454546,0.9263950042500297
40,4,552,444,0.9998181818181818,0.9791037557559673
41,1,530,469,0.9998636363636364,0.9335640461859223
42,0,505,495,1.0,
43,0,478,522,1.0,
44,0,454,546,1.0,
45,0,443,557,1.0,
46,0,419,581,1.0,
47,0,395,605,1.0,
48,0,381,619,1.0,
49,0,372,628,1.0,
50,0,362,638,1.0,
51,0,355,645,1.0,
52,0,340,660,1.0,
53,0,332,668,1.0,
54,0,317,683,1.0,
55,0,309,691,1.0,
56,0,296,704,1.0,
57,0,282,718,1.0,
58,0,269,731,1.0,
59,0,261,739,1.0,
60,0,243,757,1.0,
61,0,235,765,1.0,
62,0,230,770,1.0,
63,0,217,783,1.0,
64,0,206,794,1.0,
65,0,201,799,1.0,
66,0,191,809,1.0,
67,0,186,814,1.0,
68,0,183,817,1.0,
69,0,178,822,1.0,
70,0,172,828,1.0,
71,0,170,830,1.0,
72,0,164,836,1.0,
73,0,160,840,1.0,
74,0,156,844,1.0,
75,0,149,851,1.0,
76,0,142,858,1.0,
77,0,135,865,1.0,
78,0,132,868,1.0,
79,0,126,874,1.0,
80,0,122,878,1.0,
81,0,119,881,1.0,
82,0,115,885,1.0,
83,0,108,892,1.0,
84,0,103,897,1.0,
85,0,100,900,1.0,
86,0,97,903,1.0,
87,0,95,905,1.0,
88,0,95,905,1.0,
89,0,93,907,1.0,
90,0,90,910,1.0,
91,0,87,913,1.0,
92,0,82,918,1.0,
93,0,80,920,1.0,
94,0,78,922,1.0,
95,0,75,925,1.0,
96,0,74,926,1.0,
97,0,72,928,1.0,
98,0,69,931,1.0,
99,0,65,935,1.0,
100,0,63,937,1.0,
101,0,58,942,1.0,
102,0,56,944,1.0,
103,0,54,946,1.0,
104,0,50,950,1.0,
105,0,46,954,1.0,
106,0,44,956,1.0,
107,0,41,959,1.0,
108,0,40,960,1.0,
109,0,38,962,1.0,
110,0,38,962,1.0,
111,0,38,962,1.0,
112,0,37,963,1.0,
113,0,34,966,1.0,
114,0,31,969,1.0,
115,0,31,969,1.0,
116,0,28,972,1.0,
117,0,27,973,1.0,
118,0,26,974,1.0,
119,0,26,974,1.0,
120,0,25,975,1.0,
121,0,24,976,1.0,
122,0,23,977,1.0,
123,0,22,978,1.0,
124,0,20,980,1.0,
125,0,19,981,1.0,
126,0,19,981,1.0,
127,0,18,982,1.0,
128,0,17,983,1.0,
129,0,15,985,1.0,
130,0,15,985,1.0,
131,0,15,985,1.0,
132,0,13,987,1.0,
133,0,13,987,1.0,
134,0,13,987,1.0,
135,0,12,988,1.0,
136,0,12,988,1.0,
137,0,12,988,1.0,
138,0,11,989,1.0,
139,0,10,990,1.0,
140,0,9,991,1.0,
141,0,9,991,1.0,
142,0,8,992,1.0,
143,0,8,992,1.0,
144,0,8,992,1.0,
145,0,8,992,1.0,
146,0,8,992,1.0,
147,0,7,993,1.0,
148,0,6,994,1.0,
149,0,5,995,1.0,
150,0,4,996,1.0,
151,0,4,996,1.0,
152,0,4,996,1.0,
153,0,4,996,1.0,
154,0,4,996,1.0,
155,0,4,996,1.0,
156,0,4,996,1.0,
157,0,4,996,1.0,
158,0,4,996,1.0,
159,0,4,996,1.0,
160,0,4,996,1.0,
161,0,4,996,1.0,
162,0,4,996,1.0,
163,0,4,996,1.0,
164,0,4,996,1.0,
165,0,4,996,1.0,
166,0,4,996,1.0,
167,0,4,996,1.0,
168,0,4,996,1.0,
169,0,4,996,1.0,
170,0,4,996,1.0,
171,0,4,996,1.0,
172,0,4,996,1.0,
173,0,4,996,1.0,
174,0,4,996,1.0,
175,0,4,996,1.0,
176,0,4,996,1.0,
177,0,4,996,1.0,
178,0,4,996,1.0,
179,0,4,996,1.0,
180,0,4,996,1.0,
181,0,4,996,1.0,
182,0,4,996,1.0,
183,0,4,996,1.0,
184,0,4,996,1.0,
185,0,4,996,1.0,
186,0,4,996,1.0,
187,0,3,997,1.0,
188,0,3,997,1.0,
189,0,3,997,1.0,
190,0,3,997,1.0,
191,0,3,997,1.0,
