day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
12,279.475,182,499,61.783129985083846,186.625,0,276,51.56304990570176,33.9,1,64,12.24826928600578,0.7355146697262743,0.6849696771021144,1.0,0.05522338016967103,0.7440135242381041,0.6078670036679941,1.0,0.07490976900849518
13,246.17,148,499,66.09017062518703,211.24,0,296,54.13905787820563,42.59,1,77,14.17201928637082,0.7379609900016391,0.6908703491230945,1.0,0.05076216227713514,0.7083570873336756,0.579724819116025,1.0,0.07729348726409666
14,213.4,115,499,68.71388498658587,234.405,0,314,55.030744947231426,52.195,1,88,16.449312276562182,0.7501130962137355,0.6903786264546795,1.0,0.04991927064649584,0.6751162941635436,0.5587574294588458,1.0,0.07702155143757862
15,184.085,90,499,71.24208692724227,253.01,0,324,55.76025403141774,62.905,1,104,18.62472488077131,0.7710694968038027,0.693492870021308,1.0,0.05124808037235715,0.6492070160139654,0.5522752447329878,1.0,0.07700492945003112
16,157.925,71,499,73.27534205835443,268.325,0,344,56.126556340409536,73.75,1,116,20.72644270336032,0.7961137518439599,0.7069332896246517,1.0,0.05227039548229632,0.6289531551599034,0.5448434626953009,1.0,0.07696312447686685
17,133.47,55,499,74.84556360907304,281.76,0,344,56.18904201186434,84.77,1,133,22.81247785157593,0.8238337977380757,0.7092279954105885,1.0,0.05217061333164845,0.6112438368156209,0.5373650335502357,1.0,0.07695363192658142
18,112.73,41,499,75.97948083224631,290.23,0,350,55.809322720425136,97.04,1,148,24.711977036352764,0.8511416161285035,0.7195541714473037,1.0,0.049702283119217316,0.6001681283585951,0.5260151606710939,1.0,0.07637889129966656
19,95.33,29,499,77.11670396321898,295.67,0,351,55.7015657060962,109.0,1,159,26.253116589335946,0.8761940665464678,0.7341419439436158,1.0,0.04583269588783124,0.593230972459373,0.4996981343185863,1.0,0.0763814623471273
20,80.81,24,499,77.87152091004914,297.92,0,347,55.11872612687313,121.27,1,169,28.11189236715151,0.8982855269627931,0.7651204720537617,1.0,0.04038802895193351,0.5907127395898485,0.504079981156713,1.0,0.07583653889939217
21,68.5,20,499,78.87334800251367,297.89,0,348,54.61043304154367,133.61,1,185,29.692695750041338,0.9177528274053434,0.7877397148008524,1.0,0.03522611231378308,0.5905588910623317,0.5135033474360217,1.0,0.07533308810599224
22,58.88,17,499,79.58842369295706,295.52,0,345,53.8152394773079,145.6,1,194,31.269777661103923,0.9334289460744141,0.8195377806916899,1.0,0.029605763032797047,0.5945310437073037,0.5181945098567707,1.0,0.074296795996792
23,51.065,14,499,80.29587731990269,290.715,0,337,52.791366880252575,158.22,1,207,33.01654222206662,0.94639813145386,0.845271267005409,1.0,0.024520187843959183,0.6012353324954026,0.5308736363456944,1.0,0.07320437498243676
24,44.99,7,499,80.97620408577264,284.405,0,332,51.76911415993634,170.605,1,219,34.67434970750268,0.956735781019505,0.872479921324373,1.0,0.020498489324595033,0.611368578759446,0.551397938652646,1.0,0.07213454706888268
25,39.705,4,499,81.58023442134257,278.36,0,319,50.85421472974382,181.935,1,231,36.30621823341093,0.9653417472545485,0.8991968529749221,1.0,0.01646754434060022,0.6202079335025279,0.5490244987201593,1.0,0.07112283801093769
26,35.59,3,499,82.13417078202137,270.76,0,312,49.56699339450453,193.65,1,242,37.83589930716475,0.9721135879364039,0.9208326503851828,1.0,0.01353302981277927,0.6309515221749041,0.5564043675695446,1.0,0.0699434366117395
27,32.29,2,499,82.57608582240228,262.805,0,315,48.404669559618725,204.905,1,251,39.64536226021548,0.9774979511555483,0.9382068513358466,1.0,0.010924256196597086,0.6441593925885666,0.5733114113588187,1.0,0.06879877717617668
28,29.595,1,499,82.96981939023517,255.04,0,310,47.06852056460564,215.365,1,261,41.136026037902035,0.9817062776594001,0.9477134895918702,1.0,0.009071261621727864,0.6559338654995875,0.5561232338537802,1.0,0.06823707420075249
29,27.505,1,499,83.27909107363173,246.925,0,304,45.78175642224233,225.57,1,272,42.753883716737604,0.9850204884445174,0.9564005900672021,1.0,0.007417823823327682,0.6703709853029289,0.5757914706003519,1.0,0.06714220771553855
30,25.635,1,499,83.58422932563172,238.83,0,292,44.36600967035859,235.535,1,281,44.19189283069688,0.9878429765612196,0.9590231109654155,1.0,0.00640643654151468,0.6846967425608197,0.5863861555231596,1.0,0.0662781091895925
31,24.005,1,499,83.83889177386202,230.915,0,279,42.97267771678599,245.08,1,290,45.65551148156394,0.9901417800360597,0.9727913456810359,1.0,0.005280401527145106,0.6984413585086392,0.587152162668168,1.0,0.06439715249832076
32,22.755,1,499,84.03878606223476,222.465,0,274,41.67725691211687,254.78,1,304,47.323664759094434,0.9919013276512046,0.9755777741353876,1.0,0.004474942831461844,0.7099560402869107,0.5200734559747414,1.0,0.06493355017179067
33,21.755,0,499,84.20079479566157,214.45,0,266,40.44808695962602,263.795,1,309,48.80113450159962,0.9932552040649074,0.9786920177020161,1.0,0.0038126138262484397,0.7235795848224126,0.5600711548987412,1.0,0.06571160008345525
34,20.955,0,499,84.33001084218603,207.03,0,262,39.24154167415985,272.015,1,316,50.10917502923544,0.9943542042288149,0.9826257990493362,1.0,0.003229720583813491,0.7362847151078125,0.548440065681445,1.0,0.06481339613894818
35,20.265,0,499,84.44554473224524,199.485,0,260,38.03753468912163,280.25,1,324,51.48212843054079,0.9952507785608917,0.985903950172103,1.0,0.002841074536082125,0.7487384667515269,0.548440065681445,1.0,0.06599331161977183
36,19.55,0,499,84.56354097547927,192.45,0,248,36.73643051023285,288.0,1,332,52.63145781525336,0.996092443861662,0.9865595803966563,1.0,0.002446886163032363,0.7597163379322722,0.6111244019138756,1.0,0.06518343788787995
37,18.96,0,499,84.66070858367209,185.26,0,242,35.540795442751666,295.78,1,339,53.885432159304216,0.9968283887887232,0.988854286182593,1.0,0.0020281069191566852,0.7739069428969704,0.6385869565217391,1.0,0.06398372069789468
38,18.635,0,499,84.71697945536188,177.995,0,233,34.130918136849495,303.37,1,345,55.01405119735984,0.9972529093591214,0.9901655466316998,1.0,0.0018671164775288722,0.7862481265258445,0.6385869565217391,1.0,0.0647240163303264
39,18.18,0,499,84.79592765418437,171.165,0,225,32.825222790657214,310.655,1,354,56.16930593881538,0.9977085723651861,0.9901655466316998,1.0,0.0017767695187088622,0.7998494754069828,0.6235294117647059,1.0,0.0682715450349699
40,17.89,0,499,84.84557595298632,164.67,0,218,31.65805207694454,317.44,1,360,57.26037155619728,0.9980544173086379,0.9901655466316998,1.0,0.0016082536605394634,0.8119214638088104,0.5715152151727909,1.0,0.06781479290378807
41,17.68,0,499,84.88122117725872,158.11,0,210,30.497020202079252,324.21,1,367,58.3597911762084,0.9982937223405999,0.9906572693001148,1.0,0.001483262470375491,0.821219229571288,0.6470588235294118,1.0,0.06589929676483805
42,17.46,0,499,84.91845571254234,152.285,0,206,29.52937001473849,330.255,1,372,59.39197765734232,0.9985133584658253,0.9911489919685298,1.0,0.001350868002995394,0.8298706396261848,0.6470588235294118,1.0,0.06531852607520669
43,17.235,0,499,84.95561817973848,146.495,0,192,28.349044368072,336.27,1,376,60.292978999075125,0.9987198819865596,0.9919685297492215,1.0,0.0012170017139479792,0.8384552510556664,0.6470588235294118,1.0,0.06706326202939154
44,17.075,0,499,84.98217001880762,140.725,0,181,27.22988631160095,342.2,1,383,61.22690314185185,0.9988846090804786,0.9937715128667431,1.0,0.0010701811109148,0.848205478700118,0.7058823529411765,1.0,0.06498612509612281
45,16.88,0,499,85.01478204306086,135.4,0,174,26.229370932172355,347.72,1,388,62.120498886515286,0.99904032125881,0.9939354204228815,1.0,0.0009660492680805032,0.8586032126238373,0.706147214176553,1.0,0.06338795741482466
46,16.695,0,499,85.0456098441821,129.805,0,167,25.162526476756415,353.5,1,394,63.047003284181365,0.9991698082281593,0.9947549582035732,1.0,0.0008640544053515595,0.8644223709699851,0.7004127847090297,1.0,0.06362725634686241
47,16.565,0,499,85.0671373934824,124.82,0,158,24.130249578560477,358.615,1,395,63.849200283828324,0.9992763481396493,0.9949188657597116,1.0,0.0007846595875241152,0.8729505971656268,0.7004127847090297,1.0,0.06285313105988348
48,16.415,0,499,85.092517046368,120.325,0,153,23.391777428324712,363.26,1,399,64.6425222155816,0.9993812489755777,0.9959023110965416,1.0,0.0007070367087596742,0.880988205210648,0.7143940189659888,1.0,0.06161473783296704
49,16.26,0,499,85.11867210964083,115.585,0,148,22.586356334351755,368.155,1,406,65.47055017103868,0.9994943451893132,0.9963940337649566,1.0,0.0006271682252445945,0.8904707733462146,0.7502927512598606,1.0,0.06070543525060026
50,16.115,0,499,85.14346022505471,111.065,0,143,21.906396922603523,372.82,1,412,66.29239024974981,0.9995885920340928,0.9963940337649566,1.0,0.0005651685301718715,0.8983826058998736,0.7502927512598606,1.0,0.06261872100977325
51,16.055,0,499,85.15308104264507,106.775,0,139,21.138794149393952,377.17,1,418,67.02104297162961,0.9996336666120308,0.9970496639895099,1.0,0.0005040539868059577,0.904619428949982,0.7502927512598606,1.0,0.06036542682930758
52,16.0,0,499,85.16233390166039,102.62,0,133,20.408777301807515,381.38,1,420,67.73385397919103,0.9996762825766268,0.9978692017702016,1.0,0.0004327041859872033,0.9095723555249122,0.7647058823529411,1.0,0.05848926282674866
53,15.935,0,499,85.17343096123662,98.62,0,129,19.718001876203125,385.445,1,423,68.4243115203593,0.9997229962301262,0.9981970168824783,1.0,0.0003868967918853762,0.9180480211915197,0.7777777777777778,1.0,0.05659556866601654
54,15.875,0,499,85.18345189875163,94.765,0,125,19.02523515923841,389.36,1,425,69.08446799819018,0.9997492214391083,0.9983609244386166,1.0,0.0003577135333310433,0.9202088970647689,0.7777777777777778,1.0,0.055787230441507796
55,15.805,0,499,85.19505833570464,91.085,0,119,18.37487291857741,393.11,1,431,69.71671248703571,0.9997844615636781,0.9983609244386166,1.0,0.0003251593893697443,0.9281549367935296,0.8,1.0,0.05182972685566882
56,15.77,0,499,85.20060336682101,87.575,0,111,17.740575387381803,396.655,1,433,70.31212519721434,0.9998115063104409,0.998524831994755,1.0,0.0002806679787131832,0.9326698157037698,0.7857142857142857,1.0,0.05145020126319621
57,15.71,0,499,85.21074023417636,83.925,0,109,17.096515116997633,400.365,1,437,70.93993336428112,0.9998410096705459,0.9986887395508933,1.0,0.00024311974699594576,0.9369734473029256,0.7857142857142857,1.0,0.05110657921400474
58,15.675,0,499,85.2163629685516,80.71,0,108,16.669892820086336,403.615,1,439,71.52064589294984,0.9998590395017211,0.9986887395508933,1.0,0.0002148999322463403,0.9412497748762056,0.7857142857142857,1.0,0.04925406986677044
59,15.64,0,499,85.22232467561287,77.605,0,103,16.081106458344937,406.755,1,442,72.04224734147351,0.9998762497951155,0.9986887395508933,1.0,0.00019820527119925326,0.9455319402680818,0.7857142857142857,1.0,0.04804517458114114
60,15.605,0,499,85.22821255945945,74.52,0,101,15.59827332281577,409.875,1,445,72.57987715502964,0.9998852647107032,0.9988526471070316,1.0,0.00018663035827692548,0.9467570589919626,0.7857142857142857,1.0,0.04784950521118003
61,15.575,0,499,85.23331487642683,71.41,0,97,15.020986993245694,413.015,1,446,73.10599982939347,0.9998983773151943,0.9991804622193083,1.0,0.00016477831859077532,0.9503095814148764,0.7857142857142857,1.0,0.04576234533247672
62,15.555,0,499,85.23674965918346,68.535,0,96,14.524585810439625,415.91,1,449,73.59772432029148,0.9999106703819046,0.9991804622193083,1.0,0.00015484165482184737,0.9548323870571206,0.7857142857142857,1.0,0.04577998945191487
63,15.52,0,499,85.24277832333601,65.775,0,93,14.015224134407857,418.705,1,452,74.06989755371671,0.9999221439108342,0.9991804622193083,1.0,0.00014319095390798127,0.958635942261544,0.8571428571428571,1.0,0.0422678630030647
64,15.49,0,499,85.24779075815236,63.085,0,87,13.50405764443864,421.425,1,454,74.52303529073896,0.9999327979019833,0.9991804622193083,1.0,0.00013568998043872994,0.9632968256485442,0.8571428571428571,1.0,0.040422646057341284
65,15.475,0,499,85.25038130450099,60.44,0,85,12.976066100990943,424.085,1,458,74.96342676104659,0.9999385346664481,0.9991804622193083,1.0,0.0001329231988326033,0.9660649467684752,0.8571428571428571,1.0,0.04044589733875735
66,15.44,0,499,85.25637599758274,58.035,0,81,12.436927305569496,426.525,1,458,75.35830242062643,0.9999459105064743,0.9991804622193083,1.0,0.00012526013411298307,0.9683558364073738,0.8571428571428571,1.0,0.03923794654811467
67,15.415,0,499,85.26071618053706,55.61,0,77,12.026683064238378,428.975,1,462,75.7780704080928,0.9999532863465005,0.9991804622193083,1.0,0.00011778064236564032,0.9719967497757458,0.8571428571428571,1.0,0.036979103209603584
68,15.375,0,499,85.26756218401009,53.39,0,76,11.641543181133287,431.235,1,463,76.16234825330217,0.999965579413211,0.9993443697754466,1.0,9.80282903930523e-05,0.9775215251566005,0.8571428571428571,1.0,0.03452814756720765
69,15.365,0,499,85.26919698680098,51.165,0,72,11.251701155579646,433.47,1,464,76.54354099688429,0.9999688575643337,0.9993443697754466,1.0,9.495014759510578e-05,0.9792075830598121,0.8571428571428571,1.0,0.03450006855138335
70,15.355,0,499,85.27088951095767,49.245,0,68,10.923441898713648,435.4,1,468,76.8743018924874,0.9999729552532373,0.9993443697754466,1.0,8.660321459968959e-05,0.9815060698711995,0.8571428571428571,1.0,0.031994907532996976
71,15.325,0,499,85.27601873832583,47.315,0,67,10.578055173626268,437.36,1,469,77.20787316324649,0.999978692017702,0.9996721848877234,1.0,6.83653385144658e-05,0.9837127211960937,0.9001411990453979,1.0,0.027396217538698486
72,15.3,0,499,85.28014726528055,45.485,0,66,10.255028182071243,439.215,1,469,77.52379291118747,0.9999836092443861,0.9996721848877234,1.0,5.9246010443475974e-05,0.9855884729411376,0.9001411990453979,1.0,0.02733083099240377
73,15.29,0,499,85.28183191202778,43.535,0,64,9.895370980118475,441.175,1,471,77.85429229750748,0.9999860678577283,0.9996721848877234,1.0,5.639154469590364e-05,0.9872179409400865,0.9001411990453979,1.0,0.02701593329744647
74,15.275,0,499,85.2843860711777,41.865,0,63,9.542645619907283,442.86,1,471,78.13723528311225,0.999986887395509,0.9996721848877234,1.0,5.5383015724346794e-05,0.987535685837389,0.9001411990453979,1.0,0.027087134540565043
75,15.265,0,499,85.28612660896144,40.215,0,60,9.270300282983472,444.52,1,471,78.42161275269511,0.9999901655466317,0.9996721848877234,1.0,5.1018296283283584e-05,0.990639898073588,0.9001411990453979,1.0,0.02519675423195393
76,15.26,0,499,85.28699642263157,38.505,0,57,8.85505703967396,446.235,1,474,78.70088258461901,0.9999918046221932,0.9996721848877234,1.0,4.5744436895380674e-05,0.9920909296443697,0.9001411990453979,1.0,0.022744557944403592
77,15.26,0,499,85.28699642263157,36.99,0,56,8.621575133868793,447.75,1,475,78.96438673135695,0.9999926241599738,0.9996721848877234,1.0,4.123552447406727e-05,0.9927188080311913,0.9001411990453979,1.0,0.02136126346167572
78,15.25,0,499,85.28867622057035,35.625,0,54,8.426708854027934,449.125,1,477,79.20407694064811,0.9999934436977544,0.9996721848877234,1.0,3.970944874988583e-05,0.993228348766483,0.9001411990453979,1.0,0.021183056602958137
79,15.25,0,499,85.28867622057035,34.295,0,54,8.247306549815713,450.455,1,478,79.43745667261173,0.9999934436977544,0.9996721848877234,1.0,3.970944874988583e-05,0.993228348766483,0.9001411990453979,1.0,0.021183056602958137
80,15.25,0,499,85.28867622057035,32.97,0,51,7.97288747401886,451.78,1,480,79.65933497237599,0.9999934436977544,0.9996721848877234,1.0,3.970944874988583e-05,0.993228348766483,0.9001411990453979,1.0,0.021183056602958137
81,15.24,0,499,85.29041372491302,31.685,0,49,7.739202236424721,453.075,1,481,79.88043436267641,0.9999950827733158,0.9996721848877234,1.0,3.6410628931598e-05,0.9946348418249205,0.9001411990453979,1.0,0.020164566990066454
82,15.23,0,499,85.29215001552812,30.415,0,48,7.445802500360309,454.355,1,482,80.09384555305974,0.999997541386658,0.9996721848877234,1.0,2.586391511236488e-05,0.9973746939363317,0.9133904738754058,1.0,0.013853222692507718
83,15.225,0,499,85.29301770571104,29.18,0,45,7.2137222669523124,455.595,1,484,80.30470223470746,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989593018620095,0.9448429986865058,1.0,0.0075763968061401486
84,15.225,0,499,85.29301770571104,28.055,0,43,7.0391564564293105,456.72,1,484,80.50076687421483,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989593018620095,0.9448429986865058,1.0,0.0075763968061401486
85,15.225,0,499,85.29301770571104,26.885,0,41,6.734130796765066,457.89,1,485,80.69340137288572,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989593018620095,0.9448429986865058,1.0,0.0075763968061401486
86,15.225,0,499,85.29301770571104,25.91,0,41,6.559499613223511,458.865,1,486,80.86080089019039,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989593018620095,0.9448429986865058,1.0,0.0075763968061401486
87,15.22,0,499,85.29388509248979,24.96,0,39,6.391608820679102,459.82,1,486,81.02550997267254,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989392884362789,0.9448429986865058,1.0,0.007648899862947613
88,15.215,0,499,85.29475217587371,23.895,0,37,6.12794693746133,460.89,1,486,81.2032495574744,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9989184901703236,0.9448429986865058,1.0,0.0077235250433992705
89,15.21,0,499,85.29561895587207,23.015,0,35,5.980266964343994,461.775,1,487,81.35667716664679,0.9999991804622194,0.9998360924438616,1.0,1.15900144433151e-05,0.9988968599737301,0.9448429986865058,1.0,0.007800377931737407
90,15.205,0,499,85.2964854324941,22.04,0,34,5.710644209406865,462.755,1,487,81.51841038167868,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
91,15.195,0,499,85.29821747564607,21.245,0,33,5.623441157535243,463.56,1,488,81.66020047555932,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
92,15.195,0,499,85.29821747564607,20.49,0,33,5.427447459869899,464.315,1,488,81.78563581785407,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
93,15.195,0,499,85.29821747564607,19.6,0,32,5.358504253912278,465.205,1,489,81.9444779244554,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
94,15.195,0,499,85.29821747564607,18.75,0,31,5.2349329139030365,466.055,1,490,82.09274063720028,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
95,15.195,0,499,85.29821747564607,18.105,0,29,5.060833446763429,466.7,1,490,82.19947547791423,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
96,15.195,0,499,85.29821747564607,17.42,0,28,4.900374306286057,467.385,1,491,82.31509978895933,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
97,15.195,0,499,85.29821747564607,16.765,0,28,4.788992298613656,468.04,1,492,82.42827489710412,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
98,15.19,0,499,85.29908304219452,16.07,0,27,4.670564297199149,468.74,1,492,82.5488580771972,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
99,15.19,0,499,85.29908304219452,15.315,0,26,4.597986778151967,469.495,1,493,82.68223348258282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
100,15.19,0,499,85.29908304219452,14.64,0,26,4.485644326640894,470.17,1,493,82.79848455875343,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
101,15.185,0,499,85.29994830540356,14.04,0,26,4.462957533939657,470.775,1,494,82.9072520180589,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102,15.185,0,499,85.29994830540356,13.545,0,24,4.368454184239431,471.27,1,495,82.99196001502604,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
103,15.185,0,499,85.29994830540356,13.065,0,23,4.2154030786601995,471.75,1,495,83.07124447299111,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
104,15.185,0,499,85.29994830540356,12.58,0,23,4.141176974444385,472.235,1,495,83.155722266893,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
105,15.185,0,499,85.29994830540356,12.09,0,23,4.0252844089411015,472.725,1,497,83.2382267166635,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
106,15.185,0,499,85.29994830540356,11.6,0,22,3.893042369981652,473.215,1,497,83.32028639910057,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
107,15.185,0,499,85.29994830540356,11.185,0,22,3.824120091257832,473.63,1,498,83.39211186681888,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
108,15.185,0,499,85.29994830540356,10.765,0,20,3.751016612618598,474.05,1,498,83.46423721853789,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
109,15.185,0,499,85.29994830540356,10.425,0,19,3.6908654049133163,474.39,1,498,83.52274026098232,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
110,15.185,0,499,85.29994830540356,9.94,0,19,3.5665109000254005,474.875,1,498,83.60375177919823,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
111,15.185,0,499,85.29994830540356,9.515,0,19,3.5201894364283444,475.3,1,499,83.6783744569575,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
112,15.185,0,499,85.29994830540356,9.115,0,19,3.4352261780663533,475.7,1,499,83.7463267026137,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
113,15.185,0,499,85.29994830540356,8.75,0,19,3.42434382813209,476.065,1,500,83.81147050338454,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
114,15.185,0,499,85.29994830540356,8.46,0,19,3.3337621164753544,476.355,1,500,83.85947191671764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
115,15.185,0,499,85.29994830540356,8.105,0,18,3.249116617477718,476.71,1,500,83.91977444389117,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
116,15.185,0,499,85.29994830540356,7.77,0,18,3.2169619551846638,477.045,1,500,83.9784787877078,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
117,15.185,0,499,85.29994830540356,7.4,0,17,3.032487411267769,477.415,1,500,84.03787597262287,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
118,15.185,0,499,85.29994830540356,7.1,0,17,2.97730106103501,477.715,1,500,84.08976882537807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
119,15.185,0,499,85.29994830540356,6.77,0,17,2.889436661549363,478.045,1,500,84.14562021882094,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
120,15.185,0,499,85.29994830540356,6.525,0,17,2.8513198918445015,478.29,1,500,84.18826652868871,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
121,15.185,0,499,85.29994830540356,6.3,0,17,2.854952498526766,478.515,1,500,84.22833154094205,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
122,15.185,0,499,85.29994830540356,6.02,0,17,2.7399152684694394,478.795,1,500,84.27427688042535,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
123,15.185,0,499,85.29994830540356,5.815,0,15,2.6392428867149333,479.0,1,500,84.30782315554191,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
124,15.185,0,499,85.29994830540356,5.455,0,14,2.565322474268084,479.36,1,500,84.36979144541438,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
125,15.185,0,499,85.29994830540356,5.29,0,14,2.535358002532388,479.525,1,500,84.39836964654572,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
126,15.185,0,499,85.29994830540356,5.06,0,14,2.479341783294905,479.755,1,500,84.43792864566166,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
127,15.185,0,499,85.29994830540356,4.835,0,13,2.405557844391519,479.98,1,500,84.47550029892552,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
128,15.185,0,499,85.29994830540356,4.625,0,11,2.2582901434180895,480.19,1,500,84.50906941902952,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
129,15.185,0,499,85.29994830540356,4.455,0,11,2.216424528027564,480.36,1,500,84.5382396897951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
130,15.185,0,499,85.29994830540356,4.27,0,11,2.211686638957861,480.545,1,500,84.57114976077422,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
131,15.185,0,499,85.29994830540356,4.09,0,11,2.1645615336981825,480.725,1,500,84.60210966517911,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
132,15.185,0,499,85.29994830540356,3.94,0,10,2.0852195816070758,480.875,1,500,84.62699341862134,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
133,15.185,0,499,85.29994830540356,3.82,0,10,2.031807374243471,480.995,1,500,84.64715398873112,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
134,15.185,0,499,85.29994830540356,3.695,0,10,2.027939271389114,481.12,1,500,84.66923880607406,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
