day,s,i,r,edgecount,suscedgecount
1,498,2,0,0.9996927803379416,1.0
2,493,7,0,0.9883256528417819,0.9952372249351992
3,470,28,2,0.9184024577572965,0.9580673718337943
4,436,61,3,0.8468817204301076,0.9094426802105385
5,377,114,9,0.8000614439324116,0.8366808573434164
6,280,204,16,0.834715821812596,0.7802932142226211
7,146,323,31,0.9282334869431643,0.7980027538034844
8,58,392,50,0.9753609831029186,0.8151183056025015
9,21,412,67,0.9923809523809524,0.8382354482545007
10,7,414,79,0.9969278033794163,0.8068335904093858
11,2,402,96,0.9984639016897081,0.6429194146795678
12,2,384,114,0.9984024577572964,0.6286323165755775
13,2,373,125,0.9984024577572964,0.6286323165755775
14,2,361,137,0.9984024577572964,0.6286323165755775
15,1,350,149,0.9992012288786483,0.6286323165755775
16,0,335,165,1.0,
17,0,321,179,1.0,
18,0,303,197,1.0,
19,0,293,207,1.0,
20,0,278,222,1.0,
21,0,269,231,1.0,
22,0,260,240,1.0,
23,0,252,248,1.0,
24,0,236,264,1.0,
25,0,228,272,1.0,
26,0,219,281,1.0,
27,0,209,291,1.0,
28,0,205,295,1.0,
29,0,198,302,1.0,
30,0,193,307,1.0,
31,0,184,316,1.0,
32,0,175,325,1.0,
33,0,170,330,1.0,
34,0,162,338,1.0,
35,0,150,350,1.0,
36,0,141,359,1.0,
37,0,136,364,1.0,
38,0,134,366,1.0,
39,0,131,369,1.0,
40,0,126,374,1.0,
41,0,123,377,1.0,
42,0,117,383,1.0,
43,0,111,389,1.0,
44,0,107,393,1.0,
45,0,104,396,1.0,
46,0,101,399,1.0,
47,0,95,405,1.0,
48,0,93,407,1.0,
49,0,90,410,1.0,
50,0,88,412,1.0,
51,0,85,415,1.0,
52,0,83,417,1.0,
53,0,79,421,1.0,
54,0,74,426,1.0,
55,0,71,429,1.0,
56,0,66,434,1.0,
57,0,66,434,1.0,
58,0,62,438,1.0,
59,0,61,439,1.0,
60,0,58,442,1.0,
61,0,55,445,1.0,
62,0,51,449,1.0,
63,0,49,451,1.0,
64,0,46,454,1.0,
65,0,44,456,1.0,
66,0,44,456,1.0,
67,0,43,457,1.0,
68,0,43,457,1.0,
69,0,42,458,1.0,
70,0,41,459,1.0,
71,0,41,459,1.0,
72,0,39,461,1.0,
73,0,39,461,1.0,
74,0,35,465,1.0,
75,0,34,466,1.0,
76,0,33,467,1.0,
77,0,32,468,1.0,
78,0,31,469,1.0,
79,0,29,471,1.0,
80,0,27,473,1.0,
81,0,26,474,1.0,
82,0,25,475,1.0,
83,0,24,476,1.0,
84,0,24,476,1.0,
85,0,22,478,1.0,
86,0,22,478,1.0,
