day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.845,495,499,1.022842133542976,2.085,0,5,0.996362731873958,0.07,0,1,0.25578728599833095,0.9996951219512195,0.9973983739837399,1.0,0.00040026672866625215,0.9999378379266746,0.9987593682972471,1.0,0.00016122726844121964
2,495.43,488,499,2.7021487820253385,4.275,0,12,2.540006528698134,0.295,0,2,0.5472406799654476,0.9982788617886179,0.9858536585365854,1.0,0.0021402291638588106,0.9992418176375285,0.9927902234650132,1.0,0.001008724138393095
3,490.95,473,499,5.529046188882305,8.475,0,26,5.2923928530063575,0.575,0,4,0.7464320491646247,0.993279674796748,0.9619512195121951,1.0,0.007364792172056564,0.9967406089732735,0.9813789947478763,1.0,0.0036658197466406845
4,483.055,452,499,9.548183810042195,15.67,0,44,8.98916712649958,1.275,0,6,1.125034896164532,0.9811024390243902,0.9297560975609757,1.0,0.016250969006940338,0.9904135657622573,0.9624447631970972,1.0,0.00845837792251268
5,471.11,428,499,15.138486345874254,26.51,0,68,14.129334395231123,2.38,0,7,1.68517031631075,0.958930081300813,0.8734959349593496,1.0,0.02918194541409686,0.9782036122091893,0.9273568108861908,1.0,0.016191117332077044
6,455.04,389,499,21.566967110647678,40.84,0,101,19.750819587345212,4.12,0,11,2.6172216654748897,0.9282219512195122,0.8056910569105691,1.0,0.041671109374261446,0.9600223937601765,0.8761362508032533,1.0,0.024973464578710414
7,433.68,355,499,28.580796167142353,59.805,0,130,25.90836141006941,6.515,0,16,3.7375959005191945,0.8884252032520326,0.763739837398374,1.0,0.05310477252543259,0.9340575229139974,0.8364862271478036,1.0,0.035000160264994966
8,408.145,320,499,35.49271246595496,81.795,0,154,31.75871620951297,10.06,0,26,4.88216938352688,0.8459886178861789,0.7266666666666667,1.0,0.06121734894229259,0.9023711759446991,0.7974417991335003,1.0,0.045055514056945446
9,378.56,289,499,41.86153773702708,106.92,0,193,36.62801739504143,14.52,0,39,6.517051465117869,0.8033910569105691,0.6907317073170731,1.0,0.06330782842155959,0.8645554344745315,0.7338248938951788,1.0,0.05333714675206242
10,346.39,240,499,48.50102729057609,133.165,0,218,41.68411691538007,20.445,1,44,8.340551480266448,0.7693715447154471,0.6861788617886179,1.0,0.06136638963300677,0.824638584268512,0.6958378768832069,1.0,0.061245834772657
11,312.65,211,499,53.5166108623384,160.275,0,250,45.189265579538805,27.075,1,54,10.046593712603821,0.7449406504065041,0.6860162601626016,1.0,0.056190020458449674,0.7831234319567574,0.650953392063183,1.0,0.06650999208260429
12,278.675,171,499,57.97044278061798,186.5,0,266,47.919006206085854,34.825,1,68,11.817471734298953,0.734329268292683,0.6908943089430895,1.0,0.05071418375458656,0.7441203946977586,0.6330005969218826,1.0,0.06934413001835918
13,244.665,142,499,61.39822051502846,211.855,0,293,49.692764354035766,43.48,1,78,13.52680569690454,0.735779674796748,0.6978861788617886,1.0,0.046523009461062026,0.706758635407124,0.6016244260241049,1.0,0.07107245645382344
14,212.335,118,499,64.35183422280359,234.28,0,302,50.6739662378164,53.385,1,92,15.836690907335171,0.7494918699186992,0.6977235772357724,1.0,0.04550535029525457,0.6748174965918592,0.5782660799958999,1.0,0.07188467768015105
15,182.92,97,499,65.53830902417869,253.675,0,318,50.2799137192785,63.405,1,106,18.06718269272388,0.7692357723577236,0.6939837398373984,1.0,0.04657094149072606,0.6472950478935537,0.5618899360007449,1.0,0.07076575165294852
16,154.66,75,499,66.25240604334805,270.99,0,328,49.679069533846395,74.35,1,116,19.757512406232014,0.7956235772357724,0.6889430894308943,1.0,0.047550146566842,0.6240560561179664,0.5432893202325378,1.0,0.06933922403380423
17,130.63,62,499,66.7917569312999,283.27,0,333,49.15197537655109,86.1,1,128,21.62540846914311,0.8237886178861789,0.7004878048780487,1.0,0.04721947865600642,0.6086708424444905,0.5397829299657063,1.0,0.06816144310784351
18,108.845,41,499,67.00146983312378,292.87,0,341,48.20457973613802,98.285,1,141,23.287665227729338,0.8521926829268293,0.7177235772357724,1.0,0.04582113269498513,0.5960761619047511,0.5260902513108278,1.0,0.06666676105073259
19,90.875,37,499,66.823997246799,298.675,0,339,47.056999276457496,110.45,1,152,25.068098207456693,0.8773975609756097,0.7107317073170731,1.0,0.04349346565531305,0.5885316638640699,0.5331882886058276,1.0,0.06502843851879858
20,76.21,32,499,66.7192113699581,300.735,0,340,46.08823496305808,123.055,1,164,26.492285309208842,0.899359349593496,0.6934959349593496,1.0,0.040158430394694355,0.5850293807602135,0.5253488133319294,1.0,0.06401972803382325
21,63.79,26,499,66.5835018121444,300.325,0,348,45.51888861896265,135.885,1,182,27.95818440773442,0.9188479674796749,0.6907317073170731,1.0,0.034988814407687314,0.5858968223149149,0.5262507629302154,1.0,0.06337668126576516
