day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.715,495,499,1.0768346504090576,2.185,1,5,1.0800963106135513,0.1,0,1,0.3007528242702514,0.9996278135048232,0.9979099678456592,1.0,0.00047199213727503917,0.9999498275877285,0.9991115170764215,1.0,0.00014377606025821376
2,495.245,486,499,2.737231664643983,4.485,0,14,2.671226733414169,0.27,0,2,0.4983389494537967,0.9980996784565916,0.985048231511254,1.0,0.002333577915317663,0.9991997752201318,0.9927509669251477,1.0,0.0010485865540980376
3,490.675,471,499,5.460628840773139,8.655,0,27,5.242460487194827,0.67,0,4,0.8453835619611788,0.9931463022508039,0.9580385852090032,1.0,0.007312634004125508,0.9967045384179536,0.9787922647771804,1.0,0.003623644734108095
4,482.735,452,499,9.514589432040745,15.97,0,44,8.956011989371655,1.295,0,6,1.3024812038690465,0.9809372990353699,0.9197749196141479,1.0,0.01652830118898394,0.9903053248061896,0.9569355490225262,1.0,0.008713024659976126
5,470.53,424,499,14.88073524416838,26.925,0,71,13.708720585835234,2.545,0,9,1.9485789178257509,0.9587684887459806,0.8593247588424437,1.0,0.028873621559237134,0.9780694513282825,0.9176030843248253,1.0,0.016246404726183095
6,453.58,397,499,20.53489737131041,41.965,0,93,18.556548776983362,4.455,0,13,2.8066638218791415,0.9266213826366559,0.819774919614148,1.0,0.03980818058204802,0.959024531354763,0.8873443399294207,1.0,0.02405513700049005
7,431.555,363,499,26.978997507925744,61.655,0,124,24.23619070106711,6.79,0,19,3.8326683568590107,0.8854638263665595,0.7720257234726688,1.0,0.04999886159769601,0.9321651115777613,0.8453700854065178,1.0,0.033392133051179156
8,404.79,332,499,33.060868183172765,84.815,0,149,29.28907689097811,10.395,1,26,4.9559846569171295,0.8407620578778134,0.7279742765273312,1.0,0.05561444807577913,0.8987233969501338,0.7973505963904588,1.0,0.04218194329654842
9,374.305,288,499,39.21019218078728,110.735,0,182,33.92742438836377,14.96,1,33,6.495332688451636,0.7974935691318328,0.6993569131832797,1.0,0.05621741575738312,0.859655589788961,0.7466043665805436,1.0,0.05024607998285459
10,340.83,249,499,44.02958233509619,138.775,0,225,37.62903261415826,20.395,1,44,7.939404620539453,0.7605892282958199,0.6836012861736335,1.0,0.0525589057265845,0.8165783967657684,0.6810581860405829,1.0,0.05640113343430925
11,306.21,212,499,47.22453476125609,166.44,0,253,39.516250712229265,27.35,1,56,9.316193283011692,0.7366326366559486,0.6913183279742765,1.0,0.04436968955043223,0.7741648861966189,0.6422923148356724,1.0,0.05849542098073297
12,270.47,172,499,49.76547106732501,194.605,0,284,41.0700954307811,34.925,1,65,10.605269146435731,0.7260120578778135,0.6781350482315113,1.0,0.03847464897879993,0.7322316220076908,0.5972722540326006,1.0,0.05970933630538844
13,235.96,133,499,51.301340505764976,219.53,0,308,41.21214998677774,44.51,1,78,12.447271703643398,0.7300168810289389,0.6913183279742765,1.0,0.035947282209711794,0.6954148098895827,0.5725702749012255,1.0,0.05898851217360783
14,202.415,112,499,52.56804898290735,242.9,0,321,41.49723003409399,54.685,1,89,13.885959612927701,0.7455578778135049,0.6979099678456592,1.0,0.037224073852189725,0.6621886090918043,0.555749638854356,1.0,0.05857587081397451
15,171.4,86,499,52.880162233005144,262.78,0,333,40.586548753232165,65.82,1,102,15.546254537693438,0.7698327974276528,0.7043408360128617,1.0,0.03988142159051901,0.6353749535954798,0.5414417271002141,1.0,0.05638925484300603
16,143.66,70,499,52.314034359383676,279.22,0,337,38.981655265473016,77.12,1,113,17.08905435928133,0.7981832797427653,0.7176848874598071,1.0,0.041343212855636385,0.6139980199428889,0.5262844733274308,1.0,0.053669609211577776
17,119.34,54,499,51.614773312692186,291.465,0,342,37.43428110716231,89.195,1,125,18.678904743374545,0.8274726688102894,0.7130225080385852,1.0,0.0414754782584471,0.597759573952905,0.5158512338623978,1.0,0.05145281613624105
18,98.275,34,499,50.84185130599695,300.195,0,346,36.12008134517293,101.53,1,141,19.895432671998623,0.8562387459807074,0.7147909967845659,1.0,0.04014724964425864,0.5869363709718622,0.5171205364382238,1.0,0.049546317506028434
19,80.965,27,499,49.83231958655831,304.4,0,340,34.79747579362675,114.635,1,161,21.143486232176816,0.8818979099678457,0.7139871382636656,1.0,0.03760624482573831,0.582058291167807,0.5352557585919684,1.0,0.047611901664857396
20,66.245,23,499,49.13068384907122,306.205,0,340,34.03032899425579,127.55,1,174,21.658322062728324,0.9048914790996784,0.7289389067524116,1.0,0.03312908956550585,0.5795585610600594,0.5240201000954133,1.0,0.0471766511814976
21,54.83,16,499,48.592977758490846,304.77,0,341,33.39164731714748,140.4,1,189,22.545097183981618,0.923128617363344,0.7429260450160772,1.0,0.028824736681678776,0.5801745230546124,0.5260337793022597,1.0,0.046760882933817374
22,45.805,11,499,48.391067897508805,301.45,0,337,32.69837025121323,152.745,1,205,23.567501152068793,0.9380996784565916,0.7636655948553055,1.0,0.025294265800054675,0.5852065440074556,0.535093608420406,1.0,0.046102883678871553
23,38.555,11,499,48.276600187131486,296.655,0,330,32.30781561400807,164.79,1,211,24.257742896903263,0.9501647909967846,0.7956591639871383,1.0,0.021448896664723032,0.5922254718097653,0.5314437213648003,1.0,0.046295833710275285
24,32.58,9,499,48.24157801364122,290.2,0,323,31.781445868738214,177.22,1,222,25.05775439412682,0.9602274919614148,0.8262057877813505,1.0,0.01769086252710129,0.6034739246460666,0.5437382522186837,1.0,0.04596652150137103
25,27.9,9,499,48.313569574449,283.225,0,318,31.5646321858045,188.875,1,236,25.843156126776865,0.9680353697749196,0.8646302250803859,1.0,0.014195292428840562,0.614095077099951,0.5422877283746849,1.0,0.046334966990091944
26,23.865,5,499,48.42573732196423,275.52,0,314,30.874191137452655,200.615,1,251,26.342864452023598,0.9746045016077169,0.8964630225080386,1.0,0.011341266934770899,0.6263977640103111,0.5559225097726243,1.0,0.04670522832937048
27,20.85,4,499,48.55083333049419,267.715,0,318,30.376428559992057,211.435,1,260,27.019735482192235,0.9794702572347266,0.9231511254019292,1.0,0.009116947341165093,0.6382277337050185,0.5549613947451533,1.0,0.04672052237348727
