day,s,i,r,edgecount,suscedgecount
1,999,1,0,1.0,1.0
2,996,4,0,0.9967142857142857,0.9983667269811849
3,995,5,0,0.9958571428571429,0.9979391462808549
4,995,5,0,0.9958571428571429,0.9979391462808549
5,993,7,0,0.9951428571428571,0.9975849259837175
6,990,10,0,0.992,0.9960335960335961
7,986,14,0,0.9885714285714285,0.9942918812087169
8,980,20,0,0.987,0.9934271510802124
9,977,23,0,0.9851428571428571,0.9924550372861529
10,972,28,0,0.9842857142857143,0.9919240567388715
11,962,37,1,0.9825714285714285,0.9909993679224449
12,956,41,3,0.9811428571428571,0.990142841816482
13,953,42,5,0.9821428571428571,0.990651461165627
14,946,47,7,0.9777142857142858,0.9883275639089592
15,941,50,9,0.976,0.9873756778113846
16,937,54,9,0.9715714285714285,0.9849453285952752
17,928,60,12,0.9681428571428572,0.982933679108248
18,921,62,17,0.9698571428571429,0.9837266786778188
19,913,68,19,0.9698571428571429,0.9836559023306012
20,896,80,24,0.9651428571428572,0.980606061535191
21,887,85,28,0.9607142857142857,0.977912438932732
22,871,97,32,0.957,0.9753055306729245
23,860,104,36,0.9548571428571428,0.9736897308118239
24,847,112,41,0.9515714285714286,0.9713618632449801
25,832,125,43,0.941,0.9644827878451677
26,813,137,50,0.9328571428571428,0.9586132002237928
27,787,155,58,0.9262857142857143,0.9530065945838798
28,757,182,61,0.9172857142857143,0.945110161227381
29,732,200,68,0.912,0.9397115929179575
30,707,215,78,0.9092857142857143,0.9355388080594005
31,684,232,84,0.901,0.9272414988262511
32,660,245,95,0.9005714285714286,0.9242096628861334
33,632,258,110,0.8948571428571429,0.9162812398571893
34,593,277,130,0.8904285714285715,0.906785204677279
35,564,291,145,0.8904285714285715,0.9020373022367704
36,539,305,156,0.8844285714285715,0.8920869946380151
37,509,322,169,0.882,0.8833560921723987
38,471,347,182,0.8747142857142857,0.8662847149312117
39,443,355,202,0.8761428571428571,0.8595386930601376
40,418,363,219,0.8734285714285714,0.8478851192666982
41,395,374,231,0.8758571428571429,0.8423658830620856
42,369,386,245,0.8704285714285714,0.8239923017362042
43,349,385,266,0.87,0.8133956778655919
44,324,399,277,0.8728571428571429,0.8033700481617148
45,301,406,293,0.8742857142857143,0.7908958842928943
46,275,412,313,0.8812857142857143,0.7835404595404595
47,246,418,336,0.8838571428571429,0.7634849906191371
48,224,419,357,0.8921428571428571,0.7594465430402931
49,206,419,375,0.9012857142857142,0.7603851043778229
50,182,423,395,0.9055714285714286,0.7403312804411704
51,164,425,411,0.9142857142857143,0.7382705708925221
52,151,424,425,0.9208571428571428,0.7378053513815103
53,140,420,440,0.9248571428571428,0.7311067503924646
54,125,418,457,0.932,0.7282358974358976
55,111,415,474,0.9375714285714286,0.7191717816717819
56,105,406,489,0.9418571428571428,0.7236965811965812
57,92,402,506,0.9437142857142857,0.6940645405319318
58,80,396,524,0.9515714285714286,0.696702152014652
59,75,378,547,0.9564285714285714,0.7083467643467642
60,69,369,562,0.9595714285714285,0.7050936985719594
61,63,360,577,0.9634285714285714,0.7077911506482933
62,60,353,587,0.9664285714285714,0.7189407814407814
63,51,344,605,0.9707142857142858,0.7110141492494434
64,45,341,614,0.9755714285714285,0.7263207163207164
65,38,336,626,0.9805714285714285,0.7424185463659149
66,35,323,642,0.9824285714285714,0.7470957613814757
67,31,312,657,0.9861428571428571,0.7741935483870968
68,28,301,671,0.9888571428571429,0.7985282574568288
69,27,288,685,0.9901428571428571,0.8152828652828653
70,23,278,699,0.9931428571428571,0.8495699952221692
71,21,269,710,0.9942857142857143,0.8630211058782488
72,20,259,721,0.9945714285714286,0.8633150183150183
73,20,247,733,0.9948571428571429,0.8704578754578755
74,20,241,739,0.995,0.8743040293040293
75,18,238,744,0.9955714285714286,0.8762108262108262
