day,s,i,r,edgecount,suscedgecount
1,999,1,0,1.0,1.0
2,998,2,0,0.9984166666666666,0.999199050274462
3,996,4,0,0.9966666666666667,0.9983144170886444
4,995,5,0,0.9961666666666666,0.9980696963076251
5,994,6,0,0.9961666666666666,0.9980677543522002
6,991,9,0,0.9930833333333333,0.996508571569994
7,985,15,0,0.9879166666666667,0.9938529076308816
8,976,22,2,0.9820833333333333,0.9908151768936694
9,968,30,2,0.9753333333333334,0.9872500328752575
10,955,41,4,0.97075,0.9846613716943787
11,937,56,7,0.9610833333333333,0.9792190345482535
12,916,75,9,0.94425,0.9696020526597705
13,899,87,14,0.9346666666666666,0.9637108759167085
14,879,100,21,0.92625,0.9580607352175833
15,845,128,27,0.9131666666666667,0.9485996284632765
16,817,151,32,0.9014166666666666,0.9397142290495492
17,779,181,40,0.882,0.9243332963291662
18,737,218,45,0.8644166666666667,0.9080838546849401
19,685,262,53,0.8484166666666667,0.8893703814198897
20,643,298,59,0.8373333333333334,0.8734234471498653
21,595,333,72,0.8279166666666666,0.8555670632429858
22,536,369,95,0.8185,0.8309017829215753
23,491,400,109,0.81775,0.8144107400744256
24,455,415,130,0.82325,0.805717029568439
25,413,440,147,0.8255,0.7884516698049701
26,358,476,166,0.8344166666666667,0.7686919697400629
27,321,492,187,0.8426666666666667,0.7543943866719162
28,281,504,215,0.85625,0.743562938256579
29,235,524,241,0.8690833333333333,0.7210321236990986
30,197,536,267,0.8816666666666667,0.6995556213488235
31,169,536,295,0.8895833333333333,0.6730796756626446
32,145,541,314,0.9,0.6548407509531947
33,115,557,328,0.9159166666666667,0.6338970701636107
34,101,543,356,0.9285833333333333,0.646047792070177
35,88,529,383,0.9374166666666667,0.6447287848844173
36,73,521,406,0.9468333333333333,0.63581383774058
37,59,514,427,0.9541666666666667,0.6109210293513905
38,52,504,444,0.9594166666666667,0.6091705256839036
39,44,484,472,0.9670833333333333,0.6268536535927841
40,36,474,490,0.97325,0.6294339155208721
41,27,459,514,0.9813333333333333,0.6550722573186342
42,24,444,532,0.9834166666666667,0.6542834912671869
43,19,436,545,0.9874166666666667,0.6673000645426274
