day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.885,499,493,1.047502413616631,2.005,7,0,1.0633099927601162,0.11,1,0,0.31367492695304
2,495.315,499,486,2.8312284032477315,4.425,13,0,2.768156144839207,0.26,3,0,0.5135353862829943
3,490.135,499,470,6.323504451070894,9.245,28,0,6.108316680012307,0.62,3,0,0.7472562878952542
4,479.44,499,438,13.795942889161484,19.14,59,0,13.027238568615301,1.42,7,0,1.3537960773674438
5,457.635,499,372,28.342516937132782,39.445,117,0,26.57949061980008,2.92,11,0,2.4067743587778128
6,419.125,499,283,51.15921914491647,74.95,198,0,47.5007273152463,5.925,19,0,4.260296424914668
7,358.28,499,182,80.60893624788184,130.505,288,0,74.03672845827279,11.215,31,0,7.197066334215314
8,276.0,499,89,108.75845718862625,204.225,371,0,98.21238587211627,19.775,49,0,11.457782459728948
9,191.75,499,31,123.94133601776832,276.715,412,0,109.42018855456513,31.535,65,0,15.885860942657379
10,124.11,499,9,123.99577679629489,330.575,426,0,106.21635441269684,45.315,84,1,20.005420747799395
11,78.22,499,3,116.09215538835335,361.5,431,0,96.2984264392382,60.28,107,1,23.708268811751132
12,50.34,499,0,106.01523736125773,373.64,429,0,85.50906032102637,76.02,128,1,26.034372331853284
13,34.76,499,0,98.63124766054304,373.7,422,0,77.68607100465759,91.54,148,1,28.076141984676575
14,26.115,499,0,94.36698263725665,366.645,415,0,72.89869735034286,107.24,167,1,30.070810902629628
15,21.75,499,0,92.48277036329713,356.31,413,0,70.37026196373169,121.94,188,1,32.02772668145383
16,19.325,499,0,91.90791423208594,344.18,421,0,68.43650617093499,136.495,199,1,34.00871858359988
17,18.36,499,0,91.83358556206946,330.915,421,0,66.24947349748125,150.725,211,1,35.834199085797955
18,17.93,499,0,91.8638116969761,317.81,402,0,63.81855482301749,164.26,219,1,37.35867708804535
19,17.725,499,0,91.89058041412197,305.55,392,0,61.439658676554,176.725,229,1,38.89335212084424
20,17.63,499,0,91.9065676974701,293.3,380,0,59.09544277508987,189.07,241,1,40.69058513456111
21,17.555,499,0,91.91971029492812,281.52,368,0,56.75177016697741,200.925,245,1,42.33236967868753
22,17.52,499,0,91.92601132317742,269.955,349,0,54.45474793683576,212.525,261,1,44.05820014480846
23,17.49,499,0,91.93158861308024,259.51,333,0,52.56849946192483,223.0,271,1,45.88821900244202
24,17.485,499,0,91.93251717193347,249.125,318,0,50.542975146734456,233.39,283,1,47.54968731568165
25,17.475,499,0,91.93437344160512,239.345,310,0,48.64109120660067,243.18,293,1,49.149731234280516
26,17.475,499,0,91.93437344160512,229.585,303,0,46.857560005278124,252.94,299,1,50.87166234900088
27,17.475,499,0,91.93437344160512,220.23,292,0,45.19802437092993,262.295,307,1,52.56915020012991
28,17.475,499,0,91.93437344160512,211.615,280,0,43.44981249706553,270.91,312,1,53.953282415596235
