day,s,i,r,edgecount,suscedgecount
1,494,6,0,0.99619623524822,1.0
2,479,21,0,0.9600117038915439,0.9811332946137665
3,461,37,2,0.9233395103872037,0.9605176919808189
4,428,67,5,0.85126304496245,0.9147982381526261
5,392,97,11,0.790695406222569,0.8671917282865701
6,343,139,18,0.7298351701940895,0.8027339165095658
7,291,180,29,0.7119867355895836,0.7508988201875847
8,228,240,32,0.7346142592411977,0.7006015342513816
9,157,303,40,0.8170291621964303,0.6965714871068752
10,94,358,48,0.9078318540914854,0.7313221199899184
11,39,396,65,0.9678142982541695,0.7557659332609976
12,14,409,77,0.9869306544426022,0.7067481815644534
13,6,403,91,0.9928801326441041,0.6000772678503851
14,4,396,100,0.9952209109528919,0.5941874935316602
15,2,382,116,0.9974641568321467,0.5496374586058681
16,1,373,126,0.9987320784160734,0.45919078820237086
17,1,360,139,0.9988296108456062,0.5009354053116774
18,0,350,150,1.0,
19,0,334,166,1.0,
20,0,324,176,1.0,
21,0,313,187,1.0,
22,0,301,199,1.0,
23,0,280,220,1.0,
24,0,274,226,1.0,
25,0,261,239,1.0,
26,0,250,250,1.0,
27,0,244,256,1.0,
28,0,230,270,1.0,
29,0,222,278,1.0,
30,0,219,281,1.0,
31,0,208,292,1.0,
32,0,197,303,1.0,
33,0,187,313,1.0,
34,0,179,321,1.0,
35,0,174,326,1.0,
36,0,165,335,1.0,
37,0,160,340,1.0,
38,0,152,348,1.0,
39,0,141,359,1.0,
40,0,136,364,1.0,
41,0,131,369,1.0,
42,0,121,379,1.0,
43,0,115,385,1.0,
44,0,111,389,1.0,
45,0,107,393,1.0,
46,0,107,393,1.0,
47,0,104,396,1.0,
48,0,102,398,1.0,
49,0,97,403,1.0,
50,0,91,409,1.0,
51,0,85,415,1.0,
52,0,81,419,1.0,
53,0,77,423,1.0,
54,0,75,425,1.0,
55,0,67,433,1.0,
56,0,64,436,1.0,
57,0,64,436,1.0,
58,0,63,437,1.0,
59,0,59,441,1.0,
60,0,55,445,1.0,
61,0,51,449,1.0,
62,0,49,451,1.0,
63,0,48,452,1.0,
64,0,45,455,1.0,
65,0,45,455,1.0,
66,0,44,456,1.0,
67,0,43,457,1.0,
68,0,39,461,1.0,
69,0,37,463,1.0,
70,0,33,467,1.0,
71,0,30,470,1.0,
72,0,29,471,1.0,
73,0,28,472,1.0,
74,0,28,472,1.0,
75,0,28,472,1.0,
76,0,27,473,1.0,
77,0,24,476,1.0,
78,0,23,477,1.0,
79,0,23,477,1.0,
80,0,21,479,1.0,
81,0,19,481,1.0,
82,0,18,482,1.0,
83,0,18,482,1.0,
84,0,18,482,1.0,
85,0,18,482,1.0,
86,0,18,482,1.0,
87,0,15,485,1.0,
88,0,15,485,1.0,
89,0,14,486,1.0,
90,0,14,486,1.0,
91,0,14,486,1.0,
92,0,14,486,1.0,
93,0,14,486,1.0,
94,0,14,486,1.0,
95,0,14,486,1.0,
96,0,13,487,1.0,
97,0,13,487,1.0,
98,0,12,488,1.0,
99,0,10,490,1.0,
100,0,10,490,1.0,
101,0,10,490,1.0,
102,0,8,492,1.0,
103,0,8,492,1.0,
104,0,7,493,1.0,
105,0,7,493,1.0,
106,0,7,493,1.0,
107,0,7,493,1.0,
108,0,7,493,1.0,
109,0,7,493,1.0,
110,0,7,493,1.0,
111,0,6,494,1.0,
112,0,5,495,1.0,
113,0,4,496,1.0,
114,0,4,496,1.0,
115,0,4,496,1.0,
116,0,4,496,1.0,
117,0,4,496,1.0,
118,0,4,496,1.0,
119,0,4,496,1.0,
120,0,4,496,1.0,
121,0,4,496,1.0,
122,0,4,496,1.0,
123,0,4,496,1.0,
124,0,4,496,1.0,
125,0,4,496,1.0,
126,0,4,496,1.0,
127,0,4,496,1.0,
128,0,4,496,1.0,
129,0,4,496,1.0,
130,0,4,496,1.0,
131,0,4,496,1.0,
132,0,4,496,1.0,
133,0,4,496,1.0,
134,0,4,496,1.0,
135,0,3,497,1.0,
136,0,3,497,1.0,
137,0,3,497,1.0,
138,0,3,497,1.0,
139,0,3,497,1.0,
140,0,3,497,1.0,
141,0,3,497,1.0,
142,0,3,497,1.0,
143,0,3,497,1.0,
144,0,3,497,1.0,
145,0,3,497,1.0,
146,0,3,497,1.0,
147,0,3,497,1.0,
148,0,3,497,1.0,
149,0,3,497,1.0,
150,0,3,497,1.0,
151,0,3,497,1.0,
152,0,3,497,1.0,
153,0,3,497,1.0,
154,0,3,497,1.0,
155,0,3,497,1.0,
156,0,3,497,1.0,
157,0,3,497,1.0,
158,0,3,497,1.0,
159,0,3,497,1.0,
160,0,3,497,1.0,
161,0,3,497,1.0,
