day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.745,494,499,1.1776712392423871,2.165,0,6,1.1852421672278093,0.09,0,1,0.2868999090082545,0.999633301857098,0.997009757632987,1.0,0.0005481692540670253,0.9999646676896229,0.9991763784127576,1.0,0.00011105214694966304
2,495.15,484,499,3.013787413349579,4.515,0,15,2.9654247113344434,0.335,0,3,0.5516307482474668,0.9979044696254329,0.9855209316965691,1.0,0.0026357857133724907,0.9991094006373815,0.9927211977676714,1.0,0.0011644410184569653
3,489.92,468,499,6.153284860370455,9.415,0,31,5.930313490065449,0.665,0,4,0.8404204499316499,0.9917359143846396,0.9508970727101038,1.0,0.00870440942251353,0.995997100277509,0.9759885269745994,1.0,0.004313403405034162
4,481.66,446,499,10.695154587863215,16.96,0,52,10.082992297346145,1.38,0,5,1.2011719570285342,0.97808860560277,0.9090336795719232,1.0,0.019003976704317718,0.9887947626326341,0.9513262873990325,1.0,0.01001966941334272
5,468.73,414,499,16.049455602157607,28.675,0,83,15.047642096465369,2.595,0,9,1.84335694430585,0.9539124960654707,0.8427762039660056,1.0,0.03129935066689371,0.9753387451889067,0.9072519335713342,1.0,0.017632122982730564
6,451.075,377,499,22.71252228048898,44.585,0,116,21.010712151796,4.34,0,13,2.5370421586116514,0.9195372993389991,0.7791942083726786,1.0,0.04424406563533479,0.9546241232135502,0.8553155576480956,1.0,0.026893912121034907
7,428.145,343,499,30.198571882103845,64.645,0,141,27.38867783166675,7.21,0,20,3.8496753109840323,0.8778336480956878,0.7423670129052565,1.0,0.05585107998143533,0.9266002052617314,0.8139154365717587,1.0,0.03735177240823495
8,400.9,315,499,37.64005671285226,88.06,0,163,33.603607128704226,11.04,0,25,5.1018175892095385,0.8340187283600881,0.7233238904627006,1.0,0.06384251015110287,0.8924999077991322,0.7813716570281729,1.0,0.04757965859232179
9,370.615,285,499,44.542304153427914,113.705,0,185,39.15396711322516,15.68,1,33,6.521522157923057,0.7927848599307522,0.7091595845136922,1.0,0.06681504431574085,0.8535812363620826,0.7482406210973016,1.0,0.0567190865142463
10,338.005,250,499,51.02856599727936,140.51,0,214,43.854715600514496,21.485,1,44,8.550163829280564,0.7604335851432168,0.6942083726786277,1.0,0.06557685281098642,0.812669431009725,0.7026497356707374,1.0,0.06376318303986804
11,303.985,212,499,57.493060756719856,167.57,0,238,48.46689902920898,28.445,1,54,10.444732509065503,0.7404949638023293,0.6912181303116147,1.0,0.06207869167019582,0.7716562782837625,0.6750226698835493,1.0,0.07005658537650956
12,269.375,175,499,63.100019312088406,194.02,0,266,52.125472895918314,36.605,1,65,12.555363826031495,0.7341792571608435,0.6888574126534467,1.0,0.057701883045169385,0.732346197184383,0.6360104732067113,1.0,0.07483246868770932
13,234.835,150,499,67.47549545899743,219.345,0,281,54.60765472691416,45.82,1,79,14.706426995530709,0.7405547686496695,0.6962543279823733,1.0,0.05482750072203231,0.695875778147939,0.6074605756599696,1.0,0.07756954085434091
14,202.715,121,499,71.2895840848786,241.685,0,305,56.688745304699644,55.6,1,87,16.848720930234578,0.7577738432483475,0.6956248032735285,1.0,0.05348498347978796,0.6647044365732383,0.5789660000268337,1.0,0.07966570120142936
15,172.64,90,499,74.77302606646114,260.945,0,327,58.289021480254995,66.415,1,106,19.23258267058547,0.7832876927919421,0.6989298079949638,1.0,0.05225828018229863,0.639437548566987,0.5531188661569428,1.0,0.08101099763868302
16,146.025,64,499,77.63388095646003,276.095,0,339,59.12490802313116,77.88,1,113,21.23701140147388,0.811895656279509,0.7162417374881964,1.0,0.051284024808436926,0.6195095530096467,0.5424095613092366,1.0,0.08152350851734234
17,122.04,44,499,80.13160280965445,287.815,0,345,59.85149775836522,90.145,1,126,23.20725876307847,0.8424110796348756,0.7324519987409506,1.0,0.04861065811430308,0.6049406577209173,0.5305932434361265,1.0,0.08222946386353926
18,102.23,32,499,81.9127928234699,295.55,0,352,60.0424263735579,102.22,1,142,25.42743345010063,0.8700125904941768,0.7286748504878816,1.0,0.04485022535292983,0.5949494210426016,0.5205540549557113,1.0,0.08237792398770304
19,85.975,22,499,83.2969162471301,299.18,0,346,59.615751181585594,114.845,1,155,27.581600723896766,0.8944224110796348,0.7099464903997482,1.0,0.040253137245150054,0.5903983870865598,0.5162337214297774,1.0,0.08179552999566492
20,72.605,21,499,84.55160462239084,299.8,0,347,59.18601967207386,127.595,1,170,30.029817259236122,0.9153265659427133,0.7130941139439723,1.0,0.03571578116744206,0.589472309538268,0.5220505134027441,1.0,0.08130923879485034
21,61.55,17,499,85.67460645345724,298.675,0,349,58.61122549280847,139.775,1,188,31.999126479911716,0.9329091910607491,0.7332389046270066,1.0,0.03097720826123722,0.5904441087237269,0.5246924035352291,1.0,0.08094755579496374
