day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.835,499,494,1.0925857946142998,2.085,6,0,1.0879767770208533,0.08,2,0,0.2898622095108511
2,495.305,499,486,2.731166665874477,4.425,13,0,2.651324690237943,0.27,2,0,0.5083226925870957
3,490.07,499,469,6.540565340616538,9.23,29,0,6.246776052915327,0.7,4,0,0.8327468623077586
4,479.935,499,443,13.245679109633333,18.64,55,0,12.59498185148339,1.425,6,0,1.2172854716942905
5,459.725,499,382,26.615244337705768,37.18,112,0,24.67838555432343,3.095,16,0,2.6742725493751953
6,423.025,499,278,48.407030252737535,71.045,208,0,44.65932434840771,5.93,25,0,4.5672088834346765
7,362.68,499,156,76.98102357042121,126.075,315,0,70.15266464492933,11.245,40,0,7.603554775638211
8,282.75,499,71,102.3067979389572,197.905,380,0,91.8300044844717,19.345,59,0,11.626342252439253
9,196.86,499,37,113.73720216261212,272.26,407,0,99.63910959459653,30.88,79,1,15.750427927503981
10,123.205,499,14,108.42718870862733,331.645,429,0,91.6858245702992,45.15,97,1,19.282024852490473
11,72.1,499,5,92.80015811804236,367.385,427,0,75.17160785922239,60.515,120,1,22.077291705397798
12,40.755,499,1,76.81973269712861,382.59,422,0,60.02890342352719,76.655,134,1,24.261058712456183
13,23.93,499,0,66.87357832049167,383.425,418,0,52.35848959014006,92.645,151,1,25.242521654887955
14,15.17,499,0,62.45546031063309,376.485,417,0,49.893149900915006,108.345,165,1,26.37087579987175
15,10.9,499,0,61.01330277552503,365.585,420,0,49.14211546690694,123.515,181,1,27.438552179891765
16,9.14,499,0,60.75835984831459,352.705,407,0,48.004166224134885,138.155,195,1,27.836221928564253
17,8.3,499,0,60.734697806014815,339.335,410,0,47.02968991677853,152.365,211,1,29.01068552054327
18,7.905,499,0,60.76361625431378,326.45,404,0,45.56995285289503,165.645,221,1,29.69068302163924
19,7.705,499,0,60.78215467251194,312.975,399,0,44.199233434313136,179.32,230,1,30.836048864076908
20,7.615,499,0,60.79181688352472,300.38,391,0,42.757180477810515,192.005,241,1,31.790851928371744
21,7.55,499,0,60.79934458123326,288.44,369,0,41.07202155694154,204.01,254,1,32.38369060322536
22,7.52,499,0,60.8028331791625,276.875,356,0,39.47188268391903,215.605,264,1,33.03810766053262
23,7.505,499,0,60.80457182460764,266.29,344,0,38.01488600257727,226.205,274,1,33.7217847814172
24,7.495,499,0,60.80572882789465,255.15,331,0,36.75229456481451,237.355,285,1,34.779549455125306
25,7.495,499,0,60.80572882789465,244.885,316,0,35.606754694853855,247.62,298,1,35.79345550916301
26,7.485,499,0,60.80688415635207,234.865,305,0,34.14610604137672,257.65,306,1,36.466925883834605
27,7.485,499,0,60.80688415635207,225.395,284,0,32.884585367218314,267.12,312,1,37.2525753721712
28,7.485,499,0,60.80688415635207,216.105,277,0,31.72358593416914,276.41,320,1,38.11186786765783
29,7.485,499,0,60.80688415635207,207.735,268,0,30.84300943740378,284.78,333,1,39.030095333070136
30,7.485,499,0,60.80688415635207,199.74,265,0,29.83762422002592,292.775,338,1,39.78225122542481
31,7.485,499,0,60.80688415635207,191.965,260,0,28.819726894810398,300.55,342,1,40.4956415546738
32,7.485,499,0,60.80688415635207,184.295,248,0,27.760786757709788,308.22,350,1,41.17497410396649
33,7.485,499,0,60.80688415635207,176.78,240,0,26.822543582238914,315.735,359,1,41.91933837321674
34,7.485,499,0,60.80688415635207,169.595,229,0,25.94371516926438,322.92,364,1,42.64924843370394
35,7.485,499,0,60.80688415635207,163.13,222,0,25.264293431898412,329.385,367,1,43.3754993599338
36,7.485,499,0,60.80688415635207,156.53,214,0,24.520304374806727,335.985,373,1,44.08733651748573
37,7.485,499,0,60.80688415635207,150.48,202,0,23.567706377999492,342.035,378,1,44.59717834777124
38,7.485,499,0,60.80688415635207,144.375,191,0,22.808011794324607,348.14,386,1,45.227514194359664
39,7.485,499,0,60.80688415635207,138.59,184,0,21.957288369988085,353.925,395,1,45.765508671046135
40,7.485,499,0,60.80688415635207,132.82,173,0,21.23185243423062,359.695,399,1,46.36768038105419
41,7.485,499,0,60.80688415635207,127.465,169,0,20.365227409414945,365.05,405,1,46.845276170575495
42,7.485,499,0,60.80688415635207,122.615,160,0,19.494536665409488,369.9,406,1,47.25191761815563
43,7.485,499,0,60.80688415635207,117.665,151,0,18.80748207255686,374.85,411,1,47.758789872129846
44,7.485,499,0,60.80688415635207,112.85,146,0,18.142858555997023,379.665,414,1,48.25750416818832
45,7.485,499,0,60.80688415635207,108.52,136,0,17.458050222975633,383.995,419,1,48.678051919663616
46,7.485,499,0,60.80688415635207,103.965,132,0,16.809119772840226,388.55,423,1,49.15126380540323
47,7.485,499,0,60.80688415635207,99.86,129,0,16.186736924448567,392.655,428,1,49.56885445174513
48,7.485,499,0,60.80688415635207,96.035,125,0,15.593574730135542,396.48,435,1,49.957666500859055
49,7.485,499,0,60.80688415635207,92.18,122,0,15.150421656901486,400.335,440,1,50.3998362344791
50,7.485,499,0,60.80688415635207,88.57,116,0,14.722392611973959,403.945,440,1,50.8101399981654
51,7.485,499,0,60.80688415635207,84.865,111,0,14.225279183172328,407.65,440,1,51.21545287376973
52,7.485,499,0,60.80688415635207,81.525,105,0,13.759578664520422,410.99,441,1,51.57752519778007
53,7.485,499,0,60.80688415635207,78.185,104,0,13.47175623593309,414.33,444,1,51.987059657758074
54,7.485,499,0,60.80688415635207,75.01,103,0,13.044951275065925,417.505,446,1,52.33646436770984
55,7.485,499,0,60.80688415635207,71.965,99,0,12.774966687602232,420.55,448,1,52.706235268523045
56,7.485,499,0,60.80688415635207,69.05,97,0,12.506380281228193,423.465,451,1,53.05670404596488
57,7.485,499,0,60.80688415635207,66.31,94,0,12.224199576102395,426.205,453,1,53.37845324994708
58,7.485,499,0,60.80688415635207,63.53,87,0,11.802354760362322,428.985,456,1,53.67447738556068
59,7.485,499,0,60.80688415635207,61.12,84,0,11.504231251301283,431.395,457,1,53.946828232824856
60,7.485,499,0,60.80688415635207,58.685,82,0,11.166432783370333,433.83,458,1,54.2147331122469
61,7.485,499,0,60.80688415635207,56.395,77,0,10.81033262472929,436.12,460,1,54.45975509147204
62,7.485,499,0,60.80688415635207,54.12,75,0,10.468694657845168,438.395,463,1,54.70670059921602
63,7.485,499,0,60.80688415635207,51.99,73,0,10.143686305249016,440.525,464,1,54.93787606133544
64,7.485,499,0,60.80688415635207,49.865,68,0,9.885107574467462,442.65,465,1,55.18117714907674
65,7.485,499,0,60.80688415635207,48.075,67,0,9.637102454503271,444.44,466,1,55.38096837625231
66,7.485,499,0,60.80688415635207,46.215,66,0,9.420323106835879,446.3,467,1,55.5959038294465
67,7.485,499,0,60.80688415635207,44.465,63,0,9.030866945589706,448.05,469,1,55.767801989082095
68,7.485,499,0,60.80688415635207,42.635,61,0,8.730572114543017,449.88,472,1,55.96647955848979
69,7.485,499,0,60.80688415635207,40.81,60,0,8.407576147940444,451.705,475,1,56.161987314334574
70,7.485,499,0,60.80688415635207,39.385,59,0,8.14669369072216,453.13,477,1,56.314203783225885
71,7.485,499,0,60.80688415635207,37.755,56,0,7.9023547791323825,454.76,478,1,56.49683052434431
72,7.485,499,0,60.80688415635207,36.29,55,0,7.6674538959312395,456.225,478,1,56.65929538715465
73,7.485,499,0,60.80688415635207,34.95,53,0,7.497905905306103,457.565,480,1,56.81430366116011
74,7.485,499,0,60.80688415635207,33.425,51,0,7.217676166622549,459.09,481,1,56.97969223006707
75,7.485,499,0,60.80688415635207,32.18,50,0,7.035273653304783,460.335,481,1,57.12107193756507
76,7.485,499,0,60.80688415635207,30.875,48,0,6.776353728167255,461.64,482,1,57.26145976020299
77,7.485,499,0,60.80688415635207,29.66,47,0,6.6024511970210895,462.855,483,1,57.400593338204175
78,7.485,499,0,60.80688415635207,28.43,46,0,6.489659343290662,464.085,484,1,57.5487363918749
79,7.485,499,0,60.80688415635207,27.29,46,0,6.370937467995235,465.225,485,1,57.68432875504056
80,7.485,499,0,60.80688415635207,26.21,45,0,6.1559220986317,466.305,486,1,57.80170551812483
81,7.485,499,0,60.80688415635207,25.2,44,0,5.973980432764681,467.315,487,1,57.91395258935978
82,7.485,499,0,60.80688415635207,24.06,41,0,5.700780163483049,468.455,489,1,58.03436839126333
83,7.485,499,0,60.80688415635207,23.17,41,0,5.586334726669355,469.345,489,1,58.138510533339044
84,7.485,499,0,60.80688415635207,22.305,40,0,5.43226680245598,470.21,490,1,58.23575288920772
85,7.485,499,0,60.80688415635207,21.45,38,0,5.214735596047361,471.065,491,1,58.32624218684236
86,7.485,499,0,60.80688415635207,20.595,36,0,5.040636376031986,471.92,491,1,58.42113268089375
87,7.485,499,0,60.80688415635207,19.8,36,0,4.914341641445394,472.715,491,1,58.51266903146641
88,7.485,499,0,60.80688415635207,19.04,35,0,4.815010031977107,473.475,491,1,58.602050961416204
89,7.485,499,0,60.80688415635207,18.305,35,0,4.780821716128623,474.21,492,1,58.69353075734855
90,7.485,499,0,60.80688415635207,17.64,32,0,4.618120307644593,474.875,493,1,58.76569073052043
91,7.485,499,0,60.80688415635207,16.98,31,0,4.457459447220815,475.535,493,1,58.83772740197523
92,7.485,499,0,60.80688415635207,16.345,28,0,4.303320559660412,476.17,493,1,58.907397731844256
93,7.485,499,0,60.80688415635207,15.67,26,0,4.2722782925560026,476.845,493,1,58.99127756834673
94,7.485,499,0,60.80688415635207,15.005,25,0,4.109674209782664,477.51,493,1,59.064481415010505
95,7.485,499,0,60.80688415635207,14.39,25,0,3.984631279323196,478.125,493,1,59.134200283897314
96,7.485,499,0,60.80688415635207,13.73,25,0,3.860260100071108,478.785,494,1,59.20986247298969
97,7.485,499,0,60.80688415635207,13.15,24,0,3.789366237566918,479.365,494,1,59.27893161712971
98,7.485,499,0,60.80688415635207,12.64,22,0,3.693046569544462,479.875,495,1,59.33754372635747
99,7.485,499,0,60.80688415635207,12.09,22,0,3.5911532840506455,480.425,496,1,59.400982810000464
100,7.485,499,0,60.80688415635207,11.605,21,0,3.474092918740114,480.91,496,1,59.45541718940192
101,7.485,499,0,60.80688415635207,11.14,21,0,3.3923354342535847,481.375,496,1,59.50950580711485
102,7.485,499,0,60.80688415635207,10.725,20,0,3.344443377833998,481.79,496,1,59.55923448181903
103,7.485,499,0,60.80688415635207,10.345,19,0,3.312224199194348,482.17,496,1,59.60541188204424
104,7.485,499,0,60.80688415635207,9.915,18,0,3.2574267675158324,482.6,497,1,59.65663896721236
105,7.485,499,0,60.80688415635207,9.41,17,0,3.1274277002195427,483.105,497,1,59.71333508467496
106,7.485,499,0,60.80688415635207,9.02,17,0,3.055532917026943,483.495,497,1,59.75872741711091
107,7.485,499,0,60.80688415635207,8.585,17,0,3.016333259382705,483.93,497,1,59.81147181606568
108,7.485,499,0,60.80688415635207,8.19,16,0,2.926898301673925,484.325,497,1,59.85669129230507
109,7.485,499,0,60.80688415635207,7.845,16,0,2.87965921350594,484.67,498,1,59.89774452343739
110,7.485,499,0,60.80688415635207,7.57,16,0,2.839969565977493,484.945,498,1,59.930378157747796
111,7.485,499,0,60.80688415635207,7.19,16,0,2.7461988347898276,485.325,498,1,59.97369083994099
112,7.485,499,0,60.80688415635207,6.875,15,0,2.6294381003587235,485.64,498,1,60.00795927107834
113,7.485,499,0,60.80688415635207,6.61,15,0,2.5789834778250267,485.905,499,1,60.03898210212509
114,7.485,499,0,60.80688415635207,6.37,15,0,2.5466699115101177,486.145,499,1,60.06766682658773
115,7.485,499,0,60.80688415635207,6.16,14,0,2.431865508050606,486.355,499,1,60.08920483488231
116,7.485,499,0,60.80688415635207,5.965,14,0,2.398444847905036,486.55,499,1,60.11226933516248
117,7.485,499,0,60.80688415635207,5.725,12,0,2.3230059801730163,486.79,499,1,60.13933486487817
118,7.485,499,0,60.80688415635207,5.52,12,0,2.303503994627822,486.995,500,1,60.164222285475276
119,7.485,499,0,60.80688415635207,5.3,12,0,2.241679198311101,487.215,500,1,60.189389330177605
120,7.485,499,0,60.80688415635207,5.075,11,0,2.1893701625222524,487.44,500,1,60.21557921252185
121,7.485,499,0,60.80688415635207,4.85,11,0,2.179737663437285,487.665,500,1,60.24333216507665
122,7.485,499,0,60.80688415635207,4.635,11,0,2.0985218535553174,487.88,500,1,60.267290727709764
123,7.485,499,0,60.80688415635207,4.395,11,0,2.0321474148244976,488.12,500,1,60.294966747443986
124,7.485,499,0,60.80688415635207,4.205,11,0,1.9601494661500283,488.31,500,1,60.3162844582976
125,7.485,499,0,60.80688415635207,4.04,11,0,1.906982672855961,488.475,500,1,60.33515583928454
126,7.485,499,0,60.80688415635207,3.83,11,0,1.8461150298715379,488.685,500,1,60.35944073156356
127,7.485,499,0,60.80688415635207,3.635,11,0,1.8490184819881246,488.88,500,1,60.383827579624565
128,7.485,499,0,60.80688415635207,3.43,10,0,1.8362896827556856,489.085,500,1,60.40897280185183
129,7.485,499,0,60.80688415635207,3.305,8,0,1.7713450585876582,489.21,500,1,60.422598022253176
130,7.485,499,0,60.80688415635207,3.175,8,0,1.6937291970574353,489.34,500,1,60.436555878310614
131,7.485,499,0,60.80688415635207,3.055,8,0,1.6781106269796127,489.46,500,1,60.45105499700775
132,7.485,499,0,60.80688415635207,2.905,8,0,1.6276428064927628,489.61,500,1,60.46833882289143
133,7.485,499,0,60.80688415635207,2.825,8,0,1.6363874293991247,489.69,500,1,60.47852644372232
134,7.485,499,0,60.80688415635207,2.7,8,0,1.6472910608620381,489.815,500,1,60.49436848245009
135,7.485,499,0,60.80688415635207,2.65,8,0,1.6126073646622148,489.865,500,1,60.49965135494876
136,7.485,499,0,60.80688415635207,2.57,8,0,1.5898863775337337,489.945,500,1,60.50899659010807
137,7.485,499,0,60.80688415635207,2.465,8,0,1.5526844965184148,490.05,500,1,60.52108316560179
138,7.485,499,0,60.80688415635207,2.36,8,0,1.4904722532433943,490.155,500,1,60.53256920595199
139,7.485,499,0,60.80688415635207,2.27,8,0,1.4517707088086511,490.245,500,1,60.54281241962908
140,7.485,499,0,60.80688415635207,2.2,8,0,1.424833588096815,490.315,500,1,60.55086963925746
141,7.485,499,0,60.80688415635207,2.1,7,0,1.3635602232435722,490.415,500,1,60.56188143058355
142,7.485,499,0,60.80688415635207,2.01,6,0,1.307073911856279,490.505,500,1,60.57181438996576
143,7.485,499,0,60.80688415635207,1.92,6,0,1.2813309663104733,490.595,500,1,60.58244081974902
144,7.485,499,0,60.80688415635207,1.805,6,0,1.274794298117372,490.71,500,1,60.596580993820965
145,7.485,499,0,60.80688415635207,1.705,6,0,1.2063379527650646,490.81,500,1,60.607592771100364
146,7.485,499,0,60.80688415635207,1.585,6,0,1.1873601478081597,490.93,500,1,60.622110665231205
147,7.485,499,0,60.80688415635207,1.53,6,0,1.1644223447636701,490.985,500,1,60.628490367327345
148,7.485,499,0,60.80688415635207,1.475,5,0,1.1160658650256163,491.04,500,1,60.634404881027585
149,7.485,499,0,60.80688415635207,1.415,5,0,1.07636789212424,491.1,500,1,60.641130709019116
150,7.485,499,0,60.80688415635207,1.34,5,0,1.0630382172134174,491.175,500,1,60.65019874691429
151,7.485,499,0,60.80688415635207,1.31,5,0,1.0628018341598153,491.205,500,1,60.65391547387158
152,7.485,499,0,60.80688415635207,1.235,5,0,1.0513332048107722,491.28,500,1,60.66301680628984
153,7.485,499,0,60.80688415635207,1.215,4,0,1.0315500362982568,491.3,500,1,60.66515726949585
154,7.485,499,0,60.80688415635207,1.175,4,0,1.0096892402165358,491.34,500,1,60.669749401677215
155,7.485,499,0,60.80688415635207,1.15,4,0,0.9911670193774141,491.365,500,1,60.67254373119747
156,7.485,499,0,60.80688415635207,1.095,4,0,0.9853066252333043,491.42,500,1,60.6792671951193
157,7.485,499,0,60.80688415635207,1.06,4,0,0.9596900672225528,491.455,500,1,60.68319558272003
158,7.485,499,0,60.80688415635207,1.025,4,0,0.953372748713718,491.49,500,1,60.68743464357421
159,7.485,499,0,60.80688415635207,0.955,4,0,0.9039138794749957,491.56,500,1,60.695354271564725
160,7.485,499,0,60.80688415635207,0.9,4,0,0.891049857890248,491.615,500,1,60.70198042185838
161,7.485,499,0,60.80688415635207,0.865,4,0,0.8663299822763583,491.65,500,1,60.70595990377877
162,7.485,499,0,60.80688415635207,0.83,4,0,0.8334103816977613,491.685,500,1,60.709836072747706
163,7.485,499,0,60.80688415635207,0.815,4,0,0.8210637786696086,491.7,500,1,60.71152647756586
164,7.485,499,0,60.80688415635207,0.775,4,0,0.8109644360777573,491.74,500,1,60.71634684225778
165,7.485,499,0,60.80688415635207,0.74,4,0,0.7780919840728292,491.775,500,1,60.72025296886547
166,7.485,499,0,60.80688415635207,0.71,3,0,0.740704540340075,491.805,500,1,60.723501986194265
167,7.485,499,0,60.80688415635207,0.675,3,0,0.7362645089474834,491.84,500,1,60.72778374511098
168,7.485,499,0,60.80688415635207,0.645,3,0,0.7291317890677557,491.87,500,1,60.73141380797566
169,7.485,499,0,60.80688415635207,0.62,3,0,0.7198548150661143,491.895,500,1,60.734399738186184
170,7.485,499,0,60.80688415635207,0.585,3,0,0.7037409013844562,491.93,500,1,60.73854587306046
171,7.485,499,0,60.80688415635207,0.56,3,0,0.6772691247478237,491.955,500,1,60.74134117418048
172,7.485,499,0,60.80688415635207,0.535,3,0,0.6715877833565532,491.98,500,1,60.7443741837454
173,7.485,499,0,60.80688415635207,0.525,3,0,0.6720365807224674,491.99,500,1,60.74561753946746
174,7.485,499,0,60.80688415635207,0.515,3,0,0.6572173714737266,492.0,500,1,60.7466937702794
175,7.485,499,0,60.80688415635207,0.49,3,0,0.6573129403165116,492.025,500,1,60.74979061940467
176,7.485,499,0,60.80688415635207,0.465,3,0,0.6330710027100925,492.05,500,1,60.75262882828808
177,7.485,499,0,60.80688415635207,0.455,3,0,0.6244394471168345,492.06,500,1,60.753777722358045
178,7.485,499,0,60.80688415635207,0.435,2,0,0.5979655626123896,492.08,500,1,60.755987772821676
179,7.485,499,0,60.80688415635207,0.43,2,0,0.5973980432764681,492.085,500,1,60.7566012708903
180,7.485,499,0,60.80688415635207,0.415,2,0,0.5869390832421931,492.1,500,1,60.75835654004506
181,7.485,499,0,60.80688415635207,0.39,2,0,0.5740624867498897,492.125,500,1,60.7613287408345
182,7.485,499,0,60.80688415635207,0.35,2,0,0.564885366589483,492.165,500,1,60.766194772551614
183,7.485,499,0,60.80688415635207,0.335,2,0,0.5606663300648094,492.18,500,1,60.76801261176739
184,7.485,499,0,60.80688415635207,0.325,2,0,0.5576106600856963,492.19,500,1,60.769222407068845
185,7.485,499,0,60.80688415635207,0.32,2,0,0.5560087487110397,492.195,500,1,60.769826675504476
186,7.485,499,0,60.80688415635207,0.305,2,0,0.5228209144082835,492.21,500,1,60.77138889759483
187,7.485,499,0,60.80688415635207,0.3,2,0,0.5209191721559094,492.215,500,1,60.77199149072492
188,7.485,499,0,60.80688415635207,0.295,2,0,0.5189620487474983,492.22,500,1,60.77259366444316
189,7.485,499,0,60.80688415635207,0.29,2,0,0.5169489151787849,492.225,500,1,60.773195418761986
190,7.485,499,0,60.80688415635207,0.29,2,0,0.5169489151787849,492.225,500,1,60.773195418761986
191,7.485,499,0,60.80688415635207,0.285,2,0,0.505025000625,492.23,500,1,60.77371406790965
192,7.485,499,0,60.80688415635207,0.275,2,0,0.4904873998863133,492.24,500,1,60.7748327970348
193,7.485,499,0,60.80688415635207,0.275,2,0,0.4904873998863133,492.24,500,1,60.7748327970348
194,7.485,499,0,60.80688415635207,0.27,2,0,0.4881510599050587,492.245,500,1,60.77543287551337
195,7.485,499,0,60.80688415635207,0.26,2,0,0.48328856721008834,492.255,500,1,60.77663177446777
196,7.485,499,0,60.80688415635207,0.255,2,0,0.4807604947022287,492.26,500,1,60.77723059496844
197,7.485,499,0,60.80688415635207,0.24,2,0,0.47277646720167715,492.275,500,1,60.77902454071309
198,7.485,499,0,60.80688415635207,0.22,2,0,0.4611543305477187,492.295,500,1,60.781410598733736
199,7.485,499,0,60.80688415635207,0.21,2,0,0.44371660112120304,492.305,500,1,60.78251843859953
200,7.485,499,0,60.80688415635207,0.2,2,0,0.43698372265949076,492.315,500,1,60.78370727712945
