day,s,i,r,edgecount,suscedgecount
1,499,1,0,1.0,1.0
2,497,3,0,0.9948571428571429,0.9974277901843295
3,496,4,0,0.9934285714285714,0.9967010811768876
4,495,5,0,0.9931428571428571,0.9965597365597365
5,495,5,0,0.9931428571428571,0.9965597365597365
6,493,7,0,0.9888571428571429,0.9943888430703847
7,490,10,0,0.9862857142857143,0.9931071329630754
8,487,13,0,0.9805714285714285,0.9900647607013111
9,486,14,0,0.98,0.9897081656340916
10,481,19,0,0.9748571428571429,0.986879059955983
11,478,18,4,0.9754285714285714,0.9871400217634527
12,475,21,4,0.9751428571428571,0.9869269327164064
13,470,26,4,0.968,0.9830631868131868
14,465,30,5,0.9634285714285714,0.980569833392414
15,460,32,8,0.9628571428571429,0.9799429646440516
16,456,35,9,0.9611428571428572,0.978772050318103
17,453,36,11,0.9617142857142857,0.9789468258011305
18,448,40,12,0.9571428571428572,0.9761804601648352
19,444,41,15,0.9562857142857143,0.9754477691977693
20,439,43,18,0.96,0.9772758183350438
21,436,43,21,0.9611428571428572,0.9777747672816481
22,434,42,24,0.9622857142857143,0.9783213905909759
23,424,51,25,0.9522857142857143,0.9719778059990324
24,419,50,31,0.9537142857142857,0.9724874767237535
25,411,56,33,0.9508571428571428,0.9701772679874869
26,407,58,35,0.9517142857142857,0.9703620703620703
27,402,60,38,0.9488571428571428,0.9681989548594028
28,392,66,42,0.9448571428571428,0.9647726741795619
29,383,71,46,0.944,0.9634990770761007
30,376,75,49,0.9414285714285714,0.9611949331696671
31,364,81,55,0.9371428571428572,0.9569792044036549
32,354,88,58,0.9248571428571428,0.9471310351606962
33,342,95,63,0.9257142857142857,0.9458255681939891
34,333,96,71,0.9262857142857143,0.9447452947452948
35,322,104,74,0.918,0.9364525743407731
36,308,116,76,0.9111428571428571,0.928086199514771
37,294,124,82,0.9037142857142857,0.9183984949291071
38,273,139,88,0.8997142857142857,0.9087818164741241
39,267,142,91,0.8974285714285715,0.9046164821445719
40,262,144,94,0.8991428571428571,0.9040964124933591
41,245,151,104,0.9011428571428571,0.8995380130074008
42,236,154,110,0.8977142857142857,0.8920818588191469
43,232,156,112,0.9042857142857142,0.8972630099785271
44,216,164,120,0.9037142857142857,0.8889991181657848
45,210,164,126,0.908,0.8907744636316065
46,201,165,134,0.9057142857142857,0.8828002842928215
47,193,165,142,0.8977142857142857,0.8677605857010002
48,177,174,149,0.8974285714285715,0.8553563667970447
49,170,178,152,0.894,0.844386446886447
50,156,178,166,0.8928571428571429,0.8286765051188129
51,147,184,169,0.8917142857142857,0.8165551568612793
52,140,183,177,0.8914285714285715,0.8066293825222396
53,133,181,186,0.8942857142857142,0.8016986146685394
54,116,190,194,0.8922857142857142,0.7679897688518378
55,101,199,200,0.9014285714285715,0.7558988865919559
56,95,198,207,0.9077142857142857,0.7569115095430884
57,86,199,215,0.9165714285714286,0.7574367492972143
58,77,200,223,0.9242857142857143,0.7545502116930689
59,71,195,234,0.9354285714285714,0.7724707217664964
60,62,195,243,0.9388571428571428,0.7533085194375518
61,49,200,251,0.9451428571428572,0.7186813186813187
62,46,194,260,0.9462857142857143,0.7063385889472845
63,42,190,268,0.9502857142857143,0.7022152450723879
64,35,191,274,0.9577142857142857,0.6960125588697018
65,29,192,279,0.9637142857142857,0.6836933181760769
66,26,189,285,0.9671428571428572,0.6814032121724429
67,26,182,292,0.968,0.6898562975486053
68,24,179,297,0.9694285714285714,0.6795787545787545
69,22,175,303,0.9714285714285714,0.6749250749250749
70,20,173,307,0.9728571428571429,0.6604761904761905
71,19,168,313,0.9748571428571429,0.6694621168305378
72,19,161,320,0.9751428571428571,0.6732215153267785
73,17,159,324,0.9782857142857143,0.6812755871579402
74,16,152,332,0.982,0.7191391941391941
75,14,149,337,0.9845714285714285,0.7245944531658817
76,14,143,343,0.9845714285714285,0.7245944531658817
77,11,139,350,0.9882857142857143,0.7368298368298368
78,11,137,352,0.9882857142857143,0.7368298368298368
79,11,133,356,0.9885714285714285,0.7433233433233433
80,11,130,359,0.9894285714285714,0.7628704628704629
81,9,128,363,0.9922857142857143,0.7888074888074889
82,9,126,365,0.9922857142857143,0.7888074888074889
83,9,116,375,0.9928571428571429,0.8046805046805048
84,8,113,379,0.9945714285714286,0.8332417582417582
85,8,101,391,0.9957142857142857,0.8690476190476191
86,8,97,395,0.9957142857142857,0.8690476190476191
87,8,95,397,0.996,0.8779761904761905
88,8,93,399,0.996,0.8779761904761905
89,8,91,401,0.9962857142857143,0.8863095238095238
90,8,88,404,0.9962857142857143,0.8863095238095238
91,8,85,407,0.9965714285714286,0.8946428571428571
92,8,80,412,0.9968571428571429,0.9029761904761905
93,8,78,414,0.9974285714285714,0.9208333333333334
94,8,76,416,0.9977142857142857,0.9297619047619048
95,8,74,418,0.9977142857142857,0.9297619047619048
96,8,66,426,0.9977142857142857,0.9297619047619048
97,7,65,428,0.998,0.9299319727891158
98,6,62,432,0.9985714285714286,0.9420634920634922
99,6,59,435,0.9985714285714286,0.9420634920634922
100,6,57,437,0.9985714285714286,0.9420634920634922
101,6,54,440,0.9988571428571429,0.953968253968254
102,6,54,440,0.9988571428571429,0.953968253968254
103,6,50,444,0.9988571428571429,0.953968253968254
104,6,47,447,0.9988571428571429,0.953968253968254
105,5,44,451,0.9991428571428571,0.96
106,5,42,453,0.9991428571428571,0.96
107,5,41,454,0.9991428571428571,0.96
108,5,40,455,0.9991428571428571,0.96
109,5,40,455,0.9991428571428571,0.96
110,5,39,456,0.9991428571428571,0.96
111,5,39,456,0.9991428571428571,0.96
112,5,39,456,0.9991428571428571,0.96
113,5,36,459,0.9991428571428571,0.96
114,4,36,460,0.9991428571428571,0.95
115,4,33,463,0.9991428571428571,0.95
116,4,32,464,0.9991428571428571,0.95
117,4,31,465,0.9991428571428571,0.95
118,4,28,468,0.9994285714285714,0.9666666666666668
119,4,25,471,0.9994285714285714,0.9666666666666668
120,4,25,471,0.9994285714285714,0.9666666666666668
121,4,25,471,0.9994285714285714,0.9666666666666668
122,4,24,472,0.9997142857142857,0.9833333333333334
123,4,23,473,0.9997142857142857,0.9833333333333334
124,3,23,474,0.9997142857142857,0.9777777777777779
125,3,22,475,1.0,1.0
126,2,22,476,1.0,1.0
127,2,22,476,1.0,1.0
128,2,21,477,1.0,1.0
129,2,20,478,1.0,1.0
130,2,19,479,1.0,1.0
131,2,18,480,1.0,1.0
132,2,16,482,1.0,1.0
133,2,16,482,1.0,1.0
134,2,16,482,1.0,1.0
135,2,16,482,1.0,1.0
136,2,15,483,1.0,1.0
137,2,15,483,1.0,1.0
138,2,14,484,1.0,1.0
139,2,14,484,1.0,1.0
140,2,14,484,1.0,1.0
141,2,13,485,1.0,1.0
142,2,11,487,1.0,1.0
143,2,11,487,1.0,1.0
144,2,11,487,1.0,1.0
145,2,11,487,1.0,1.0
146,2,11,487,1.0,1.0
147,2,11,487,1.0,1.0
148,2,11,487,1.0,1.0
149,2,11,487,1.0,1.0
150,2,11,487,1.0,1.0
151,2,10,488,1.0,1.0
152,2,10,488,1.0,1.0
153,2,10,488,1.0,1.0
154,2,10,488,1.0,1.0
