day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
152,12.47,499,0,78.07057173387595,1.47,6,0,1.3705810673986263,486.06,500,1,77.84630134544499
153,12.47,499,0,78.07057173387595,1.41,6,0,1.341977839836808,486.12,500,1,77.85546201021556
154,12.47,499,0,78.07057173387595,1.345,6,0,1.290076153725841,486.185,500,1,77.8650473769526
155,12.47,499,0,78.07057173387595,1.28,6,0,1.2726737572772966,486.25,500,1,77.8752223191451
156,12.47,499,0,78.07057173387595,1.235,6,0,1.248023563107024,486.295,500,1,77.8820650424498
157,12.47,499,0,78.07057173387595,1.21,6,0,1.2343085464905843,486.32,500,1,77.88586934236582
158,12.47,499,0,78.07057173387595,1.155,5,0,1.1609106631602606,486.375,500,1,77.89359044337859
159,12.47,499,0,78.07057173387595,1.09,5,0,1.1438715885339912,486.44,500,1,77.90379584484428
160,12.47,499,0,78.07057173387595,1.07,5,0,1.1320368976709383,486.46,500,1,77.90684038577406
161,12.47,499,0,78.07057173387595,1.035,5,0,1.0999200519142358,486.495,500,1,77.91201051127834
162,12.47,499,0,78.07057173387595,0.985,5,0,1.0819557018212518,486.545,500,1,77.91980141312803
163,12.47,499,0,78.07057173387595,0.955,5,0,1.0432722968751427,486.575,500,1,77.92409897461134
164,12.47,499,0,78.07057173387595,0.945,4,0,1.0233333060525207,486.585,500,1,77.92544288126443
165,12.47,499,0,78.07057173387595,0.905,4,0,1.0054999506483175,486.625,500,1,77.9316436398079
166,12.47,499,0,78.07057173387595,0.875,4,0,0.9870391234169895,486.655,500,1,77.93623198667876
167,12.47,499,0,78.07057173387595,0.875,4,0,0.9870391234169895,486.655,500,1,77.93623198667876
168,12.47,499,0,78.07057173387595,0.825,4,0,0.9638568879779366,486.705,500,1,77.94398178488451
169,12.47,499,0,78.07057173387595,0.81,4,0,0.9371720531932396,486.72,500,1,77.94606819935622
170,12.47,499,0,78.07057173387595,0.765,4,0,0.9076863292800045,486.765,500,1,77.95295434075777
171,12.47,499,0,78.07057173387595,0.74,4,0,0.9091384181281653,486.79,500,1,77.95699046146564
172,12.47,499,0,78.07057173387595,0.715,4,0,0.8761353008106872,486.815,500,1,77.96063157374294
173,12.47,499,0,78.07057173387595,0.685,4,0,0.8715347751648285,486.845,500,1,77.965402551227
174,12.47,499,0,78.07057173387595,0.68,4,0,0.8725864055644459,486.85,500,1,77.96621804203981
175,12.47,499,0,78.07057173387595,0.67,4,0,0.8630319348685859,486.86,500,1,77.96771912869232
176,12.47,499,0,78.07057173387595,0.665,4,0,0.8640066768772345,486.865,500,1,77.96853362851517
177,12.47,499,0,78.07057173387595,0.635,4,0,0.8398223071207912,486.895,500,1,77.97309144794602
178,12.47,499,0,78.07057173387595,0.605,4,0,0.8076114046399557,486.925,500,1,77.97757295801216
179,12.47,499,0,78.07057173387595,0.565,4,0,0.7802686046980148,486.965,500,1,77.9837231760706
180,12.47,499,0,78.07057173387595,0.55,4,0,0.7618411973963153,486.98,500,1,77.98595157601196
181,12.47,499,0,78.07057173387595,0.52,4,0,0.7432104742569405,487.01,500,1,77.99059278409202
182,12.47,499,0,78.07057173387595,0.505,4,0,0.7434639826295131,487.025,500,1,77.99300558125704
183,12.47,499,0,78.07057173387595,0.495,4,0,0.743463982629513,487.035,500,1,77.99461246050475
184,12.47,499,0,78.07057173387595,0.475,4,0,0.7362645089474831,487.055,500,1,77.99775782758536
185,12.47,499,0,78.07057173387595,0.445,4,0,0.7277520976114663,487.085,500,1,78.00249818831504
186,12.47,499,0,78.07057173387595,0.44,4,0,0.7204130585118316,487.09,500,1,78.00323340804889
187,12.47,499,0,78.07057173387595,0.415,4,0,0.7178800448500918,487.115,500,1,78.00722666561285
188,12.47,499,0,78.07057173387595,0.405,4,0,0.7024544192011868,487.125,500,1,78.00869282188296
189,12.47,499,0,78.07057173387595,0.38,4,0,0.6840611803723862,487.15,500,1,78.01254569895899
190,12.47,499,0,78.07057173387595,0.36,4,0,0.6728025836624848,487.17,500,1,78.01566071362156
191,12.47,499,0,78.07057173387595,0.34,4,0,0.6683061916735067,487.19,500,1,78.01883486033883
192,12.47,499,0,78.07057173387595,0.32,4,0,0.6555522433174895,487.21,500,1,78.02193931885682
193,12.47,499,0,78.07057173387595,0.3,4,0,0.6179883071213352,487.23,500,1,78.02484528925423
194,12.47,499,0,78.07057173387595,0.285,4,0,0.6046511515538335,487.245,500,1,78.02715011955065
195,12.47,499,0,78.07057173387595,0.265,4,0,0.5971246008537276,487.265,500,1,78.0303044789999
196,12.47,499,0,78.07057173387595,0.26,3,0,0.5692276350481524,487.27,500,1,78.03089904666068
197,12.47,499,0,78.07057173387595,0.26,3,0,0.5692276350481524,487.27,500,1,78.03089904666068
198,12.47,499,0,78.07057173387595,0.245,3,0,0.5626346851596724,487.285,500,1,78.03326036773096
199,12.47,499,0,78.07057173387595,0.24,3,0,0.5603301252353217,487.29,500,1,78.03404681490996
200,12.47,499,0,78.07057173387595,0.23,2,0,0.537161720125177,487.3,500,1,78.03548992889205
