day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.76,499,495,1.0715132773407874,2.18,5,1,1.050293091422317,0.06,1,0,0.23808279460185097
2,495.185,499,484,2.9263617282940504,4.585,14,0,2.825365187406941,0.23,2,0,0.4777459639077559
3,489.56,499,466,6.85209134344358,9.79,34,0,6.457117922052877,0.65,5,0,0.9119530094567847
4,478.315,499,418,14.817000116835786,20.23,77,0,13.826894628779701,1.455,7,0,1.6313434362620207
5,456.13,499,355,29.119630222954537,40.63,130,0,26.977994010007865,3.24,15,0,2.918042987067164
6,415.71,499,255,51.53889003393114,77.865,220,0,47.635622570597754,6.425,25,0,4.792621527465699
7,350.91,499,142,79.92529112117154,136.715,322,0,72.9219571471505,12.375,41,0,7.971328962421241
8,266.08,499,71,100.85844401260218,212.505,377,0,90.4321282737535,21.415,54,0,11.458150858909459
9,177.085,499,26,105.28619896960541,289.335,413,0,91.92723129884507,33.58,66,1,14.907540839097063
10,104.135,499,8,92.78920171428283,347.55,426,0,77.6359724683444,48.315,94,1,17.88954875825182
11,56.465,499,2,74.76192548692525,379.315,425,0,59.62062452999578,64.22,111,1,20.028913773209805
12,29.435,499,0,60.53360522725409,390.245,421,0,47.22463132751912,80.32,121,1,21.26826971059028
13,16.1,499,0,52.94265409965369,387.925,426,0,42.27452010669377,95.975,137,1,22.18207830637043
14,9.925,499,0,50.32127311225533,378.335,424,0,41.26836761769414,111.74,151,1,22.999069240507275
15,7.235,499,0,49.692620757904734,365.605,418,0,40.71989099461177,127.16,165,1,23.432237382369582
16,6.04,499,0,49.65679597934883,352.05,410,0,39.84312832060077,141.91,180,1,23.88313043966369
17,5.485,499,0,49.68250731055465,338.595,406,0,38.81434971397295,155.92,193,1,24.547433316175045
18,5.225,499,0,49.703385272410664,325.095,392,0,37.646944592967024,169.68,206,1,25.249460912698897
19,5.145,499,0,49.71045788479098,311.975,379,0,36.22617914266397,182.88,220,1,25.717162796691976
20,5.105,499,0,49.714197996267224,299.93,363,0,35.140852258979685,194.965,232,1,26.527576909386532
21,5.07,499,0,49.71693846013898,287.635,353,0,34.1176176508685,207.295,246,1,27.48060942687337
