day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.67,499,494,1.1032614964949288,2.22,6,0,1.1170672298388757,0.11,1,0,0.3136749269530401
2,495.095,499,487,2.741084222268246,4.59,13,0,2.694102996318789,0.315,2,0,0.5264606386237252
3,489.36,499,469,6.743722187688612,9.905,29,0,6.448557549744113,0.735,4,0,0.8416154602397539
4,477.51,499,421,14.995808459592437,21.055,77,0,14.230407495480833,1.435,10,0,1.4127114952615845
5,453.73,499,344,30.681982010628037,43.02,146,0,28.850848467357633,3.25,14,0,2.4263006147975217
6,410.915,499,240,55.13763295462725,82.415,239,0,51.260128549336194,6.67,23,0,4.534745814044039
7,343.95,499,127,84.5402434572973,143.58,344,0,77.72896862054756,12.47,38,0,7.6005223306357355
8,256.99,499,57,108.6194773246095,221.46,398,0,98.26913306101166,21.55,52,0,11.325139909504394
9,170.575,499,21,116.0596553198605,295.595,424,0,102.12801590732013,33.83,70,1,15.51789694604719
10,102.385,499,8,105.88776069178917,349.005,433,0,89.67784315405792,48.61,88,1,18.76749836752023
11,57.805,499,1,87.25240331602397,377.61,429,0,70.54851782166774,64.585,107,1,21.071373684331157
12,32.41,499,0,70.33867746651691,387.27,432,0,54.49187021563851,80.32,125,1,23.07008330541078
13,18.72,499,0,57.853580562654884,384.64,420,0,44.365775210743806,96.64,145,1,23.8023773146538
14,11.09,499,0,51.5383635224564,376.525,415,0,41.101166705126666,112.385,158,1,24.517797350795473
15,7.51,499,0,49.93251626850506,365.035,417,0,40.84649256391384,127.455,172,1,24.897941934280716
16,6.155,499,0,49.73579416381654,351.565,418,0,40.63028272571899,142.28,187,1,25.833669744391933
17,5.515,499,0,49.740025388294086,337.985,405,0,39.58128555048642,156.5,199,1,26.102234256205527
18,5.23,499,0,49.75424125251098,324.82,393,0,38.68540295783476,169.95,212,1,26.949748509468833
19,5.12,499,0,49.76281027466356,311.765,376,0,37.31220683495513,183.115,224,1,27.328483401482895
20,5.065,499,0,49.76770940577321,299.535,364,0,35.924666782269334,195.4,235,1,27.664719109672614
21,5.035,499,0,49.770364888209606,287.36,355,0,34.64160220046231,207.605,247,1,28.204903080651494
22,5.02,499,0,49.77173624300459,275.49,343,0,33.49521678894902,219.49,259,1,28.916964817756327
23,5.005,499,0,49.77310301678607,264.85,326,0,32.373565430663746,230.145,268,1,29.48185669817726
24,5.005,499,0,49.77310301678607,254.185,316,0,31.239885197223085,240.81,275,1,30.067827845668933
25,5.0,499,0,49.773557590108815,244.045,306,0,30.323100552807567,250.955,287,1,30.809072849555967
26,4.995,499,0,49.77401165448597,234.265,296,0,29.184644806170112,260.74,295,1,31.295839144184875
27,4.995,499,0,49.77401165448597,225.325,292,0,28.35222421769502,269.68,304,1,31.95564765554638
28,4.995,499,0,49.77401165448597,216.275,274,0,27.42792061286689,278.73,311,1,32.562998084038675
29,4.995,499,0,49.77401165448597,207.6,270,0,26.480484897410964,287.405,322,1,33.10954825922046
30,4.995,499,0,49.77401165448597,199.315,262,0,25.543652163094176,295.69,329,1,33.62449902486827
31,4.995,499,0,49.77401165448597,190.955,247,0,24.76021640824075,304.05,340,1,34.27933582089372
32,4.995,499,0,49.77401165448597,183.1,231,0,23.676420006445404,311.905,344,1,34.66097069395541
33,4.995,499,0,49.77401165448597,175.62,223,0,22.825437630307885,319.385,352,1,35.168892933255
34,4.995,499,0,49.77401165448597,168.695,215,0,22.172507196455808,326.31,361,1,35.73399631250768
35,4.995,499,0,49.77401165448597,161.845,205,0,21.339819928313933,333.16,365,1,36.18565194984299
36,4.995,499,0,49.77401165448597,155.475,197,0,20.74514837027015,339.53,372,1,36.71866558046533
37,4.995,499,0,49.77401165448597,149.13,187,0,20.051769680920525,345.875,381,1,37.19592800699436
38,4.995,499,0,49.77401165448597,143.275,178,0,19.317744466067488,351.73,386,1,37.594598938500916
39,4.995,499,0,49.77401165448597,137.535,174,0,18.7859879087724,357.47,395,1,38.08743049628112
40,4.995,499,0,49.77401165448597,132.09,171,0,18.213471738353977,362.915,400,1,38.52360465452175
41,4.995,499,0,49.77401165448597,126.925,163,0,17.660658802738183,368.08,406,1,38.936020191356334
42,4.995,499,0,49.77401165448597,121.92,157,0,17.02063778337239,373.085,411,1,39.29412061075885
43,4.99,499,0,49.77446520993143,116.775,153,0,16.454730803910035,378.235,411,1,39.711266644271916
44,4.99,499,0,49.77446520993143,111.955,148,0,15.968341008785606,383.055,416,1,40.119319209943555
45,4.99,499,0,49.77446520993143,107.44,142,0,15.406922675591588,387.57,418,1,40.4627143958658
46,4.99,499,0,49.77446520993143,102.99,137,0,14.943441108419574,392.02,421,1,40.838689902650216
47,4.99,499,0,49.77446520993143,99.115,133,0,14.451853004939602,395.895,424,1,41.13654154460797
48,4.99,499,0,49.77446520993143,95.1,127,0,14.054452610861611,399.91,431,1,41.48683753242961
49,4.99,499,0,49.77446520993143,91.23,124,0,13.48802185898072,403.78,434,1,41.76569725668043
