day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.785,499,493,1.0744988314062804,2.16,7,1,1.072450816480105,0.055,1,0,0.22855235921889452
2,495.135,499,486,2.7758424860819657,4.59,14,1,2.6959675825258267,0.275,3,0,0.5298857371852557
3,489.495,499,460,6.676289328360463,9.78,38,0,6.304788002684465,0.725,4,0,0.9184731704432745
4,478.36,499,422,13.833917971137492,20.13,71,0,12.984068320474666,1.51,7,0,1.5433110656073616
5,456.885,499,347,26.76421850082305,39.865,139,0,24.913453712389966,3.25,14,0,2.719277911837818
6,417.85,499,256,47.96415642443363,75.665,221,0,44.357419654348234,6.485,23,0,4.536814790380036
7,354.775,499,152,75.63164086876942,133.08,309,0,69.2309048832584,12.145,39,0,7.477535871767373
8,271.085,499,69,99.91527956450035,207.885,376,0,89.4878323331077,21.03,55,1,11.681239522581478
9,182.43,499,33,107.96558683070496,284.85,404,0,94.42503873284086,32.72,70,1,15.347289548399486
10,109.215,499,15,96.058863732128,343.825,421,0,80.56742471137518,46.96,91,1,18.52496346438459
11,60.275,499,6,77.47056095105002,376.58,423,0,61.68548529011818,63.145,108,1,20.69894214761108
12,32.04,499,1,61.847262017776316,388.235,426,0,48.04060023934741,79.725,125,1,21.852391403465468
13,17.51,499,0,53.31465240254334,386.465,420,0,42.19955910841631,96.025,142,1,22.96018785050883
14,10.385,499,0,50.34700467154909,378.08,419,0,41.04408219728012,111.535,155,1,23.365111107919578
15,7.39,499,0,49.708677947784764,365.42,410,0,40.80550263415621,127.19,171,1,23.94180339382863
16,6.03,499,0,49.66378517379586,352.28,405,0,40.19064617794797,141.69,183,1,24.418954249376977
17,5.595,499,0,49.6772596429004,338.39,402,0,39.082671043307656,156.015,198,1,25.09729359370535
18,5.29,499,0,49.698244208291044,325.415,387,0,38.085895712997285,169.295,210,1,25.88393061962591
19,5.17,499,0,49.7084070217827,312.0,376,0,36.866729972896586,182.83,224,1,26.675249665628588
20,5.105,499,0,49.71379367345681,299.155,366,0,35.73662697482359,195.74,239,1,27.473192049833514
21,5.025,499,0,49.72097395723742,287.405,358,0,34.54821079805339,207.57,252,1,28.054596807119687
22,5.005,499,0,49.722799185021444,275.76,343,0,33.29693423043222,219.235,264,1,28.602276589996347
23,4.995,499,0,49.72370874196007,264.635,335,0,32.23721397428941,230.37,271,1,29.324952929571896
24,4.995,499,0,49.72370874196007,253.88,323,0,31.122962487042418,241.125,286,1,29.953890444545248
25,4.99,499,0,49.72416275624,244.14,309,0,30.09533261530981,250.87,294,1,30.532017958251867
26,4.99,499,0,49.72416275624,234.275,297,0,28.94318425075003,260.735,304,1,31.03175185379611
27,4.99,499,0,49.72416275624,224.785,279,0,27.84412417829445,270.225,313,1,31.553167621249575
28,4.99,499,0,49.72416275624,215.91,271,0,27.05293340896974,279.1,318,1,32.26616691889806
29,4.99,499,0,49.72416275624,207.18,264,0,26.233539466965276,287.83,325,1,32.93882101181279
30,4.99,499,0,49.72416275624,198.965,252,0,25.098074462168256,296.045,333,1,33.301771950984474
31,4.99,499,0,49.72416275624,190.965,244,0,24.401659367745825,304.045,341,1,33.9812684878037
32,4.99,499,0,49.72416275624,183.24,233,0,23.54152537720161,311.77,351,1,34.50871421516483
33,4.99,499,0,49.72416275624,175.94,228,0,22.93285808396977,319.07,356,1,35.15200445330858
34,4.99,499,0,49.72416275624,168.755,215,0,22.1169794251944,326.255,360,1,35.649465591856
35,4.99,499,0,49.72416275624,161.95,206,0,21.37362061728095,333.06,370,1,36.1485822681886
36,4.99,499,0,49.72416275624,155.51,200,0,20.809736318082955,339.5,380,1,36.707180297962616
37,4.99,499,0,49.72416275624,149.285,193,0,20.1734632150866,345.725,382,1,37.1983597060962
38,4.99,499,0,49.72416275624,143.325,184,0,19.571525183029294,351.685,390,1,37.676562900028415
39,4.99,499,0,49.72416275624,137.52,177,0,18.915564833354143,357.49,394,1,38.110391096756516
40,4.99,499,0,49.72416275624,132.19,169,0,18.364371776724866,362.82,398,1,38.539252326027885
41,4.99,499,0,49.72416275624,126.755,164,0,17.798847430360375,368.255,403,1,38.97789574597274
42,4.99,499,0,49.72416275624,121.835,157,0,17.150172508911602,373.175,407,1,39.31760094052781
43,4.99,499,0,49.72416275624,117.085,153,0,16.63736108641025,377.925,412,1,39.70063066724362
44,4.99,499,0,49.72416275624,112.445,145,0,16.02250223558877,382.565,413,1,40.03234590419308
45,4.99,499,0,49.72416275624,107.88,142,0,15.942913234790566,387.13,418,1,40.568486668259695
46,4.99,499,0,49.72416275624,103.515,135,0,15.32330884534568,391.495,420,1,40.86784652262686
47,4.99,499,0,49.72416275624,99.22,132,0,14.975410330700939,395.79,422,1,41.263291143338265
48,4.99,499,0,49.72416275624,95.29,126,0,14.382286005839575,399.72,426,1,41.528843279347456
49,4.99,499,0,49.72416275624,91.34,118,0,13.837332069223814,403.67,431,1,41.81955855083762
50,4.99,499,0,49.72416275624,87.895,115,0,13.315799924833314,407.115,435,1,42.06195209533614
51,4.99,499,0,49.72416275624,84.355,109,0,12.610077130062713,410.655,437,1,42.265563575109326
52,4.99,499,0,49.72416275624,80.9,106,0,12.358952973167462,414.11,439,1,42.59954820814053
53,4.99,499,0,49.72416275624,77.88,106,0,11.954503367090114,417.13,441,1,42.838285370300895
54,4.99,499,0,49.72416275624,74.85,103,0,11.616895510700465,420.16,446,1,43.09909581767937
55,4.99,499,0,49.72416275624,71.75,97,0,11.254814715105566,423.26,448,1,43.36258721350981
56,4.99,499,0,49.72416275624,68.765,92,0,10.808510279976687,426.245,449,1,43.59331209367421
57,4.99,499,0,49.72416275624,66.245,91,0,10.509864951869393,428.765,452,1,43.80931470904768
58,4.99,499,0,49.72416275624,63.54,89,0,10.186620449437807,431.47,454,1,44.0417698036442
59,4.99,499,0,49.72416275624,61.045,87,0,9.805801533714261,433.965,456,1,44.238887540875986
60,4.99,499,0,49.72416275624,58.485,79,0,9.54069701318973,436.525,458,1,44.46995908820393
61,4.99,499,0,49.72416275624,56.295,74,0,9.165588637691355,438.715,459,1,44.63738630656377
62,4.99,499,0,49.72416275624,54.005,72,0,8.822366220501344,441.005,462,1,44.82500844293895
63,4.99,499,0,49.72416275624,51.935,68,0,8.594773157456842,443.075,462,1,45.01177260858356
64,4.99,499,0,49.72416275624,49.91,65,0,8.482432333444065,445.1,465,1,45.2155085236833
65,4.99,499,0,49.72416275624,47.975,65,0,8.190837815547507,447.035,466,1,45.37608090826008
66,4.99,499,0,49.72416275624,46.205,62,0,8.015247717937324,448.805,468,1,45.53983263895378
67,4.99,499,0,49.72416275624,44.275,59,0,7.787980366626175,450.735,469,1,45.71228324199065
68,4.99,499,0,49.72416275624,42.605,57,0,7.588603926134154,452.405,471,1,45.861501957622856
69,4.99,499,0,49.72416275624,40.83,56,0,7.369712566754752,454.18,472,1,46.01952393185496
70,4.99,499,0,49.72416275624,39.24,54,0,7.128568047796156,455.77,473,1,46.154177933352
71,4.99,499,0,49.72416275624,37.59,54,0,6.977487128842722,457.42,475,1,46.310006299039586
72,4.99,499,0,49.72416275624,36.105,51,0,6.643391320794375,458.905,478,1,46.421230360048675
73,4.99,499,0,49.72416275624,34.785,50,0,6.491492306227362,460.225,478,1,46.54186395603976
74,4.99,499,0,49.72416275624,33.415,49,0,6.356476932623515,461.595,479,1,46.670350147760544
75,4.99,499,0,49.72416275624,32.12,48,0,6.164870488558823,462.89,481,1,46.78345174080169
76,4.99,499,0,49.72416275624,30.865,45,0,6.033972082755883,464.145,481,1,46.90066456547728
77,4.99,499,0,49.72416275624,29.465,44,0,5.771945231790922,465.545,482,1,47.01724237343158
78,4.99,499,0,49.72416275624,28.36,43,0,5.691428802071166,466.65,483,1,47.12495418069567
79,4.99,499,0,49.72416275624,27.25,42,0,5.465975157472869,467.76,483,1,47.21619686327094
80,4.99,499,0,49.72416275624,26.295,42,0,5.314999633633821,468.715,484,1,47.3001086297052
81,4.99,499,0,49.72416275624,25.27,40,0,5.16531727123928,469.74,485,1,47.391795825414654
82,4.99,499,0,49.72416275624,24.15,39,0,5.060190474497078,470.86,486,1,47.498642138750945
83,4.99,499,0,49.72416275624,23.115,36,0,4.875513115632398,471.895,488,1,47.58830960493634
84,4.99,499,0,49.72416275624,22.18,34,0,4.911027484628228,472.83,488,1,47.69038650319497
85,4.99,499,0,49.72416275624,21.145,32,0,4.774721439426662,473.865,490,1,47.785079723917015
86,4.99,499,0,49.72416275624,20.33,31,0,4.691604819131133,474.68,490,1,47.86221430093834
87,4.99,499,0,49.72416275624,19.49,31,0,4.565536179137679,475.52,490,1,47.93766471671792
88,4.99,499,0,49.72416275624,18.79,30,0,4.419679608206457,476.22,490,1,47.99719003500392
