day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.83,494,499,1.0471785495190777,2.08,0,6,1.0387468290562298,0.09,0,1,0.2868999090082546,0.9996931378865979,0.9956507731958762,1.0,0.000535736224026282,0.9999459815690944,0.9985371063614707,1.0,0.0001743058480876848
2,495.19,484,499,2.791570225089824,4.59,0,16,2.7549681025796207,0.22,0,2,0.42721489067455304,0.9979993556701031,0.9811533505154639,1.0,0.0027349649388770537,0.9991130237057501,0.9907595399160342,1.0,0.001255749260853116
3,489.98,468,499,6.210673257510637,9.38,0,30,5.92801033506718,0.64,0,4,0.8389991644751204,0.9917783505154639,0.951514175257732,1.0,0.009294493624299164,0.9959659030983262,0.9752300094119418,1.0,0.004674394317872502
4,481.27,444,499,10.543859104906543,17.455,0,52,9.933344434695266,1.275,0,5,1.1943649097693891,0.9776771907216495,0.9006121134020618,1.0,0.01955809487251469,0.9885211666770638,0.9455976784685922,1.0,0.01042874098235072
5,467.835,412,499,16.725624279460796,29.635,0,82,15.656866299217018,2.53,0,8,1.8319059465444525,0.9522978414948453,0.8426224226804123,1.0,0.033483368722825556,0.9743047945477873,0.905873540050351,1.0,0.01901587704248765
6,449.7,386,499,23.594565424858743,45.925,0,105,21.74866425748774,4.375,0,13,2.726083759409564,0.9175257731958762,0.8023518041237113,1.0,0.04658223100346817,0.9532136675491323,0.8732742278462484,1.0,0.02864083930338834
7,426.415,359,499,30.007080822657315,66.575,0,126,27.10419825071515,7.01,0,18,3.9443235721998087,0.8748147551546391,0.7632087628865979,1.0,0.05549822911512945,0.9244962814425207,0.8362828579296898,1.0,0.037689465114007864
8,399.155,322,499,36.96679176595309,90.24,0,152,32.77028927697287,10.605,0,27,5.531906084219353,0.8302118234536082,0.7316365979381443,1.0,0.06183920320116266,0.8896433416823587,0.7940000842177978,1.0,0.04766476593042218
9,368.325,286,499,42.42651791168529,116.31,0,184,37.01437857246192,15.365,0,35,6.93920295772088,0.7886823453608247,0.7008698453608248,1.0,0.06106058236064064,0.8502195133233029,0.7442238509511094,1.0,0.05540365215861583
10,334.735,249,499,47.306811848149096,143.725,0,221,40.30373843278425,21.54,1,44,8.79689301021479,0.755594394329897,0.6847615979381443,1.0,0.05487222842180009,0.8080731851311215,0.6852590831805598,1.0,0.06064974780895975
11,300.595,208,499,51.0756752083607,170.58,0,254,42.50726925713404,28.825,1,52,10.410391744857971,0.7357200386597939,0.685889175257732,1.0,0.047152643697398224,0.767169739500943,0.64128636135978,1.0,0.06379605187242413
12,266.25,176,499,53.68320905714717,196.785,0,274,43.387801066740344,36.965,1,64,12.266052962399188,0.7284713273195876,0.6942654639175257,1.0,0.04087904160654136,0.7280619679682312,0.6178394049551751,1.0,0.064104165078946
13,232.045,140,499,55.24548209091206,221.72,0,304,43.54506243320313,46.235,1,74,14.179388218511273,0.733972293814433,0.6937822164948454,1.0,0.03904126510526403,0.6920320403886778,0.5791712440719101,1.0,0.06271108577630904
14,199.255,108,499,56.65127367540139,244.075,0,326,44.04975915265639,56.67,1,88,15.3979408660565,0.7514932345360825,0.7053801546391752,1.0,0.04043246601145277,0.6610920097340712,0.5478962997782811,1.0,0.062340674070901825
15,169.945,87,499,57.46917001760651,262.21,0,330,43.46541280780343,67.845,1,107,17.27143559282742,0.7755082152061855,0.7089239690721649,1.0,0.04318168133641861,0.6363007016147786,0.5410771527132638,1.0,0.060943541153576995
16,142.665,66,499,57.99889771089096,278.045,0,338,43.003832656120046,79.29,1,119,18.871048789403847,0.8038273195876289,0.7052190721649485,1.0,0.045003429076161436,0.6156938052858909,0.5299342577958222,1.0,0.05951283828703878
17,118.765,50,499,57.81437785215855,289.815,0,338,42.02177917012934,91.42,1,133,20.420789485621768,0.8331813788659794,0.7179445876288659,1.0,0.04464092516938198,0.600547650364589,0.527389185472581,1.0,0.057873154692823774
18,98.5,42,499,57.97538899087453,297.335,0,341,41.47073527708557,104.165,1,152,21.90678688347036,0.8612669136597938,0.7247100515463918,1.0,0.04243361569045891,0.5905718157957481,0.5264364766897464,1.0,0.05708006789897043
19,81.62,34,499,57.677108493934625,301.675,0,341,40.61709142193577,116.705,1,159,23.256878271485046,0.8863619523195877,0.7324420103092784,1.0,0.03842550376107348,0.5854705173388896,0.522803365437337,1.0,0.05614253906028017
20,67.645,23,499,57.74853627764997,303.01,0,343,40.177494387733816,129.345,1,172,24.22125763886013,0.9081870167525773,0.7517719072164949,1.0,0.03408945706918237,0.5839100969150974,0.5206379398261723,1.0,0.05575166978816831
21,56.385,17,499,57.94995913561196,301.96,0,342,39.616229352888986,141.655,1,181,25.369351489048245,0.9261597938144329,0.7780283505154639,1.0,0.02991744491163596,0.5854483567595425,0.5198284381890699,1.0,0.055529073060525055
22,47.62,14,499,58.094495886110465,298.295,0,337,39.02837487298348,154.085,1,194,26.48025290607793,0.9405146585051547,0.8039626288659794,1.0,0.02561127275930834,0.5898628597050289,0.515605672968913,1.0,0.055131511034634845
23,40.705,11,499,58.2315424635862,292.945,0,337,38.71934806492568,166.35,1,209,27.660132222620778,0.951995006443299,0.8316688144329897,1.0,0.021290234129146716,0.5977574293942146,0.5109726578783051,1.0,0.05544418836919109
24,34.54,9,499,58.44817659032375,287.535,0,330,38.20414320186941,177.925,1,221,28.548633898795188,0.9619869523195876,0.8617912371134021,1.0,0.017146317080158083,0.6063535996387036,0.5168068690668954,1.0,0.055133414327904945
25,29.75,5,499,58.72675419509798,280.99,0,322,37.55304322257229,189.26,1,232,29.428943466727436,0.9696875,0.8885309278350515,1.0,0.013875191853922053,0.6160000021278095,0.5230797152420004,1.0,0.05500889306647207
26,26.065,4,499,58.994512776091675,273.175,0,315,36.74377361536901,200.76,1,245,30.308670003596905,0.9756185567010308,0.907860824742268,1.0,0.01155701115380073,0.6275771078298621,0.5520654439704351,1.0,0.054000246236548644
27,23.215,3,499,59.22547644638673,265.315,0,315,35.99728877283642,211.47,1,256,31.3533773516791,0.9801788015463917,0.9217139175257731,1.0,0.009639021085814789,0.6393428636854493,0.5481423353766187,1.0,0.05335829454557341
28,20.935,2,499,59.41262555532188,257.065,0,310,35.135355999420725,222.0,1,269,32.30570060310233,0.9836984536082474,0.9371778350515464,1.0,0.008000765462921266,0.6515064445720481,0.5493495683667087,1.0,0.05322599675371666
29,18.935,2,499,59.60954001924971,249.16,0,303,34.248491878911985,231.905,1,278,33.114177003104956,0.9866752577319587,0.9494201030927835,1.0,0.0068084246914518805,0.6629364937923954,0.5568631498855536,1.0,0.05388708828645221
