day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.73,494,499,1.1807075640304758,2.145,0,6,1.187867901222088,0.125,0,1,0.3315488246330816,0.9996304418453541,0.996588693957115,1.0,0.0005563058752292289,0.9999095686752798,0.9983399974280199,1.0,0.00023387957805738564
2,495.29,481,499,3.008513882117633,4.37,0,19,2.940464531037819,0.34,0,2,0.5621208940232407,0.997969460688759,0.9741715399610137,1.0,0.002957076051432051,0.9990960063474277,0.9871071372640319,1.0,0.0014333075370961401
3,490.51,467,499,6.019223810125507,8.795,0,32,5.696951049138601,0.695,0,5,0.9089034754242007,0.992622644574399,0.949317738791423,1.0,0.008322460138418015,0.9963972764963513,0.9733726295880922,1.0,0.004197525363004364
4,482.645,441,499,10.917183679754016,15.985,0,55,10.186441624278034,1.37,0,6,1.3793524079533244,0.9800828460038986,0.9022092267706303,1.0,0.01865394959878073,0.9897895818521387,0.9445825768982953,1.0,0.009931402443743994
5,470.74,411,499,16.91903272476616,26.775,0,82,15.571665254364087,2.485,0,11,2.1052160633452415,0.9580076348278103,0.8464912280701754,1.0,0.03171105762815741,0.9774783312810995,0.9064864609889773,1.0,0.017951565513272188
6,454.495,383,499,23.985966898171956,41.365,0,106,21.935304028302653,4.14,0,13,2.975680319999809,0.927053281351527,0.8023066926575698,1.0,0.045451167921411906,0.9589127607956618,0.8697321787626654,1.0,0.027538506649890316
7,433.22,355,499,31.82334404380931,60.155,0,131,28.69438645572252,6.625,0,20,4.1799202944962595,0.8882651072124755,0.7628330084470435,1.0,0.057628985881529475,0.9332563972956838,0.83374775492765,1.0,0.03803621447327326
8,407.23,319,499,39.708828429914455,82.575,0,162,35.15785472328648,10.195,1,26,5.594054183778997,0.845701754385965,0.7241715399610137,1.0,0.06615954080692807,0.9009528980696458,0.7806556415915884,1.0,0.048774006566675944
9,379.045,287,499,47.18937550767143,106.595,0,186,41.03670345130996,14.36,1,36,7.508815589544661,0.8059641000649772,0.7105263157894737,1.0,0.07075175497082016,0.8648632643493744,0.746397014760055,1.0,0.058686626791969704
10,347.945,240,499,54.34499856791546,132.335,0,225,46.569478811598486,19.72,1,45,9.336888530832205,0.7725877192982457,0.6960688758934372,1.0,0.07061026577653039,0.8255739529255388,0.6881405621706155,1.0,0.06729717155031298
11,315.98,212,499,60.92651146253965,157.665,0,247,51.258265910198375,26.355,1,57,11.38803811287535,0.7504865172189733,0.6923326835607537,1.0,0.06805547527751454,0.7868583058297445,0.6588263858449189,1.0,0.0741459962022923
12,282.81,172,499,67.42845752664157,183.19,0,275,55.67695679172795,34.0,1,71,13.720468515375376,0.7403728070175438,0.692495126705653,1.0,0.06476959986424545,0.7486609154399276,0.6159580250301124,1.0,0.07966711896655304
13,249.795,142,499,72.91285481302268,207.65,0,292,59.34023777417375,42.555,1,81,15.780115182592281,0.742354613385315,0.6923326835607537,1.0,0.06258465746696566,0.7131215801577169,0.589584922964642,1.0,0.08381132240053228
14,218.13,121,499,77.91590041633634,229.605,0,305,62.00517870250554,52.265,1,91,18.31891613721213,0.7553671215074723,0.6957439896036387,1.0,0.06137129726852922,0.6818526970436346,0.5729105179800154,1.0,0.08657369224975076
15,189.135,92,499,82.39039788298504,248.1,0,321,64.2303486557734,62.765,1,102,20.860864154352075,0.776472547108512,0.7022417153996101,1.0,0.06022202406203597,0.6564676767891078,0.5570718493037445,1.0,0.08920801682522454
16,162.34,73,499,86.52808763487577,264.455,0,328,66.38458057175961,73.205,1,116,23.25677023597742,0.8023927875243665,0.7089018843404808,1.0,0.05817592478735827,0.6348596031918917,0.5481583017584284,1.0,0.09177418426015484
17,138.54,54,499,89.77771768632138,276.78,0,339,67.5192256260817,84.68,1,126,25.824058744710353,0.8301348278102664,0.7082521117608837,1.0,0.05521524483275321,0.6188591824064446,0.5367357506715287,1.0,0.0928428971882123
18,117.825,47,499,92.7273757098202,285.49,0,343,68.24659617480741,96.685,1,139,28.419254832351452,0.8577136127355426,0.7246588693957114,1.0,0.050727071755046774,0.6080276981638683,0.5231789625652892,1.0,0.09359547962570151
19,100.855,33,499,95.35094645544817,290.03,0,346,68.63580310112707,109.115,1,153,30.964102655596708,0.8825519818063678,0.7137751786874594,1.0,0.04553455800771484,0.6017683375183301,0.5270578982418559,1.0,0.09413990410665028
20,86.405,22,499,97.56503294350048,292.44,0,356,68.8199632133251,121.155,1,172,33.443283947693146,0.9047547108512021,0.7360298895386614,1.0,0.039593640770060064,0.5988749223936969,0.5175961581514769,1.0,0.09444666288757142
21,74.915,18,499,99.38634717618474,292.005,0,353,68.59226977117618,133.08,1,189,35.98971935841522,0.9232545484080572,0.764782326185835,1.0,0.034024765451475904,0.5998209130955005,0.5221361965600214,1.0,0.09428981725739569
22,65.51,15,499,100.96877421675562,289.175,0,353,67.9075959147029,145.315,1,204,38.51209788387392,0.9387418778427551,0.7946718648473035,1.0,0.028679920256673482,0.6045685578975404,0.5155764443834036,1.0,0.09338581912608869
23,58.54,13,499,102.19209618465153,284.015,0,346,66.76106631019587,157.445,1,215,40.89632651734217,0.9504970760233918,0.8213125406107862,1.0,0.02420866153721527,0.6117313332037049,0.5170551295714695,1.0,0.09221712816041551
24,52.595,11,499,103.27594384894017,278.61,0,340,65.71912137706092,168.795,1,229,43.11201927572113,0.96022579597141,0.8609486679662118,1.0,0.01992671309208259,0.6184710566534989,0.5123021733946104,1.0,0.09120367316890358
25,47.815,8,499,104.19155520424582,271.44,0,327,64.26622079816421,180.745,1,236,45.594564330437585,0.9682155620532814,0.8884015594541911,1.0,0.016455137000156838,0.6291822505838847,0.5457615106065565,1.0,0.08955238811000715
26,43.965,6,499,104.95011389719963,264.05,0,319,62.77844507336212,191.985,1,249,47.963499260443164,0.9746076998050682,0.905458089668616,1.0,0.0134814933546506,0.6418238134278071,0.5455460660539909,1.0,0.08709057290358674
27,40.94,4,499,105.55770243195697,256.71,0,318,61.218004872774266,202.35,1,254,49.93339785259489,0.9793884015594542,0.9217024041585445,1.0,0.011107547682829105,0.6521275449153456,0.5579058544061012,1.0,0.08534786442556867
28,38.57,4,499,106.04272913316615,248.97,0,306,59.49265483990015,212.46,1,264,51.9390675086523,0.9831928200129955,0.937946718648473,1.0,0.009124657020790437,0.6642511010173267,0.5589650028860748,1.0,0.08363332452004676
