day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.79,499,494,1.1099821176521485,2.105,6,0,1.0675548542506705,0.105,2,0,0.3232607112489638
2,495.325,499,485,2.7907555577145393,4.395,15,0,2.732454305686248,0.28,4,0,0.5413550836864522
3,490.375,499,463,6.337602149474606,8.915,37,0,6.069759873720142,0.71,5,0,0.9382438422594036
4,480.065,499,416,13.494863158190649,18.455,80,0,12.782210274341736,1.48,6,0,1.3780767313132223
5,459.81,499,342,26.9265500106751,37.09,148,0,25.120251495076225,3.1,11,0,2.5480310656579106
6,423.32,499,248,48.08971515321739,70.61,237,0,44.65262798458392,6.07,19,0,4.270395930945418
7,364.52,499,141,75.88777485115304,124.4,337,0,70.00990597532154,11.08,29,0,6.666770518454092
8,285.605,499,75,100.70574567051911,195.19,386,0,91.2738653310043,19.205,46,0,10.397282936532577
9,198.845,499,24,113.24173003849138,270.645,415,0,100.11585738282166,30.51,64,0,14.394998433466315
10,124.78,499,9,108.76290011861144,331.005,429,0,93.20299871704368,44.215,81,1,17.627604408595342
11,73.22,499,4,95.0028912546017,367.215,428,0,78.01435749190254,59.565,102,1,20.874253213856083
12,41.925,499,1,80.66257888987823,382.175,423,0,63.753958395187354,75.9,119,1,23.10191534185666
13,24.515,499,0,69.98276726143257,383.57,422,0,54.57902021139792,91.915,139,1,24.359901457004597
14,15.67,499,0,64.23012255333224,376.51,418,0,50.411571416325806,107.82,156,1,25.541917464017722
15,11.345,499,0,61.75853429113213,365.725,410,0,48.52973367175279,122.93,172,1,26.466155499707043
16,9.285,499,0,60.95235617774009,352.385,404,0,47.396931552612315,138.33,189,1,27.33600897963478
17,8.41,499,0,60.78367524162548,339.055,393,0,46.24114175660865,152.535,206,1,28.138722671220155
18,7.94,499,0,60.77990940215914,326.155,397,0,44.98599419115727,165.905,222,1,29.099309684605974
19,7.685,499,0,60.788336746633476,313.73,389,0,43.70799749732457,178.585,238,1,30.038547680167046
20,7.605,499,0,60.795141426807504,300.96,376,0,41.9971092568244,191.435,243,1,30.689657056592473
21,7.555,499,0,60.79909228858252,288.985,360,0,40.60688823166948,203.46,256,1,31.653088158183696
22,7.52,499,0,60.80283317916251,277.48,352,0,39.21733797684321,215.0,264,1,32.5874162598458
23,7.51,499,0,60.803992694873166,266.48,341,0,37.67554689942609,226.01,274,1,33.287236300157346
24,7.5,499,0,60.805150535610814,256.135,332,0,36.12021768522639,236.365,282,1,33.88736553220932
25,7.495,499,0,60.805728827894626,245.94,322,0,34.68489019789743,246.565,291,1,34.64153510994958
26,7.495,499,0,60.805728827894626,235.885,308,0,33.50769468368535,256.62,306,1,35.65137730183208
27,7.49,499,0,60.80630670147109,226.79,289,0,32.22839192747843,265.72,314,1,36.384070731778685
28,7.49,499,0,60.80630670147109,217.89,276,0,31.032450190471927,274.62,319,1,37.175876978838424
29,7.49,499,0,60.80630670147109,209.195,264,0,29.978668714428377,283.315,323,1,38.0599338916819
30,7.49,499,0,60.80630670147109,200.63,253,0,29.00239290075646,291.88,331,1,38.9858317261141
31,7.485,499,0,60.806884156352055,192.61,249,0,27.975364251875714,299.905,335,1,39.77734481842671
32,7.485,499,0,60.806884156352055,184.825,233,0,26.97373326835127,307.69,344,1,40.55028394029064
33,7.485,499,0,60.806884156352055,177.1,223,0,26.06697982478848,315.415,349,1,41.381820286827136
34,7.485,499,0,60.806884156352055,170.27,215,0,24.93986939474894,322.245,354,1,41.92521428645088
35,7.485,499,0,60.806884156352055,163.495,205,0,24.12030098481339,329.02,362,1,42.65497431919112
36,7.485,499,0,60.806884156352055,157.035,201,0,23.523617449054207,335.48,368,1,43.45354592281661
37,7.485,499,0,60.806884156352055,150.75,195,0,22.929595104543207,341.765,378,1,44.217368230892376
38,7.485,499,0,60.806884156352055,144.855,189,0,22.23185217781643,347.66,385,1,44.85929313870784
39,7.485,499,0,60.806884156352055,139.035,182,0,21.449104771001213,353.48,391,1,45.45028318070229
40,7.485,499,0,60.806884156352055,133.2,175,0,20.725291033956836,359.315,398,1,46.07592352458292
41,7.485,499,0,60.806884156352055,127.665,168,0,19.946984381847003,364.85,403,1,46.63271976588772
42,7.485,499,0,60.806884156352055,122.455,164,0,19.161780820714604,370.06,405,1,47.1411480470722
43,7.485,499,0,60.806884156352055,117.775,159,0,18.391727848854533,374.74,409,1,47.57921086496354
44,7.485,499,0,60.806884156352055,113.09,150,0,17.85147826881319,379.425,413,1,48.11120258391336
45,7.485,499,0,60.806884156352055,108.715,142,0,17.250264727412997,383.8,418,1,48.57372782869233
46,7.485,499,0,60.806884156352055,104.275,139,0,16.66004684279189,388.24,421,1,49.05296491379669
47,7.485,499,0,60.806884156352055,100.215,133,0,16.15685597431859,392.3,428,1,49.505189819810575
48,7.485,499,0,60.806884156352055,96.24,131,0,15.59804136654221,396.275,431,1,49.92818334830852
49,7.485,499,0,60.806884156352055,92.31,129,0,15.127063171713306,400.205,437,1,50.37340942287331
50,7.485,499,0,60.806884156352055,88.895,126,0,14.614097104195467,403.62,438,1,50.730696999848654
51,7.485,499,0,60.806884156352055,85.44,122,0,14.290820049543768,407.075,442,1,51.14919919108653
52,7.485,499,0,60.806884156352055,82.025,116,0,13.81661569801859,410.49,443,1,51.51981518584785
53,7.485,499,0,60.806884156352055,78.705,112,0,13.451120332186264,413.81,445,1,51.906408818005396
54,7.485,499,0,60.806884156352055,75.56,103,0,12.901108206848905,416.955,447,1,52.22162834819193
55,7.485,499,0,60.806884156352055,72.51,101,0,12.774420892773517,420.005,452,1,52.628258979526194
56,7.485,499,0,60.806884156352055,69.77,96,0,12.443120841710376,422.745,454,1,52.93961645072385
57,7.485,499,0,60.806884156352055,67.06,94,0,12.055833259376538,425.455,454,1,53.23426915118028
58,7.485,499,0,60.806884156352055,64.295,89,0,11.694089689597119,428.22,455,1,53.54340370579751
59,7.485,499,0,60.806884156352055,61.735,84,0,11.37681566491111,430.78,457,1,53.833930381326496
60,7.485,499,0,60.806884156352055,59.25,80,0,11.047521834939602,433.265,460,1,54.11187717365092
61,7.485,499,0,60.806884156352055,56.795,76,0,10.734950901344234,435.72,462,1,54.38954599523549
62,7.485,499,0,60.806884156352055,54.545,73,0,10.50044148389885,437.97,463,1,54.65431888574153
63,7.485,499,0,60.806884156352055,52.335,73,0,10.248312767127292,440.18,467,1,54.91004612845581
64,7.485,499,0,60.806884156352055,50.28,71,0,9.97844913983034,442.235,470,1,55.141387706431146
65,7.485,499,0,60.806884156352055,48.265,67,0,9.718385156508834,444.25,471,1,55.36936275286441
66,7.485,499,0,60.806884156352055,46.355,67,0,9.3097978862818,446.16,471,1,55.558330070305395
67,7.485,499,0,60.806884156352055,44.57,65,0,9.117055638614257,447.945,475,1,55.76766209622193
68,7.485,499,0,60.806884156352055,42.53,61,0,8.871449321577995,449.985,476,1,56.00273481297733
69,7.485,499,0,60.806884156352055,40.86,58,0,8.63616330223755,451.655,476,1,56.1899683011874
70,7.485,499,0,60.806884156352055,39.145,56,0,8.336152119581554,453.37,477,1,56.373958669587886
71,7.485,499,0,60.806884156352055,37.57,54,0,8.193335936530627,454.945,479,1,56.5628744747314
72,7.485,499,0,60.806884156352055,36.005,53,0,7.973257753012872,456.51,479,1,56.73928650561117
73,7.485,499,0,60.806884156352055,34.47,51,0,7.703624416190644,458.045,481,1,56.90530770698049
