day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.53,493,499,1.2396708916474504,2.355,0,7,1.239620220655216,0.115,0,1,0.3198225010233082,0.9995590361445782,0.9967871485943776,1.0,0.0005745963716131025,0.9999442086467808,0.998612831071538,1.0,0.00017689188958910974
2,494.94,487,499,3.0152710154283677,4.78,0,13,2.90755384244792,0.28,0,3,0.5224603565062166,0.9977477911646586,0.9861847389558233,1.0,0.0027141794004567994,0.999057293568095,0.9939474794100797,1.0,0.0011969139199622374
3,489.75,475,499,5.952703030290874,9.575,0,25,5.626067737856946,0.675,0,4,0.8263104408898739,0.9917349397590361,0.9656224899598393,1.0,0.00816324934604919,0.9960097511537175,0.982647880542541,1.0,0.004024406917961761
4,481.07,453,499,10.722404103033224,17.415,0,43,9.925996272921436,1.515,0,7,1.4212228438423355,0.9777606425702811,0.9172690763052209,1.0,0.018834833058460062,0.9886272424075089,0.9555967807810221,1.0,0.009912030667691456
5,468.245,427,499,16.327520159928273,29.045,0,67,14.960684657699845,2.71,0,10,2.1816733239562494,0.9536835341365462,0.8687550200803212,1.0,0.03146722222123996,0.9751963918121886,0.9241166662073697,1.0,0.01762342718410066
6,449.725,392,499,22.93927695320143,45.595,0,97,20.784633263531433,4.68,0,14,3.2248407697047226,0.9182506024096385,0.8176706827309237,1.0,0.044000007058639774,0.9537914206937589,0.8850350183083879,1.0,0.026730118748384137
7,427.17,353,499,29.372347095003267,65.505,0,131,26.465108821325924,7.325,0,17,3.9225382767620385,0.8769477911646587,0.7614457831325301,1.0,0.054007631671930095,0.9261115627369069,0.8310269716685875,1.0,0.03628868965545466
8,400.345,308,499,35.352439091931736,88.735,0,173,31.37573839448237,10.92,0,24,5.171782737453024,0.8330457831325302,0.7153413654618473,1.0,0.05925987168448338,0.8922603533381899,0.7684144360292597,1.0,0.04527100280902037
9,369.815,276,499,40.639743092113214,114.635,0,197,35.16181938855793,15.55,1,32,6.901860502209515,0.7910795180722892,0.6989558232931727,1.0,0.058994504472486956,0.8532365930341201,0.7239543306907489,1.0,0.05240181079488438
10,337.365,251,499,44.714412311263885,141.265,0,212,37.69615065055512,21.37,1,45,8.699511913762084,0.7578538152610441,0.6947791164658634,1.0,0.05318343643083764,0.812591354349945,0.7089005908656204,1.0,0.05640358399295461
11,303.495,221,499,49.01420135709003,167.84,0,243,40.90821200010124,28.665,1,54,10.0227266874467,0.7374200803212851,0.6904417670682731,1.0,0.047059357077038844,0.7722391724088645,0.6646390966729478,1.0,0.06097016929265772
12,268.495,183,499,52.0261818026734,194.85,0,266,42.73545478262033,36.655,1,63,11.450833284725302,0.728259437751004,0.6880321285140563,1.0,0.04056545357637818,0.7315530361406463,0.6307130104054505,1.0,0.06235775878427256
13,234.86,144,499,54.03544714110075,219.315,0,299,43.191007055314905,45.825,1,73,13.23215115242427,0.7333590361445783,0.6897991967871486,1.0,0.03755610136072857,0.6965483376135585,0.5887323347191029,1.0,0.061733506177511124
14,201.65,114,499,55.59796008694154,242.015,0,315,43.54175233014744,56.335,1,89,15.049425271585129,0.7495357429718875,0.6960642570281125,1.0,0.03906555503790778,0.6644417548339696,0.5698646166657156,1.0,0.061326452297582344
15,171.875,87,499,56.17148344813245,260.435,0,325,42.766466163814655,67.69,1,104,16.990505773288824,0.7727911646586345,0.70714859437751,1.0,0.041796759635107705,0.6395478336038216,0.555152627238698,1.0,0.05931465176033555
16,144.405,72,499,56.77515359139625,276.385,0,339,42.61109364364563,79.21,1,119,18.301382543815517,0.8008281124497992,0.7183935742971888,1.0,0.04321783744912644,0.6184647306892068,0.5332838130323497,1.0,0.05858388794981622
17,120.2,58,499,56.707572190304475,288.47,0,350,41.65217423005014,91.33,1,127,19.960541477635367,0.8301911646586345,0.7175903614457831,1.0,0.04287305038383097,0.6033054808567282,0.5313653072949378,1.0,0.056769615636430786
18,98.965,48,499,56.635693550265586,297.01,0,352,40.79892968346819,104.025,1,141,21.09405534396531,0.85905140562249,0.7334939759036144,1.0,0.04016173427104921,0.5922099520947367,0.5355565663035181,1.0,0.055717126827230394
19,81.675,37,499,56.67512438114353,301.575,0,351,40.18893038671397,116.75,1,149,22.379268493216152,0.884477108433735,0.7551807228915662,1.0,0.03632667918836718,0.5853864607028835,0.5248962134914178,1.0,0.055289594759703034
20,67.31,30,499,57.001048213935825,303.55,0,351,39.84199319951942,129.14,1,170,23.669423483477598,0.9069028112449798,0.7746184738955824,1.0,0.032385631022012425,0.5836860654999111,0.5239047237921525,1.0,0.0546920600946282
