day,s,i,r,edgecount,suscedgecount
1,998,2,0,0.9999670130298532,1.0
2,988,12,0,0.993336632030348,0.9966424145786279
3,960,36,4,0.964143163450437,0.9814022876203234
4,916,77,7,0.9122876463796801,0.952111061230717
5,849,139,12,0.8387267029523339,0.9048713019666079
6,760,224,16,0.7646049810324922,0.8443173179036276
7,628,341,31,0.7505525317499587,0.7982569754292161
8,425,516,59,0.8921655945901369,0.8634786208325288
9,142,763,95,0.9964703941942933,0.9839980047495951
10,25,841,134,0.9996701302985321,0.9905193343382354
11,3,831,166,0.9999010390895596,0.975624795789187
12,1,790,209,0.9998020781791193,0.8536716963155387
13,1,761,238,0.9997690912089725,0.8292810764208091
14,0,734,266,1.0,
15,0,710,290,1.0,
16,0,679,321,1.0,
17,0,658,342,1.0,
18,0,624,376,1.0,
19,0,601,399,1.0,
20,0,585,415,1.0,
21,0,565,435,1.0,
22,0,549,451,1.0,
23,0,519,481,1.0,
24,0,491,509,1.0,
25,0,472,528,1.0,
26,0,460,540,1.0,
27,0,444,556,1.0,
28,0,428,572,1.0,
29,0,410,590,1.0,
30,0,393,607,1.0,
31,0,376,624,1.0,
32,0,362,638,1.0,
33,0,348,652,1.0,
34,0,342,658,1.0,
35,0,328,672,1.0,
36,0,318,682,1.0,
37,0,312,688,1.0,
38,0,298,702,1.0,
39,0,292,708,1.0,
40,0,276,724,1.0,
41,0,267,733,1.0,
42,0,248,752,1.0,
43,0,241,759,1.0,
44,0,226,774,1.0,
45,0,217,783,1.0,
46,0,208,792,1.0,
47,0,199,801,1.0,
48,0,186,814,1.0,
49,0,180,820,1.0,
50,0,176,824,1.0,
51,0,168,832,1.0,
52,0,165,835,1.0,
53,0,153,847,1.0,
54,0,144,856,1.0,
55,0,137,863,1.0,
56,0,132,868,1.0,
57,0,122,878,1.0,
58,0,117,883,1.0,
59,0,108,892,1.0,
60,0,104,896,1.0,
61,0,100,900,1.0,
62,0,94,906,1.0,
63,0,90,910,1.0,
64,0,89,911,1.0,
65,0,87,913,1.0,
66,0,82,918,1.0,
67,0,78,922,1.0,
68,0,76,924,1.0,
69,0,75,925,1.0,
70,0,68,932,1.0,
71,0,65,935,1.0,
72,0,62,938,1.0,
73,0,61,939,1.0,
74,0,60,940,1.0,
75,0,59,941,1.0,
76,0,56,944,1.0,
77,0,55,945,1.0,
78,0,54,946,1.0,
79,0,52,948,1.0,
80,0,50,950,1.0,
81,0,49,951,1.0,
82,0,45,955,1.0,
83,0,44,956,1.0,
84,0,42,958,1.0,
85,0,41,959,1.0,
86,0,40,960,1.0,
87,0,40,960,1.0,
88,0,38,962,1.0,
89,0,37,963,1.0,
90,0,32,968,1.0,
91,0,30,970,1.0,
92,0,30,970,1.0,
93,0,30,970,1.0,
94,0,29,971,1.0,
95,0,28,972,1.0,
96,0,27,973,1.0,
97,0,26,974,1.0,
98,0,25,975,1.0,
99,0,25,975,1.0,
100,0,25,975,1.0,
101,0,25,975,1.0,
102,0,25,975,1.0,
103,0,25,975,1.0,
104,0,24,976,1.0,
105,0,24,976,1.0,
106,0,23,977,1.0,
107,0,23,977,1.0,
108,0,23,977,1.0,
109,0,23,977,1.0,
110,0,23,977,1.0,
111,0,23,977,1.0,
112,0,23,977,1.0,
113,0,22,978,1.0,
114,0,21,979,1.0,
115,0,20,980,1.0,
116,0,20,980,1.0,
117,0,19,981,1.0,
118,0,19,981,1.0,
119,0,17,983,1.0,
120,0,16,984,1.0,
121,0,16,984,1.0,
122,0,16,984,1.0,
123,0,16,984,1.0,
124,0,16,984,1.0,
125,0,16,984,1.0,
126,0,15,985,1.0,
127,0,15,985,1.0,
128,0,13,987,1.0,
129,0,13,987,1.0,
130,0,12,988,1.0,
131,0,12,988,1.0,
132,0,12,988,1.0,
133,0,12,988,1.0,
134,0,12,988,1.0,
135,0,12,988,1.0,
136,0,12,988,1.0,
137,0,11,989,1.0,
138,0,11,989,1.0,
139,0,10,990,1.0,
140,0,10,990,1.0,
141,0,10,990,1.0,
142,0,10,990,1.0,
143,0,10,990,1.0,
144,0,9,991,1.0,
145,0,9,991,1.0,
146,0,9,991,1.0,
147,0,8,992,1.0,
148,0,8,992,1.0,
149,0,7,993,1.0,
150,0,7,993,1.0,
151,0,7,993,1.0,
152,0,7,993,1.0,
153,0,7,993,1.0,
154,0,7,993,1.0,
155,0,7,993,1.0,
156,0,6,994,1.0,
157,0,6,994,1.0,
158,0,5,995,1.0,
159,0,5,995,1.0,
160,0,5,995,1.0,
161,0,4,996,1.0,
162,0,4,996,1.0,
163,0,3,997,1.0,
164,0,3,997,1.0,
165,0,3,997,1.0,
166,0,3,997,1.0,
167,0,3,997,1.0,
168,0,3,997,1.0,
169,0,3,997,1.0,
170,0,3,997,1.0,
171,0,2,998,1.0,
172,0,2,998,1.0,
173,0,1,999,1.0,
174,0,1,999,1.0,
175,0,1,999,1.0,
176,0,1,999,1.0,
177,0,1,999,1.0,
178,0,1,999,1.0,
179,0,1,999,1.0,
180,0,1,999,1.0,
181,0,1,999,1.0,
182,0,1,999,1.0,
183,0,1,999,1.0,
184,0,1,999,1.0,
185,0,1,999,1.0,
186,0,1,999,1.0,
187,0,1,999,1.0,
188,0,1,999,1.0,
189,0,1,999,1.0,
190,0,1,999,1.0,
191,0,1,999,1.0,
192,0,1,999,1.0,
193,0,1,999,1.0,
194,0,1,999,1.0,
195,0,1,999,1.0,
196,0,1,999,1.0,
197,0,1,999,1.0,
198,0,1,999,1.0,
