day,s,i,r,edgecount,suscedgecount
1,998,2,0,0.9987727272727273,1.0
2,997,3,0,0.9977272727272727,0.9994883777297509
3,993,7,0,0.994,0.9976054772727794
4,986,14,0,0.9865454545454545,0.9938149064363523
5,976,23,1,0.978909090909091,0.9898546271769441
6,955,42,3,0.9648181818181818,0.9822372675616158
7,917,78,5,0.9368181818181818,0.9661151092463073
8,870,121,9,0.901090909090909,0.943807688177916
9,807,177,16,0.8587272727272727,0.913115775152114
10,728,247,25,0.8096363636363636,0.8698537929357212
11,630,332,38,0.7665454545454545,0.8154363873632807
12,529,416,55,0.7639545454545454,0.7774503979557381
13,397,528,75,0.7965454545454546,0.7435272741428985
14,258,649,93,0.871,0.7480269705581213
15,124,750,126,0.949590909090909,0.7939033828812633
16,47,788,165,0.9848636363636364,0.8361167653401601
17,19,780,201,0.9958636363636364,0.8891344051541498
18,7,764,229,0.9978636363636364,0.8410352452028798
19,5,732,263,0.9979090909090909,0.7828767931860375
20,1,707,292,0.9994090909090909,0.6981019840432698
21,1,681,318,0.9994090909090909,0.6981019840432698
22,1,643,356,0.9994090909090909,0.6981019840432698
23,1,610,389,0.9994545454545455,0.7213720501780454
24,1,576,423,0.9995,0.7446421163128211
25,1,559,440,0.9995,0.7446421163128211
26,0,530,470,1.0,
27,0,499,501,1.0,
28,0,477,523,1.0,
29,0,457,543,1.0,
30,0,441,559,1.0,
31,0,424,576,1.0,
32,0,412,588,1.0,
33,0,395,605,1.0,
34,0,377,623,1.0,
35,0,362,638,1.0,
36,0,351,649,1.0,
37,0,335,665,1.0,
38,0,324,676,1.0,
39,0,313,687,1.0,
40,0,297,703,1.0,
41,0,289,711,1.0,
42,0,273,727,1.0,
43,0,263,737,1.0,
44,0,256,744,1.0,
45,0,249,751,1.0,
46,0,229,771,1.0,
47,0,218,782,1.0,
48,0,210,790,1.0,
49,0,200,800,1.0,
50,0,194,806,1.0,
51,0,187,813,1.0,
52,0,182,818,1.0,
53,0,175,825,1.0,
54,0,167,833,1.0,
55,0,163,837,1.0,
56,0,156,844,1.0,
57,0,151,849,1.0,
58,0,148,852,1.0,
59,0,143,857,1.0,
60,0,136,864,1.0,
61,0,128,872,1.0,
62,0,125,875,1.0,
63,0,117,883,1.0,
64,0,111,889,1.0,
65,0,107,893,1.0,
66,0,99,901,1.0,
67,0,93,907,1.0,
68,0,86,914,1.0,
69,0,82,918,1.0,
70,0,78,922,1.0,
71,0,78,922,1.0,
72,0,72,928,1.0,
73,0,70,930,1.0,
74,0,67,933,1.0,
75,0,65,935,1.0,
76,0,63,937,1.0,
77,0,61,939,1.0,
78,0,56,944,1.0,
79,0,53,947,1.0,
80,0,52,948,1.0,
81,0,51,949,1.0,
82,0,49,951,1.0,
83,0,49,951,1.0,
84,0,47,953,1.0,
85,0,44,956,1.0,
86,0,44,956,1.0,
87,0,43,957,1.0,
88,0,40,960,1.0,
89,0,40,960,1.0,
90,0,40,960,1.0,
91,0,37,963,1.0,
92,0,37,963,1.0,
93,0,32,968,1.0,
94,0,30,970,1.0,
95,0,30,970,1.0,
96,0,27,973,1.0,
97,0,26,974,1.0,
98,0,26,974,1.0,
99,0,25,975,1.0,
100,0,25,975,1.0,
101,0,24,976,1.0,
102,0,24,976,1.0,
103,0,23,977,1.0,
104,0,21,979,1.0,
105,0,20,980,1.0,
106,0,19,981,1.0,
107,0,18,982,1.0,
108,0,18,982,1.0,
109,0,18,982,1.0,
110,0,18,982,1.0,
111,0,18,982,1.0,
112,0,18,982,1.0,
113,0,18,982,1.0,
114,0,16,984,1.0,
115,0,15,985,1.0,
116,0,14,986,1.0,
117,0,13,987,1.0,
118,0,13,987,1.0,
119,0,11,989,1.0,
