day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.795,494,499,1.1086571169730817,2.105,0,6,1.1045702227040262,0.1,0,1,0.30075282427025135,0.9997002746808854,0.9972531911455809,1.0,0.0004416502952063405,0.9999465381677197,0.999295506042416,1.0,0.00014193865565762832
2,495.245,485,499,2.7500525349024922,4.47,0,13,2.6427296684493693,0.285,0,4,0.5525409555297132,0.9982113427047988,0.988043302633705,1.0,0.002217711369358259,0.99921378022476,0.9945273380933526,1.0,0.000987583874886317
3,490.54,473,499,5.646041883011819,8.895,0,24,5.400909564194071,0.565,0,5,0.8241182283333846,0.9929390854742285,0.9660688317983519,1.0,0.0074142503436374135,0.9965587350856615,0.983792602060001,1.0,0.0036616306855123677
4,482.24,456,499,9.911791870819943,16.395,0,42,9.363619055100713,1.365,0,6,1.284533037966771,0.9800727096461463,0.9222814671190822,1.0,0.01720464229189739,0.9898329226475284,0.9590817030735214,1.0,0.009032129801982489
5,470.045,433,499,14.988872757237726,27.435,0,61,13.984764682184695,2.52,0,9,1.867360483645137,0.9575626110841816,0.8804330263370496,1.0,0.028618522245743818,0.9774042406946769,0.9319708054934376,1.0,0.015901060167411152
6,452.9,405,499,21.259109782484273,42.75,0,90,19.60713386735711,4.35,0,13,2.6002512441422487,0.924453869768945,0.8311520439489417,1.0,0.04143072246453229,0.9576721765020522,0.8960998183422718,1.0,0.024795982244894533
7,431.06,364,499,28.75238945718228,61.97,0,122,26.029729813635303,6.97,0,18,3.810735958146873,0.8843326870253676,0.7724995960575214,1.0,0.05389448559591464,0.9310755418974643,0.8447838783197457,1.0,0.03552863463389704
8,404.95,330,499,35.59074324912484,84.63,0,155,31.69790031566935,10.42,0,25,5.2239879643100515,0.84091452577153,0.7169171110033932,1.0,0.06144270682178108,0.8981604771745174,0.7855195674338021,1.0,0.045709156636431915
9,374.945,290,499,41.820650509589484,110.37,0,186,36.586279933835634,14.685,1,33,6.569747553336645,0.7978994991113265,0.6944579091937308,1.0,0.06325046716602165,0.8591698861161166,0.73712546989379,1.0,0.05457056051348144
10,342.105,251,499,46.75214207867616,137.865,0,220,40.202837158313706,20.03,1,46,8.076213601103754,0.7621037324285023,0.6804007109387623,1.0,0.05866037654333439,0.817253853557354,0.6829996661953509,1.0,0.060422976271408885
11,308.285,220,499,50.72414087332267,164.28,0,244,42.91503350228812,27.435,1,51,9.753534342011825,0.7400581677169171,0.6902569074163839,1.0,0.050896663787536975,0.7769953184261459,0.6434406635790147,1.0,0.0640228724840576
12,273.425,181,499,53.52587666131037,191.37,0,275,44.186824703602944,35.205,1,61,11.37541097606464,0.7294619486185167,0.6946194861851672,1.0,0.042084232790969484,0.7366933551036241,0.6115805460294061,1.0,0.0649344202753166
13,239.3,152,499,55.750701372427464,216.51,0,291,44.797140746876664,44.19,1,75,13.188768634351431,0.7325698820487961,0.6926805622879302,1.0,0.037565784642927695,0.7004834960978209,0.5985297506771975,1.0,0.06431571038862448
14,206.875,120,499,57.24196526971886,238.945,0,313,45.06190019568896,54.18,1,88,14.860747257295854,0.7468791404104056,0.6996283729196963,1.0,0.038364485531337145,0.6693074145279294,0.5699113263811226,1.0,0.06351451162597839
15,176.055,97,499,58.40640818940965,259.12,0,322,44.81425204027897,64.825,1,98,16.601579358179436,0.7695758603974794,0.7002746808854419,1.0,0.04203907408765182,0.6422876085903226,0.5564405834828126,1.0,0.06186322893933174
16,148.42,76,499,58.464038682727676,275.42,0,327,43.721176865824,76.16,1,110,17.98783508528128,0.7962562611084182,0.70803037647439,1.0,0.04461885424060423,0.6201891844202728,0.5427544882401155,1.0,0.05979825177217975
17,123.62,58,499,58.325766822022,288.42,0,337,42.56173287740569,87.96,1,121,19.502310132456433,0.8253199224430441,0.7149781871061561,1.0,0.04554079496981074,0.6032476932607228,0.5402030091548367,1.0,0.05799542389492947
18,102.64,46,499,58.1258416484156,296.195,0,334,41.584532481543455,101.165,1,134,21.275124668218545,0.8538091775731137,0.726126999515269,1.0,0.04405225493855888,0.5926135289685903,0.5363749435560307,1.0,0.05677264847547351
19,84.66,34,499,57.71550743946531,301.75,0,340,40.53979371397761,113.59,1,153,22.88340339096807,0.8800129261593149,0.7563418969138794,1.0,0.040782427928880385,0.5864703465175687,0.5384761198116282,1.0,0.05529474662061718
20,70.07,24,499,57.60483211864336,303.555,0,339,39.87073302259181,126.375,1,164,24.08536691639734,0.9025036354823074,0.7881725642268541,1.0,0.035880499930057104,0.5837231088231534,0.5256029850899623,1.0,0.05482336194593489
21,58.265,19,499,57.45179123911556,302.88,0,339,39.48329078554979,138.855,1,177,25.211148028692048,0.9215438681531749,0.8130554209080627,1.0,0.030023235359487543,0.5848920132120132,0.535235269878609,1.0,0.05477627046751482
22,48.87,16,499,57.636908017598806,299.59,0,337,39.28163865826364,151.54,1,188,26.538838515442674,0.9370164808531265,0.8429471643238002,1.0,0.025018113869508814,0.588840449791206,0.5369164452535479,1.0,0.0552633303694935
23,41.4,13,499,57.946431682404906,294.98,0,339,38.860523690598114,163.62,1,201,27.631560136515805,0.9494958797867185,0.8697689449022459,1.0,0.020745706560384543,0.5961355531502527,0.5356071390472421,1.0,0.054843326453637924
24,35.56,10,499,58.21746098739702,288.87,0,346,38.47446585221247,175.57,1,219,28.848505704924055,0.959246243334949,0.8938439166262724,1.0,0.016910032982767637,0.60483215895153,0.533579107207522,1.0,0.054872202316691626
25,30.87,9,499,58.487494690539435,281.95,0,343,38.00750388750613,187.18,1,225,29.701658921911548,0.9671093876232024,0.9156568104701891,1.0,0.013395935712696613,0.6148373203039674,0.5434633419472477,1.0,0.055128566108279424
26,27.155,8,499,58.763395564683435,274.575,0,332,37.286940807390856,198.27,1,236,30.614101588653593,0.9731911455808693,0.9271287768621749,1.0,0.010878075978705182,0.6249375545907747,0.5574963202457146,1.0,0.05482258214969943
27,23.87,7,499,59.02978636579979,266.615,0,332,36.52873550491367,209.515,1,246,31.39647221164638,0.9785458070770723,0.9461948618516723,1.0,0.008417309759763241,0.6380230663072394,0.5569740816487098,1.0,0.054542968056503494
28,21.145,5,499,59.292003536877424,258.72,0,328,35.79733012699559,220.135,1,258,32.30611708337951,0.9828405235094523,0.9560510583292939,1.0,0.0067764058598331015,0.65142499303319,0.5580038708054615,1.0,0.05410969345374887
29,19.075,3,499,59.50574800156814,250.605,0,318,34.78258350924913,230.32,1,267,32.95432502249806,0.9860930683470674,0.9673614477298432,1.0,0.005538059324736539,0.6648118442834532,0.5721197986978684,1.0,0.05394994934309715
30,17.34,2,499,59.69002340820752,241.965,0,309,33.82208512512283,240.695,1,275,33.913309152727074,0.9887033446437228,0.9707545645500081,1.0,0.004671299273778815,0.6778442536802086,0.5675366179815907,1.0,0.05365070676832979
31,15.99,2,499,59.84183424351346,233.075,0,296,32.54311982956161,250.935,1,287,34.70233472226155,0.9907117466472775,0.9762481822588464,1.0,0.004082471341558593,0.6926290489957723,0.5675366179815907,1.0,0.054004520229963965
32,14.71,1,499,59.98472083512887,225.175,0,286,31.56845278209363,260.115,1,295,35.566086480489915,0.9924834383583777,0.980772338019066,1.0,0.0034884552949760424,0.706146958676348,0.5912451008306179,1.0,0.05274737980605265
33,13.845,0,499,60.08428732135028,216.775,0,278,30.67112591386434,269.38,1,305,36.54494857475734,0.9937186944579092,0.9840038778477945,1.0,0.0031005548060239556,0.7194536214653229,0.5833333333333334,1.0,0.053132777882308885
34,13.125,0,499,60.16417551230446,208.62,0,269,29.81796699607293,278.255,1,315,37.5573260322599,0.9947018904507998,0.9852964937792859,1.0,0.0027346068807164296,0.7334566992010105,0.6115667486049964,1.0,0.05194936731361045
35,12.465,0,499,60.23846060183136,200.8,0,262,28.7797039036874,286.735,1,319,38.29251045287994,0.9955776377443851,0.98691226369365,1.0,0.0023397528790119475,0.7461551816173893,0.6293859649122807,1.0,0.05266314810020922
36,11.815,0,499,60.31284249518709,193.03,0,248,27.494158356250743,295.155,1,328,38.93172705980685,0.9963596703829374,0.9888511875908871,1.0,0.0020845392429202744,0.7602414220540263,0.6293859649122807,1.0,0.05343934879449025
37,11.405,0,499,60.36015004593541,185.655,0,240,26.667239891242684,302.94,1,337,39.81889150394589,0.9968670221360479,0.9909516884795605,1.0,0.0019009860931776565,0.7733920349323654,0.6568627450980392,1.0,0.0541399654169775
38,11.02,0,499,60.40358071185906,178.485,0,231,25.787297231242803,310.495,1,346,40.592099820521675,0.9972927775084828,0.9917595734367426,1.0,0.001726044293979661,0.7825446210172812,0.6568627450980392,1.0,0.054743668052413805
39,10.61,0,499,60.44980392002813,171.56,0,225,24.97770664303928,317.83,1,353,41.41433126552757,0.9977298432703183,0.9928906123767975,1.0,0.0015248521059828,0.7930019451564582,0.618421052631579,1.0,0.05730334379938397
40,10.25,0,499,60.49201533754674,164.845,0,215,24.156753063956366,324.905,1,358,42.16104533474701,0.9981184359347229,0.9935369203425433,1.0,0.0013827361186160697,0.8059656477312186,0.618421052631579,1.0,0.057258491143089
41,9.94,0,499,60.5248933379303,158.5,0,206,23.575815902686955,331.56,1,363,42.974532600847525,0.9984213927936662,0.9948295362740346,1.0,0.0011689377197445676,0.8143698546392049,0.618421052631579,1.0,0.05873120523425995
42,9.715,0,499,60.549193215062544,152.075,0,200,22.77747664275074,338.21,1,371,43.68245280907525,0.9986540636613347,0.9956374212312167,1.0,0.0009794394752175276,0.8232098283221785,0.618421052631579,1.0,0.05882638701532813
43,9.54,0,499,60.56981021554995,145.67,0,192,22.08073582271121,344.79,1,377,44.44267834291109,0.9988196800775571,0.9959605752140895,1.0,0.0009179129256613131,0.831575738462781,0.5,1.0,0.06284582766989201
44,9.345,0,499,60.59326442326191,139.915,0,180,21.278667331792313,350.74,1,386,45.01794617024344,0.9990038778477945,0.9961221522055259,1.0,0.000844296546488643,0.8436296113574753,0.5714285714285714,1.0,0.06217760252766066
45,9.135,0,499,60.61698499056789,134.26,0,172,20.78273345953923,356.605,1,390,45.74463721761114,0.9991735336888027,0.996930037162708,1.0,0.0007387851787966864,0.8522304704084397,0.5714285714285714,1.0,0.062491682373242825
