day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.78,499,492,1.1304821757766588,2.13,8,0,1.1531473209085616,0.09,2,0,0.30391085707033594
2,495.005,499,482,3.064626351346412,4.735,17,0,3.0398980080748577,0.26,2,0,0.4727764672016771
3,489.635,499,457,6.927606633487625,9.735,39,0,6.663089283055559,0.63,4,0,0.8101739995505525
4,478.46,499,401,14.99810373273533,20.065,93,0,14.213404919194588,1.475,10,0,1.4731687380111167
5,456.69,499,327,28.78116881559816,40.275,161,0,27.049914312648163,3.035,13,0,2.4172277405632974
6,417.47,499,223,50.765290045136496,76.275,254,0,47.20147530911279,6.255,23,0,4.510175541715138
7,353.72,499,112,79.36533172233949,134.57,352,0,72.85412629764335,11.71,36,0,7.5225556974412315
8,270.4,499,53,102.18059684626675,209.495,392,0,92.21114058093079,20.105,55,0,11.363521598324082
9,183.675,499,21,110.817108483588,284.645,427,0,97.88388657616882,31.68,70,1,14.609063064347776
10,111.83,499,7,104.3663873767333,342.2,428,0,89.18289039775784,45.97,85,1,17.79698749280606
11,64.565,499,1,90.55521525594344,373.465,429,0,74.19212310382598,61.97,106,1,20.38102132256266
12,36.64,499,0,75.7111702890179,385.185,425,0,59.483799365328665,78.175,124,1,22.50794108887576
13,21.535,499,0,65.79310326459702,384.415,421,0,51.460408502227025,94.05,138,1,24.093984736911256
14,14.075,499,0,61.68659135309569,376.32,420,0,48.88235903805818,109.605,149,1,24.800287220739108
15,10.43,499,0,60.83923208591658,365.11,421,0,48.314171792341604,124.46,166,1,25.703535920063022
16,8.825,499,0,60.72124606443854,351.93,416,0,47.31180757145505,139.245,177,1,26.475644918856027
17,8.16,499,0,60.74027746506154,338.69,405,0,45.91902311043958,153.15,192,1,27.111856517381746
18,7.83,499,0,60.768785791993274,324.955,394,0,44.309702364359104,167.215,207,1,27.94986133675297
19,7.72,499,0,60.780365779761546,312.155,381,0,42.856438801347785,180.125,217,1,29.054261746396875
20,7.64,499,0,60.78903630321314,299.275,369,0,41.55252624312904,193.085,234,1,30.392040993965747
21,7.6,499,0,60.79366206056079,287.33,359,0,39.939918445424205,205.07,247,1,31.17715791856911
22,7.555,499,0,60.79876168237765,276.355,351,0,38.48812353527164,216.09,253,1,31.975837297157227
23,7.525,499,0,60.80225279316233,265.435,334,0,37.20479483606878,227.04,264,1,32.997310686824385
24,7.515,499,0,60.80341314639547,255.14,319,0,35.965790557865695,237.345,276,1,33.95409219644109
25,7.505,499,0,60.804571824607656,245.135,305,0,34.75219923628998,247.36,286,1,34.88430843336831
26,7.505,499,0,60.804571824607656,235.195,299,0,33.57519087378439,257.3,298,1,35.86196316447345
27,7.5,499,0,60.805150535610814,225.63,287,0,32.342282171801074,266.87,309,1,36.724467765555396
28,7.5,499,0,60.805150535610814,216.325,273,0,31.208479955062334,276.175,316,1,37.63691087617986
29,7.5,499,0,60.805150535610814,207.605,265,0,30.16635576433624,284.895,330,1,38.51977205534815
30,7.495,499,0,60.80572882789465,199.5,249,0,29.16509926393835,293.005,338,1,39.32387072816238
31,7.495,499,0,60.80572882789465,191.54,241,0,28.003739879455043,300.965,345,1,39.997283513286376
32,7.495,499,0,60.80572882789465,184.015,236,0,27.196008704352856,308.49,355,1,40.846690940687246
33,7.495,499,0,60.80572882789465,176.86,225,0,26.26728480936469,315.645,361,1,41.55058641169556
34,7.495,499,0,60.80572882789465,169.795,218,0,25.552841594778442,322.71,372,1,42.376108514873344
35,7.49,499,0,60.80630670147109,163.005,212,0,24.690139528762263,329.505,376,1,43.06393488102528
36,7.49,499,0,60.80630670147109,156.585,204,0,23.730750464069608,335.925,387,1,43.641865647402504
37,7.49,499,0,60.80630670147109,150.1,200,0,23.165344068870336,342.41,399,1,44.44851236269085
38,7.49,499,0,60.80630670147109,144.2,193,0,22.204395418011202,348.31,400,1,44.954068127434596
39,7.49,499,0,60.80630670147109,138.605,185,0,21.39997123465872,353.905,403,1,45.49698730983574
40,7.49,499,0,60.80630670147109,133.25,177,0,20.659174899731322,359.26,409,1,46.03660767510084
41,7.49,499,0,60.80630670147109,127.635,171,0,19.956781822315882,364.875,412,1,46.640174790866865
42,7.49,499,0,60.80630670147109,122.44,167,0,19.407463725103447,370.07,417,1,47.24261235484923
43,7.49,499,0,60.80630670147109,117.385,160,0,18.657634136132828,375.125,417,1,47.743024168813584
