day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.935,493,499,1.107659490880973,1.99,0,7,1.120794764674877,0.075,0,1,0.2640523018086611,0.9997009828419123,0.9963351657504581,1.0,0.0005352642423827654,0.9999419823222753,0.997986768987024,1.0,0.00020641637734837904
2,495.71,486,499,2.594137185789038,4.105,0,14,2.5918261542916707,0.185,0,2,0.42624337776137616,0.9984016325170748,0.9890054972513743,1.0,0.0020146417779827036,0.9993068195629603,0.995202100575708,1.0,0.0008991646611075988
3,491.585,475,499,5.411951690982433,7.84,0,23,5.097481888936951,0.575,0,4,0.7984753058613343,0.994112110611361,0.9703481592537064,1.0,0.006444363109543407,0.9971675363961183,0.9854628358277855,1.0,0.003149314368632027
4,484.425,458,499,9.564085615903997,14.415,0,40,8.970234138667317,1.16,0,6,1.2090113906467415,0.9833908045977011,0.9283691487589538,1.0,0.015584235773061252,0.9916176560798733,0.9620642812016591,1.0,0.00805658469099972
5,473.17,439,499,15.631468711236057,24.625,0,57,14.519242992850106,2.205,0,8,1.8682684859726109,0.9630667999333666,0.8893886390138264,1.0,0.029021584065548348,0.9804225624094899,0.9373698170251692,1.0,0.016004124381742774
6,458.145,407,499,22.339634539463354,38.11,0,86,20.43614641761038,3.745,0,14,2.719735244282975,0.9345727136431785,0.8292520406463435,1.0,0.042821990112062676,0.9636164740500048,0.8957367015592484,1.0,0.025285452413954038
7,438.38,371,499,29.85586143978361,55.715,0,116,26.96813259903988,5.905,0,16,3.6788100271800386,0.8981634182908546,0.7816091954022989,1.0,0.05541353616084556,0.9400862553481908,0.8531607955588832,1.0,0.03564810919299601
8,414.405,327,499,37.95250900399724,76.545,0,155,33.79256816692959,9.05,0,25,5.022312026393052,0.8577427952690322,0.7304680992836915,1.0,0.06540041401802182,0.9103729616003094,0.7921173986016655,1.0,0.047183437726169015
9,386.205,293,499,45.65979698051128,100.62,0,179,39.835914706487074,13.175,0,34,6.835054120057909,0.8166691654172914,0.7139763451607529,1.0,0.07016464048900749,0.8748278784673735,0.7576701059939462,1.0,0.05724023697155042
10,355.115,252,499,52.911909109652626,126.37,0,213,45.42477463624633,18.515,1,39,8.572468200890357,0.78127936031984,0.7001499250374813,1.0,0.06983809922139568,0.8358301262431198,0.7035248324740968,1.0,0.06633330313329244
11,322.925,208,499,58.8226136309146,152.235,0,252,49.52487598882548,24.84,1,50,10.730335526092025,0.7563734799267032,0.6941529235382309,1.0,0.06418440716517865,0.7967873598932533,0.6540493753100337,1.0,0.0729625766636372
12,290.405,176,499,62.63246043787925,177.26,0,270,51.34426518939768,32.335,1,62,13.113450649607778,0.7415059137098118,0.6804930867899384,1.0,0.05609615672811073,0.7586950291178889,0.6330176589644553,1.0,0.07523281227909168
13,257.585,142,499,66.05124228990853,201.855,0,290,52.818871066158906,40.56,1,74,15.218885385001393,0.7385632183908046,0.6966516741629185,1.0,0.05079165568084955,0.7224804197008416,0.6002326519366248,1.0,0.07625882694419048
14,225.825,120,499,69.30084712368458,223.965,0,299,54.417091748566094,50.21,1,84,17.18962816883817,0.7475587206396801,0.7013160086623355,1.0,0.049861769606986545,0.6903573237992123,0.5889782377549305,1.0,0.07756351698414853
15,195.99,109,499,71.59679044489388,243.695,0,318,55.15298025633593,60.315,1,98,19.068924837870686,0.7647809428619025,0.6981509245377311,1.0,0.05092539263907354,0.6628707576525319,0.5699556118521687,1.0,0.07748401933824575
