day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.745,494,499,1.0797240481254975,2.19,0,6,1.09539924113879,0.065,0,1,0.24714449621638404,0.999614238670221,0.9971773561235691,1.0,0.0005517587051358891,0.9999447405516935,0.9988454139996482,1.0,0.0001484274139073502
2,495.0,483,499,3.037454633943746,4.805,0,17,2.9953020166344277,0.195,0,2,0.4217396372266189,0.9976015367727772,0.980084679316293,1.0,0.003159853963698013,0.9989526790269949,0.989888359949042,1.0,0.001434209268388762
3,489.78,467,499,6.331829143423523,9.585,0,31,6.115535452382459,0.635,0,3,0.7646557999925923,0.991175317547436,0.9484083424807903,1.0,0.009553028619832841,0.9957013874812184,0.973119471631067,1.0,0.004783358455463779
4,481.11,445,499,11.384018596127854,17.39,0,51,10.712220044951343,1.5,0,5,1.2955276761995458,0.9767304375098008,0.9034028540065862,1.0,0.020952285215101233,0.9880271079601166,0.9466221066146661,1.0,0.011180073984456666
5,468.165,416,499,17.3340741208794,29.15,0,76,16.048215668125025,2.685,0,10,2.082657511824205,0.9524658930531598,0.8544770268151168,1.0,0.034157859657381044,0.9744158895058788,0.913181442684218,1.0,0.01939455405656119
6,450.105,388,499,24.45699692301699,45.17,0,103,22.196045190766597,4.725,0,18,3.0947150606368696,0.9182836757095814,0.7981809628351889,1.0,0.04736125168946002,0.9535851738062804,0.8710038852934119,1.0,0.02914181827750822
7,427.27,349,499,31.615419874949414,65.19,0,137,28.019266522919764,7.54,0,23,4.4005938384101375,0.8771914693429512,0.7462756782185981,1.0,0.05692548732558268,0.9258485143147996,0.8179865688755871,1.0,0.03895890790036736
8,400.195,304,499,38.52489862504964,88.76,0,174,33.66883353724619,11.045,1,32,5.886102787936238,0.8327058177826564,0.7067586639485651,1.0,0.06256599947827422,0.8912443937515849,0.753267912463134,1.0,0.04899644762058975
9,369.045,270,499,44.34405202221311,115.245,0,199,38.04011338220028,15.71,1,44,7.588400298842793,0.7900023522032303,0.7022110710365376,1.0,0.06138087173740409,0.8510078558435369,0.71959503020471,1.0,0.05653594203543068
10,335.33,225,499,48.903875564479854,143.2,0,238,41.32479514126278,21.47,1,49,9.117827255950111,0.7559393131566567,0.6938999529559354,1.0,0.055147638953597575,0.8083941360958733,0.6793975469214205,1.0,0.06127431685066785
11,300.045,187,499,53.51159152123656,171.285,0,266,44.33771464226017,28.67,1,65,11.103944701757952,0.7357213423239767,0.6904500548847421,1.0,0.048257710293312876,0.7662230419544482,0.6353719402182146,1.0,0.06523533633381641
12,264.83,153,499,56.21263560810906,197.89,0,288,45.2438163130926,37.28,1,70,13.210000779826439,0.7293170769954525,0.6898228006899796,1.0,0.0428584485211698,0.7267706790162849,0.6128047590070013,1.0,0.06476867149051752
13,230.1,127,499,58.710943395348885,223.29,0,302,46.216617994986095,46.61,1,84,15.090277744695767,0.7362223616120432,0.6929590716637918,1.0,0.0434536030775879,0.6905233197147592,0.5895500493912255,1.0,0.06494191723657865
14,197.075,101,499,60.47491589296594,246.23,0,318,46.81683651107285,56.695,1,92,16.498575391522408,0.7541422298886624,0.6945272071506978,1.0,0.04602257195221998,0.6586683477376569,0.5655908990967632,1.0,0.06521924520220887
15,165.86,80,499,61.63868132249326,266.2,0,330,46.85077347146333,67.94,1,104,18.18405066239264,0.7803802728555748,0.7075427316920182,1.0,0.04804111646135652,0.6320296548004,0.5517491616894842,1.0,0.06443218068401936
16,138.24,61,499,61.850138221267926,281.455,0,337,45.713747478660224,80.305,1,118,19.871243205513426,0.810468872510585,0.7156970362239298,1.0,0.048204660259146374,0.6125963724631042,0.5415785475846158,1.0,0.06253091214071664
