day,s,i,r,edgecount,suscedgecount
1,990,10,0,0.9898778359511344,0.995738880811664
2,953,47,0,0.9286794648051192,0.9632043033004154
3,888,105,7,0.861477603257708,0.9116625629135862
4,739,245,16,0.8342059336823735,0.8356640614397282
5,427,528,45,0.963001745200698,0.9246534136265723
6,93,828,79,0.9993949970913322,0.9940050218708831
7,15,870,115,0.9999534613147179,0.9970692431561996
8,4,853,143,1.0,1.0
9,0,830,170,1.0,
10,0,793,207,1.0,
11,0,765,235,1.0,
12,0,741,259,1.0,
13,0,709,291,1.0,
14,0,682,318,1.0,
15,0,661,339,1.0,
16,0,637,363,1.0,
17,0,610,390,1.0,
18,0,588,412,1.0,
19,0,564,436,1.0,
20,0,547,453,1.0,
21,0,519,481,1.0,
22,0,500,500,1.0,
23,0,481,519,1.0,
24,0,462,538,1.0,
25,0,439,561,1.0,
26,0,419,581,1.0,
27,0,397,603,1.0,
28,0,388,612,1.0,
29,0,368,632,1.0,
30,0,350,650,1.0,
31,0,340,660,1.0,
32,0,324,676,1.0,
33,0,313,687,1.0,
34,0,304,696,1.0,
35,0,297,703,1.0,
36,0,278,722,1.0,
37,0,265,735,1.0,
38,0,253,747,1.0,
39,0,243,757,1.0,
40,0,235,765,1.0,
41,0,224,776,1.0,
42,0,219,781,1.0,
43,0,216,784,1.0,
44,0,212,788,1.0,
45,0,203,797,1.0,
46,0,192,808,1.0,
47,0,185,815,1.0,
48,0,179,821,1.0,
49,0,171,829,1.0,
50,0,166,834,1.0,
51,0,163,837,1.0,
52,0,158,842,1.0,
53,0,150,850,1.0,
54,0,146,854,1.0,
55,0,143,857,1.0,
56,0,138,862,1.0,
57,0,131,869,1.0,
58,0,127,873,1.0,
59,0,119,881,1.0,
60,0,114,886,1.0,
61,0,109,891,1.0,
62,0,108,892,1.0,
63,0,102,898,1.0,
64,0,97,903,1.0,
65,0,95,905,1.0,
66,0,90,910,1.0,
67,0,86,914,1.0,
68,0,84,916,1.0,
69,0,83,917,1.0,
70,0,80,920,1.0,
71,0,77,923,1.0,
72,0,75,925,1.0,
73,0,69,931,1.0,
74,0,65,935,1.0,
75,0,63,937,1.0,
76,0,60,940,1.0,
77,0,57,943,1.0,
78,0,55,945,1.0,
79,0,52,948,1.0,
80,0,51,949,1.0,
81,0,50,950,1.0,
82,0,44,956,1.0,
83,0,44,956,1.0,
84,0,43,957,1.0,
85,0,42,958,1.0,
86,0,41,959,1.0,
87,0,39,961,1.0,
88,0,38,962,1.0,
89,0,36,964,1.0,
90,0,35,965,1.0,
91,0,33,967,1.0,
92,0,33,967,1.0,
93,0,31,969,1.0,
94,0,29,971,1.0,
95,0,29,971,1.0,
96,0,29,971,1.0,
97,0,29,971,1.0,
98,0,27,973,1.0,
99,0,26,974,1.0,
100,0,25,975,1.0,
101,0,23,977,1.0,
102,0,22,978,1.0,
103,0,21,979,1.0,
104,0,20,980,1.0,
105,0,19,981,1.0,
106,0,18,982,1.0,
107,0,17,983,1.0,
108,0,15,985,1.0,
109,0,14,986,1.0,
110,0,13,987,1.0,
111,0,12,988,1.0,
112,0,12,988,1.0,
113,0,11,989,1.0,
