day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std
1,497.81,494,499,1.0768929809699304,2.095,0,6,1.0778608071536835,0.095,0,2,0.3263549259448097,0.9997101802240622,0.997564539698003,1.0,0.00045310074974236797,0.9999541665473158,0.9988409175222526,1.0,0.00013314869831478903
2,495.295,483,499,2.9121086663141784,4.415,0,17,2.82714320356563,0.29,0,3,0.5723090847105357,0.998096281863939,0.9811657736645559,1.0,0.002683554819822692,0.9991659932199615,0.9918622169634128,1.0,0.001227879556151028
3,490.62,464,499,6.178712035049085,8.735,0,36,5.8597318442427175,0.645,0,5,0.9662521493277012,0.9926416626075661,0.9392758564702062,1.0,0.009153644557748152,0.9964062126018816,0.9687028649686905,1.0,0.004624012365001704
4,482.51,440,499,10.875258906408027,16.23,0,58,10.235768401730732,1.26,0,8,1.4256797726243973,0.9798790388050008,0.8879688261081344,1.0,0.01987164831772766,0.9896649560800377,0.9372486042950633,1.0,0.010650266663984468
5,470.28,403,499,16.88005572878938,27.285,0,87,15.66944262444596,2.435,0,11,2.0898835052046874,0.9576221789251502,0.8337392433836662,1.0,0.0328752594067818,0.9772655870023921,0.8970629459638866,1.0,0.018744582614407822
6,453.405,372,499,23.3279217821341,42.325,0,112,21.316221086464537,4.27,0,16,2.9445631698617936,0.9259709368403962,0.7847053093034584,1.0,0.04568813978244536,0.9582682383962324,0.8550567690185004,1.0,0.028042310279245256
7,432.225,334,499,29.621131513850106,60.725,0,142,26.25023330836735,7.05,0,24,4.419861522649435,0.8883179087514206,0.7465497645721708,1.0,0.054034521993263036,0.9334571017520383,0.8090910065339652,1.0,0.03666719720523026
8,405.855,292,499,36.390870452097,83.525,0,168,31.60750777487358,10.62,1,40,5.977814931627101,0.8442653028088976,0.7330735509011204,1.0,0.06002738879280432,0.9004501750239973,0.7712033477704838,1.0,0.04607824896471301
9,376.265,254,499,41.83630188937467,108.66,0,198,35.87981613707282,15.075,1,48,7.354578446151961,0.802161065107972,0.7106673161227473,1.0,0.05966229006722488,0.8628352595840648,0.7218721084001125,1.0,0.053645219413955544
10,343.845,212,499,46.93522720477467,135.405,0,235,39.78536605033053,20.75,1,53,8.794556333637734,0.7670116902094496,0.6947556421496996,1.0,0.05451503251905881,0.8219624991838057,0.6756780582727777,1.0,0.05997918322003581
11,309.285,178,499,49.502994935030834,162.97,0,258,41.04696537911385,27.745,1,64,10.191136902072502,0.7415684364344861,0.6890729014450397,1.0,0.044023035117544504,0.7797060202668216,0.6456217411761523,1.0,0.06150828135975515
12,274.565,145,499,51.487284618504944,189.405,0,283,41.72163044796044,36.03,1,75,11.728036245290783,0.7305966877739892,0.6919954538074363,1.0,0.034784759616348235,0.7401110988947694,0.6029739033710786,1.0,0.06128166449839298
13,240.645,120,499,52.7276969450177,214.18,0,298,41.52722180394168,45.175,1,91,13.67072855028134,0.7324224711803865,0.6960545543107647,1.0,0.03255228548253294,0.7037541102734811,0.5873709715698413,1.0,0.05932050094216152
14,207.715,98,499,53.453156827958935,237.165,0,315,40.76526473660175,55.12,1,108,15.657310011107258,0.7457785354765385,0.7006007468744926,1.0,0.036283582799990895,0.6715003928510462,0.5694865432590731,1.0,0.0568978958265896
15,175.995,83,499,52.90956516006474,257.875,0,325,39.102614327384565,66.13,1,122,17.30347221669017,0.7676002597824322,0.7004383828543594,1.0,0.04174805118851179,0.6425828964430309,0.5514287078725704,1.0,0.05413399938782922
16,148.105,64,499,51.83946979031233,274.48,0,331,37.586076754952025,77.415,1,134,18.503368564702104,0.7943075174541322,0.7105049521026141,1.0,0.044695471844690325,0.6201957019962974,0.5484816361268715,1.0,0.051533329941149064
17,123.51,53,499,51.007437628911894,287.125,0,332,36.2632665032735,89.365,1,146,19.62440729828662,0.8230215944146777,0.7213833414515344,1.0,0.04500451866704322,0.6029685280073175,0.5361156507271687,1.0,0.04971856933490855
18,101.575,45,499,49.45963660669508,296.55,0,345,34.844341588032876,101.875,1,159,21.041700043093414,0.8521342750446501,0.7371326514044487,1.0,0.042336977809988685,0.5906980501248114,0.5308468830757411,1.0,0.047897430746673623
19,84.045,36,499,48.4849142470907,301.875,0,346,34.1430536943884,114.08,1,167,21.617125167387837,0.8778714076960545,0.7684689072901445,1.0,0.037975709434265474,0.5844712512212473,0.524198941632921,1.0,0.047270838708015385
20,68.825,28,499,47.99344987762162,304.62,0,346,33.77721274028561,126.555,1,183,22.44786198143797,0.9012761811982465,0.8074362721220978,1.0,0.0331779977053835,0.5814385356365281,0.5169131338874032,1.0,0.04731785243488638
21,57.12,19,499,47.65796900886829,303.5,0,345,33.11317580752865,139.38,1,187,23.24753404548492,0.920228121448287,0.8434810845916545,1.0,0.02795267288026974,0.5836996279471564,0.5208395429464074,1.0,0.04680171671659563
22,47.405,15,499,47.663297458559406,300.385,0,336,33.02392577158013,152.21,1,202,24.135211667003368,0.9363995778535477,0.8710829680142881,1.0,0.023050383323860897,0.5882368644779382,0.529557345727445,1.0,0.04711645469468879
23,39.71,12,499,47.70013010527644,295.34,0,337,32.71890944355999,164.95,1,220,25.04041958644716,0.949164637116415,0.8931644747523949,1.0,0.018913144158646315,0.5962256328494795,0.5307124637320138,1.0,0.047119608440333985
24,33.62,8,499,47.91612856736677,289.66,0,328,32.274332879458115,176.72,1,226,25.59074110202269,0.959132976132489,0.9098879688261081,1.0,0.015816989342242686,0.6041116198108006,0.5363800336742712,1.0,0.046887916961235274
25,29.075,7,499,48.05063676443152,282.465,0,325,31.895538904524727,188.46,1,239,26.402535282558258,0.9666837148887807,0.9266114628998214,1.0,0.012934347964050583,0.6139500656533501,0.5350334109344356,1.0,0.047402258628080216
26,25.0,6,499,48.30046245499968,274.97,0,312,31.467924165033235,200.03,1,254,27.133192785843853,0.973285435947394,0.9396005845104725,1.0,0.010975913459318675,0.624670911893378,0.5369618914109884,1.0,0.0474767542567227
27,21.89,5,499,48.47408155823659,267.05,0,310,31.097795168172432,211.06,1,260,28.080222479039612,0.9782448449423607,0.9512907939600584,1.0,0.009189583993611238,0.6358836976275848,0.5412399253724274,1.0,0.04896010334889448
28,19.255,3,499,48.64929335271573,258.75,0,307,30.40410412655984,221.995,1,268,28.72893547746491,0.9823729501542457,0.9574606267251177,1.0,0.007798240738630635,0.648685404761922,0.5394021851502669,1.0,0.049409031794552444
29,17.11,1,499,48.79449161596318,250.2,0,299,29.572328502593887,232.69,1,278,29.157411979920884,0.9856421496996266,0.9663906478324403,1.0,0.006503213979166031,0.6614090303012609,0.5469225712006084,1.0,0.049387066382731264
30,15.15,1,499,48.93619576838199,241.795,0,286,28.96771682563974,243.055,1,287,29.84182715989766,0.9885070628348758,0.9728852086377658,1.0,0.005443503900852534,0.6753102970631994,0.5611248519506696,1.0,0.05016758641409395
31,13.735,1,499,49.04294882188192,233.74,0,284,28.481015452508537,252.525,1,299,30.613154051894515,0.990563403149862,0.9782432213021595,1.0,0.004589276547603774,0.6890856146962524,0.5746867207365256,1.0,0.05057913373947702
32,12.715,1,499,49.11235989516653,225.485,0,276,27.830964552808783,261.8,1,306,31.27749042099087,0.9921042377009255,0.9787303133625589,1.0,0.003819456123874328,0.7030860001507852,0.5754545454545454,1.0,0.0516742800827948
33,11.765,1,499,49.18746597503499,217.065,0,268,27.074265535215474,271.17,1,315,31.955702694094633,0.9934461763273259,0.9818152297450885,1.0,0.0032384639596807516,0.7163689249490587,0.5754545454545454,1.0,0.0512053054744752
34,10.995,1,499,49.25143137475612,209.345,0,257,26.157735195401827,279.66,1,323,32.36963649524304,0.9944942360772854,0.9842506900470855,1.0,0.002851530650557555,0.7307950754525663,0.5882352941176471,1.0,0.054330378879520844
35,10.28,0,499,49.31420743838821,201.63,0,248,25.247978176678824,288.09,1,332,32.82497976362533,0.9954172755317421,0.9860366942685501,1.0,0.0025143020924706765,0.7449815603054448,0.5773504273504274,1.0,0.05380736000821003
36,9.665,0,499,49.3660593330109,194.34,0,244,24.450018754296018,295.995,1,334,33.3446291999538,0.9961755155057639,0.9887968826108134,1.0,0.002207201236505014,0.7581861679118314,0.6187820512820513,1.0,0.05364812104653653
37,9.195,0,499,49.40192024221417,187.11,0,237,23.502547707508622,303.695,1,343,33.74664658568159,0.9967478486767333,0.9909076148725442,1.0,0.0018884933758381165,0.7698345837318619,0.6086956521739131,1.0,0.05449240773409422
38,8.71,0,499,49.44451130805585,180.38,0,228,22.673243700439016,310.91,1,351,34.19030248359318,0.9972641662607566,0.9920441630134762,1.0,0.0016726499957920638,0.7802012941805251,0.6086956521739131,1.0,0.05429191972939317
39,8.36,0,499,49.47493553539161,173.475,0,218,21.944410696211925,318.165,1,360,34.73283206298585,0.9976538399090761,0.9930183471342751,1.0,0.0015366824026478484,0.7948227401874275,0.6706730769230769,1.0,0.057337202283475816
40,8.085,0,499,49.49877187451651,166.655,0,212,21.218318979162973,325.26,1,367,35.239345301614684,0.9979769443091411,0.9935054391946745,1.0,0.0013563697895695225,0.8044420979493433,0.6364970062117362,1.0,0.05918162389058457
41,7.82,0,499,49.52465098591189,160.275,0,207,20.589048535519805,331.905,1,371,35.77646927477394,0.998248904042864,0.9936678032148076,1.0,0.001273251319413367,0.8150759173443524,0.6787236362503505,1.0,0.06014879567339743
42,7.495,0,499,49.5537875880503,154.05,0,200,19.832147396380424,338.455,1,378,36.23316417220069,0.9985257346971911,0.9944796233154732,1.0,0.001165875499832326,0.8233934687496159,0.6787236362503505,1.0,0.06262423509267968
43,7.24,0,499,49.57733312511873,148.16,0,190,19.26890900573659,344.6,1,384,36.7468591622666,0.9987408670238674,0.9948043513557395,1.0,0.0010703999514503372,0.8312681999992027,0.6764705882352942,1.0,0.06353502710494498
44,7.12,0,499,49.5878044660055,142.445,0,181,18.777913226065046,350.435,1,390,37.276581018949585,0.9988796882610813,0.9949667153758727,1.0,0.0009837915582760275,0.8424684479987768,0.6764705882352942,1.0,0.060939006919397236
45,6.885,0,499,49.607623978416065,137.1,0,171,18.038206241811025,356.015,1,391,37.642122975604785,0.9990696541646371,0.9959408994966715,1.0,0.0008496467457810787,0.8513842025596023,0.6877009740009362,1.0,0.06346482889591917
46,6.765,0,499,49.61763115675758,131.755,0,163,17.38291701700554,361.48,1,396,38.05021279135422,0.9991898035395356,0.9962656275369378,1.0,0.0007499843996769122,0.8599743698805726,0.6877009740009362,1.0,0.0607909965380741
47,6.585,0,499,49.63234452567778,126.7,0,159,16.852597730060968,366.715,1,401,38.47068681111104,0.9993180711154408,0.9970774476376035,1.0,0.0006391759747161756,0.8675032678121822,0.6877009740009362,1.0,0.06178060283506689
48,6.485,0,499,49.64233659805482,121.615,0,155,16.337113619211785,371.9,1,406,38.897494461428806,0.999407371326514,0.997564539698003,1.0,0.0005811533771148104,0.8770539139979447,0.700233500802559,1.0,0.06012250536943155
49,6.39,0,499,49.650617509709555,116.8,0,152,15.796125725623309,376.81,1,410,39.2930479613182,0.9994698814742652,0.9977269037181361,1.0,0.0005252949207625952,0.8800435406312831,0.700233500802559,1.0,0.05992807670373217
50,6.28,0,499,49.660167753507764,112.38,0,142,15.23865753329621,381.34,1,414,39.64191984560315,0.9995258970612112,0.9977269037181361,1.0,0.0004930014030885245,0.8822338417380999,0.700233500802559,1.0,0.062175731879863944
51,6.175,0,499,49.668897429470846,108.0,0,140,14.852034021401389,385.825,1,419,40.04763965842499,0.9995973372300697,0.9980516317584024,1.0,0.0004433722438922143,0.8900547710190502,0.700233500802559,1.0,0.06420824337094662
52,6.075,0,499,49.67795154137028,103.805,0,136,14.373236400446334,390.12,1,425,40.41114827028074,0.999652540996915,0.9982139957785354,1.0,0.0004003780861182369,0.8971446818121043,0.700233500802559,1.0,0.06053404218767417
53,6.01,0,499,49.68250857486424,99.605,0,131,13.940973016372137,394.385,1,425,40.78398511929721,0.999689072901445,0.9983763597986686,1.0,0.00037109661551816764,0.9030249494607469,0.700233500802559,1.0,0.06145451404549801
54,5.96,0,499,49.686842438997765,95.865,0,121,13.680003195803204,398.175,1,430,41.16621992989618,0.9997223575255724,0.9983763597986686,1.0,0.00034320855167444767,0.9092662394903362,0.700233500802559,1.0,0.05949847877031235
55,5.92,0,499,49.69043465781329,92.04,0,119,13.288389914984554,402.04,1,432,41.50786569522535,0.9997580776100016,0.998863451859068,1.0,0.00030494788608425634,0.9164739246130055,0.700233500802559,1.0,0.058332680218153625
56,5.86,0,499,49.69566071064291,88.675,0,115,12.877832420061848,405.465,1,436,41.79717447351972,0.9997905504140283,0.998863451859068,1.0,0.00027459212207602923,0.9234826098126055,0.700233500802559,1.0,0.05540517050183083
57,5.81,0,499,49.700145091443666,85.175,0,109,12.503843630165814,409.015,1,441,42.097813536128115,0.9998181522974509,0.998863451859068,1.0,0.0002555874742397443,0.9311232002788917,0.7692307692307693,1.0,0.050841671623370964
