day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
1,497.85,499,494,1.0878497531493694,2.085,6,0,1.0786996638657682,0.065,1,0,0.24714449621638407
2,495.46,499,485,2.948195939296169,4.32,14,0,2.9103178088902455,0.22,2,0,0.45012561060956446
3,490.21,499,466,7.077169749150541,9.225,33,0,6.835054120057909,0.565,4,0,0.7930445119852665
4,479.755,499,431,14.961087718767086,18.865,65,0,14.160841151236486,1.38,8,0,1.4650364016950086
5,459.07,499,361,29.430014078202806,38.075,129,0,27.648173220161578,2.855,13,0,2.4544032833637863
6,421.68,499,272,52.460634679298096,72.485,210,0,48.64175032183628,5.835,19,0,4.427844172969563
7,361.845,499,164,82.01716314437644,127.255,311,0,75.318953116015,10.9,37,0,7.502093510159405
8,281.355,499,72,106.85701231272569,199.115,384,0,96.20660230271709,19.53,49,0,11.622586743624039
9,194.97,499,29,114.57691059812642,274.31,416,0,100.65071650846971,30.72,68,0,15.295468504884692
10,120.71,499,9,105.75431801536273,334.855,432,0,89.56698722746586,44.435,91,1,18.77226048772751
11,69.05,499,3,89.90205446476139,370.98,436,0,73.19787733419024,59.97,110,1,21.650701243183978
12,38.35,499,0,76.75273553470457,386.185,427,0,61.386662940207735,75.465,130,1,22.90440643568076
13,22.405,499,0,68.87284164736427,387.07,422,0,55.0323349445327,90.525,141,1,24.201195514304832
14,14.905,499,0,64.32928774132768,378.775,421,0,51.207866612612136,106.32,158,1,25.06348923159565
15,11.11,499,0,61.708895948606795,367.37,415,0,48.75591034910382,121.52,175,1,25.884738717871226
16,9.105,499,0,60.888925769856016,354.875,411,0,47.630375163239634,136.02,189,1,26.796639705334087
17,8.17,499,0,60.75770398035809,341.495,409,0,46.33198939400324,150.335,202,1,27.30385094417835
18,7.81,499,0,60.773191491150946,328.775,399,0,45.08322148312476,163.415,215,1,28.276502221622938
19,7.67,499,0,60.78672742594206,315.62,388,0,43.590206820491986,176.71,227,1,29.29122358138137
20,7.6,499,0,60.79407535270152,303.015,373,0,42.26257685009338,189.385,242,1,30.486948768712992
21,7.53,499,0,60.80175463614659,291.325,357,0,40.907658913569534,201.145,256,1,31.463210948917478
22,7.505,499,0,60.80457182460764,280.065,347,0,39.40271111504996,212.43,265,1,32.2088832591883
23,7.5,499,0,60.805150535610814,268.8,333,0,37.9918002261292,223.7,272,1,33.129561409653164
