day,s,i,r,edgecount,suscedgecount
1,1998,2,0,1.0,1.0
2,1998,2,0,1.0,1.0
3,1997,2,1,1.0,1.0
4,1995,3,2,1.0,1.0
5,1993,4,3,1.0,1.0
6,1987,10,3,0.9997719498289623,0.999897522300752
7,1979,18,3,0.9989509692132269,0.9994968799735018
8,1965,32,3,0.9956670467502851,0.9979113091106132
9,1938,58,4,0.9869099201824402,0.9935656453409514
10,1895,95,10,0.9708551881413912,0.9850640404894829
11,1837,149,14,0.9421664766248574,0.9691769683174833
12,1744,231,25,0.8996123147092361,0.9432592290586811
13,1652,312,36,0.8582440136830103,0.914744530643712
14,1550,403,47,0.8154618015963512,0.8810159085547656
15,1399,531,70,0.7655188141391106,0.831589456026355
16,1274,634,92,0.7379247434435576,0.7930360490247854
17,1149,735,116,0.7221436716077537,0.7561766875750726
18,1033,810,157,0.7204561003420753,0.7245018734226252
19,908,900,192,0.7272063854047891,0.6912939899423743
20,777,989,234,0.7452223489167616,0.6586357403182552
21,662,1054,284,0.7702622576966933,0.6360649565480839
22,572,1098,330,0.7970809578107183,0.6223803436771318
23,488,1136,376,0.8232155074116305,0.6082272675364284
24,406,1163,431,0.8523603192702395,0.5997341586021229
25,345,1177,478,0.8738882554161915,0.5954305550716362
26,295,1182,523,0.8927251995438996,0.5918059820591307
27,243,1190,567,0.9132953249714937,0.5944404270186621
28,206,1192,602,0.9258836944127709,0.5904057302421061
29,170,1171,659,0.9407525655644242,0.5994592868901728
30,144,1136,720,0.9516989737742303,0.6120313147715777
31,126,1108,766,0.9591790193842645,0.6247945995995441
32,108,1083,809,0.9652451539338655,0.6284844530170125
33,95,1053,852,0.9710832383124287,0.6469041071828016
34,85,1018,897,0.975096921322691,0.659518577245197
35,75,990,935,0.9789737742303307,0.6716957118066105
36,63,958,979,0.983078677309008,0.6828820951568677
37,56,926,1018,0.9855416191562144,0.6934710289324746
38,52,894,1054,0.9875484606613455,0.7154915222321929
39,51,861,1088,0.9881870011402508,0.7268961445740838
40,44,829,1127,0.9901482326111745,0.7362988567739376
41,40,787,1173,0.9916533637400228,0.7525308977732756
42,34,761,1205,0.9935233751425313,0.7714289526170925
43,29,736,1235,0.9947092360319271,0.7811278024460521
44,24,718,1258,0.9957582668187002,0.7822051041549797
45,23,687,1290,0.9963055872291904,0.8022691930651047
46,23,658,1319,0.9965792474344356,0.8159873589571834
47,20,629,1351,0.9972177879133409,0.8246214249062882
48,18,612,1370,0.9976738882554161,0.8402093450580238
49,17,585,1398,0.9979475484606614,0.848017139656225
50,14,560,1426,0.998266818700114,0.8392782335899801
51,13,537,1450,0.9985404789053591,0.8521612117962698
52,12,516,1472,0.9987229190421892,0.8656867234073116
53,11,489,1500,0.9989053591790193,0.8707924428512664
54,10,473,1517,0.999042189281642,0.8845383538030598
55,10,454,1536,0.9990877993158495,0.8893002585649645
56,9,419,1572,0.9991790193842646,0.8915505518446695
57,9,405,1586,0.999224629418472,0.8980864995570877
58,8,383,1609,0.9992702394526796,0.8905556453350572
59,8,374,1618,0.9992702394526796,0.8905556453350572
60,7,364,1629,0.9994982896237172,0.9053021208483394
61,7,353,1640,0.9994982896237172,0.9053021208483394
62,6,343,1651,0.9996807297605473,0.9339635854341738
63,6,331,1663,0.9997719498289623,0.9521008403361345
64,6,314,1680,0.9997719498289623,0.9521008403361345
65,6,305,1689,0.9998175598631699,0.9659897292250235
66,6,295,1699,0.9998175598631699,0.9659897292250235
67,6,286,1708,0.9998175598631699,0.9659897292250235
68,5,277,1718,0.9998175598631699,0.9591876750700281
69,5,273,1722,0.9998175598631699,0.9591876750700281
70,5,264,1731,0.9998631698973774,0.970952380952381
71,5,250,1745,0.9998631698973774,0.970952380952381
72,5,239,1756,0.9998631698973774,0.970952380952381
73,5,228,1767,0.9998631698973774,0.970952380952381
74,5,221,1774,0.9998631698973774,0.970952380952381
75,4,216,1780,0.999908779931585,0.9755952380952382
76,4,211,1785,0.999908779931585,0.9755952380952382
77,3,203,1794,0.9999543899657924,0.9841269841269842
78,3,196,1801,0.9999543899657924,0.9841269841269842
79,2,189,1809,0.9999543899657924,0.9761904761904762
80,2,186,1812,0.9999543899657924,0.9761904761904762
81,2,174,1824,0.9999543899657924,0.9761904761904762
82,2,172,1826,0.9999543899657924,0.9761904761904762
83,2,168,1830,0.9999543899657924,0.9761904761904762
84,2,154,1844,0.9999543899657924,0.9761904761904762
85,2,146,1852,0.9999543899657924,0.9761904761904762
86,2,142,1856,0.9999543899657924,0.9761904761904762
87,2,137,1861,0.9999543899657924,0.9761904761904762
88,2,129,1869,0.9999543899657924,0.9761904761904762
89,2,124,1874,0.9999543899657924,0.9761904761904762
90,2,117,1881,1.0,1.0
91,2,112,1886,1.0,1.0
92,2,103,1895,1.0,1.0
93,2,98,1900,1.0,1.0
94,2,96,1902,1.0,1.0
95,2,90,1908,1.0,1.0
96,2,88,1910,1.0,1.0
97,2,85,1913,1.0,1.0
98,2,83,1915,1.0,1.0
99,2,80,1918,1.0,1.0
100,2,78,1920,1.0,1.0
101,2,75,1923,1.0,1.0
102,2,70,1928,1.0,1.0
103,2,66,1932,1.0,1.0
104,2,62,1936,1.0,1.0
105,2,59,1939,1.0,1.0
106,2,56,1942,1.0,1.0
