day,s,i,r,edgecount,suscedgecount
1,498,2,0,0.999,0.9994979919678715
2,498,2,0,0.999,0.9994979919678715
3,497,3,0,0.997,0.9984909456740443
4,496,4,0,0.998,0.998991935483871
5,496,4,0,0.998,0.998991935483871
6,496,4,0,0.998,0.998991935483871
7,495,5,0,0.997,0.9984848484848485
8,494,6,0,0.996,0.9979757085020243
9,494,6,0,0.996,0.9979757085020243
10,494,6,0,0.996,0.9979757085020243
11,494,6,0,0.996,0.9979757085020243
12,493,7,0,0.995,0.9974645030425964
13,491,9,0,0.996,0.9979633401221996
14,491,7,2,0.996,0.9979633401221996
15,491,5,4,0.998,0.9989816700610998
16,491,5,4,0.998,0.9989816700610998
17,491,4,5,0.999,0.9994908350305499
18,491,3,6,0.999,0.9994908350305499
19,491,3,6,0.999,0.9994908350305499
20,491,3,6,0.999,0.9994908350305499
21,491,3,6,0.999,0.9994908350305499
22,490,4,6,1.0,1.0
23,490,4,6,1.0,1.0
24,490,4,6,1.0,1.0
25,490,4,6,1.0,1.0
26,490,4,6,1.0,1.0
27,490,4,6,1.0,1.0
28,490,4,6,1.0,1.0
29,490,4,6,1.0,1.0
30,490,4,6,1.0,1.0
31,490,4,6,1.0,1.0
32,490,4,6,1.0,1.0
33,490,4,6,1.0,1.0
34,490,4,6,1.0,1.0
35,490,4,6,1.0,1.0
36,490,4,6,1.0,1.0
37,490,4,6,1.0,1.0
38,490,4,6,1.0,1.0
39,490,4,6,1.0,1.0
40,490,3,7,1.0,1.0
41,490,3,7,1.0,1.0
42,489,4,7,1.0,1.0
43,489,4,7,1.0,1.0
44,488,5,7,0.999,0.9994877049180327
45,487,6,7,0.999,0.9994866529774127
46,487,5,8,0.999,0.9994866529774127
47,487,5,8,0.999,0.9994866529774127
48,487,5,8,0.999,0.9994866529774127
49,487,5,8,0.999,0.9994866529774127
50,487,5,8,0.999,0.9994866529774127
51,487,5,8,0.999,0.9994866529774127
52,487,5,8,0.999,0.9994866529774127
53,487,5,8,0.999,0.9994866529774127
54,487,5,8,0.999,0.9994866529774127
55,487,5,8,0.999,0.9994866529774127
56,487,5,8,0.999,0.9994866529774127
57,487,5,8,0.999,0.9994866529774127
58,487,5,8,0.999,0.9994866529774127
59,487,5,8,0.999,0.9994866529774127
60,487,5,8,0.999,0.9994866529774127
61,487,5,8,0.999,0.9994866529774127
62,486,6,8,0.998,0.9989711934156379
63,486,6,8,0.998,0.9989711934156379
64,486,6,8,0.998,0.9989711934156379
65,486,6,8,0.998,0.9989711934156379
66,486,4,10,1.0,1.0
67,485,5,10,1.0,1.0
68,485,5,10,1.0,1.0
69,485,5,10,1.0,1.0
70,484,5,11,1.0,1.0
71,484,5,11,1.0,1.0
72,484,5,11,1.0,1.0
73,483,6,11,0.999,0.9994824016563147
