day,s,i,r,edgecount,suscedgecount
1,498,2,0,0.9974545454545455,1.0
2,495,4,1,0.993,0.9977343956071698
3,488,9,3,0.9837272727272727,0.9929254261638552
4,481,15,4,0.9728181818181818,0.9871645881384322
5,468,27,5,0.9482727272727273,0.9736617512413027
6,449,44,7,0.9305454545454546,0.962622342148726
7,430,59,11,0.9148181818181819,0.9516904481826858
8,400,86,14,0.8831818181818182,0.9281531233249659
9,365,117,18,0.8461818181818181,0.8956274274195041
10,332,140,28,0.8328181818181818,0.8749321959930376
11,296,168,36,0.8292727272727273,0.856720889311661
12,243,208,49,0.8425454545454546,0.8393033302004962
13,190,248,62,0.8655454545454545,0.8241411935847748
14,139,285,76,0.9005454545454545,0.8222862212487594
15,102,311,87,0.9143636363636364,0.7912334039709815
16,77,326,97,0.9270909090909091,0.764424726622974
17,46,346,108,0.9481818181818182,0.7192942656636059
18,29,347,124,0.9703636363636363,0.7454855019627002
19,22,344,134,0.9814545454545455,0.7903456966002357
20,7,344,149,0.9958181818181818,0.8531597332017578
21,1,335,164,0.9995454545454545,0.887491423855883
22,1,323,176,0.9995454545454545,0.887491423855883
23,0,308,192,1.0,
24,0,296,204,1.0,
25,0,284,216,1.0,
26,0,276,224,1.0,
27,0,262,238,1.0,
28,0,253,247,1.0,
29,0,239,261,1.0,
30,0,227,273,1.0,
31,0,217,283,1.0,
32,0,210,290,1.0,
33,0,202,298,1.0,
34,0,193,307,1.0,
35,0,187,313,1.0,
36,0,179,321,1.0,
37,0,173,327,1.0,
38,0,166,334,1.0,
39,0,162,338,1.0,
40,0,158,342,1.0,
41,0,148,352,1.0,
42,0,139,361,1.0,
43,0,129,371,1.0,
44,0,123,377,1.0,
45,0,119,381,1.0,
46,0,116,384,1.0,
47,0,110,390,1.0,
48,0,107,393,1.0,
49,0,101,399,1.0,
50,0,98,402,1.0,
51,0,96,404,1.0,
52,0,90,410,1.0,
53,0,88,412,1.0,
54,0,84,416,1.0,
55,0,81,419,1.0,
56,0,77,423,1.0,
57,0,71,429,1.0,
58,0,69,431,1.0,
59,0,67,433,1.0,
60,0,61,439,1.0,
61,0,56,444,1.0,
62,0,55,445,1.0,
63,0,55,445,1.0,
64,0,55,445,1.0,
65,0,54,446,1.0,
66,0,54,446,1.0,
67,0,53,447,1.0,
68,0,50,450,1.0,
69,0,49,451,1.0,
70,0,48,452,1.0,
71,0,44,456,1.0,
72,0,42,458,1.0,
73,0,41,459,1.0,
74,0,40,460,1.0,
75,0,37,463,1.0,
76,0,37,463,1.0,
77,0,32,468,1.0,
78,0,31,469,1.0,
79,0,30,470,1.0,
80,0,29,471,1.0,
81,0,28,472,1.0,
82,0,26,474,1.0,
83,0,25,475,1.0,
84,0,25,475,1.0,
85,0,25,475,1.0,
86,0,24,476,1.0,
87,0,21,479,1.0,
88,0,21,479,1.0,
89,0,20,480,1.0,
90,0,18,482,1.0,
91,0,18,482,1.0,
92,0,18,482,1.0,
93,0,17,483,1.0,
94,0,16,484,1.0,
95,0,16,484,1.0,
96,0,15,485,1.0,
97,0,14,486,1.0,
98,0,14,486,1.0,
99,0,13,487,1.0,
100,0,10,490,1.0,
101,0,10,490,1.0,
