day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std
53,14.965,499,0,85.30815424626488,78.045,113,0,16.145163564754103,406.99,442,1,72.04528098746518
54,14.965,499,0,85.30815424626488,74.93,110,0,15.594261926270368,410.105,444,1,72.57229266956216
55,14.965,499,0,85.30815424626488,71.82,108,0,14.91946891694939,413.215,446,1,73.07323218050868
56,14.965,499,0,85.30815424626488,68.9,104,0,14.373691769179443,416.135,452,1,73.56320070176012
57,14.965,499,0,85.30815424626488,66.3,100,0,13.898049463664764,418.735,453,1,74.00206960979311
58,14.965,499,0,85.30815424626488,63.465,95,0,13.375849195790998,421.57,454,1,74.48047938248804
59,14.965,499,0,85.30815424626488,61.01,92,0,13.07457927107323,424.025,456,1,74.9214286929109
60,14.965,499,0,85.30815424626488,58.515,90,0,12.615288443494379,426.52,461,1,75.34236497349279
61,14.965,499,0,85.30815424626488,56.185,85,0,12.144886427285284,428.85,463,1,75.72920216337624
62,14.965,499,0,85.30815424626488,54.04,84,0,11.86432514116485,430.995,463,1,76.10977905195026
63,14.965,499,0,85.30815424626488,52.065,82,0,11.503146827484791,432.97,465,1,76.44388423664726
64,14.965,499,0,85.30815424626488,49.89,79,0,11.17867226319115,435.145,466,1,76.82273516473464
65,14.965,499,0,85.30815424626488,47.84,77,0,10.751388831636831,437.195,468,1,77.16234256781453
66,14.965,499,0,85.30815424626488,45.88,74,0,10.464853836969995,439.155,471,1,77.50422893308831
67,14.965,499,0,85.30815424626488,44.185,72,0,10.242328910337612,440.85,472,1,77.80285290140708
68,14.965,499,0,85.30815424626488,42.54,70,0,9.957618734128728,442.495,474,1,78.08338523816225
69,14.965,499,0,85.30815424626488,40.9,67,0,9.685506967946006,444.135,475,1,78.36454417604682
70,14.965,499,0,85.30815424626488,39.175,65,0,9.38909744084962,445.86,478,1,78.65898920603145
71,14.965,499,0,85.30815424626488,37.34,64,0,9.128034017526755,447.695,480,1,78.97847792199069
72,14.965,499,0,85.30815424626488,35.88,62,0,8.869551551438105,449.155,480,1,79.22667039266221
73,14.965,499,0,85.30815424626488,34.5,61,0,8.579512818395056,450.535,482,1,79.45637389007122
74,14.965,499,0,85.30815424626488,33.005,58,0,8.380701389436,452.03,483,1,79.71771238778562
75,14.965,499,0,85.30815424626488,31.66,58,0,8.115646529572665,453.375,483,1,79.94372628204977
76,14.965,499,0,85.30815424626488,30.45,54,0,7.793019682953103,454.585,483,1,80.1390297887202
77,14.965,499,0,85.30815424626488,29.315,53,0,7.616154148919289,455.72,483,1,80.33479943337133
78,14.965,499,0,85.30815424626488,28.235,52,0,7.504757285185694,456.8,483,1,80.52628398268669
79,14.965,499,0,85.30815424626488,27.19,51,0,7.373993415678671,457.845,486,1,80.70917438027558
80,14.965,499,0,85.30815424626488,26.17,50,0,7.1524041008678,458.865,486,1,80.87913170109842
81,14.965,499,0,85.30815424626488,24.965,49,0,6.878980802736852,460.07,486,1,81.07924716971685
82,14.965,499,0,85.30815424626488,23.915,47,0,6.619430435957644,461.12,486,1,81.25223213014307
83,14.965,499,0,85.30815424626488,22.815,46,0,6.469159537809233,462.22,488,1,81.44351928895784
84,14.965,499,0,85.30815424626488,21.84,42,0,6.103331325295362,463.195,488,1,81.5951950440181
85,14.965,499,0,85.30815424626488,21.03,41,0,5.88064707751207,464.005,488,1,81.72803886478259
86,14.965,499,0,85.30815424626488,20.145,33,0,5.5919877175442565,464.89,489,1,81.87051855854601
87,14.965,499,0,85.30815424626488,19.375,32,0,5.497772504620649,465.66,489,1,82.00548088068483
88,14.965,499,0,85.30815424626488,18.635,31,0,5.2286200222126915,466.4,490,1,82.12351281322492
89,14.965,499,0,85.30815424626488,17.905,31,0,5.1661806114917,467.13,491,1,82.25315194583808
90,14.965,499,0,85.30815424626488,17.22,30,0,4.9825423874981825,467.815,492,1,82.36699816634497
91,14.965,499,0,85.30815424626488,16.455,30,0,4.819138458001278,468.58,492,1,82.49686213006242
92,14.965,499,0,85.30815424626488,15.81,29,0,4.64670413266031,469.225,493,1,82.60449070372697
93,14.965,499,0,85.30815424626488,15.27,29,0,4.538733358825187,469.765,494,1,82.69675654288727
94,14.965,499,0,85.30815424626488,14.715,29,0,4.429659628245782,470.32,494,1,82.7917263363239
95,14.965,499,0,85.30815424626488,14.14,28,0,4.285115057414024,470.895,494,1,82.88851855074793
96,14.965,499,0,85.30815424626488,13.62,28,0,4.1908730695914835,471.415,494,1,82.9780062583638
97,14.965,499,0,85.30815424626488,13.045,27,0,3.9701113233255807,471.99,494,1,83.07131948273731
98,14.965,499,0,85.30815424626488,12.635,26,0,3.9458361744474253,472.4,494,1,83.14436195331058
99,14.965,499,0,85.30815424626488,12.095,25,0,3.8444602185299424,472.94,494,1,83.23724282413987
100,14.965,499,0,85.30815424626488,11.645,23,0,3.7495694895259537,473.39,494,1,83.3141894928725
101,14.965,499,0,85.30815424626488,11.135,20,0,3.67345154196374,473.9,496,1,83.40281860197393
102,14.965,499,0,85.30815424626488,10.72,20,0,3.634231444329705,474.315,496,1,83.47590616188445
103,14.965,499,0,85.30815424626488,10.28,20,0,3.5756856179187437,474.755,496,1,83.55261920418411
104,14.965,499,0,85.30815424626488,9.925,20,0,3.5015251522671953,475.11,497,1,83.6133593951752
105,14.965,499,0,85.30815424626488,9.53,18,0,3.430443076118954,475.505,497,1,83.68143694659669
106,14.965,499,0,85.30815424626488,9.155,17,0,3.3431810146150354,475.88,497,1,83.74528022401618
107,14.965,499,0,85.30815424626488,8.815,17,0,3.242428365984778,476.22,497,1,83.80236141597963
108,14.965,499,0,85.30815424626488,8.52,17,0,3.1906899743727557,476.515,498,1,83.85330439697329
109,14.965,499,0,85.30815424626488,8.17,16,0,3.1047216433058953,476.865,498,1,83.91283330316541
110,14.965,499,0,85.30815424626488,7.83,15,0,3.022711352345439,477.205,498,1,83.97075929801653
111,14.965,499,0,85.30815424626488,7.455,15,0,2.9258808749626772,477.58,498,1,84.03447246704218
112,14.965,499,0,85.30815424626488,7.15,14,0,2.7976120470553356,477.885,499,1,84.08467719922872
113,14.965,499,0,85.30815424626488,6.875,14,0,2.769063662655519,478.16,499,1,84.13290753714189
114,14.965,499,0,85.30815424626488,6.61,13,0,2.6557797026759826,478.425,499,1,84.17661723689801
115,14.965,499,0,85.30815424626488,6.4,13,0,2.65806821454338,478.635,499,1,84.2142026897682
116,14.965,499,0,85.30815424626488,6.165,12,0,2.5867414164888793,478.87,499,1,84.25394194735544
117,14.965,499,0,85.30815424626488,5.965,12,0,2.526994957966465,479.07,499,1,84.28782406986292
118,14.965,499,0,85.30815424626488,5.74,12,0,2.556379349174223,479.295,499,1,84.32884885223869
119,14.965,499,0,85.30815424626488,5.455,11,0,2.4326041219381245,479.58,499,1,84.37600459107888
120,14.965,499,0,85.30815424626488,5.115,11,0,2.3727462197031475,479.92,500,1,84.43488526223169
121,14.965,499,0,85.30815424626488,4.9,11,0,2.3446721385272453,480.135,500,1,84.47239015496403
122,14.965,499,0,85.30815424626488,4.665,11,0,2.2976446318504857,480.37,500,1,84.51292964027402
123,14.965,499,0,85.30815424626488,4.49,11,0,2.2816506411458364,480.545,500,1,84.5436343288342
124,14.965,499,0,85.30815424626488,4.295,11,0,2.186752025747444,480.74,500,1,84.5758106002743
125,14.965,499,0,85.30815424626488,4.14,10,0,2.0837731529040817,480.895,500,1,84.60077084244371
126,14.965,499,0,85.30815424626488,3.945,9,0,1.9777595059350832,481.09,500,1,84.63288679726215
127,14.965,499,0,85.30815424626488,3.825,9,0,1.9295051048776064,481.21,500,1,84.65309582741688
128,14.965,499,0,85.30815424626488,3.67,9,0,1.8488350263811724,481.365,500,1,84.67883027346572
129,14.965,499,0,85.30815424626488,3.51,8,0,1.8128242215646435,481.525,500,1,84.70646552363957
130,14.965,499,0,85.30815424626488,3.345,8,0,1.817274728043597,481.69,500,1,84.73585264584344
131,14.965,499,0,85.30815424626488,3.225,8,0,1.7805128841581754,481.81,500,1,84.75636914446466
132,14.965,499,0,85.30815424626488,3.105,8,0,1.7888473591594838,481.93,500,1,84.77783618103076
133,14.965,499,0,85.30815424626488,2.98,8,0,1.7621366655684523,482.055,500,1,84.79944993066118
134,14.965,499,0,85.30815424626488,2.91,8,0,1.7311511840710363,482.125,500,1,84.81122623495892
135,14.965,499,0,85.30815424626488,2.775,7,0,1.6728319802570895,482.26,500,1,84.83399337624515
136,14.965,499,0,85.30815424626488,2.645,7,0,1.6408647677153796,482.39,500,1,84.85641375154779
137,14.965,499,0,85.30815424626488,2.495,7,0,1.5882657018580026,482.54,500,1,84.88199553397142
138,14.965,499,0,85.30815424626488,2.38,7,0,1.570967758578279,482.655,500,1,84.90204805432609
139,14.965,499,0,85.30815424626488,2.28,7,0,1.534068718855467,482.755,500,1,84.91908637730259
140,14.965,499,0,85.30815424626488,2.2,6,0,1.5236823947926306,482.835,500,1,84.9330672030783
141,14.965,499,0,85.30815424626488,2.12,6,0,1.4989443521539654,482.915,500,1,84.94679253988386
142,14.965,499,0,85.30815424626488,2.005,6,0,1.4265870999587946,483.03,500,1,84.96590566590898
143,14.965,499,0,85.30815424626488,1.92,6,0,1.3868006635425332,483.115,500,1,84.98029198070354
144,14.965,499,0,85.30815424626488,1.85,6,0,1.3515299352323449,483.185,500,1,84.99211181251916
145,14.965,499,0,85.30815424626488,1.775,6,0,1.342904300312943,483.26,500,1,85.00524606926611
146,14.965,499,0,85.30815424626488,1.735,6,0,1.3317819701739477,483.3,500,1,85.01214811209728
147,14.965,499,0,85.30815424626488,1.71,6,0,1.3208418208013746,483.325,500,1,85.01640028008076
148,14.965,499,0,85.30815424626488,1.65,6,0,1.2828595570895829,483.385,500,1,85.02643263262992
149,14.965,499,0,85.30815424626488,1.585,6,0,1.296603603466616,483.45,500,1,85.03813805947965
150,14.965,499,0,85.30815424626488,1.53,6,0,1.2912928350802726,483.505,500,1,85.0477842334242
151,14.965,499,0,85.30815424626488,1.485,6,0,1.2993136959187377,483.55,500,1,85.05586399537658
152,14.965,499,0,85.30815424626488,1.41,5,0,1.2767342132394985,483.625,500,1,85.06878313648086
153,14.965,499,0,85.30815424626488,1.36,5,0,1.2442430242993479,483.675,500,1,85.07714131818467
154,14.965,499,0,85.30815424626488,1.31,5,0,1.2416150934170402,483.725,500,1,85.08594162557974
155,14.965,499,0,85.30815424626488,1.27,5,0,1.2142785355135968,483.765,500,1,85.09261743954977
156,14.965,499,0,85.30815424626488,1.215,5,0,1.1685901826882583,483.82,500,1,85.10169854637088
157,14.965,499,0,85.30815424626488,1.165,5,0,1.1508244805028363,483.87,500,1,85.11029261815365
158,14.965,499,0,85.30815424626488,1.105,5,0,1.1181351128791484,483.93,500,1,85.12045913183307
159,14.965,499,0,85.30815424626488,1.08,5,0,1.1043996072356739,483.955,500,1,85.12469703456293
160,14.965,499,0,85.30815424626488,1.045,5,0,1.0857574990455596,483.99,500,1,85.13064095935584
161,14.965,499,0,85.30815424626488,1.005,5,0,1.077394493429571,484.03,500,1,85.13760130388273
162,14.965,499,0,85.30815424626488,0.975,5,0,1.0771146082924439,484.06,500,1,85.14289732458086
163,14.965,499,0,85.30815424626488,0.935,5,0,1.056577864579605,484.1,500,1,85.14970558850479
164,14.965,499,0,85.30815424626488,0.895,5,0,1.0292090928397006,484.14,500,1,85.15643541425577
165,14.965,499,0,85.30815424626488,0.86,5,0,1.0225596025188546,484.175,500,1,85.1625367360354
166,14.965,499,0,85.30815424626488,0.83,5,0,0.9980382768261201,484.205,500,1,85.16754386289524
167,14.965,499,0,85.30815424626488,0.81,5,0,0.9893401689253531,484.225,500,1,85.17097421801769
168,14.965,499,0,85.30815424626488,0.79,5,0,0.9801548436792729,484.245,500,1,85.17439971513842
169,14.965,499,0,85.30815424626488,0.76,5,0,0.9680317283724117,484.275,500,1,85.1795583506044
170,14.965,499,0,85.30815424626488,0.74,4,0,0.9523311784074041,484.295,500,1,85.18291271194273
171,14.965,499,0,85.30815424626488,0.7,4,0,0.9350785310852148,484.335,500,1,85.18978384382005
172,14.965,499,0,85.30815424626488,0.655,4,0,0.8887770379097213,484.38,500,1,85.1972325971393
173,14.965,499,0,85.30815424626488,0.605,3,0,0.8260671490099136,484.43,500,1,85.2054277885107
174,14.965,499,0,85.30815424626488,0.585,3,0,0.8099723923578567,484.45,500,1,85.2088035416824
175,14.965,499,0,85.30815424626488,0.57,3,0,0.792616682911829,484.465,500,1,85.21128794335185
176,14.965,499,0,85.30815424626488,0.525,3,0,0.74979059053061,484.51,500,1,85.21884272729179
177,14.965,499,0,85.30815424626488,0.485,3,0,0.715776978825867,484.55,500,1,85.22560954673813
178,14.965,499,0,85.30815424626488,0.455,3,0,0.6930922625611332,484.58,500,1,85.2307161466708
179,14.965,499,0,85.30815424626488,0.425,3,0,0.668287393417686,484.61,500,1,85.23581182865833
180,14.965,499,0,85.30815424626488,0.415,3,0,0.6518431540542842,484.62,500,1,85.237449009035
181,14.965,499,0,85.30815424626488,0.405,3,0,0.642682037250945,484.63,500,1,85.23914393218328
182,14.965,499,0,85.30815424626488,0.39,3,0,0.6402731829022037,484.645,500,1,85.24177247024691
183,14.965,499,0,85.30815424626488,0.35,3,0,0.6077390341818947,484.685,500,1,85.2485917005945
184,14.965,499,0,85.30815424626488,0.35,3,0,0.6077390341818947,484.685,500,1,85.2485917005945
185,14.965,499,0,85.30815424626488,0.33,3,0,0.5940238392590321,484.705,500,1,85.25202351007755
186,14.965,499,0,85.30815424626488,0.305,3,0,0.5599488490637686,484.73,500,1,85.25620329926163
187,14.965,499,0,85.30815424626488,0.3,3,0,0.5581736189974617,484.735,500,1,85.25707371292104
188,14.965,499,0,85.30815424626488,0.295,3,0,0.5472406799654473,484.74,500,1,85.25788488270963
189,14.965,499,0,85.30815424626488,0.265,3,0,0.5158541728416965,484.77,500,1,85.26298129844805
190,14.965,499,0,85.30815424626488,0.255,3,0,0.5111569299492826,484.78,500,1,85.26471696897254
191,14.965,499,0,85.30815424626488,0.25,2,0,0.4885626544637682,484.785,500,1,85.2654664789289
192,14.965,499,0,85.30815424626488,0.235,2,0,0.46997808138776465,484.8,500,1,85.26800786830395
193,14.965,499,0,85.30815424626488,0.225,2,0,0.46416835448631383,484.81,500,1,85.26973990058586
194,14.965,499,0,85.30815424626488,0.22,2,0,0.4611543305477184,484.815,500,1,85.27060546154752
195,14.965,499,0,85.30815424626488,0.22,2,0,0.4611543305477184,484.815,500,1,85.27060546154752
196,14.965,499,0,85.30815424626488,0.21,2,0,0.45490072913420826,484.825,500,1,85.27233567315825
197,14.965,499,0,85.30815424626488,0.205,2,0,0.45165802868361815,484.83,500,1,85.27320032382582
198,14.965,499,0,85.30815424626488,0.195,2,0,0.42173963722661895,484.84,500,1,85.27481085780354
199,14.965,499,0,85.30815424626488,0.17,2,0,0.38969128355970706,484.865,500,1,85.27906760664834
200,14.965,499,0,85.30815424626488,0.155,2,0,0.376408577327121,484.88,500,1,85.28165337286825
