day_lags,m,ped
10,35,0.1
12,35,0.1
12,35,0.1
9,35,0.1
7,35,0.1
18,40,0.001
24,40,0.001
13,40,0.001
18,40,0.001
15,40,0.001
2,40,0.001
19,40,0.001
3,40,0.001
6,40,0.001
6,40,0.001
9,40,0.001
11,40,0.001
7,40,0.001
13,40,0.001
10,40,0.001
13,40,0.001
19,40,0.001
2,40,0.001
9,40,0.001
9,40,0.001
26,40,0.001
16,40,0.001
10,40,0.001
17,40,0.001
10,40,0.001
12,40,0.001
14,40,0.001
13,40,0.001
6,40,0.001
27,40,0.001
16,40,0.001
12,40,0.001
10,40,0.001
6,40,0.001
27,40,0.001
13,40,0.001
12,40,0.001
9,40,0.001
19,40,0.001
8,40,0.001
24,40,0.001
24,40,0.001
12,40,0.001
14,40,0.001
15,40,0.001
6,40,0.001
13,40,0.001
13,40,0.001
8,40,0.001
2,40,0.001
10,40,0.012
9,40,0.012
5,40,0.012
7,40,0.012
12,40,0.012
9,40,0.012
1,40,0.012
3,40,0.012
10,40,0.012
4,40,0.012
4,40,0.012
13,40,0.012
8,40,0.012
9,40,0.012
8,40,0.012
7,40,0.012
11,40,0.012
16,40,0.012
8,40,0.012
5,40,0.012
5,40,0.012
5,40,0.012
7,40,0.012
13,40,0.012
10,40,0.012
4,40,0.012
4,40,0.012
9,40,0.012
16,40,0.012
12,40,0.012
13,40,0.012
7,40,0.012
4,40,0.012
10,40,0.012
6,40,0.012
9,40,0.012
7,40,0.012
3,40,0.012
4,40,0.012
9,40,0.012
4,40,0.012
4,40,0.012
7,40,0.012
9,40,0.012
8,40,0.012
4,40,0.012
9,40,0.012
5,40,0.012
8,40,0.012
2,40,0.012
3,40,0.023
8,40,0.023
8,40,0.023
15,40,0.023
5,40,0.023
7,40,0.023
3,40,0.023
10,40,0.023
10,40,0.023
13,40,0.023
7,40,0.023
7,40,0.023
8,40,0.023
9,40,0.023
5,40,0.023
2,40,0.023
9,40,0.023
1,40,0.023
1,40,0.023
3,40,0.023
12,40,0.023
9,40,0.023
5,40,0.023
8,40,0.023
2,40,0.023
4,40,0.023
11,40,0.023
8,40,0.023
7,40,0.023
7,40,0.023
6,40,0.023
8,40,0.023
4,40,0.023
2,40,0.023
4,40,0.023
3,40,0.023
3,40,0.023
6,40,0.023
5,40,0.023
4,40,0.023
9,40,0.023
11,40,0.023
5,40,0.023
3,40,0.023
4,40,0.023
6,40,0.023
8,40,0.023
5,40,0.023
9,40,0.023
10,40,0.023
8,40,0.034
13,40,0.034
6,40,0.034
2,40,0.034
9,40,0.034
7,40,0.034
5,40,0.034
7,40,0.034
6,40,0.034
9,40,0.034
7,40,0.034
6,40,0.034
9,40,0.034
3,40,0.034
4,40,0.034
11,40,0.034
8,40,0.034
10,40,0.034
5,40,0.034
6,40,0.034
10,40,0.034
7,40,0.034
6,40,0.034
2,40,0.034
7,40,0.034
6,40,0.034
4,40,0.034
0,40,0.034
7,40,0.034
2,40,0.034
11,40,0.034
5,40,0.034
5,40,0.034
7,40,0.034
11,40,0.034
5,40,0.034
9,40,0.034
2,40,0.034
9,40,0.034
9,40,0.034
3,40,0.034
6,40,0.034
11,40,0.034
9,40,0.034
8,40,0.034
9,40,0.034
6,40,0.034
9,40,0.034
9,40,0.034
4,40,0.034
11,40,0.045
4,40,0.045
9,40,0.045
12,40,0.045
4,40,0.045
9,40,0.045
3,40,0.045
4,40,0.045
4,40,0.045
5,40,0.045
8,40,0.045
4,40,0.045
8,40,0.045
6,40,0.045
13,40,0.045
9,40,0.045
4,40,0.045
10,40,0.045
4,40,0.045
8,40,0.045
8,40,0.045
3,40,0.045
3,40,0.045
8,40,0.045
3,40,0.045
9,40,0.045
10,40,0.045
3,40,0.045
4,40,0.045
6,40,0.045
4,40,0.045
5,40,0.045
11,40,0.045
6,40,0.045
2,40,0.045
3,40,0.045
10,40,0.045
4,40,0.045
9,40,0.045
8,40,0.045
11,40,0.045
4,40,0.045
5,40,0.045
10,40,0.045
15,40,0.045
3,40,0.045
6,40,0.045
4,40,0.045
12,40,0.045
2,40,0.045
5,40,0.056
2,40,0.056
4,40,0.056
10,40,0.056
8,40,0.056
7,40,0.056
7,40,0.056
11,40,0.056
3,40,0.056
6,40,0.056
7,40,0.056
3,40,0.056
9,40,0.056
11,40,0.056
10,40,0.056
9,40,0.056
4,40,0.056
10,40,0.056
3,40,0.056
9,40,0.056
2,40,0.056
9,40,0.056
8,40,0.056
12,40,0.056
3,40,0.056
3,40,0.056
5,40,0.056
2,40,0.056
8,40,0.056
4,40,0.056
11,40,0.056
3,40,0.056
8,40,0.056
10,40,0.056
2,40,0.056
4,40,0.056
2,40,0.056
9,40,0.056
11,40,0.056
8,40,0.056
2,40,0.056
11,40,0.056
9,40,0.056
3,40,0.056
2,40,0.056
0,40,0.056
2,40,0.056
2,40,0.056
9,40,0.056
5,40,0.056
2,40,0.067
9,40,0.067
8,40,0.067
9,40,0.067
8,40,0.067
10,40,0.067
12,40,0.067
12,40,0.067
0,40,0.067
8,40,0.067
13,40,0.067
8,40,0.067
10,40,0.067
9,40,0.067
9,40,0.067
5,40,0.067
5,40,0.067
8,40,0.067
10,40,0.067
11,40,0.067
5,40,0.067
2,40,0.067
8,40,0.067
8,40,0.067
7,40,0.067
9,40,0.067
9,40,0.067
8,40,0.067
12,40,0.067
11,40,0.067
7,40,0.067
2,40,0.067
3,40,0.067
2,40,0.067
3,40,0.067
4,40,0.067
3,40,0.067
10,40,0.067
8,40,0.067
11,40,0.067
3,40,0.067
3,40,0.067
5,40,0.067
14,40,0.067
9,40,0.067
3,40,0.067
6,40,0.067
2,40,0.067
13,40,0.067
3,40,0.067
3,40,0.078
3,40,0.078
8,40,0.078
10,40,0.078
6,40,0.078
2,40,0.078
3,40,0.078
9,40,0.078
8,40,0.078
12,40,0.078
11,40,0.078
9,40,0.078
2,40,0.078
15,40,0.078
4,40,0.078
9,40,0.078
14,40,0.078
11,40,0.078
8,40,0.078
9,40,0.078
7,40,0.078
9,40,0.078
2,40,0.078
9,40,0.078
11,40,0.078
8,40,0.078
7,40,0.078
9,40,0.078
9,40,0.078
3,40,0.078
8,40,0.078
4,40,0.078
4,40,0.078
10,40,0.078
8,40,0.078
8,40,0.078
3,40,0.078
7,40,0.078
5,40,0.078
12,40,0.078
9,40,0.078
11,40,0.078
3,40,0.078
10,40,0.078
10,40,0.078
11,40,0.078
11,40,0.078
3,40,0.078
6,40,0.078
3,40,0.078
9,40,0.089
8,40,0.089
10,40,0.089
8,40,0.089
3,40,0.089
2,40,0.089
9,40,0.089
9,40,0.089
9,40,0.089
12,40,0.089
10,40,0.089
4,40,0.089
9,40,0.089
9,40,0.089
2,40,0.089
11,40,0.089
4,40,0.089
10,40,0.089
2,40,0.089
12,40,0.089
10,40,0.089
7,40,0.089
8,40,0.089
5,40,0.089
3,40,0.089
8,40,0.089
10,40,0.089
11,40,0.089
4,40,0.089
11,40,0.089
10,40,0.089
4,40,0.089
10,40,0.089
12,40,0.089
1,40,0.089
10,40,0.089
2,40,0.089
10,40,0.089
3,40,0.089
8,40,0.089
7,40,0.089
2,40,0.089
3,40,0.089
3,40,0.089
3,40,0.089
2,40,0.089
6,40,0.089
3,40,0.089
10,40,0.089
4,40,0.089
8,40,0.1
3,40,0.1
9,40,0.1
15,40,0.1
8,40,0.1
11,40,0.1
2,40,0.1
3,40,0.1
4,40,0.1
11,40,0.1
2,40,0.1
2,40,0.1
9,40,0.1
8,40,0.1
9,40,0.1
2,40,0.1
2,40,0.1
9,40,0.1
8,40,0.1
6,40,0.1
9,40,0.1
7,40,0.1
8,40,0.1
5,40,0.1
13,40,0.1
8,40,0.1
2,40,0.1
9,40,0.1
8,40,0.1
9,40,0.1
3,40,0.1
3,40,0.1
10,40,0.1
10,40,0.1
9,40,0.1
4,40,0.1
11,40,0.1
8,40,0.1
9,40,0.1
3,40,0.1
4,40,0.1
3,40,0.1
5,40,0.1
2,40,0.1
4,40,0.1
3,40,0.1
10,40,0.1
9,40,0.1
11,40,0.1
7,40,0.1
8,45,0.001
8,45,0.001
8,45,0.001
16,45,0.001
4,45,0.001
5,45,0.001
15,45,0.001
2,45,0.001
8,45,0.001
8,45,0.001
9,45,0.001
4,45,0.001
7,45,0.001
0,45,0.001
6,45,0.001
8,45,0.001
4,45,0.001
4,45,0.001
3,45,0.001
7,45,0.001
17,45,0.001
5,45,0.001
15,45,0.001
5,45,0.001
8,45,0.001
5,45,0.001
18,45,0.001
12,45,0.001
11,45,0.001
6,45,0.001
2,45,0.001
6,45,0.001
3,45,0.001
5,45,0.001
10,45,0.001
2,45,0.001
4,45,0.001
10,45,0.001
6,45,0.001
1,45,0.001
15,45,0.001
8,45,0.001
5,45,0.001
16,45,0.001
17,45,0.001
11,45,0.001
6,45,0.001
11,45,0.001
12,45,0.001
2,45,0.001
10,45,0.012
2,45,0.012
5,45,0.012
4,45,0.012
4,45,0.012
4,45,0.012
1,45,0.012
2,45,0.012
4,45,0.012
9,45,0.012
8,45,0.012
4,45,0.012
2,45,0.012
2,45,0.012
4,45,0.012
2,45,0.012
8,45,0.012
3,45,0.012
5,45,0.012
6,45,0.012
2,45,0.012
7,45,0.012
7,45,0.012
6,45,0.012
4,45,0.012
10,45,0.012
2,45,0.012
9,45,0.012
2,45,0.012
10,45,0.012
4,45,0.012
9,45,0.012
2,45,0.012
2,45,0.012
6,45,0.012
11,45,0.012
2,45,0.012
11,45,0.012
8,45,0.012
4,45,0.012
1,45,0.012
3,45,0.012
3,45,0.012
1,45,0.012
10,45,0.012
7,45,0.012
3,45,0.012
5,45,0.012
7,45,0.012
3,45,0.012
2,45,0.023
3,45,0.023
5,45,0.023
5,45,0.023
1,45,0.023
5,45,0.023
7,45,0.023
7,45,0.023
4,45,0.023
1,45,0.023
3,45,0.023
7,45,0.023
1,45,0.023
7,45,0.023
3,45,0.023
2,45,0.023
1,45,0.023
1,45,0.023
4,45,0.023
4,45,0.023
3,45,0.023
4,45,0.023
3,45,0.023
5,45,0.023
2,45,0.023
5,45,0.023
1,45,0.023
2,45,0.023
7,45,0.023
10,45,0.023
6,45,0.023
5,45,0.023
6,45,0.023
8,45,0.023
6,45,0.023
2,45,0.023
2,45,0.023
1,45,0.023
2,45,0.023
6,45,0.023
4,45,0.023
8,45,0.023
3,45,0.023
2,45,0.023
6,45,0.023
2,45,0.023
2,45,0.023
2,45,0.023
6,45,0.023
1,45,0.023
2,45,0.034
2,45,0.034
4,45,0.034
2,45,0.034
4,45,0.034
4,45,0.034
3,45,0.034
8,45,0.034
2,45,0.034
4,45,0.034
4,45,0.034
10,45,0.034
4,45,0.034
8,45,0.034
2,45,0.034
7,45,0.034
5,45,0.034
5,45,0.034
7,45,0.034
7,45,0.034
2,45,0.034
5,45,0.034
7,45,0.034
5,45,0.034
2,45,0.034
4,45,0.034
4,45,0.034
6,45,0.034
3,45,0.034
3,45,0.034
1,45,0.034
5,45,0.034
3,45,0.034
7,45,0.034
6,45,0.034
1,45,0.034
4,45,0.034
4,45,0.034
3,45,0.034
4,45,0.034
2,45,0.034
3,45,0.034
9,45,0.034
2,45,0.034
9,45,0.034
6,45,0.034
4,45,0.034
1,45,0.034
3,45,0.034
7,45,0.034
6,45,0.045
4,45,0.045
3,45,0.045
3,45,0.045
4,45,0.045
4,45,0.045
2,45,0.045
2,45,0.045
3,45,0.045
4,45,0.045
6,45,0.045
10,45,0.045
3,45,0.045
2,45,0.045
2,45,0.045
5,45,0.045
8,45,0.045
2,45,0.045
1,45,0.045
2,45,0.045
5,45,0.045
4,45,0.045
2,45,0.045
3,45,0.045
2,45,0.045
3,45,0.045
11,45,0.045
3,45,0.045
1,45,0.045
2,45,0.045
4,45,0.045
2,45,0.045
2,45,0.045
12,45,0.045
3,45,0.045
5,45,0.045
10,45,0.045
3,45,0.045
2,45,0.045
2,45,0.045
4,45,0.045
6,45,0.045
2,45,0.045
3,45,0.045
2,45,0.045
3,45,0.045
4,45,0.045
2,45,0.045
1,45,0.045
8,45,0.045
7,45,0.056
4,45,0.056
2,45,0.056
14,45,0.056
2,45,0.056
2,45,0.056
3,45,0.056
3,45,0.056
1,45,0.056
2,45,0.056
4,45,0.056
2,45,0.056
2,45,0.056
2,45,0.056
1,45,0.056
9,45,0.056
3,45,0.056
10,45,0.056
5,45,0.056
3,45,0.056
2,45,0.056
9,45,0.056
4,45,0.056
3,45,0.056
2,45,0.056
1,45,0.056
2,45,0.056
2,45,0.056
1,45,0.056
9,45,0.056
3,45,0.056
3,45,0.056
2,45,0.056
2,45,0.056
8,45,0.056
17,45,0.056
4,45,0.056
2,45,0.056
3,45,0.056
9,45,0.056
4,45,0.056
10,45,0.056
1,45,0.056
7,45,0.056
1,45,0.056
3,45,0.056
4,45,0.056
3,45,0.056
4,45,0.056
2,45,0.056
2,45,0.067
4,45,0.067
3,45,0.067
3,45,0.067
1,45,0.067
9,45,0.067
4,45,0.067
2,45,0.067
10,45,0.067
5,45,0.067
2,45,0.067
2,45,0.067
1,45,0.067
2,45,0.067
2,45,0.067
2,45,0.067
4,45,0.067
7,45,0.067
3,45,0.067
1,45,0.067
4,45,0.067
1,45,0.067
3,45,0.067
2,45,0.067
2,45,0.067
3,45,0.067
2,45,0.067
3,45,0.067
2,45,0.067
2,45,0.067
2,45,0.067
5,45,0.067
4,45,0.067
2,45,0.067
3,45,0.067
3,45,0.067
4,45,0.067
9,45,0.067
5,45,0.067
2,45,0.067
1,45,0.067
2,45,0.067
2,45,0.067
2,45,0.067
5,45,0.067
9,45,0.067
1,45,0.067
1,45,0.067
5,45,0.067
2,45,0.067
10,45,0.078
1,45,0.078
3,45,0.078
4,45,0.078
2,45,0.078
1,45,0.078
3,45,0.078
1,45,0.078
3,45,0.078
2,45,0.078
1,45,0.078
3,45,0.078
2,45,0.078
10,45,0.078
3,45,0.078
7,45,0.078
6,45,0.078
6,45,0.078
10,45,0.078
2,45,0.078
2,45,0.078
2,45,0.078
3,45,0.078
4,45,0.078
0,45,0.078
2,45,0.078
6,45,0.078
1,45,0.078
2,45,0.078
3,45,0.078
2,45,0.078
2,45,0.078
3,45,0.078
2,45,0.078
1,45,0.078
3,45,0.078
3,45,0.078
2,45,0.078
3,45,0.078
2,45,0.078
4,45,0.078
3,45,0.078
1,45,0.078
5,45,0.078
3,45,0.078
1,45,0.078
3,45,0.078
5,45,0.078
2,45,0.078
5,45,0.078
3,45,0.089
2,45,0.089
1,45,0.089
1,45,0.089
8,45,0.089
3,45,0.089
3,45,0.089
1,45,0.089
13,45,0.089
5,45,0.089
8,45,0.089
3,45,0.089
3,45,0.089
2,45,0.089
2,45,0.089
2,45,0.089
3,45,0.089
2,45,0.089
1,45,0.089
3,45,0.089
2,45,0.089
8,45,0.089
2,45,0.089
4,45,0.089
2,45,0.089
3,45,0.089
2,45,0.089
2,45,0.089
3,45,0.089
1,45,0.089
2,45,0.089
4,45,0.089
2,45,0.089
4,45,0.089
1,45,0.089
1,45,0.089
1,45,0.089
2,45,0.089
3,45,0.089
1,45,0.089
2,45,0.089
3,45,0.089
3,45,0.089
1,45,0.089
2,45,0.089
2,45,0.089
7,45,0.089
3,45,0.089
3,45,0.089
3,45,0.089
1,45,0.1
9,45,0.1
2,45,0.1
1,45,0.1
2,45,0.1
2,45,0.1
9,45,0.1
1,45,0.1
3,45,0.1
2,45,0.1
7,45,0.1
0,45,0.1
4,45,0.1
2,45,0.1
0,45,0.1
2,45,0.1
9,45,0.1
2,45,0.1
2,45,0.1
2,45,0.1
1,45,0.1
2,45,0.1
5,45,0.1
2,45,0.1
8,45,0.1
3,45,0.1
2,45,0.1
7,45,0.1
1,45,0.1
2,45,0.1
9,45,0.1
8,45,0.1
10,45,0.1
1,45,0.1
1,45,0.1
1,45,0.1
1,45,0.1
1,45,0.1
2,45,0.1
1,45,0.1
2,45,0.1
9,45,0.1
2,45,0.1
1,45,0.1
1,45,0.1
2,45,0.1
7,45,0.1
2,45,0.1
2,45,0.1
1,45,0.1
1,50,0.001
16,50,0.001
4,50,0.001
3,50,0.001
10,50,0.001
10,50,0.001
3,50,0.001
13,50,0.001
12,50,0.001
4,50,0.001
1,50,0.001
16,50,0.001
1,50,0.001
9,50,0.001
9,50,0.001
0,50,0.001
18,50,0.001
10,50,0.001
12,50,0.001
19,50,0.001
13,50,0.001
8,50,0.001
14,50,0.001
2,50,0.001
1,50,0.001
1,50,0.001
2,50,0.001
2,50,0.001
7,50,0.001
9,50,0.001
15,50,0.001
14,50,0.001
9,50,0.001
10,50,0.001
2,50,0.001
10,50,0.001
1,50,0.001
14,50,0.001
6,50,0.001
10,50,0.001
9,50,0.001
11,50,0.001
4,50,0.001
6,50,0.001
6,50,0.001
3,50,0.001
10,50,0.001
5,50,0.001
2,50,0.001
3,50,0.001
6,50,0.012
3,50,0.012
2,50,0.012
7,50,0.012
2,50,0.012
8,50,0.012
3,50,0.012
5,50,0.012
3,50,0.012
3,50,0.012
2,50,0.012
3,50,0.012
4,50,0.012
6,50,0.012
1,50,0.012
4,50,0.012
1,50,0.012
4,50,0.012
1,50,0.012
1,50,0.012
4,50,0.012
2,50,0.012
6,50,0.012
7,50,0.012
3,50,0.012
3,50,0.012
3,50,0.012
8,50,0.012
8,50,0.012
2,50,0.012
2,50,0.012
3,50,0.012
5,50,0.012
2,50,0.012
1,50,0.012
1,50,0.012
1,50,0.012
8,50,0.012
2,50,0.012
3,50,0.012
4,50,0.012
3,50,0.012
4,50,0.012
1,50,0.012
0,50,0.012
5,50,0.012
5,50,0.012
4,50,0.012
5,50,0.012
2,50,0.012
2,50,0.023
5,50,0.023
4,50,0.023
2,50,0.023
3,50,0.023
2,50,0.023
2,50,0.023
3,50,0.023
6,50,0.023
1,50,0.023
1,50,0.023
2,50,0.023
3,50,0.023
5,50,0.023
3,50,0.023
4,50,0.023
4,50,0.023
1,50,0.023
1,50,0.023
1,50,0.023
4,50,0.023
4,50,0.023
1,50,0.023
0,50,0.023
4,50,0.023
5,50,0.023
3,50,0.023
3,50,0.023
2,50,0.023
4,50,0.023
5,50,0.023
3,50,0.023
2,50,0.023
1,50,0.023
3,50,0.023
1,50,0.023
1,50,0.023
4,50,0.023
3,50,0.023
1,50,0.023
1,50,0.023
1,50,0.023
3,50,0.023
6,50,0.023
1,50,0.023
1,50,0.023
3,50,0.023
5,50,0.023
5,50,0.023
1,50,0.023
4,50,0.034
7,50,0.034
3,50,0.034
5,50,0.034
1,50,0.034
2,50,0.034
2,50,0.034
2,50,0.034
3,50,0.034
2,50,0.034
1,50,0.034
4,50,0.034
2,50,0.034
2,50,0.034
1,50,0.034
1,50,0.034
5,50,0.034
3,50,0.034
1,50,0.034
2,50,0.034
0,50,0.034
2,50,0.034
0,50,0.034
1,50,0.034
2,50,0.034
2,50,0.034
3,50,0.034
4,50,0.034
3,50,0.034
2,50,0.034
2,50,0.034
0,50,0.034
5,50,0.034
2,50,0.034
5,50,0.034
3,50,0.034
1,50,0.034
0,50,0.034
3,50,0.034
3,50,0.034
0,50,0.034
4,50,0.034
3,50,0.034
5,50,0.034
1,50,0.034
1,50,0.034
2,50,0.034
1,50,0.034
0,50,0.034
1,50,0.034
1,50,0.045
1,50,0.045
3,50,0.045
3,50,0.045
3,50,0.045
2,50,0.045
3,50,0.045
1,50,0.045
1,50,0.045
1,50,0.045
3,50,0.045
2,50,0.045
3,50,0.045
4,50,0.045
6,50,0.045
1,50,0.045
1,50,0.045
1,50,0.045
1,50,0.045
2,50,0.045
4,50,0.045
3,50,0.045
3,50,0.045
1,50,0.045
1,50,0.045
1,50,0.045
2,50,0.045
5,50,0.045
1,50,0.045
2,50,0.045
1,50,0.045
5,50,0.045
1,50,0.045
1,50,0.045
2,50,0.045
1,50,0.045
4,50,0.045
1,50,0.045
1,50,0.045
4,50,0.045
4,50,0.045
1,50,0.045
1,50,0.045
6,50,0.045
2,50,0.045
5,50,0.045
4,50,0.045
2,50,0.045
4,50,0.045
2,50,0.045
2,50,0.056
2,50,0.056
2,50,0.056
4,50,0.056
2,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
2,50,0.056
3,50,0.056
2,50,0.056
1,50,0.056
2,50,0.056
1,50,0.056
3,50,0.056
1,50,0.056
2,50,0.056
2,50,0.056
2,50,0.056
2,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
2,50,0.056
2,50,0.056
1,50,0.056
2,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
1,50,0.056
2,50,0.056
2,50,0.056
1,50,0.056
1,50,0.056
3,50,0.056
2,50,0.056
1,50,0.056
3,50,0.056
2,50,0.056
1,50,0.056
5,50,0.056
2,50,0.056
4,50,0.056
0,50,0.056
4,50,0.056
2,50,0.056
2,50,0.056
1,50,0.067
1,50,0.067
1,50,0.067
3,50,0.067
2,50,0.067
2,50,0.067
1,50,0.067
1,50,0.067
1,50,0.067
3,50,0.067
7,50,0.067
1,50,0.067
1,50,0.067
2,50,0.067
3,50,0.067
2,50,0.067
1,50,0.067
0,50,0.067
3,50,0.067
2,50,0.067
2,50,0.067
2,50,0.067
1,50,0.067
2,50,0.067
1,50,0.067
1,50,0.067
1,50,0.067
2,50,0.067
1,50,0.067
1,50,0.067
1,50,0.067
4,50,0.067
2,50,0.067
1,50,0.067
2,50,0.067
0,50,0.067
1,50,0.067
1,50,0.067
1,50,0.067
2,50,0.067
3,50,0.067
1,50,0.067
4,50,0.067
1,50,0.067
5,50,0.067
3,50,0.067
1,50,0.067
2,50,0.067
3,50,0.067
1,50,0.067
1,50,0.078
4,50,0.078
1,50,0.078
2,50,0.078
5,50,0.078
1,50,0.078
3,50,0.078
1,50,0.078
2,50,0.078
1,50,0.078
1,50,0.078
2,50,0.078
1,50,0.078
1,50,0.078
1,50,0.078
1,50,0.078
2,50,0.078
1,50,0.078
2,50,0.078
1,50,0.078
2,50,0.078
2,50,0.078
2,50,0.078
5,50,0.078
1,50,0.078
1,50,0.078
1,50,0.078
2,50,0.078
1,50,0.078
2,50,0.078
4,50,0.078
1,50,0.078
1,50,0.078
1,50,0.078
2,50,0.078
2,50,0.078
1,50,0.078
8,50,0.078
2,50,0.078
2,50,0.078
1,50,0.078
1,50,0.078
1,50,0.078
2,50,0.078
0,50,0.078
3,50,0.078
1,50,0.078
2,50,0.078
2,50,0.078
1,50,0.078
11,50,0.089
2,50,0.089
1,50,0.089
0,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
2,50,0.089
2,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
2,50,0.089
1,50,0.089
0,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
1,50,0.089
2,50,0.089
2,50,0.089
3,50,0.089
1,50,0.089
0,50,0.089
1,50,0.089
1,50,0.089
2,50,0.089
1,50,0.089
4,50,0.089
1,50,0.089
1,50,0.089
4,50,0.089
2,50,0.089
1,50,0.089
1,50,0.089
2,50,0.089
1,50,0.089
2,50,0.089
0,50,0.089
0,50,0.089
1,50,0.089
1,50,0.089
1,50,0.1
1,50,0.1
1,50,0.1
2,50,0.1
1,50,0.1
4,50,0.1
2,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
2,50,0.1
2,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
2,50,0.1
1,50,0.1
2,50,0.1
1,50,0.1
2,50,0.1
1,50,0.1
1,50,0.1
2,50,0.1
4,50,0.1
1,50,0.1
2,50,0.1
2,50,0.1
1,50,0.1
1,50,0.1
2,50,0.1
0,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
1,50,0.1
0,50,0.1
3,50,0.1
